Date, data
1684003500000,0
1684003800000,0
1684004100000,0
1684004400000,0
1684004700000,0
1684005000000,0
1684005300000,0
1684005600000,0
1684005900000,0.36
1684006200000,11.64
1684006500000,45.75
1684006800000,69.48
1684007100000,99.21
1684007400000,125.76
1684007700000,155.44
1684008000000,181.32
1684008300000,206.85
1684008600000,229.68
1684008900000,269.7
1684009200000,309.58
1684009500000,341.88
1684009800000,416.71
1684010100000,598.2
1684010400000,664.37
1684010700000,646.2
1684011000000,656.79
1684011300000,771.6
1684011600000,812.35
1684011900000,907.8
1684012200000,1096.86
1684012500000,1249.32
1684012800000,1306.84
1684013100000,1272.24
1684013400000,1358.49
1684013700000,1440.24
1684014000000,1604.59
1684014300000,1917.84
1684014600000,2146.15
1684014900000,2254.92
1684015200000,2299.18
1684015500000,2693.88
1684015800000,3184.13
1684016100000,3408.24
1684016400000,3677.06
1684016700000,3931.63
1684017000000,4171.92
1684017300000,4375.51
1684017600000,4569.84
1684017900000,4699.38
1684018200000,4826.52
1684018500000,4939.1
1684018800000,5073.96
1684019100000,5185.69
1684019400000,5314.8
1684019700000,5425.89
1684020000000,5536.8
1684020300000,5651.16
1684020600000,5736.36
1684020900000,5855.12
1684021200000,5933.16
1684021500000,6032.59
1684021800000,6115.2
1684022100000,6199.83
1684022400000,6254.16
1684022700000,6334.68
1684023000000,6377.88
1684023300000,6435.81
1684023600000,6480.24
1684023900000,6532.62
1684024200000,6594.12
1684024500000,6663.25
1684024800000,6606.95
1684025100000,6618.12
1684025400000,6617.74
1684025700000,6658.32
1684026000000,6662.17
1684026300000,6672.12
1684026600000,6692.39
1684026900000,6720.24
1684027200000,6815.32
1684027500000,6855.84
1684027800000,7164
1684028100000,6897.48
1684028400000,5310.42
1684028700000,6786.96
1684029000000,6511.67
1684029300000,4181.52
1684029600000,3622.15
1684029900000,4988.88
1684030200000,2411.64
1684030500000,2183.4
1684030800000,2016.96
1684031100000,1663.92
1684031400000,1291.55
1684031700000,1221.5
1684032000000,1310.16
1684032300000,2006.85
1684032600000,1909.44
1684032900000,3173.18
1684033200000,2973.24
1684033500000,2323.02
1684033800000,3021
1684034100000,1743.89
1684034400000,1242.96
1684034700000,1167.29
1684035000000,1064.04
1684035300000,1028.47
1684035600000,969
1684035900000,860.27
1684036200000,626.28
1684036500000,493.28
1684036800000,454.8
1684037100000,434.77
1684037400000,439.32
1684037700000,479.56
1684038000000,410.76
1684038300000,364.82
1684038600000,602.64
1684038900000,1449.51
1684039200000,664.32
1684039500000,474.26
1684039800000,420.72
1684040100000,377.1
1684040400000,327.6
1684040700000,262.72
1684041000000,181.92
1684041300000,95.6
1684041600000,39.36
1684041900000,1.08
1684042200000,0
1684042500000,0
1684042800000,0
1684043100000,0
1684043400000,0
1684043700000,0
1684044000000,0
1684044300000,0
1684044600000,null
1684044900000,null
1684045200000,null
1684045500000,null
1684045800000,null
1684046100000,null
1684046400000,null
1684046700000,null
1684047000000,null
1684047300000,null
1684047600000,null
1684047900000,null
1684048200000,null
1684048500000,null
1684048800000,null
1684049100000,null
1684049400000,null
1684049700000,0
1684050000000,null
1684050300000,null
1684050600000,null
1684050900000,null
1684051200000,null
1684051500000,null
1684051800000,null
1684052100000,null
1684052400000,null
1684052700000,null
1684053000000,null
1684053300000,null
1684053600000,null
1684053900000,null
1684054200000,null
1684054500000,null
1684054800000,null
1684055100000,null
1684055400000,null
1684055700000,null
1684056000000,null
1684056300000,null
1684056600000,null
1684056900000,null
1684057200000,null
1684057500000,null
1684057800000,null
1684058100000,null
1684058400000,null
1684058700000,null
1684059000000,null
1684059300000,null
1684059600000,null
1684059900000,null
1684060200000,null
1684060500000,null
1684060800000,null
1684061100000,null
1684061400000,null
1684061700000,null
1684062000000,null
1684062300000,null
1684062600000,null
1684062900000,null
1684063200000,null
1684063500000,null
1684063800000,null
1684064100000,null
1684064400000,null
1684064700000,0
