Date, data
1664990100000,0
1664990400000,0
1664990700000,0
1664991000000,0
1664991300000,0
1664991600000,0
1664991900000,0
1664992200000,0
1664992500000,10.6
1664992800000,42.72
1664993100000,78.74
1664993400000,125.04
1664993700000,169.77
1664994000000,208.92
1664994300000,243.81
1664994600000,287.52
1664994900000,638.73
1664995200000,931.92
1664995500000,1096.49
1664995800000,1270.08
1664996100000,1447.34
1664996400000,1639.44
1664996700000,1825.77
1664997000000,2016
1664997300000,2211.77
1664997600000,2397.72
1664997900000,2606.81
1664998200000,2823.48
1664998500000,3040.49
1664998800000,3254.16
1664999100000,3466.96
1664999400000,3668.04
1664999700000,3874.27
1665000000000,4049.88
1665000300000,4246.8
1665000600000,4413
1665000900000,4603.67
1665001200000,4791.36
1665001500000,5013.27
1665001800000,5206.68
1665002100000,5443.46
1665002400000,5633.76
1665002700000,5882.45
1665003000000,6111.6
1665003300000,6329.74
1665003600000,6554.16
1665003900000,6811.59
1665004200000,7045.44
1665004500000,7304.15
1665004800000,7514.88
1665005100000,7765.77
1665005400000,7997.16
1665005700000,8246.65
1665006000000,8453.52
1665006300000,8664.2
1665006600000,8845.08
1665006900000,9069.11
1665007200000,9252.72
1665007500000,9430.44
1665007800000,9702.78
1665008100000,9867.12
1665008400000,10070.13
1665008700000,10214.52
1665009000000,10407.49
1665009300000,10567.8
1665009600000,10786.64
1665009900000,10892.28
1665010200000,11030.81
1665010500000,11202.84
1665010800000,11383.71
1665011100000,11460.48
1665011400000,11566.84
1665011700000,11662.32
1665012000000,11863.26
1665012300000,11964.72
1665012600000,12126.22
1665012900000,12180.24
1665013200000,12247.22
1665013500000,12278.76
1665013800000,12345.95
1665014100000,12453.72
1665014400000,12618.06
1665014700000,12636.48
1665015000000,12757.48
1665015300000,12699.3
1665015600000,12709.92
1665015900000,12674.65
1665016200000,12774
1665016500000,12982.15
1665016800000,12996.84
1665017100000,12981.31
1665017400000,12951.24
1665017700000,12974.21
1665018000000,12972.24
1665018300000,13148.67
1665018600000,13437.42
1665018900000,12535.68
1665019200000,13429.81
1665019500000,13456.92
1665019800000,13313.26
1665020100000,13138.44
1665020400000,12974.93
1665020700000,12848.04
1665021000000,12845.74
1665021300000,12738.84
1665021600000,12804.44
1665021900000,12939
1665022200000,12862.11
1665022500000,13418.16
1665022800000,11972.59
1665023100000,12899.04
1665023400000,12512.47
1665023700000,12322.8
1665024000000,12275.52
1665024300000,12076.56
1665024600000,11757.67
1665024900000,11678.64
1665025200000,11237.54
1665025500000,10802.03
1665025800000,10596.96
1665026100000,10487.44
1665026400000,10432.2
1665026700000,10289.74
1665027000000,9991.08
1665027300000,9633.43
1665027600000,9367.92
1665027900000,9057.31
1665028200000,8818.2
1665028500000,8560.05
1665028800000,8169.96
1665029100000,8074.6
1665029400000,7849.32
1665029700000,7535.2
1665030000000,7356.24
1665030300000,7085.38
1665030600000,6838.8
1665030900000,6489.39
1665031200000,6269.88
1665031500000,5953.85
1665031800000,5636.88
1665032100000,4915.38
1665032400000,5214.48
1665032700000,4813.16
1665033000000,4525.56
1665033300000,4253.66
1665033600000,3966.24
1665033900000,3669.47
1665034200000,3394.2
1665034500000,3110.81
1665034800000,2818.85
1665035100000,2163.72
1665035400000,1517.42
1665035700000,856.44
1665036000000,633.67
1665036300000,478.32
1665036600000,365.54
1665036900000,295.32
1665037200000,243.69
1665037500000,183.84
1665037800000,132.8
1665038100000,84
1665038400000,42.86
1665038700000,6.24
1665039000000,0
1665039300000,0
1665039600000,0
1665039900000,0
1665040200000,0
1665040500000,0
1665040800000,0
1665041100000,0
1665041400000,0
