Date, data
1667147100000,0
1667147400000,null
1667147700000,null
1667148000000,0
1667148300000,0
1667148600000,0
1667148900000,0
1667149200000,0
1667149500000,0
1667149800000,0
1667150100000,0.36
1667150400000,11.16
1667150700000,49.24
1667151000000,84.12
1667151300000,176.03
1667151600000,315.48
1667151900000,375.41
1667152200000,355.71
1667152500000,401.76
1667152800000,495.09
1667153100000,577.44
1667153400000,598.39
1667153700000,593.64
1667154000000,532.41
1667154300000,601.08
1667154600000,1498.64
1667154900000,1383.72
1667155200000,1492.98
1667155500000,2116.56
1667155800000,2618.61
1667156100000,1511.52
1667156400000,1557.51
1667156700000,1546.92
1667157000000,1161.51
1667157300000,1204.68
1667157600000,2482.56
1667157900000,2777.64
1667158200000,3365.34
1667158500000,2487.46
1667158800000,2031.48
1667159100000,2429.34
1667159400000,5521.68
1667159700000,3041.82
1667160000000,4690.44
1667160300000,5172.92
1667160600000,2710.92
1667160900000,4332.88
1667161200000,5141.28
1667161500000,6173.1
1667161800000,6219.96
1667162100000,6381.99
1667162400000,6611.4
1667162700000,6810.5
1667163000000,7046.16
1667163300000,7232.63
1667163600000,7470.6
1667163900000,7652.83
1667164200000,7795.08
1667164500000,8083.02
1667164800000,8350.33
1667165100000,8683.92
1667165400000,8818.56
1667165700000,7608.36
1667166000000,8142.98
1667166300000,9533.16
1667166600000,5542.31
1667166900000,10184.52
1667167200000,10222.92
1667167500000,10509.84
1667167800000,10745.58
1667168100000,9319.56
1667168400000,9535.55
1667168700000,11119.2
1667169000000,10801.93
1667169300000,11079.84
1667169600000,11082.46
1667169900000,11241.72
1667170200000,11404.9
1667170500000,11472.24
1667170800000,10306.84
1667171100000,11591.64
1667171400000,11069.7
1667171700000,13241.92
1667172000000,11274.12
1667172300000,10541.38
1667172600000,10370.16
1667172900000,7422.74
1667173200000,8938.44
1667173500000,11837.5
1667173800000,12882.48
1667174100000,12711.49
1667174400000,12794.28
1667174700000,12830.69
1667175000000,11092.2
1667175300000,13232.71
1667175600000,10403.88
1667175900000,11798.25
1667176200000,13752.72
1667176500000,13071.73
1667176800000,12950.16
1667177100000,12865.85
1667177400000,12966.79
1667177700000,12977.4
1667178000000,13034.89
1667178300000,13290.36
1667178600000,12917.74
1667178900000,13165.56
1667179200000,13235.84
1667179500000,12963.72
1667179800000,12657.55
1667180100000,12845.28
1667180400000,11219.48
1667180700000,7716.48
1667181000000,7690.15
1667181300000,9438.72
1667181600000,10281.67
1667181900000,6687
1667182200000,5498.73
1667182500000,4578.48
1667182800000,4243.67
1667183100000,4744.92
1667183400000,5565.43
1667183700000,7453.19
1667184000000,6060.6
1667184300000,3343.55
1667184600000,6021.24
1667184900000,7899.53
1667185200000,8608.44
1667185500000,4351.3
1667185800000,7096.44
1667186100000,10016.91
1667186400000,11126.52
1667186700000,12543.17
1667187000000,11748.36
1667187300000,10443.01
1667187600000,10009.44
1667187900000,9520.62
1667188200000,9243.48
1667188500000,9089.46
1667188800000,8890.32
1667189100000,8712
1667189400000,8479.44
1667189700000,8270.37
1667190000000,8030.52
1667190300000,7839.93
1667190600000,7578.24
1667190900000,7361.88
1667191200000,7101.75
1667191500000,6867.36
1667191800000,6599.2
1667192100000,6315.72
1667192400000,6047.4
1667192700000,5748.36
1667193000000,5489.94
1667193300000,5210.28
1667193600000,4951.02
1667193900000,4695.12
1667194200000,4408.25
1667194500000,4107
1667194800000,3832.01
1667195100000,3564.84
1667195400000,3302.37
1667195700000,3020.76
1667196000000,2764.29
1667196300000,2499.48
1667196600000,2162.17
1667196900000,1516.77
1667197200000,1196.4
1667197500000,1011.13
1667197800000,715.32
1667198100000,530.49
1667198400000,408.84
1667198700000,399.97
1667199000000,284.52
1667199300000,141.95
1667199600000,91.8
1667199900000,54.18
1667200200000,22.32
1667200500000,0.36
1667200800000,0
1667201100000,0
1667201400000,0
1667201700000,0
1667202000000,0
1667202300000,0
1667202600000,0
1667202900000,0
