Date, data
1662571500000,0
1662571800000,null
1662572100000,null
1662572400000,null
1662572700000,null
1662573000000,null
1662573300000,null
1662573600000,0
1662573900000,0
1662574200000,0
1662574500000,0
1662574800000,0
1662575100000,0
1662575400000,0
1662575700000,0
1662576000000,0.24
1662576300000,14.21
1662576600000,60.84
1662576900000,100.05
1662577200000,144.36
1662577500000,185.06
1662577800000,223.08
1662578100000,260.91
1662578400000,301.56
1662578700000,344.47
1662579000000,476.88
1662579300000,513.15
1662579600000,475.92
1662579900000,671.48
1662580200000,874.8
1662580500000,755.88
1662580800000,653.88
1662581100000,697.61
1662581400000,827.52
1662581700000,1029.79
1662582000000,1346.64
1662582300000,1667.32
1662582600000,1797.96
1662582900000,1881.03
1662583200000,1968.72
1662583500000,2145.07
1662583800000,2359.68
1662584100000,2470.03
1662584400000,2631.96
1662584700000,2650.64
1662585000000,2708.28
1662585300000,2709.39
1662585600000,3263.96
1662585900000,2460.12
1662586200000,2613.67
1662586500000,4422.36
1662586800000,5514.02
1662587100000,4111.32
1662587400000,3155.36
1662587700000,4599.6
1662588000000,3713.42
1662588300000,5041.8
1662588600000,3675.13
1662588900000,3800.16
1662589200000,3646.84
1662589500000,3312.36
1662589800000,3512.95
1662590100000,3466.32
1662590400000,3323.08
1662590700000,3396
1662591000000,3526.19
1662591300000,3618.6
1662591600000,4440.16
1662591900000,5887.92
1662592200000,4201.04
1662592500000,4098.52
1662592800000,4281.24
1662593100000,4249.44
1662593400000,4215.72
1662593700000,4286.05
1662594000000,4326.36
1662594300000,4153
1662594600000,3903.36
1662594900000,3666.22
1662595200000,3907.56
1662595500000,4093.04
1662595800000,4011.36
1662596100000,3666.7
1662596400000,3183.36
1662596700000,2996.31
1662597000000,3034.32
1662597300000,3061.44
1662597600000,3075.84
1662597900000,3203.04
1662598200000,3084.24
1662598500000,2948.75
1662598800000,3101.52
1662599100000,3564.48
1662599400000,4091.4
1662599700000,4084.01
1662600000000,4054.2
1662600300000,3880.54
1662600600000,4111.8
1662600900000,4663.51
1662601200000,4414.2
1662601500000,4119.17
1662601800000,3896.82
1662602100000,4788.36
1662602400000,5434.19
1662602700000,5050.56
1662603000000,4318.8
1662603300000,3797.64
1662603600000,3839.84
1662603900000,4430.4
1662604200000,3980.95
1662604500000,6003.36
1662604800000,6656.51
1662605100000,4408.08
1662605400000,4633.65
1662605700000,4062.52
1662606000000,3664.2
1662606300000,3447.09
1662606600000,3707.4
1662606900000,3536.67
1662607200000,2991.36
1662607500000,2454.86
1662607800000,2228.64
1662608100000,2043.81
1662608400000,1847.4
1662608700000,1722.7
1662609000000,1629.36
1662609300000,1462.39
1662609600000,1298.52
1662609900000,1211.36
1662610200000,1136.76
1662610500000,884.23
1662610800000,801.84
1662611100000,817.65
1662611400000,780
1662611700000,685.57
1662612000000,756.48
1662612300000,1572.08
1662612600000,2493.36
1662612900000,1266.02
1662613200000,1375.92
1662613500000,1446.74
1662613800000,1201.59
1662614100000,1255.56
1662614400000,1098.54
1662614700000,816.12
1662615000000,648.12
1662615300000,505.08
1662615600000,399.61
1662615900000,304.2
1662616200000,200.11
1662616500000,129.96
1662616800000,74.05
1662617100000,35.52
1662617400000,7.83
1662617700000,0.12
1662618000000,0
1662618300000,0
1662618600000,0
1662618900000,0
1662619200000,0
1662619500000,0
1662619800000,0
1662620100000,0
1662620400000,0
1662620700000,null
1662621000000,null
1662621300000,null
1662621600000,null
1662621900000,null
1662622200000,null
1662622500000,null
1662622800000,null
1662623100000,null
1662623400000,null
1662623700000,null
1662624000000,null
1662624300000,null
1662624600000,null
1662624900000,null
1662625200000,null
1662625500000,null
1662625800000,null
1662626100000,null
1662626400000,null
1662626700000,null
1662627000000,null
1662627300000,null
1662627600000,null
1662627900000,0
