Date, data
1682337600000,0
1682337900000,null
1682338200000,null
1682338500000,null
1682338800000,null
1682339100000,null
1682339400000,null
1682339700000,null
1682340000000,null
1682340300000,null
1682340600000,null
1682340900000,null
1682341200000,null
1682341500000,null
1682341800000,null
1682342100000,null
1682342400000,null
1682342700000,null
1682343000000,null
1682343300000,null
1682343600000,null
1682343900000,null
1682344200000,null
1682344500000,null
1682344800000,null
1682345100000,null
1682345400000,null
1682345700000,null
1682346000000,null
1682346300000,null
1682346600000,null
1682346900000,null
1682347200000,null
1682347500000,null
1682347800000,null
1682348100000,null
1682348400000,null
1682348700000,null
1682349000000,null
1682349300000,null
1682349600000,null
1682349900000,null
1682350200000,null
1682350500000,null
1682350800000,null
1682351100000,null
1682351400000,null
1682351700000,null
1682352000000,null
1682352300000,null
1682352600000,null
1682352900000,null
1682353200000,null
1682353500000,null
1682353800000,null
1682354100000,null
1682354400000,null
1682354700000,null
1682355000000,null
1682355300000,null
1682355600000,null
1682355900000,null
1682356200000,null
1682356500000,null
1682356800000,null
1682357100000,null
1682357400000,null
1682357700000,null
1682358000000,null
1682358300000,null
1682358600000,null
1682358900000,null
1682359200000,null
1682359500000,null
1682359800000,null
1682360100000,null
1682360400000,null
1682360700000,null
1682361000000,0
1682361300000,0
1682361600000,0
1682361900000,0
1682362200000,0
1682362500000,0
1682362800000,0
1682363100000,0
1682363400000,0.96
1682363700000,37.44
1682364000000,68.52
1682364300000,104.27
1682364600000,141.24
1682364900000,175.06
1682365200000,210.96
1682365500000,232.49
1682365800000,251.88
1682366100000,271.63
1682366400000,306.12
1682366700000,329.18
1682367000000,352.68
1682367300000,382.88
1682367600000,416.16
1682367900000,436.7
1682368200000,479.04
1682368500000,549.27
1682368800000,598.2
1682369100000,925.77
1682369400000,1034.64
1682369700000,1090.72
1682370000000,1231.2
1682370300000,1348.25
1682370600000,1529.04
1682370900000,1719.69
1682371200000,1986.72
1682371500000,2209.97
1682371800000,2675.09
1682372100000,3174.36
1682372400000,3412.54
1682372700000,3641.16
1682373000000,3896.07
1682373300000,4211.52
1682373600000,4467.37
1682373900000,4673.04
1682374200000,4845.79
1682374500000,5027.52
1682374800000,5188.21
1682375100000,5362.44
1682375400000,5535.33
1682375700000,5721.48
1682376000000,5882.09
1682376300000,6028.56
1682376600000,6136.01
1682376900000,6271.8
1682377200000,6409.44
1682377500000,6560.4
1682377800000,6667.1
1682378100000,6840.24
1682378400000,6987.97
1682378700000,7135.32
1682379000000,7249.36
1682379300000,7387.8
1682379600000,7488.6
1682379900000,7583.25
1682380200000,7661.88
1682380500000,7758.54
1682380800000,7802.76
1682381100000,7887.61
1682381400000,7935.48
1682381700000,7990.56
1682382000000,8012.28
1682382300000,8047.14
1682382600000,8048.16
1682382900000,7989.71
1682383200000,8003.4
1682383500000,7987.67
1682383800000,8134.32
1682384100000,8145.39
1682384400000,8198.52
1682384700000,8162.49
1682385000000,8109.48
1682385300000,8186.21
1682385600000,8059.44
1682385900000,8174.89
1682386200000,8128.92
1682386500000,8125.77
1682386800000,8132.52
1682387100000,7921.08
1682387400000,7829.28
1682387700000,7726.08
1682388000000,7273.32
1682388300000,7664.52
1682388600000,7523.04
1682388900000,6895.56
1682389200000,5015.32
1682389500000,4691.52
1682389800000,2981.98
1682390100000,3349.92
1682390400000,1722.58
1682390700000,1758.6
1682391000000,5686.43
1682391300000,6557.88
1682391600000,6351.05
1682391900000,5781.36
1682392200000,5060.71
1682392500000,3589.32
1682392800000,5299.71
1682393100000,5475.34
1682393400000,5291.88
1682393700000,4401.63
1682394000000,2743.44
1682394300000,4624.01
1682394600000,4555.92
1682394900000,4393.93
1682395200000,4278
1682395500000,3993.95
1682395800000,3182.04
1682396100000,3564.12
1682396400000,2345.88
1682396700000,1087.59
1682397000000,969.84
1682397300000,765.03
1682397600000,593.52
1682397900000,787.3
1682398200000,471.96
1682398500000,401.54
1682398800000,384.24
1682399100000,348.32
1682399400000,305.04
1682399700000,221.42
1682400000000,157.32
1682400300000,107.04
1682400600000,76.2
1682400900000,48.28
1682401200000,24.24
1682401500000,0.36
1682401800000,0
1682402100000,0
1682402400000,0
1682402700000,0
1682403000000,0
1682403300000,0
1682403600000,0
1682403900000,0
1682404200000,0
