Date, data
1660757400000,0
1660757700000,null
1660758000000,null
1660758300000,null
1660758600000,null
1660758900000,null
1660759200000,null
1660759500000,null
1660759800000,null
1660760100000,null
1660760400000,null
1660760700000,null
1660761000000,null
1660761300000,null
1660761600000,null
1660761900000,null
1660762200000,0
1660762500000,0
1660762800000,0
1660763100000,0
1660763400000,0
1660763700000,0
1660764000000,0
1660764300000,0
1660764600000,0
1660764900000,0
1660765200000,0.48
1660765500000,6.02
1660765800000,29.88
1660766100000,54.18
1660766400000,68.88
1660766700000,89.22
1660767000000,116.16
1660767300000,149.9
1660767600000,172.2
1660767900000,171.33
1660768200000,158.04
1660768500000,157.48
1660768800000,183.48
1660769100000,219.85
1660769400000,200.28
1660769700000,213.95
1660770000000,215.76
1660770300000,256.44
1660770600000,355.3
1660770900000,306.72
1660771200000,397.44
1660771500000,449.04
1660771800000,322.68
1660772100000,299.28
1660772400000,334.47
1660772700000,357.48
1660773000000,492.2
1660773300000,481.92
1660773600000,469.08
1660773900000,452.52
1660774200000,440.91
1660774500000,435.96
1660774800000,419.36
1660775100000,420.72
1660775400000,514.72
1660775700000,531.36
1660776000000,524.23
1660776300000,472.56
1660776600000,510.5
1660776900000,701.4
1660777200000,841.61
1660777500000,680.4
1660777800000,738.66
1660778100000,781.63
1660778400000,852.36
1660778700000,832.09
1660779000000,858.72
1660779300000,912.16
1660779600000,1016.04
1660779900000,1131.53
1660780200000,1153.92
1660780500000,1161.39
1660780800000,1146.36
1660781100000,1044.84
1660781400000,729.72
1660781700000,583.22
1660782000000,640.2
1660782300000,847.26
1660782600000,728.4
1660782900000,685.81
1660783200000,750.36
1660783500000,786.94
1660783800000,546.84
1660784100000,430.43
1660784400000,534.24
1660784700000,626.21
1660785000000,617.28
1660785300000,656.55
1660785600000,698.9
1660785900000,590.4
1660786200000,553
1660786500000,520.44
1660786800000,585.15
1660787100000,559.44
1660787400000,524.59
1660787700000,513.96
1660788000000,494.85
1660788300000,588.48
1660788600000,578.41
1660788900000,501.72
1660789200000,565.89
1660789500000,545.64
1660789800000,538.56
1660790100000,471.81
1660790400000,397.08
1660790700000,415.63
1660791000000,418.08
1660791300000,407.44
1660791600000,403.08
1660791900000,365.9
1660792200000,355.8
1660792500000,291.13
1660792800000,269.4
1660793100000,236.35
1660793400000,234.24
1660793700000,198.06
1660794000000,207.72
1660794300000,216.84
1660794600000,182.28
1660794900000,141.83
1660795200000,122.04
1660795500000,141.35
1660795800000,167.88
1660796100000,150.62
1660796400000,111.48
1660796700000,84.52
1660797000000,60.44
1660797300000,49.32
1660797600000,45.51
1660797900000,44.4
1660798200000,53.7
1660798500000,45
1660798800000,35.16
1660799100000,29.52
1660799400000,13.61
1660799700000,5.64
1660800000000,0.6
1660800300000,0.12
1660800600000,0
1660800900000,0
1660801200000,0
1660801500000,0
1660801800000,0
1660802100000,0
1660802400000,0
1660802700000,0
1660803000000,0
1660803300000,0
1660803600000,null
1660803900000,null
1660804200000,null
1660804500000,null
1660804800000,null
1660805100000,null
1660805400000,null
1660805700000,null
1660806000000,null
1660806300000,null
1660806600000,null
1660806900000,null
1660807200000,null
1660807500000,null
1660807800000,null
1660808100000,null
1660808400000,null
1660808700000,null
1660809000000,null
1660809300000,null
1660809600000,null
1660809900000,null
1660810200000,null
1660810500000,null
1660810800000,null
1660811100000,null
1660811400000,null
1660811700000,null
1660812000000,null
1660812300000,null
1660812600000,null
1660812900000,null
1660813200000,null
1660813500000,null
1660813800000,null
1660814100000,null
1660814400000,null
1660814700000,null
1660815000000,null
1660815300000,null
1660815600000,null
1660815900000,null
1660816200000,null
1660816500000,null
1660816800000,null
1660817100000,null
1660817400000,null
1660817700000,null
1660818000000,null
1660818300000,null
1660818600000,null
1660818900000,null
1660819200000,null
1660819500000,null
1660819800000,null
1660820100000,null
1660820400000,null
1660820700000,null
1660821000000,0
