Date, data
1679754600000,0
1679754900000,null
1679755200000,null
1679755500000,null
1679755800000,null
1679756100000,null
1679756400000,null
1679756700000,null
1679757000000,null
1679757300000,null
1679757600000,null
1679757900000,null
1679758200000,null
1679758500000,null
1679758800000,null
1679759100000,null
1679759400000,null
1679759700000,0
1679760000000,null
1679760300000,null
1679760600000,null
1679760900000,null
1679761200000,null
1679761500000,null
1679761800000,null
1679762100000,null
1679762400000,null
1679762700000,null
1679763000000,null
1679763300000,null
1679763600000,null
1679763900000,null
1679764200000,null
1679764500000,null
1679764800000,null
1679765100000,null
1679765400000,null
1679765700000,null
1679766000000,null
1679766300000,null
1679766600000,null
1679766900000,null
1679767200000,null
1679767500000,0
1679767800000,0
1679768100000,0
1679768400000,0
1679768700000,0
1679769000000,0
1679769300000,0.24
1679769600000,19.87
1679769900000,49.59
1679770200000,75.72
1679770500000,106.31
1679770800000,138.6
1679771100000,171.21
1679771400000,200.04
1679771700000,227.08
1679772000000,433.44
1679772300000,825.59
1679772600000,857.64
1679772900000,878.45
1679773200000,954.24
1679773500000,1014.86
1679773800000,977.52
1679774100000,916.13
1679774400000,966
1679774700000,914.57
1679775000000,776.64
1679775300000,1325.38
1679775600000,1556.82
1679775900000,1826.04
1679776200000,2178.78
1679776500000,2418.72
1679776800000,2722.15
1679777100000,3083.76
1679777400000,3377.62
1679777700000,3562.2
1679778000000,3755.2
1679778300000,3881.28
1679778600000,4034.77
1679778900000,4162.08
1679779200000,4336.25
1679779500000,4507.56
1679779800000,4729.73
1679780100000,4906.68
1679780400000,5117.54
1679780700000,5294.4
1679781000000,5511.25
1679781300000,5719.8
1679781600000,5907.49
1679781900000,6063.36
1679782200000,6245.22
1679782500000,6422.54
1679782800000,6639.6
1679783100000,6862.88
1679783400000,7071.96
1679783700000,7247.56
1679784000000,7425.72
1679784300000,7601.3
1679784600000,7741.56
1679784900000,7907.6
1679785200000,8139.6
1679785500000,8322.74
1679785800000,8423.88
1679786100000,8446.64
1679786400000,8557.92
1679786700000,8738.25
1679787000000,8910.48
1679787300000,8942.21
1679787600000,9030.24
1679787900000,9138.46
1679788200000,9202.08
1679788500000,9301.36
1679788800000,9335.88
1679789100000,9413.22
1679789400000,9396.12
1679789700000,9487.63
1679790000000,9507.81
1679790300000,9578.04
1679790600000,9643.06
1679790900000,9730.68
1679791200000,9822.58
1679791500000,9848.64
1679791800000,9826.68
1679792100000,9889.32
1679792400000,9908.19
1679792700000,9900.12
1679793000000,9860.75
1679793300000,9886.05
1679793600000,9846.12
1679793900000,9868.45
1679794200000,9835.2
1679794500000,9803.08
1679794800000,9793.92
1679795100000,9780.56
1679795400000,9700.56
1679795700000,9664.01
1679796000000,9630.6
1679796300000,9491.6
1679796600000,9430.44
1679796900000,9368.79
1679797200000,9287.52
1679797500000,9148.94
1679797800000,9015.72
1679798100000,8874.78
1679798400000,8806.32
1679798700000,8675.64
1679799000000,8575.44
1679799300000,8431.34
1679799600000,8352.84
1679799900000,8227.75
1679800200000,8074.2
1679800500000,7925.54
1679800800000,7796.98
1679801100000,7633.56
1679801400000,7517.74
1679801700000,7363.8
1679802000000,7226.37
1679802300000,7038.12
1679802600000,6893.7
1679802900000,6707.52
1679803200000,6533.46
1679803500000,6346.56
1679803800000,6166.72
1679804100000,5930.64
1679804400000,5716.41
1679804700000,5498.52
1679805000000,5292
1679805300000,5058.12
1679805600000,4842.06
1679805900000,4616.76
1679806200000,4387.06
1679806500000,4172.42
1679806800000,3936.96
1679807100000,3719.32
1679807400000,3480.72
1679807700000,3240.96
1679808000000,3011.16
1679808300000,2772.6
1679808600000,2558.76
1679808900000,2331.57
1679809200000,2036.4
1679809500000,1391.36
1679809800000,905.16
1679810100000,533.62
1679810400000,267.48
1679810700000,241.4
1679811000000,195
1679811300000,153.03
1679811600000,111.84
1679811900000,71.52
1679812200000,39
1679812500000,4.94
1679812800000,0
1679813100000,0
1679813400000,0
1679813700000,0
1679814000000,0
1679814300000,0
1679814600000,0
1679814900000,0
1679815200000,0
