Date, data
1681842600000,0
1681842900000,0
1681843200000,0
1681843500000,0
1681843800000,0
1681844100000,0
1681844400000,0
1681844700000,0
1681845000000,0.48
1681845300000,0.72
1681845600000,16.92
1681845900000,43.95
1681846200000,72.6
1681846500000,102.58
1681846800000,156.48
1681847100000,181.08
1681847400000,211.68
1681847700000,268.49
1681848000000,315.96
1681848300000,367.71
1681848600000,493.15
1681848900000,600.12
1681849200000,659.44
1681849500000,861.36
1681849800000,836.07
1681850100000,953.4
1681850400000,1076.75
1681850700000,1117.44
1681851000000,959.6
1681851300000,1205.16
1681851600000,1190.77
1681851900000,1112.88
1681852200000,1146.22
1681852500000,1080.96
1681852800000,1087.34
1681853100000,1294.2
1681853400000,960.08
1681853700000,705.96
1681854000000,775.63
1681854300000,985.08
1681854600000,1704.76
1681854900000,1668
1681855200000,1112.99
1681855500000,962.52
1681855800000,845.22
1681856100000,948.75
1681856400000,1248.48
1681856700000,1555.95
1681857000000,2440.56
1681857300000,3261.43
1681857600000,5100.48
1681857900000,5510.17
1681858200000,6569.28
1681858500000,3043.75
1681858800000,3365.04
1681859100000,3777.71
1681859400000,6951.36
1681859700000,6335.76
1681860000000,7037.52
1681860300000,5164.25
1681860600000,4373.52
1681860900000,3814.07
1681861200000,6453.72
1681861500000,7070.81
1681861800000,7572.96
1681862100000,8210.65
1681862400000,7720.92
1681862700000,8925.47
1681863000000,8620.68
1681863300000,8414.13
1681863600000,8635.8
1681863900000,8199.09
1681864200000,9162.48
1681864500000,9009.12
1681864800000,8100.84
1681865100000,8121.48
1681865400000,6874.31
1681865700000,6158.16
1681866000000,8762.93
1681866300000,7132.2
1681866600000,5626.35
1681866900000,6003.36
1681867200000,6759.57
1681867500000,6684
1681867800000,7208.55
1681868100000,6673.56
1681868400000,5710.15
1681868700000,5661.24
1681869000000,5439.01
1681869300000,9094.05
1681869600000,8679
1681869900000,6912.6
1681870200000,4361.4
1681870500000,3784.58
1681870800000,5131.08
1681871100000,5814.3
1681871400000,4635.36
1681871700000,4377.43
1681872000000,4691.16
1681872300000,8380.9
1681872600000,3969.72
1681872900000,3849.59
1681873200000,4623.48
1681873500000,2963.92
1681873800000,2370.36
1681874100000,2276.67
1681874400000,2593.43
1681874700000,2857.8
1681875000000,3009.07
1681875300000,3047.52
1681875600000,3716.19
1681875900000,2497.68
1681876200000,2194.07
1681876500000,1812.12
1681876800000,2284.98
1681877100000,2290.8
1681877400000,2363.24
1681877700000,1741.08
1681878000000,1333.57
1681878300000,978
1681878600000,1020.88
1681878900000,823.68
1681879200000,665.94
1681879500000,503.16
1681879800000,392.87
1681880100000,332.64
1681880400000,424.41
1681880700000,593.4
1681881000000,825.71
1681881300000,641.88
1681881600000,583.22
1681881900000,497.28
1681882200000,345.79
1681882500000,281.8
1681882800000,154.32
1681883100000,58.88
1681883400000,13.8
1681883700000,0.12
1681884000000,0
1681884300000,0
1681884600000,0
1681884900000,0
1681885200000,0
1681885500000,0
1681885800000,0
1681886100000,null
1681886400000,null
1681886700000,null
1681887000000,null
1681887300000,0
