Date, data
1668356100000,0
1668356400000,0
1668356700000,0
1668357000000,0
1668357300000,0
1668357600000,0
1668357900000,0
1668358200000,0
1668358500000,0
1668358800000,0
1668359100000,0
1668359400000,0.6
1668359700000,25.89
1668360000000,57.96
1668360300000,102.58
1668360600000,178.32
1668360900000,256.94
1668361200000,308.03
1668361500000,527.76
1668361800000,660.28
1668362100000,817.2
1668362400000,978.86
1668362700000,985.56
1668363000000,1647.69
1668363300000,1577.04
1668363600000,2129.66
1668363900000,2148
1668364200000,2031.05
1668364500000,2170.68
1668364800000,2351.92
1668365100000,2573.04
1668365400000,2747.44
1668365700000,1877.88
1668366000000,2522.29
1668366300000,1531.68
1668366600000,1160.31
1668366900000,987.36
1668367200000,1694.05
1668367500000,1452.87
1668367800000,1267.68
1668368100000,3552.08
1668368400000,5271.36
1668368700000,5288.51
1668369000000,5743.08
1668369300000,3205.93
1668369600000,2819.28
1668369900000,3445.89
1668370200000,3305.04
1668370500000,5102.01
1668370800000,5710.32
1668371100000,4040.07
1668371400000,3503.88
1668371700000,4108.7
1668372000000,3766.2
1668372300000,5454.3
1668372600000,5894.16
1668372900000,5779.14
1668373200000,6514.68
1668373500000,6763.79
1668373800000,6194.15
1668374100000,5839.08
1668374400000,6283.26
1668374700000,6961.32
1668375000000,7491.61
1668375300000,8230.8
1668375600000,9437.3
1668375900000,8856.96
1668376200000,8288.67
1668376500000,9392.04
1668376800000,8330.69
1668377100000,7868.64
1668377400000,9005.54
1668377700000,11502.48
1668378000000,10079.28
1668378300000,10565.52
1668378600000,10152.6
1668378900000,10122.32
1668379200000,8892.72
1668379500000,8085.43
1668379800000,8360.4
1668380100000,10614.7
1668380400000,11797.08
1668380700000,10996.01
1668381000000,10843.08
1668381300000,13566.1
1668381600000,13779.24
1668381900000,14454.9
1668382200000,12210.36
1668382500000,11057.78
1668382800000,12678.96
1668383100000,9138.1
1668383400000,9526.08
1668383700000,9218.29
1668384000000,10446.96
1668384300000,11095.1
1668384600000,8187.36
1668384900000,9412.62
1668385200000,13261.8
1668385500000,11087.52
1668385800000,12549.24
1668386100000,12692.71
1668386400000,13505.96
1668386700000,10584.96
1668387000000,10104.32
1668387300000,10260.72
1668387600000,11448.84
1668387900000,8162.28
1668388200000,10495.51
1668388500000,13630.2
1668388800000,13555.51
1668389100000,11734.32
1668389400000,11830.27
1668389700000,13158.84
1668390000000,12614.21
1668390300000,12848.3
1668390600000,12676.92
1668390900000,12529.57
1668391200000,12421.32
1668391500000,12392.31
1668391800000,12325.8
1668392100000,12295.38
1668392400000,12299.52
1668392700000,12644.79
1668393000000,13122.24
1668393300000,12942.78
1668393600000,7905.48
1668393900000,9921.91
1668394200000,11887.08
1668394500000,11716.62
1668394800000,11349.96
1668395100000,11068.49
1668395400000,10894.2
1668395700000,10796.99
1668396000000,10830.24
1668396300000,10906.07
1668396600000,10512.95
1668396900000,11265.48
1668397200000,11188.41
1668397500000,10956.24
1668397800000,10335.61
1668398100000,9615
1668398400000,9226.6
1668398700000,8925.96
1668399000000,8757.51
1668399300000,8564.28
1668399600000,8334.54
1668399900000,8106.6
1668400200000,7873.77
1668400500000,7606.08
1668400800000,7384.82
1668401100000,7153.68
1668401400000,6943.55
1668401700000,6741.96
1668402000000,6510.1
1668402300000,6248.64
1668402600000,5937.35
1668402900000,5630.04
1668403200000,5381.46
1668403500000,5118.12
1668403800000,4884.08
1668404100000,4640.07
1668404400000,4390.44
1668404700000,4097.14
1668405000000,3849.36
1668405300000,3582.42
1668405600000,3304.92
1668405900000,3073.36
1668406200000,2807.16
1668406500000,2267.76
1668406800000,1012.2
1668407100000,1114.07
1668407400000,1362.6
1668407700000,1159.59
1668408000000,650.76
1668408300000,537.35
1668408600000,394.92
1668408900000,259.59
1668409200000,309.72
1668409500000,240.2
1668409800000,157.68
1668410100000,92.23
1668410400000,43.99
1668410700000,13.8
1668411000000,0.12
1668411300000,0
1668411600000,0
1668411900000,0
1668412200000,0
1668412500000,0
1668412800000,0
1668413100000,0
1668413400000,null
1668413700000,null
1668414000000,null
1668414300000,null
1668414600000,null
1668414900000,null
1668415200000,null
1668415500000,null
1668415800000,null
1668416100000,null
1668416400000,null
1668416700000,null
1668417000000,null
1668417300000,null
1668417600000,null
1668417900000,null
1668418200000,null
1668418500000,0
