Date, data
1662657600000,0
1662657900000,null
1662658200000,null
1662658500000,null
1662658800000,null
1662659100000,null
1662659400000,null
1662659700000,null
1662660000000,0
1662660300000,0
1662660600000,0
1662660900000,0
1662661200000,0
1662661500000,0
1662661800000,0
1662662100000,0
1662662400000,1.56
1662662700000,37.44
1662663000000,67.92
1662663300000,99.93
1662663600000,128.76
1662663900000,207.81
1662664200000,279.36
1662664500000,358.68
1662664800000,516
1662665100000,684.6
1662665400000,931.83
1662665700000,1320.84
1662666000000,1481.66
1662666300000,1529.64
1662666600000,1216.41
1662666900000,1317.12
1662667200000,1789.53
1662667500000,2079
1662667800000,2406.58
1662668100000,2685.96
1662668400000,3267.45
1662668700000,3873.84
1662669000000,3873.79
1662669300000,3772.32
1662669600000,3722.81
1662669900000,3495.12
1662670200000,2267.88
1662670500000,4061.88
1662670800000,4228.62
1662671100000,4270.32
1662671400000,4458.7
1662671700000,4597.44
1662672000000,4794.38
1662672300000,4925.04
1662672600000,5096.47
1662672900000,5292.12
1662673200000,5521
1662673500000,5651.52
1662673800000,5910.74
1662674100000,6088.08
1662674400000,6325.16
1662674700000,6536.16
1662675000000,6719.24
1662675300000,6957.54
1662675600000,7170.84
1662675900000,6475.3
1662676200000,7822.92
1662676500000,7846.56
1662676800000,8224.08
1662677100000,8764.37
1662677400000,8713.08
1662677700000,8803.02
1662678000000,8917.92
1662678300000,9131.72
1662678600000,9134.52
1662678900000,9395.4
1662679200000,9542.52
1662679500000,9891.57
1662679800000,10566.72
1662680100000,11263.79
1662680400000,10484.28
1662680700000,11427.29
1662681000000,10633.44
1662681300000,8176.82
1662681600000,6827.88
1662681900000,12404.59
1662682200000,13270.53
1662682500000,6420.84
1662682800000,6175.63
1662683100000,7599.72
1662683400000,8684.67
1662683700000,6243.72
1662684000000,5141.74
1662684300000,5791.8
1662684600000,6183.09
1662684900000,4696.44
1662685200000,4775.48
1662685500000,4990.32
1662685800000,5743.99
1662686100000,9198.24
1662686400000,7321.48
1662686700000,5393.04
1662687000000,8578.84
1662687300000,11675.88
1662687600000,10596.28
1662687900000,9835.44
1662688200000,9932.15
1662688500000,9848.86
1662688800000,9992.04
1662689100000,10009.69
1662689400000,7282.44
1662689700000,5016.4
1662690000000,11170.92
1662690300000,3953.74
1662690600000,3916.56
1662690900000,10981.93
1662691200000,10932.84
1662691500000,9885.91
1662691800000,8499.6
1662692100000,6303.13
1662692400000,8966.76
1662692700000,8497.57
1662693000000,8209.08
1662693300000,8186.69
1662693600000,8266.53
1662693900000,8248.68
1662694200000,7919.4
1662694500000,7770.36
1662694800000,7539.29
1662695100000,7068.84
1662695400000,6544.41
1662695700000,6512.88
1662696000000,6445.57
1662696300000,6472.8
1662696600000,6464.35
1662696900000,6485.76
1662697200000,6262.8
1662697500000,5938.2
1662697800000,5990.09
1662698100000,5799.12
1662698400000,3565.93
1662698700000,3152.88
1662699000000,2611.26
1662699300000,817.44
1662699600000,1597.36
1662699900000,2277.24
1662700200000,1470.7
1662700500000,2372.4
1662700800000,2197.57
1662701100000,1913.52
1662701400000,1591.95
1662701700000,1132.09
1662702000000,466.68
1662702300000,485.82
1662702600000,354.24
1662702900000,271.75
1662703200000,179.28
1662703500000,101.62
1662703800000,59.04
1662704100000,16.74
1662704400000,0.48
1662704700000,0
1662705000000,0
1662705300000,0
1662705600000,0
1662705900000,0
1662706200000,0
1662706500000,0
1662706800000,0
