Date, data
1669034400000,0
1669034700000,null
1669035000000,null
1669035300000,null
1669035600000,null
1669035900000,null
1669036200000,null
1669036500000,null
1669036800000,null
1669037100000,null
1669037400000,null
1669037700000,null
1669038000000,null
1669038300000,null
1669038600000,null
1669038900000,null
1669039200000,null
1669039500000,null
1669039800000,null
1669040100000,null
1669040400000,null
1669040700000,null
1669041000000,null
1669041300000,null
1669041600000,null
1669041900000,null
1669042200000,null
1669042500000,null
1669042800000,null
1669043100000,null
1669043400000,null
1669043700000,null
1669044000000,null
1669044300000,null
1669044600000,null
1669044900000,null
1669045200000,null
1669045500000,null
1669045800000,null
1669046100000,null
1669046400000,null
1669046700000,null
1669047000000,0
1669047300000,0
1669047600000,0
1669047900000,0
1669048200000,0
1669048500000,0
1669048800000,0
1669049100000,0
1669049400000,0
1669049700000,0.72
1669050000000,31.32
1669050300000,56.47
1669050600000,89.76
1669050900000,133.53
1669051200000,191.76
1669051500000,253.08
1669051800000,300.99
1669052100000,486.84
1669052400000,702.66
1669052700000,826.08
1669053000000,964.66
1669053300000,1102.68
1669053600000,1259.04
1669053900000,1405.56
1669054200000,1549.32
1669054500000,1720.8
1669054800000,1877.66
1669055100000,2057.52
1669055400000,2264.99
1669055700000,2505.48
1669056000000,2685.19
1669056300000,2258.16
1669056600000,2480.63
1669056900000,3178.68
1669057200000,3387.13
1669057500000,3663.24
1669057800000,3811.55
1669058100000,3582.24
1669058400000,3754.11
1669058700000,4228.8
1669059000000,4419.93
1669059300000,4676.3
1669059600000,5124.36
1669059900000,5568.08
1669060200000,4954.44
1669060500000,4698.54
1669060800000,5713.68
1669061100000,5946.74
1669061400000,6400.68
1669061700000,5899.3
1669062000000,6851.04
1669062300000,7548.68
1669062600000,7627.68
1669062900000,7543.99
1669063200000,7542.36
1669063500000,6179.24
1669063800000,8186.4
1669064100000,8214.14
1669064400000,8430.24
1669064700000,8634.22
1669065000000,7033.08
1669065300000,7151.6
1669065600000,9553.92
1669065900000,9631.51
1669066200000,9967.32
1669066500000,9189.87
1669066800000,10066.17
1669067100000,10864.8
1669067400000,11051.88
1669067700000,10632.12
1669068000000,10992.64
1669068300000,10557.72
1669068600000,9194.69
1669068900000,13152.6
1669069200000,13312.41
1669069500000,7490.88
1669069800000,9285.83
1669070100000,13338.12
1669070400000,13911.89
1669070700000,13261.92
1669071000000,11353.73
1669071300000,7688.16
1669071600000,9250.19
1669071900000,13241.76
1669072200000,9175.42
1669072500000,8562.84
1669072800000,13043.8
1669073100000,10188
1669073400000,8585.22
1669073700000,10729.32
1669074000000,8005.24
1669074300000,7054.32
1669074600000,11833.89
1669074900000,14985.06
1669075200000,15126.24
1669075500000,14158.23
1669075800000,13950.12
1669076100000,14264.19
1669076400000,10475.4
1669076700000,6461.46
1669077000000,6257.76
1669077300000,9830.65
1669077600000,8202.24
1669077900000,8102.05
1669078200000,8253.96
1669078500000,7990.31
1669078800000,6143.13
1669079100000,5261.4
1669079400000,10440.84
1669079700000,13998.96
1669080000000,14354.73
1669080300000,13935
1669080600000,11563.71
1669080900000,10155.84
1669081200000,9894.82
1669081500000,11520
1669081800000,11993.66
1669082100000,9926.76
1669082400000,10788.56
1669082700000,8067.72
1669083000000,6222.46
1669083300000,6432.6
1669083600000,7066.23
1669083900000,6333.84
1669084200000,4496.51
1669084500000,4281.84
1669084800000,6495.89
1669085100000,4755.6
1669085400000,3830.69
1669085700000,4377.81
1669086000000,5112.96
1669086300000,7304.99
1669086600000,8179.56
1669086900000,4984.13
1669087200000,7122
1669087500000,9586.72
1669087800000,7881.24
1669088100000,5132.83
1669088400000,6744.84
1669088700000,8266.39
1669089000000,7247.28
1669089300000,8114.09
1669089600000,9230.76
1669089900000,5959.51
1669090200000,3731.04
1669090500000,5340.64
1669090800000,5387.64
1669091100000,7524.36
1669091400000,7025.52
1669091700000,4575.97
1669092000000,5409.72
1669092300000,2814.38
1669092600000,5496.84
1669092900000,2209.85
1669093200000,2485.2
1669093500000,3295.14
1669093800000,3436.32
1669094100000,3015.45
1669094400000,2876.66
1669094700000,2904.24
1669095000000,2702.05
1669095300000,1451.4
1669095600000,1320.68
1669095900000,1521.96
1669096200000,1752.92
1669096500000,2294.16
1669096800000,1546.43
1669097100000,1189.44
1669097400000,1247.12
1669097700000,1076.64
1669098000000,1040.03
1669098300000,1217.28
1669098600000,1171.26
1669098900000,1005
1669099200000,674.01
1669099500000,400.56
1669099800000,261.03
1669100100000,198.24
1669100400000,170.49
1669100700000,165.48
1669101000000,121.48
1669101300000,49.95
1669101600000,23.28
1669101900000,0.72
1669102200000,0.36
1669102500000,0
1669102800000,0
1669103100000,0
1669103400000,0
1669103700000,0
1669104000000,0
1669104300000,0
1669104600000,0
1669104900000,0
