Date, data
1682011800000,0
1682012100000,null
1682012400000,null
1682012700000,null
1682013000000,null
1682013300000,null
1682013600000,null
1682013900000,null
1682014200000,null
1682014500000,null
1682014800000,null
1682015100000,null
1682015400000,null
1682015700000,null
1682016000000,0
1682016300000,0
1682016600000,0
1682016900000,0
1682017200000,0
1682017500000,0
1682017800000,0
1682018100000,0.24
1682018400000,6.02
1682018700000,38.28
1682019000000,34.92
1682019300000,38.76
1682019600000,37.81
1682019900000,69.6
1682020200000,118.35
1682020500000,142.68
1682020800000,126.9
1682021100000,76.44
1682021400000,77.42
1682021700000,198.72
1682022000000,245.5
1682022300000,223.68
1682022600000,259.1
1682022900000,217.2
1682023200000,219.49
1682023500000,293.16
1682023800000,366.74
1682024100000,484.08
1682024400000,616.7
1682024700000,787.08
1682025000000,932.39
1682025300000,999.72
1682025600000,1086.14
1682025900000,1221.24
1682026200000,1427.48
1682026500000,1479.6
1682026800000,1406.05
1682027100000,1249.15
1682027400000,1081.8
1682027700000,873.51
1682028000000,735.96
1682028300000,833.42
1682028600000,1037.64
1682028900000,1253.14
1682029200000,1079.16
1682029500000,840.4
1682029800000,991.56
1682030100000,1138.27
1682030400000,1152.12
1682030700000,1220.03
1682031000000,1182
1682031300000,1176.2
1682031600000,1170.24
1682031900000,1040.03
1682032200000,1138.2
1682032500000,847.38
1682032800000,988.92
1682033100000,1092.28
1682033400000,1056.96
1682033700000,1004.87
1682034000000,1110.96
1682034300000,1069.53
1682034600000,766.56
1682034900000,1060.86
1682035200000,891
1682035500000,833.9
1682035800000,766.37
1682036100000,724.8
1682036400000,1152.84
1682036700000,1104.72
1682037000000,1287.33
1682037300000,1244.4
1682037600000,1266.98
1682037900000,1150.08
1682038200000,1154.77
1682038500000,1378.56
1682038800000,1229.3
1682039100000,1119.96
1682039400000,1060.25
1682039700000,724.2
1682040000000,888.8
1682040300000,1036.08
1682040600000,1357.65
1682040900000,1096.2
1682041200000,1527.29
1682041500000,1621.32
1682041800000,1903.42
1682042100000,2179.67
1682042400000,1713.72
1682042700000,1497.31
1682043000000,1128.48
1682043300000,1147.18
1682043600000,1308
1682043900000,1544.75
1682044200000,1688.4
1682044500000,1794.22
1682044800000,1745.64
1682045100000,1707.41
1682045400000,1580.04
1682045700000,1562.09
1682046000000,1470.96
1682046300000,993.55
1682046600000,750.96
1682046900000,674.37
1682047200000,747.96
1682047500000,759.85
1682047800000,809.28
1682048100000,761.78
1682048400000,695.09
1682048700000,683.64
1682049000000,716.15
1682049300000,630.12
1682049600000,543.61
1682049900000,489.24
1682050200000,451.75
1682050500000,405.84
1682050800000,431.28
1682051100000,422.16
1682051400000,399.61
1682051700000,415.32
1682052000000,417.43
1682052300000,369.24
1682052600000,249.47
1682052900000,192.24
1682053200000,154.84
1682053500000,125.76
1682053800000,94.52
1682054100000,72.6
1682054400000,57.67
1682054700000,42.56
1682055000000,29.28
1682055300000,19.26
1682055600000,0.24
1682055900000,0
1682056200000,0
1682056500000,0
1682056800000,0
1682057100000,0
1682057400000,0
1682057700000,0
1682058000000,0
1682058300000,0
