Date, data
1677259500000,0
1677259800000,0
1677260100000,0
1677260400000,0
1677260700000,0
1677261000000,0
1677261300000,0
1677261600000,0
1677261900000,0.36
1677262200000,17.16
1677262500000,62.13
1677262800000,106.8
1677263100000,182.89
1677263400000,257.76
1677263700000,339.29
1677264000000,426.24
1677264300000,520.01
1677264600000,617.16
1677264900000,724.7
1677265200000,831.46
1677265500000,939.48
1677265800000,1032.8
1677266100000,1120.08
1677266400000,1201.12
1677266700000,1315.92
1677267000000,1430.49
1677267300000,1636.8
1677267600000,1678.76
1677267900000,1965.96
1677268200000,2109.79
1677268500000,1997.64
1677268800000,2080.41
1677269100000,2008.68
1677269400000,1956.64
1677269700000,1902.12
1677270000000,1855.99
1677270300000,1826.28
1677270600000,1801.32
1677270900000,1830.87
1677271200000,2128.44
1677271500000,3276.12
1677271800000,3611.04
1677272100000,4182.62
1677272400000,3241.56
1677272700000,3416.51
1677273000000,4726.08
1677273300000,3903.65
1677273600000,5373.6
1677273900000,6798.94
1677274200000,8414.88
1677274500000,5760.84
1677274800000,3066.24
1677275100000,2674.72
1677275400000,3046.32
1677275700000,3518.49
1677276000000,3996.12
1677276300000,3872.47
1677276600000,5216.16
1677276900000,6782.09
1677277200000,6033.12
1677277500000,6855.89
1677277800000,4747.71
1677278100000,4328.76
1677278400000,4343.48
1677278700000,4278.12
1677279000000,4691.56
1677279300000,5223.6
1677279600000,5248.54
1677279900000,5564.76
1677280200000,6911.28
1677280500000,9305.16
1677280800000,9493.4
1677281100000,10384.2
1677281400000,8898.5
1677281700000,6870.72
1677282000000,5142.22
1677282300000,8426.28
1677282600000,7504.13
1677282900000,4194.36
1677283200000,3932.07
1677283500000,3888.84
1677283800000,4768.13
1677284100000,7991.64
1677284400000,9179.28
1677284700000,7239.25
1677285000000,5577.72
1677285300000,9013.36
1677285600000,10163.64
1677285900000,13415.48
1677286200000,11424.72
1677286500000,13058.25
1677286800000,12487.8
1677287100000,13711.91
1677287400000,13793.84
1677287700000,14745.24
1677288000000,12197.26
1677288300000,12664.2
1677288600000,11778.26
1677288900000,12912.84
1677289200000,14339.92
1677289500000,14002.44
1677289800000,12933.99
1677290100000,13333.44
1677290400000,13783.91
1677290700000,13169.88
1677291000000,13537.32
1677291300000,13744.56
1677291600000,13411.63
1677291900000,13121.16
1677292200000,12942.18
1677292500000,12068.04
1677292800000,11859.77
1677293100000,11659.47
1677293400000,11300.64
1677293700000,11482.31
1677294000000,9158.76
1677294300000,10983.01
1677294600000,11366.16
1677294900000,10826.01
1677295200000,9932.52
1677295500000,10399.91
1677295800000,9128.76
1677296100000,8738.37
1677296400000,10300.2
1677296700000,8577.03
1677297000000,7438.32
1677297300000,8527.3
1677297600000,8927.88
1677297900000,8351.4
1677298200000,9703.92
1677298500000,8935.95
1677298800000,6582.24
1677299100000,5304.64
1677299400000,3406.2
1677299700000,2541.31
1677300000000,1992.6
1677300300000,1674.06
1677300600000,1524.48
1677300900000,1371.73
1677301200000,1221.26
1677301500000,1150.32
1677301800000,1072.17
1677302100000,938.88
1677302400000,809.34
1677302700000,749.88
1677303000000,758.05
1677303300000,708.12
1677303600000,660.52
1677303900000,682.2
1677304200000,675.69
1677304500000,558.96
1677304800000,348.08
1677305100000,295.8
1677305400000,386.73
1677305700000,433.08
1677306000000,493.04
1677306300000,548.64
1677306600000,488.59
1677306900000,271.32
1677307200000,150.26
1677307500000,83.16
1677307800000,29.62
1677308100000,0.6
1677308400000,0.24
1677308700000,0.24
1677309000000,0
1677309300000,0
1677309600000,0
1677309900000,0
1677310200000,0
1677310500000,0
1677310800000,0
1677311100000,0
1677311400000,0
1677311700000,0
