Date, data
1677342300000,0
1677342600000,null
1677342900000,null
1677343200000,null
1677343500000,null
1677343800000,null
1677344100000,null
1677344400000,null
1677344700000,null
1677345000000,null
1677345300000,null
1677345600000,null
1677345900000,0
1677346200000,0
1677346500000,0
1677346800000,0
1677347100000,0
1677347400000,0
1677347700000,0
1677348000000,0.36
1677348300000,29.74
1677348600000,65.76
1677348900000,104.87
1677349200000,145.92
1677349500000,184.33
1677349800000,224.04
1677350100000,277.16
1677350400000,361.2
1677350700000,515.08
1677351000000,619.8
1677351300000,805.48
1677351600000,998.64
1677351900000,1065.91
1677352200000,1185.84
1677352500000,1294.07
1677352800000,1728
1677353100000,2116.68
1677353400000,2558.77
1677353700000,2600.28
1677354000000,3484.17
1677354300000,3559.68
1677354600000,3719.2
1677354900000,3928.2
1677355200000,4166.49
1677355500000,4306.56
1677355800000,3278.89
1677356100000,3852.96
1677356400000,3198.34
1677356700000,2138.4
1677357000000,4130.85
1677357300000,3915.6
1677357600000,2905.89
1677357900000,2613
1677358200000,2336.99
1677358500000,1918.13
1677358800000,1975.8
1677359100000,2245
1677359400000,2380.32
1677359700000,2195.16
1677360000000,1979.88
1677360300000,2261.26
1677360600000,2903.88
1677360900000,3297.07
1677361200000,3857.76
1677361500000,3253.36
1677361800000,7148.28
1677362100000,4487.84
1677362400000,8989.92
1677362700000,10117.44
1677363000000,5203.56
1677363300000,2734.43
1677363600000,3122.28
1677363900000,3124.05
1677364200000,3280.68
1677364500000,9374.93
1677364800000,9921
1677365100000,8401.73
1677365400000,8037.54
1677365700000,9330.96
1677366000000,10044.84
1677366300000,9869.04
1677366600000,9985
1677366900000,10119.72
1677367200000,10199.68
1677367500000,10247.64
1677367800000,10375.46
1677368100000,10424.52
1677368400000,10487.08
1677368700000,10568.88
1677369000000,10786.52
1677369300000,10892.76
1677369600000,11082.58
1677369900000,11128.32
1677370200000,11213.82
1677370500000,11216.76
1677370800000,11299.79
1677371100000,11558.64
1677371400000,11582.85
1677371700000,10676.26
1677372000000,11336.04
1677372300000,11545.04
1677372600000,11731.68
1677372900000,11811.49
1677373200000,11870.64
1677373500000,11933.1
1677373800000,12096.12
1677374100000,11991.25
1677374400000,10823.25
1677374700000,9404.88
1677375000000,6574.27
1677375300000,13176.6
1677375600000,12088.17
1677375900000,10387.8
1677376200000,13371.77
1677376500000,8307.96
1677376800000,8786.77
1677377100000,12639.6
1677377400000,9963.45
1677377700000,12768.24
1677378000000,11351.56
1677378300000,12349.2
1677378600000,11866.88
1677378900000,9870.12
1677379200000,9761.06
1677379500000,10158.84
1677379800000,11477.62
1677380100000,11179.67
1677380400000,11835.84
1677380700000,9882.54
1677381000000,12083.76
1677381300000,11814.98
1677381600000,11226.72
1677381900000,10806.14
1677382200000,10013.04
1677382500000,9378.06
1677382800000,9299.4
1677383100000,10510.92
1677383400000,9582.36
1677383700000,9528.32
1677384000000,9726.48
1677384300000,9680.75
1677384600000,8906.76
1677384900000,9164.83
1677385200000,8832
1677385500000,8592.8
1677385800000,8501.28
1677386100000,8364.76
1677386400000,8371.8
1677386700000,7918.8
1677387000000,4159.32
1677387300000,2868.2
1677387600000,2968.33
1677387900000,2968.44
1677388200000,2741.78
1677388500000,2342.88
1677388800000,2389.97
1677389100000,2254.56
1677389400000,2182.39
1677389700000,2045.88
1677390000000,1875.25
1677390300000,1628.64
1677390600000,1463.36
1677390900000,1323.6
1677391200000,1220.87
1677391500000,1125.96
1677391800000,1021.73
1677392100000,952.44
1677392400000,863.88
1677392700000,784.61
1677393000000,659.52
1677393300000,493.04
1677393600000,378.48
1677393900000,278.37
1677394200000,195.6
1677394500000,136.05
1677394800000,88.68
1677395100000,48.52
1677395400000,22.68
1677395700000,0.48
1677396000000,0.12
1677396300000,0
1677396600000,0
1677396900000,0
1677397200000,0
1677397500000,0
1677397800000,0
1677398100000,0
1677398400000,null
1677398700000,null
1677399000000,null
1677399300000,null
1677399600000,null
1677399900000,null
1677400200000,null
1677400500000,null
1677400800000,null
1677401100000,null
1677401400000,null
1677401700000,null
1677402000000,null
1677402300000,null
1677402600000,null
1677402900000,null
1677403200000,null
1677403500000,null
1677403800000,null
1677404100000,null
1677404400000,null
1677404700000,null
1677405000000,null
1677405300000,null
1677405600000,null
1677405900000,null
1677406200000,null
1677406500000,null
1677406800000,0
