Date, data
1658776500000,0
1658776800000,0
1658777100000,0
1658777400000,0
1658777700000,0
1658778000000,0
1658778300000,0
1658778600000,0
1658778900000,0
1658779200000,0
1658779500000,0
1658779800000,2.29
1658780100000,68.88
1658780400000,132.8
1658780700000,96.72
1658781000000,116.67
1658781300000,126.72
1658781600000,206.85
1658781900000,272.52
1658782200000,487.87
1658782500000,580.08
1658782800000,682.68
1658783100000,707.28
1658783400000,945.03
1658783700000,807.24
1658784000000,564.68
1658784300000,758.86
1658784600000,456.12
1658784900000,661.48
1658785200000,725.4
1658785500000,932.75
1658785800000,1331.16
1658786100000,1287.09
1658786400000,1427.4
1658786700000,1227.01
1658787000000,917.04
1658787300000,1075.55
1658787600000,942
1658787900000,1480.94
1658788200000,1898.16
1658788500000,1662.38
1658788800000,1433.88
1658789100000,1793.02
1658789400000,1512.48
1658789700000,1195.08
1658790000000,912.28
1658790300000,1423.08
1658790600000,2410.31
1658790900000,3155.76
1658791200000,2432.71
1658791500000,1994.52
1658791800000,1848.16
1658792100000,3297.48
1658792400000,2517.83
1658792700000,2225.52
1658793000000,1547.64
1658793300000,2005.08
1658793600000,1264.94
1658793900000,1009.32
1658794200000,870.02
1658794500000,1640.52
1658794800000,2330.85
1658795100000,2860.08
1658795400000,3562.8
1658795700000,2966.88
1658796000000,2547.45
1658796300000,2436.12
1658796600000,2393.22
1658796900000,2323.19
1658797200000,2258.52
1658797500000,1411.1
1658797800000,1147.8
1658798100000,1662.02
1658798400000,1627.68
1658798700000,1509.47
1658799000000,1650.36
1658799300000,2035.26
1658799600000,2576.28
1658799900000,2060.79
1658800200000,1539
1658800500000,1572.92
1658800800000,1882.32
1658801100000,2793.43
1658801400000,2669.6
1658801700000,3054
1658802000000,2189.62
1658802300000,2533.92
1658802600000,2896.86
1658802900000,1995.84
1658803200000,2902.64
1658803500000,3918.96
1658803800000,4944.04
1658804100000,6292.56
1658804400000,5007.73
1658804700000,6812.28
1658805000000,5916.04
1658805300000,5212.08
1658805600000,2291.12
1658805900000,3889.92
1658806200000,5034.58
1658806500000,3250.68
1658806800000,5006.05
1658807100000,4525.08
1658807400000,4164.56
1658807700000,3661.15
1658808000000,3322.32
1658808300000,3076.01
1658808600000,2618.04
1658808900000,1627.83
1658809200000,798.84
1658809500000,591.65
1658809800000,422.28
1658810100000,312.56
1658810400000,335.28
1658810700000,296.79
1658811000000,132.24
1658811300000,79.59
1658811600000,51.96
1658811900000,54.18
1658812200000,57.96
1658812500000,49
1658812800000,30.52
1658813100000,5.04
1658813400000,0.12
1658813700000,0
1658814000000,0
1658814300000,0
1658814600000,0
1658814900000,0
1658815200000,0
1658815500000,0
1658815800000,0
1658816100000,0
1658816400000,null
1658816700000,null
1658817000000,null
1658817300000,null
1658817600000,null
1658817900000,null
1658818200000,null
1658818500000,null
1658818800000,null
1658819100000,null
1658819400000,null
1658819700000,null
1658820000000,null
1658820300000,null
1658820600000,null
1658820900000,null
1658821200000,null
1658821500000,null
1658821800000,null
1658822100000,null
1658822400000,null
1658822700000,null
1658823000000,null
1658823300000,null
1658823600000,null
1658823900000,null
1658824200000,null
1658824500000,null
1658824800000,null
1658825100000,null
1658825400000,null
1658825700000,null
1658826000000,null
1658826300000,null
1658826600000,null
1658826900000,null
1658827200000,null
1658827500000,null
1658827800000,null
1658828100000,null
1658828400000,null
1658828700000,null
1658829000000,null
1658829300000,null
1658829600000,null
1658829900000,null
1658830200000,null
1658830500000,null
1658830800000,null
1658831100000,null
1658831400000,0
