Date, data
1681669200000,0
1681669500000,0
1681669800000,0
1681670100000,0
1681670400000,0
1681670700000,0
1681671000000,0
1681671300000,0
1681671600000,0
1681671900000,0.72
1681672200000,22.03
1681672500000,52.32
1681672800000,98.49
1681673100000,181.32
1681673400000,261.03
1681673700000,340.8
1681674000000,420.08
1681674300000,520.56
1681674600000,620.79
1681674900000,628.68
1681675200000,653.54
1681675500000,742.65
1681675800000,757.8
1681676100000,737.82
1681676400000,742.92
1681676700000,752.27
1681677000000,814.44
1681677300000,934.68
1681677600000,1163.4
1681677900000,1448.43
1681678200000,1622.04
1681678500000,1839.73
1681678800000,1981.56
1681679100000,2421.15
1681679400000,3120.48
1681679700000,2737.08
1681680000000,2890.56
1681680300000,2985.71
1681680600000,2905.32
1681680900000,2775.25
1681681200000,2611.44
1681681500000,2709.87
1681681800000,3287.88
1681682100000,3925.08
1681682400000,4972.92
1681682700000,5339.2
1681683000000,4229.88
1681683300000,3780.12
1681683600000,3998.64
1681683900000,4410.18
1681684200000,4636.08
1681684500000,4039.1
1681684800000,3054.64
1681685100000,2906.28
1681685400000,2799.69
1681685700000,3228.72
1681686000000,4026.7
1681686300000,4329.6
1681686600000,5976.84
1681686900000,7401.12
1681687200000,7458.62
1681687500000,7482.72
1681687800000,7579.99
1681688100000,7677.84
1681688400000,7777.2
1681688700000,8013.84
1681689000000,8371.51
1681689300000,8771.16
1681689600000,8696.11
1681689900000,8739.84
1681690200000,8498.53
1681690500000,8324.64
1681690800000,8246.89
1681691100000,8287.92
1681691400000,8275.3
1681691700000,8282.52
1681692000000,8319.13
1681692300000,8348.42
1681692600000,8345.88
1681692900000,8346.34
1681693200000,8338.32
1681693500000,8344.78
1681693800000,8350.08
1681694100000,8345.5
1681694400000,8311.08
1681694700000,8331.29
1681695000000,8277.12
1681695300000,8267.6
1681695600000,8204.04
1681695900000,8176.94
1681696200000,8101.43
1681696500000,8051.28
1681696800000,7952.39
1681697100000,7882.92
1681697400000,7790.09
1681697700000,7736.76
1681698000000,7642.23
1681698300000,7568.04
1681698600000,7447.3
1681698900000,7331.16
1681699200000,7223.12
1681699500000,7108.08
1681699800000,7029.39
1681700100000,6967.2
1681700400000,5943.37
1681700700000,6245.76
1681701000000,5612.39
1681701300000,5793.36
1681701600000,4096.54
1681701900000,3172.56
1681702200000,3209.18
1681702500000,5704.08
1681702800000,6283.26
1681703100000,5794.33
1681703400000,5304.24
1681703700000,4860.6
1681704000000,4764.72
1681704300000,4582.11
1681704600000,3092.4
1681704900000,1562.93
1681705200000,1490.64
1681705500000,1217.14
1681705800000,1190.88
1681706100000,1340.07
1681706400000,2547.24
1681706700000,3045.07
1681707000000,2500.8
1681707300000,2164.94
1681707600000,1741.08
1681707900000,1136.95
1681708200000,971.04
1681708500000,640.29
1681708800000,374.52
1681709100000,260.79
1681709400000,179.52
1681709700000,164.71
1681710000000,96.68
1681710300000,59.4
1681710600000,33.59
1681710900000,0.48
1681711200000,0
1681711500000,0
1681711800000,0
1681712100000,0
1681712400000,0
1681712700000,0
1681713000000,0
1681713300000,null
1681713600000,null
1681713900000,null
1681714200000,null
1681714500000,null
1681714800000,null
1681715100000,null
1681715400000,null
1681715700000,null
1681716000000,null
1681716300000,null
1681716600000,null
1681716900000,null
1681717200000,null
1681717500000,null
1681717800000,null
1681718100000,null
1681718400000,0
1681718700000,null
1681719000000,null
1681719300000,null
1681719600000,null
1681719900000,null
1681720200000,null
1681720500000,null
1681720800000,null
1681721100000,null
1681721400000,null
1681721700000,null
1681722000000,null
1681722300000,null
1681722600000,null
1681722900000,null
1681723200000,null
1681723500000,0
1681723800000,null
1681724100000,null
1681724400000,null
1681724700000,null
1681725000000,null
1681725300000,null
1681725600000,null
1681725900000,null
1681726200000,null
1681726500000,null
1681726800000,null
1681727100000,null
1681727400000,null
1681727700000,null
1681728000000,null
1681728300000,null
1681728600000,0
