Date, data
1676200800000,0
1676201100000,null
1676201400000,null
1676201700000,null
1676202000000,null
1676202300000,null
1676202600000,null
1676202900000,null
1676203200000,null
1676203500000,null
1676203800000,null
1676204100000,null
1676204400000,null
1676204700000,null
1676205000000,null
1676205300000,null
1676205600000,null
1676205900000,0
1676206200000,null
1676206500000,null
1676206800000,null
1676207100000,null
1676207400000,null
1676207700000,null
1676208000000,null
1676208300000,null
1676208600000,null
1676208900000,null
1676209200000,null
1676209500000,null
1676209800000,null
1676210100000,null
1676210400000,null
1676210700000,null
1676211000000,0
1676211300000,null
1676211600000,null
1676211900000,null
1676212200000,null
1676212500000,null
1676212800000,null
1676213100000,null
1676213400000,null
1676213700000,null
1676214000000,null
1676214300000,null
1676214600000,null
1676214900000,null
1676215200000,null
1676215500000,null
1676215800000,null
1676216100000,0
1676216400000,null
1676216700000,null
1676217000000,null
1676217300000,null
1676217600000,null
1676217900000,null
1676218200000,null
1676218500000,null
1676218800000,null
1676219100000,null
1676219400000,null
1676219700000,null
1676220000000,null
1676220300000,null
1676220600000,null
1676220900000,null
1676221200000,0
1676221500000,0
1676221800000,0
1676222100000,0
1676222400000,0
1676222700000,0
1676223000000,0
1676223300000,0
1676223600000,0
1676223900000,0
1676224200000,0.6
1676224500000,35.52
1676224800000,106.31
1676225100000,189.6
1676225400000,261.99
1676225700000,367.44
1676226000000,401.3
1676226300000,516.12
1676226600000,595.26
1676226900000,680.16
1676227200000,923.72
1676227500000,1182.96
1676227800000,1181.26
1676228100000,1375.56
1676228400000,1614.7
1676228700000,1814.04
1676229000000,2390.09
1676229300000,1757.28
1676229600000,2571.77
1676229900000,2954.04
1676230200000,3069.99
1676230500000,3086.46
1676230800000,3227.64
1676231100000,3162.94
1676231400000,2645.64
1676231700000,3088.17
1676232000000,4135.32
1676232300000,3594.7
1676232600000,2527.56
1676232900000,2269.93
1676233200000,3340.56
1676233500000,4482.3
1676233800000,5633.04
1676234100000,6394.03
1676234400000,4515.12
1676234700000,5363.28
1676235000000,5623.68
1676235300000,5066.61
1676235600000,3421.92
1676235900000,3106.72
1676236200000,4386.72
1676236500000,6128.43
1676236800000,5964.36
1676237100000,6420.04
1676237400000,7409.88
1676237700000,7203.61
1676238000000,6405.38
1676238300000,6453.48
1676238600000,5819.36
1676238900000,7057.44
1676239200000,7191.57
1676239500000,8241.6
1676239800000,7473.91
1676240100000,8405.52
1676240400000,6949.81
1676240700000,8601
1676241000000,9562.52
1676241300000,7741.68
1676241600000,9236.47
1676241900000,9003.36
1676242200000,9307.26
1676242500000,7128.6
1676242800000,10606.88
1676243100000,10789.27
1676243400000,7393.68
1676243700000,7618.52
1676244000000,11529.72
1676244300000,10867.18
1676244600000,8961.96
1676244900000,6214.52
1676245200000,4881.12
1676245500000,6324.44
1676245800000,7130.52
1676246100000,6142.64
1676246400000,8335.44
1676246700000,6299.04
1676247000000,5035.32
1676247300000,5916.4
1676247600000,6194.64
1676247900000,4911.89
1676248200000,6503.76
1676248500000,6377.9
1676248800000,6613.32
1676249100000,7472.47
1676249400000,7494.68
1676249700000,7053.36
1676250000000,7164.36
1676250300000,7069.8
1676250600000,7598.89
1676250900000,8141.28
1676251200000,6173.94
1676251500000,6317.52
1676251800000,6232.7
1676252100000,7346.16
1676252400000,8450.37
1676252700000,8642.16
1676253000000,7821.63
1676253300000,6677.16
1676253600000,6692.39
1676253900000,6914.52
1676254200000,5681.5
1676254500000,6193.55
1676254800000,5142.84
1676255100000,4129.89
1676255400000,4560.36
1676255700000,4482.3
1676256000000,3047.4
1676256300000,3661.28
1676256600000,4329.48
1676256900000,4702.27
1676257200000,4589.88
1676257500000,4393.44
1676257800000,4468.32
1676258100000,5034.7
1676258400000,4811.76
1676258700000,4247.64
1676259000000,3837.24
1676259300000,3925.2
1676259600000,4141.56
1676259900000,3647.56
1676260200000,3152.4
1676260500000,3309.23
1676260800000,3085.68
1676261100000,3526.68
1676261400000,3826.01
1676261700000,3781.44
1676262000000,3689.7
1676262300000,3707.16
1676262600000,3872.95
1676262900000,3640.32
1676263200000,3722.81
1676263500000,3120.24
1676263800000,2951.64
1676264100000,2575.8
1676264400000,2510.49
1676264700000,2239.44
1676265000000,1981.69
1676265300000,2017.08
1676265600000,2010.94
1676265900000,1812.24
1676266200000,1555.34
1676266500000,1293
1676266800000,1444.7
1676267100000,1532.52
1676267400000,1523.92
1676267700000,1230.84
1676268000000,1190.05
1676268300000,1250.76
1676268600000,1151.64
1676268900000,1036.2
1676269200000,988.13
1676269500000,946.13
1676269800000,847.8
1676270100000,763.71
1676270400000,717.48
1676270700000,665.82
1676271000000,572.64
1676271300000,447.53
1676271600000,332.64
1676271900000,240.68
1676272200000,177.96
1676272500000,117.63
1676272800000,72.72
1676273100000,45.51
1676273400000,56.88
1676273700000,59.48
1676274000000,60.24
1676274300000,23.48
1676274600000,0
1676274900000,0
1676275200000,0
1676275500000,0
1676275800000,0
1676276100000,0
1676276400000,0
1676276700000,0
