Date, data
1676728800000,0
1676729100000,null
1676729400000,null
1676729700000,null
1676730000000,null
1676730300000,null
1676730600000,null
1676730900000,null
1676731200000,null
1676731500000,null
1676731800000,null
1676732100000,null
1676732400000,null
1676732700000,null
1676733000000,null
1676733300000,null
1676733600000,null
1676733900000,null
1676734200000,null
1676734500000,null
1676734800000,null
1676735100000,null
1676735400000,null
1676735700000,null
1676736000000,null
1676736300000,null
1676736600000,null
1676736900000,null
1676737200000,null
1676737500000,null
1676737800000,null
1676738100000,null
1676738400000,null
1676738700000,null
1676739000000,0
1676739300000,null
1676739600000,null
1676739900000,null
1676740200000,null
1676740500000,null
1676740800000,0
1676741100000,0
1676741400000,0
1676741700000,0
1676742000000,0
1676742300000,0
1676742600000,0
1676742900000,0.24
1676743200000,3.73
1676743500000,38.64
1676743800000,71.16
1676744100000,109.92
1676744400000,144.6
1676744700000,188.52
1676745000000,237.07
1676745300000,278.7
1676745600000,516.24
1676745900000,528.68
1676746200000,515.76
1676746500000,534.82
1676746800000,1233.96
1676747100000,1515.01
1676747400000,1099.2
1676747700000,1030.27
1676748000000,911.28
1676748300000,832.82
1676748600000,993.48
1676748900000,1205.58
1676749200000,2049.96
1676749500000,2431.87
1676749800000,3164.28
1676750100000,1636.74
1676750400000,1857.12
1676750700000,2942.49
1676751000000,3167.28
1676751300000,3321.15
1676751600000,3474.36
1676751900000,3616.37
1676752200000,3780.24
1676752500000,3949.89
1676752800000,4112.76
1676753100000,4277.98
1676753400000,4458.99
1676753700000,4635.12
1676754000000,4839.17
1676754300000,4970.28
1676754600000,5225.3
1676754900000,5451.72
1676755200000,5645.02
1676755500000,5865.12
1676755800000,6070.52
1676756100000,6282.96
1676756400000,6465.67
1676756700000,6667.44
1676757000000,6850.72
1676757300000,7074.24
1676757600000,7309.81
1676757900000,7524.48
1676758200000,7687.14
1676758500000,7855.8
1676758800000,8041.12
1676759100000,8242.68
1676759400000,8411.96
1676759700000,8641.67
1676760000000,8756.04
1676760300000,8923.91
1676760600000,9086.28
1676760900000,9264.64
1676761200000,9392.76
1676761500000,9559.38
1676761800000,9682.08
1676762100000,9852.92
1676762400000,9971.88
1676762700000,10149.11
1676763000000,10219.44
1676763300000,10407.61
1676763600000,10723.44
1676763900000,10695.01
1676764200000,10603.56
1676764500000,10729.69
1676764800000,10960.44
1676765100000,11115.93
1676765400000,11306.76
1676765700000,11606.81
1676766000000,11769.12
1676766300000,12503.92
1676766600000,12490.21
1676766900000,11776.92
1676767200000,12120.8
1676767500000,13112.28
1676767800000,13181.42
1676768100000,9852.84
1676768400000,9575.64
1676768700000,11474.28
1676769000000,11487.61
1676769300000,11530.44
1676769600000,11478.7
1676769900000,11445.38
1676770200000,11456.28
1676770500000,11428.25
1676770800000,11423.28
1676771100000,11395.51
1676771400000,11391.96
1676771700000,11307.13
1676772000000,11255.76
1676772300000,11097.87
1676772600000,11073.36
1676772900000,11041.16
1676773200000,11050.8
1676773500000,10937.74
1676773800000,10897.08
1676774100000,10852.74
1676774400000,10747.44
1676774700000,10656
1676775000000,10422.12
1676775300000,10257.83
1676775600000,10212.96
1676775900000,10209.79
1676776200000,9993.12
1676776500000,10063.99
1676776800000,9960
1676777100000,9921.19
1676777400000,9822.52
1676777700000,9760.68
1676778000000,9495.33
1676778300000,9266.64
1676778600000,8883.45
1676778900000,8028.12
1676779200000,7984.9
1676779500000,7494.84
1676779800000,6976.54
1676780100000,6431.16
1676780400000,5841.15
1676780700000,5710.92
1676781000000,4940.31
1676781300000,3064.2
1676781600000,4411.14
1676781900000,5671.68
1676782200000,5287.42
1676782500000,3647.64
1676782800000,2914.43
1676783100000,2467.92
1676783400000,2385.39
1676783700000,2341.2
1676784000000,2046.82
1676784300000,1879.63
1676784600000,1770.96
1676784900000,1989.03
1676785200000,1989.36
1676785500000,1482.86
1676785800000,1273.32
1676786100000,964.17
1676786400000,927.12
1676786700000,1148.03
1676787000000,1464.6
1676787300000,1347.41
1676787600000,1464.12
1676787900000,2563.95
1676788200000,2299.8
1676788500000,1753.89
1676788800000,1054.56
1676789100000,791.16
1676789400000,616.8
1676789700000,452.95
1676790000000,357.12
1676790300000,286.19
1676790600000,231.62
1676790900000,168.12
1676791200000,76.45
1676791500000,25.92
1676791800000,0.24
1676792100000,0
1676792400000,0
1676792700000,0
1676793000000,0
1676793300000,0
1676793600000,0
1676793900000,0
1676794200000,0
