"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-04-09 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-04-09 00:00:00
2023-04-09 00:05:00,0000:05:00,00000000,50.00E+00,231.3E+00,231.3E+00,0.0E+00,223.9E+00,223.9E+00,-118.4E+00,238.1E+00,238.0E+00,121.4E+00,0.00E+00,0.00E+00,-2.3E+00,2.42E+00,2.41E+00,-121.6E+00,3.17E+00,3.13E+00,89.2E+00,0.00E+03,0.54E+03,0.63E+03,1.17E+03,0.00E+03,0.54E+03,0.75E+03,1.30E+03,0.00E+03,0.07E+03,0.42E+03,0.56E+03,0.000E+99,0.992E+00,0.833E+00,0.900E+00,0.097E+03,0.000E+03,0.047E+03,0.000E+03,0.00000E+00,0.097E+03,0.000E+03,0.047E+03,0.000E+03,1.17E+03,0.00E+03,0.56E+03,0.00E+03,0.900E+00
2023-04-09 00:10:00,0000:10:00,00000000,50.00E+00,231.4E+00,231.3E+00,0.0E+00,224.0E+00,223.9E+00,-118.4E+00,238.2E+00,238.2E+00,121.4E+00,0.00E+00,0.00E+00,-2.4E+00,2.42E+00,2.41E+00,-121.6E+00,3.02E+00,2.97E+00,91.0E+00,0.00E+03,0.54E+03,0.61E+03,1.15E+03,0.00E+03,0.54E+03,0.72E+03,1.26E+03,0.00E+03,0.07E+03,0.38E+03,0.52E+03,0.000E+99,0.992E+00,0.850E+00,0.911E+00,0.193E+03,0.000E+03,0.090E+03,0.000E+03,0.00000E+00,0.096E+03,0.000E+03,0.043E+03,0.000E+03,1.15E+03,0.00E+03,0.52E+03,0.00E+03,0.911E+00
2023-04-09 00:15:00,0000:15:00,00000000,50.00E+00,231.6E+00,231.6E+00,0.0E+00,224.2E+00,224.1E+00,-118.5E+00,238.3E+00,238.2E+00,121.4E+00,0.00E+00,0.00E+00,-2.3E+00,2.42E+00,2.40E+00,-121.6E+00,2.97E+00,2.93E+00,90.6E+00,0.00E+03,0.54E+03,0.60E+03,1.14E+03,0.00E+03,0.54E+03,0.71E+03,1.25E+03,0.00E+03,0.07E+03,0.38E+03,0.52E+03,0.000E+99,0.992E+00,0.847E+00,0.910E+00,0.288E+03,0.000E+03,0.134E+03,0.000E+03,0.00000E+00,0.095E+03,0.000E+03,0.043E+03,0.000E+03,1.14E+03,0.00E+03,0.52E+03,0.00E+03,0.910E+00
2023-04-09 00:20:00,0000:20:00,00000000,49.99E+00,231.4E+00,231.4E+00,0.0E+00,223.9E+00,223.9E+00,-118.5E+00,238.1E+00,238.1E+00,121.4E+00,1.50E+00,1.49E+00,-46.8E+00,2.42E+00,2.41E+00,-121.6E+00,2.95E+00,2.91E+00,90.3E+00,0.24E+03,0.54E+03,0.59E+03,1.37E+03,0.35E+03,0.54E+03,0.70E+03,1.59E+03,0.26E+03,0.07E+03,0.38E+03,0.80E+03,0.678E+00,0.992E+00,0.844E+00,0.858E+00,0.402E+03,0.000E+03,0.200E+03,0.000E+03,0.00000E+00,0.114E+03,0.000E+03,0.066E+03,0.000E+03,1.37E+03,0.00E+03,0.80E+03,0.00E+03,0.864E+00
2023-04-09 00:25:00,0000:25:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,223.7E+00,223.7E+00,-118.5E+00,238.1E+00,238.0E+00,121.3E+00,4.36E+00,4.34E+00,-47.1E+00,2.42E+00,2.41E+00,-121.6E+00,2.69E+00,2.65E+00,92.4E+00,0.68E+03,0.54E+03,0.55E+03,1.77E+03,1.01E+03,0.54E+03,0.64E+03,2.19E+03,0.74E+03,0.07E+03,0.33E+03,1.27E+03,0.676E+00,0.992E+00,0.861E+00,0.808E+00,0.549E+03,0.000E+03,0.306E+03,0.000E+03,0.00000E+00,0.148E+03,0.000E+03,0.106E+03,0.000E+03,1.77E+03,0.00E+03,1.27E+03,0.00E+03,0.812E+00
2023-04-09 00:30:00,0000:30:00,00000000,50.00E+00,231.2E+00,231.2E+00,0.0E+00,223.8E+00,223.8E+00,-118.4E+00,238.3E+00,238.2E+00,121.4E+00,0.00E+00,0.00E+00,-2.3E+00,2.42E+00,2.41E+00,-121.5E+00,2.56E+00,2.52E+00,93.5E+00,0.00E+03,0.54E+03,0.53E+03,1.07E+03,0.00E+03,0.54E+03,0.61E+03,1.15E+03,0.00E+03,0.07E+03,0.30E+03,0.43E+03,0.000E+99,0.992E+00,0.869E+00,0.927E+00,0.638E+03,0.000E+03,0.342E+03,0.000E+03,0.00000E+00,0.089E+03,0.000E+03,0.036E+03,0.000E+03,1.07E+03,0.00E+03,0.43E+03,0.00E+03,0.927E+00
2023-04-09 00:35:00,0000:35:00,00000000,50.00E+00,231.5E+00,231.5E+00,0.0E+00,223.3E+00,223.2E+00,-118.5E+00,238.2E+00,238.2E+00,121.3E+00,0.00E+00,0.00E+00,-2.3E+00,10.28E+00,10.24E+00,-136.6E+00,1.18E+00,1.16E+00,94.3E+00,0.00E+03,2.16E+03,0.25E+03,2.41E+03,0.00E+03,2.29E+03,0.28E+03,2.58E+03,0.00E+03,0.73E+03,0.14E+03,0.88E+03,0.000E+99,0.943E+00,0.875E+00,0.936E+00,0.839E+03,0.000E+03,0.415E+03,0.000E+03,0.00000E+00,0.201E+03,0.000E+03,0.073E+03,0.000E+03,2.41E+03,0.00E+03,0.88E+03,0.00E+03,0.939E+00
2023-04-09 00:40:00,0000:40:00,00000000,49.99E+00,231.6E+00,231.5E+00,0.0E+00,223.1E+00,223.0E+00,-118.5E+00,238.4E+00,238.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,14.19E+00,14.16E+00,-133.7E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,3.05E+03,0.00E+03,3.05E+03,0.00E+03,3.17E+03,0.00E+03,3.17E+03,0.00E+03,0.85E+03,0.00E+03,0.85E+03,0.000E+99,0.963E+00,0.000E+99,0.963E+00,1.093E+03,0.000E+03,0.486E+03,0.000E+03,0.00000E+00,0.254E+03,0.000E+03,0.071E+03,0.000E+03,3.05E+03,0.00E+03,0.85E+03,0.00E+03,0.963E+00
2023-04-09 00:45:00,0000:45:00,00000000,50.01E+00,231.5E+00,231.5E+00,0.0E+00,223.2E+00,223.2E+00,-118.5E+00,238.4E+00,238.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,14.13E+00,14.10E+00,-133.9E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,3.03E+03,0.00E+03,3.03E+03,0.00E+03,3.15E+03,0.00E+03,3.15E+03,0.00E+03,0.86E+03,0.00E+03,0.86E+03,0.000E+99,0.962E+00,0.000E+99,0.962E+00,1.346E+03,0.000E+03,0.558E+03,0.000E+03,0.00000E+00,0.253E+03,0.000E+03,0.072E+03,0.000E+03,3.03E+03,0.00E+03,0.86E+03,0.00E+03,0.962E+00
