"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-04-19 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-04-19 00:00:00
2023-04-19 00:05:00,0000:05:00,00000000,50.00E+00,230.0E+00,229.9E+00,0.0E+00,218.1E+00,218.0E+00,-117.5E+00,239.1E+00,239.1E+00,120.7E+00,0.00E+00,0.00E+00,-2.3E+00,7.72E+00,7.64E+00,-154.6E+00,1.93E+00,1.90E+00,92.1E+00,0.00E+03,1.30E+03,0.40E+03,1.70E+03,0.00E+03,1.68E+03,0.46E+03,2.14E+03,0.00E+03,1.01E+03,0.24E+03,1.25E+03,0.000E+99,0.773E+00,0.860E+00,0.792E+00,0.142E+03,0.000E+03,0.104E+03,0.000E+03,0.00000E+00,0.142E+03,0.000E+03,0.104E+03,0.000E+03,1.70E+03,0.00E+03,1.25E+03,0.00E+03,0.806E+00
2023-04-19 00:10:00,0000:10:00,00000000,50.00E+00,229.9E+00,229.9E+00,0.0E+00,218.1E+00,218.0E+00,-117.5E+00,239.0E+00,239.0E+00,120.8E+00,0.00E+00,0.00E+00,-2.3E+00,7.80E+00,7.73E+00,-154.3E+00,3.04E+00,2.99E+00,90.1E+00,0.00E+03,1.32E+03,0.61E+03,1.93E+03,0.00E+03,1.70E+03,0.73E+03,2.43E+03,0.00E+03,1.01E+03,0.39E+03,1.43E+03,0.000E+99,0.776E+00,0.844E+00,0.796E+00,0.303E+03,0.000E+03,0.223E+03,0.000E+03,0.00000E+00,0.161E+03,0.000E+03,0.119E+03,0.000E+03,1.93E+03,0.00E+03,1.43E+03,0.00E+03,0.805E+00
2023-04-19 00:15:00,0000:15:00,00000000,50.01E+00,229.5E+00,229.5E+00,0.0E+00,218.0E+00,218.0E+00,-117.6E+00,239.2E+00,239.2E+00,120.7E+00,6.00E+00,5.97E+00,-43.5E+00,7.74E+00,7.67E+00,-155.2E+00,2.94E+00,2.89E+00,88.9E+00,0.99E+03,1.29E+03,0.59E+03,2.87E+03,1.38E+03,1.69E+03,0.70E+03,3.77E+03,0.95E+03,1.02E+03,0.39E+03,2.41E+03,0.721E+00,0.766E+00,0.834E+00,0.762E+00,0.542E+03,0.000E+03,0.424E+03,0.000E+03,0.00000E+00,0.239E+03,0.000E+03,0.201E+03,0.000E+03,2.87E+03,0.00E+03,2.41E+03,0.00E+03,0.766E+00
2023-04-19 00:20:00,0000:20:00,00000000,50.00E+00,229.9E+00,229.8E+00,0.0E+00,218.1E+00,218.1E+00,-117.5E+00,239.2E+00,239.2E+00,120.8E+00,1.87E+00,1.86E+00,-43.8E+00,7.55E+00,7.47E+00,-156.8E+00,2.90E+00,2.85E+00,88.5E+00,0.31E+03,1.23E+03,0.58E+03,2.12E+03,0.43E+03,1.65E+03,0.69E+03,2.77E+03,0.30E+03,1.03E+03,0.39E+03,1.74E+03,0.717E+00,0.748E+00,0.831E+00,0.764E+00,0.718E+03,0.000E+03,0.569E+03,0.000E+03,0.00000E+00,0.176E+03,0.000E+03,0.145E+03,0.000E+03,2.12E+03,0.00E+03,1.74E+03,0.00E+03,0.772E+00
2023-04-19 00:25:00,0000:25:00,00000000,50.00E+00,230.0E+00,230.0E+00,0.0E+00,218.2E+00,218.1E+00,-117.5E+00,239.3E+00,239.3E+00,120.8E+00,0.00E+00,0.00E+00,-2.3E+00,7.64E+00,7.56E+00,-156.0E+00,2.89E+00,2.84E+00,88.3E+00,0.00E+03,1.26E+03,0.57E+03,1.83E+03,0.00E+03,1.67E+03,0.69E+03,2.36E+03,0.00E+03,1.03E+03,0.39E+03,1.44E+03,0.000E+99,0.757E+00,0.828E+00,0.778E+00,0.871E+03,0.000E+03,0.689E+03,0.000E+03,0.00000E+00,0.153E+03,0.000E+03,0.120E+03,0.000E+03,1.83E+03,0.00E+03,1.44E+03,0.00E+03,0.787E+00
2023-04-19 00:30:00,0000:30:00,00000000,49.99E+00,229.9E+00,229.9E+00,0.0E+00,218.2E+00,218.1E+00,-117.5E+00,239.4E+00,239.3E+00,120.7E+00,2.06E+00,2.05E+00,-43.5E+00,7.51E+00,7.43E+00,-157.4E+00,2.87E+00,2.82E+00,87.9E+00,0.34E+03,1.21E+03,0.57E+03,2.12E+03,0.47E+03,1.64E+03,0.69E+03,2.80E+03,0.33E+03,1.04E+03,0.39E+03,1.79E+03,0.721E+00,0.741E+00,0.825E+00,0.758E+00,1.048E+03,0.000E+03,0.838E+03,0.000E+03,0.00000E+00,0.177E+03,0.000E+03,0.149E+03,0.000E+03,2.12E+03,0.00E+03,1.79E+03,0.00E+03,0.764E+00
2023-04-19 00:35:00,0000:35:00,00000000,50.00E+00,229.8E+00,229.8E+00,0.0E+00,218.4E+00,218.3E+00,-117.5E+00,239.6E+00,239.5E+00,120.7E+00,5.84E+00,5.81E+00,-43.1E+00,7.56E+00,7.48E+00,-157.4E+00,2.91E+00,2.86E+00,88.3E+00,0.97E+03,1.22E+03,0.58E+03,2.77E+03,1.34E+03,1.65E+03,0.70E+03,3.69E+03,0.92E+03,1.05E+03,0.39E+03,2.40E+03,0.726E+00,0.741E+00,0.828E+00,0.752E+00,1.279E+03,0.000E+03,1.039E+03,0.000E+03,0.00000E+00,0.231E+03,0.000E+03,0.200E+03,0.000E+03,2.77E+03,0.00E+03,2.40E+03,0.00E+03,0.756E+00
2023-04-19 00:40:00,0000:40:00,00000000,50.00E+00,230.1E+00,230.1E+00,0.0E+00,218.5E+00,218.4E+00,-117.5E+00,239.6E+00,239.5E+00,120.7E+00,0.00E+00,0.00E+00,-2.3E+00,7.60E+00,7.52E+00,-157.2E+00,2.89E+00,2.84E+00,88.3E+00,0.00E+03,1.23E+03,0.57E+03,1.81E+03,0.00E+03,1.66E+03,0.69E+03,2.35E+03,0.00E+03,1.05E+03,0.39E+03,1.46E+03,0.000E+99,0.743E+00,0.828E+00,0.768E+00,1.430E+03,0.000E+03,1.161E+03,0.000E+03,0.00000E+00,0.151E+03,0.000E+03,0.122E+03,0.000E+03,1.81E+03,0.00E+03,1.46E+03,0.00E+03,0.777E+00
2023-04-19 00:45:00,0000:45:00,00000000,50.00E+00,230.2E+00,230.2E+00,0.0E+00,218.5E+00,218.5E+00,-117.4E+00,239.7E+00,239.6E+00,120.7E+00,0.00E+00,0.00E+00,-2.3E+00,7.58E+00,7.51E+00,-157.4E+00,3.14E+00,3.09E+00,86.1E+00,0.00E+03,1.23E+03,0.61E+03,1.84E+03,0.00E+03,1.66E+03,0.75E+03,2.41E+03,0.00E+03,1.05E+03,0.44E+03,1.52E+03,0.000E+99,0.741E+00,0.809E+00,0.762E+00,1.583E+03,0.000E+03,1.287E+03,0.000E+03,0.00000E+00,0.153E+03,0.000E+03,0.126E+03,0.000E+03,1.84E+03,0.00E+03,1.52E+03,0.00E+03,0.771E+00
