"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-04-18 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-04-18 00:00:00
2023-04-18 00:05:00,0000:05:00,00000000,50.00E+00,231.8E+00,231.8E+00,0.0E+00,224.5E+00,224.5E+00,-118.9E+00,237.2E+00,237.2E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,2.24E+00,2.22E+00,-122.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.08E+03,0.00E+03,0.08E+03,0.000E+99,0.988E+00,0.000E+99,0.988E+00,0.041E+03,0.000E+03,0.006E+03,0.000E+03,0.00000E+00,0.041E+03,0.000E+03,0.006E+03,0.000E+03,0.50E+03,0.00E+03,0.08E+03,0.00E+03,0.988E+00
2023-04-18 00:10:00,0000:10:00,00000000,50.02E+00,230.6E+00,230.6E+00,0.0E+00,223.3E+00,223.3E+00,-118.9E+00,236.0E+00,236.0E+00,120.9E+00,0.00E+00,0.00E+00,-2.5E+00,2.24E+00,2.23E+00,-122.5E+00,0.00E+00,0.00E+00,-2.5E+00,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.07E+03,0.00E+03,0.07E+03,0.000E+99,0.990E+00,0.000E+99,0.990E+00,0.083E+03,0.000E+03,0.012E+03,0.000E+03,0.00000E+00,0.041E+03,0.000E+03,0.006E+03,0.000E+03,0.50E+03,0.00E+03,0.07E+03,0.00E+03,0.990E+00
2023-04-18 00:15:00,0000:15:00,00000000,50.00E+00,230.1E+00,230.0E+00,0.0E+00,223.0E+00,223.0E+00,-118.9E+00,235.6E+00,235.6E+00,120.9E+00,4.03E+00,4.01E+00,-43.2E+00,2.25E+00,2.23E+00,-122.4E+00,1.98E+00,1.95E+00,92.7E+00,0.67E+03,0.50E+03,0.40E+03,1.57E+03,0.93E+03,0.50E+03,0.47E+03,1.89E+03,0.64E+03,0.07E+03,0.23E+03,1.03E+03,0.724E+00,0.991E+00,0.865E+00,0.829E+00,0.214E+03,0.000E+03,0.098E+03,0.000E+03,0.00000E+00,0.131E+03,0.000E+03,0.086E+03,0.000E+03,1.57E+03,0.00E+03,1.03E+03,0.00E+03,0.837E+00
2023-04-18 00:20:00,0000:20:00,00000000,50.00E+00,230.3E+00,230.3E+00,0.0E+00,223.2E+00,223.2E+00,-118.9E+00,235.6E+00,235.5E+00,121.0E+00,0.69E+00,0.68E+00,-43.5E+00,2.25E+00,2.23E+00,-122.4E+00,2.92E+00,2.87E+00,91.1E+00,0.11E+03,0.50E+03,0.59E+03,1.20E+03,0.16E+03,0.50E+03,0.69E+03,1.35E+03,0.11E+03,0.07E+03,0.36E+03,0.61E+03,0.718E+00,0.991E+00,0.853E+00,0.888E+00,0.313E+03,0.000E+03,0.149E+03,0.000E+03,0.00000E+00,0.100E+03,0.000E+03,0.051E+03,0.000E+03,1.20E+03,0.00E+03,0.61E+03,0.00E+03,0.892E+00
2023-04-18 00:25:00,0000:25:00,00000000,50.00E+00,230.5E+00,230.5E+00,0.0E+00,223.3E+00,223.3E+00,-118.9E+00,235.5E+00,235.5E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.25E+00,2.23E+00,-122.3E+00,2.85E+00,2.81E+00,90.4E+00,0.00E+03,0.50E+03,0.57E+03,1.07E+03,0.00E+03,0.50E+03,0.67E+03,1.17E+03,0.00E+03,0.07E+03,0.36E+03,0.49E+03,0.000E+99,0.991E+00,0.847E+00,0.908E+00,0.402E+03,0.000E+03,0.189E+03,0.000E+03,0.00000E+00,0.089E+03,0.000E+03,0.041E+03,0.000E+03,1.07E+03,0.00E+03,0.49E+03,0.00E+03,0.908E+00
2023-04-18 00:30:00,0000:30:00,00000000,50.00E+00,230.7E+00,230.6E+00,0.0E+00,223.5E+00,223.5E+00,-118.9E+00,235.8E+00,235.7E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,2.25E+00,2.24E+00,-122.3E+00,2.31E+00,2.26E+00,98.4E+00,0.00E+03,0.50E+03,0.49E+03,0.99E+03,0.00E+03,0.50E+03,0.54E+03,1.05E+03,0.00E+03,0.07E+03,0.23E+03,0.34E+03,0.000E+99,0.991E+00,0.900E+00,0.943E+00,0.485E+03,0.000E+03,0.218E+03,0.000E+03,0.00000E+00,0.082E+03,0.000E+03,0.029E+03,0.000E+03,0.99E+03,0.00E+03,0.34E+03,0.00E+03,0.945E+00
2023-04-18 00:35:00,0000:35:00,00000000,49.99E+00,230.9E+00,230.8E+00,0.0E+00,223.7E+00,223.6E+00,-118.9E+00,236.2E+00,236.2E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.25E+00,2.24E+00,-122.3E+00,2.23E+00,2.17E+00,101.2E+00,0.00E+03,0.50E+03,0.48E+03,0.98E+03,0.00E+03,0.50E+03,0.53E+03,1.03E+03,0.00E+03,0.07E+03,0.21E+03,0.32E+03,0.000E+99,0.989E+00,0.915E+00,0.951E+00,0.566E+03,0.000E+03,0.244E+03,0.000E+03,0.00000E+00,0.082E+03,0.000E+03,0.026E+03,0.000E+03,0.98E+03,0.00E+03,0.32E+03,0.00E+03,0.951E+00
2023-04-18 00:40:00,0000:40:00,00000000,50.00E+00,230.6E+00,230.5E+00,0.0E+00,223.6E+00,223.5E+00,-118.9E+00,236.3E+00,236.3E+00,120.9E+00,4.79E+00,4.77E+00,-42.7E+00,2.25E+00,2.24E+00,-122.3E+00,2.18E+00,2.13E+00,100.7E+00,0.81E+03,0.50E+03,0.47E+03,1.78E+03,1.10E+03,0.50E+03,0.51E+03,2.12E+03,0.75E+03,0.07E+03,0.21E+03,1.15E+03,0.730E+00,0.990E+00,0.914E+00,0.837E+00,0.714E+03,0.000E+03,0.340E+03,0.000E+03,0.00000E+00,0.148E+03,0.000E+03,0.096E+03,0.000E+03,1.78E+03,0.00E+03,1.15E+03,0.00E+03,0.840E+00
2023-04-18 00:45:00,0000:45:00,00000000,50.00E+00,231.0E+00,231.0E+00,0.0E+00,223.5E+00,223.5E+00,-118.9E+00,236.3E+00,236.3E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,5.86E+00,5.83E+00,-136.3E+00,2.13E+00,2.08E+00,100.3E+00,0.00E+03,1.23E+03,0.46E+03,1.69E+03,0.00E+03,1.31E+03,0.50E+03,1.81E+03,0.00E+03,0.42E+03,0.21E+03,0.65E+03,0.000E+99,0.941E+00,0.913E+00,0.933E+00,0.855E+03,0.000E+03,0.394E+03,0.000E+03,0.00000E+00,0.141E+03,0.000E+03,0.054E+03,0.000E+03,1.69E+03,0.00E+03,0.65E+03,0.00E+03,0.934E+00
