"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-04-16 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-04-16 00:50:00,0000:50:00,00000000,50.00E+00,231.0E+00,231.0E+00,0.0E+00,223.3E+00,223.3E+00,-118.6E+00,237.4E+00,237.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.56E+00,7.49E+00,-151.8E+00,2.84E+00,2.80E+00,86.2E+00,0.00E+03,1.37E+03,0.54E+03,1.91E+03,0.00E+03,1.69E+03,0.67E+03,2.36E+03,0.00E+03,0.92E+03,0.40E+03,1.34E+03,0.000E+99,0.811E+00,0.809E+00,0.810E+00,1.562E+03,0.000E+03,1.137E+03,0.000E+03,0.00000E+00,0.159E+03,0.000E+03,0.112E+03,0.000E+03,1.91E+03,0.00E+03,1.34E+03,0.00E+03,0.819E+00
2023-04-16 00:55:00,0000:55:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,223.6E+00,223.5E+00,-118.5E+00,237.5E+00,237.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.15E+00,7.08E+00,-155.3E+00,2.81E+00,2.78E+00,85.7E+00,0.00E+03,1.24E+03,0.54E+03,1.77E+03,0.00E+03,1.60E+03,0.67E+03,2.27E+03,0.00E+03,0.95E+03,0.40E+03,1.37E+03,0.000E+99,0.774E+00,0.804E+00,0.783E+00,1.709E+03,0.000E+03,1.251E+03,0.000E+03,0.00000E+00,0.148E+03,0.000E+03,0.114E+03,0.000E+03,1.77E+03,0.00E+03,1.37E+03,0.00E+03,0.792E+00
2023-04-16 01:00:00,0001:00:00,00000000,50.00E+00,231.1E+00,231.0E+00,0.0E+00,223.5E+00,223.5E+00,-118.6E+00,237.6E+00,237.5E+00,121.2E+00,0.99E+00,0.98E+00,-43.4E+00,7.39E+00,7.32E+00,-153.4E+00,2.79E+00,2.76E+00,85.5E+00,0.16E+03,1.31E+03,0.53E+03,2.01E+03,0.23E+03,1.65E+03,0.66E+03,2.54E+03,0.16E+03,0.94E+03,0.40E+03,1.52E+03,0.718E+00,0.794E+00,0.801E+00,0.789E+00,1.877E+03,0.000E+03,1.378E+03,0.000E+03,0.00000E+00,0.167E+03,0.000E+03,0.126E+03,0.000E+03,2.01E+03,0.00E+03,1.52E+03,0.00E+03,0.798E+00
2023-04-16 01:05:00,0001:05:00,00000000,49.99E+00,230.7E+00,230.7E+00,0.0E+00,223.4E+00,223.4E+00,-118.6E+00,237.6E+00,237.6E+00,121.2E+00,4.68E+00,4.66E+00,-44.1E+00,7.24E+00,7.17E+00,-154.6E+00,2.79E+00,2.75E+00,85.3E+00,0.77E+03,1.26E+03,0.53E+03,2.56E+03,1.08E+03,1.62E+03,0.66E+03,3.36E+03,0.76E+03,0.95E+03,0.40E+03,2.14E+03,0.714E+00,0.782E+00,0.799E+00,0.764E+00,2.090E+03,0.000E+03,1.556E+03,0.000E+03,0.00000E+00,0.214E+03,0.000E+03,0.179E+03,0.000E+03,2.56E+03,0.00E+03,2.14E+03,0.00E+03,0.767E+00
2023-04-16 01:10:00,0001:10:00,00000000,50.01E+00,231.1E+00,231.1E+00,0.0E+00,223.5E+00,223.5E+00,-118.5E+00,237.5E+00,237.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.29E+00,7.22E+00,-154.2E+00,2.77E+00,2.73E+00,85.2E+00,0.00E+03,1.28E+03,0.53E+03,1.81E+03,0.00E+03,1.63E+03,0.66E+03,2.29E+03,0.00E+03,0.95E+03,0.40E+03,1.36E+03,0.000E+99,0.786E+00,0.799E+00,0.790E+00,2.241E+03,0.000E+03,1.669E+03,0.000E+03,0.00000E+00,0.150E+03,0.000E+03,0.113E+03,0.000E+03,1.81E+03,0.00E+03,1.36E+03,0.00E+03,0.799E+00
2023-04-16 01:15:00,0001:15:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,223.6E+00,223.6E+00,-118.5E+00,237.5E+00,237.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.26E+00,7.19E+00,-154.6E+00,2.79E+00,2.76E+00,85.1E+00,0.00E+03,1.27E+03,0.53E+03,1.80E+03,0.00E+03,1.62E+03,0.66E+03,2.29E+03,0.00E+03,0.95E+03,0.40E+03,1.37E+03,0.000E+99,0.782E+00,0.797E+00,0.786E+00,2.391E+03,0.000E+03,1.784E+03,0.000E+03,0.00000E+00,0.150E+03,0.000E+03,0.114E+03,0.000E+03,1.80E+03,0.00E+03,1.37E+03,0.00E+03,0.795E+00
2023-04-16 01:20:00,0001:20:00,00000000,50.01E+00,231.2E+00,231.2E+00,0.0E+00,223.7E+00,223.7E+00,-118.5E+00,237.6E+00,237.6E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.28E+00,7.21E+00,-154.6E+00,3.19E+00,3.15E+00,83.2E+00,0.00E+03,1.27E+03,0.59E+03,1.86E+03,0.00E+03,1.63E+03,0.76E+03,2.38E+03,0.00E+03,0.95E+03,0.47E+03,1.45E+03,0.000E+99,0.782E+00,0.779E+00,0.781E+00,2.546E+03,0.000E+03,1.904E+03,0.000E+03,0.00000E+00,0.155E+03,0.000E+03,0.121E+03,0.000E+03,1.86E+03,0.00E+03,1.45E+03,0.00E+03,0.789E+00
2023-04-16 01:25:00,0001:25:00,00000000,50.00E+00,230.6E+00,230.6E+00,0.0E+00,223.6E+00,223.6E+00,-118.6E+00,237.7E+00,237.7E+00,121.2E+00,5.48E+00,5.46E+00,-44.1E+00,7.27E+00,7.20E+00,-154.7E+00,3.18E+00,3.15E+00,82.9E+00,0.90E+03,1.27E+03,0.59E+03,2.76E+03,1.26E+03,1.63E+03,0.76E+03,3.65E+03,0.89E+03,0.95E+03,0.48E+03,2.36E+03,0.714E+00,0.780E+00,0.776E+00,0.756E+00,2.776E+03,0.000E+03,2.101E+03,0.000E+03,0.00000E+00,0.230E+03,0.000E+03,0.197E+03,0.000E+03,2.76E+03,0.00E+03,2.36E+03,0.00E+03,0.760E+00
2023-04-16 01:30:00,0001:30:00,00000000,49.99E+00,231.1E+00,231.1E+00,0.0E+00,223.6E+00,223.5E+00,-118.5E+00,237.5E+00,237.5E+00,121.3E+00,0.27E+00,0.27E+00,-44.8E+00,7.14E+00,7.07E+00,-155.7E+00,3.16E+00,3.13E+00,82.8E+00,0.04E+03,1.23E+03,0.58E+03,1.85E+03,0.06E+03,1.60E+03,0.75E+03,2.41E+03,0.04E+03,0.96E+03,0.47E+03,1.50E+03,0.705E+00,0.769E+00,0.775E+00,0.770E+00,2.930E+03,0.000E+03,2.226E+03,0.000E+03,0.00000E+00,0.155E+03,0.000E+03,0.125E+03,0.000E+03,1.85E+03,0.00E+03,1.50E+03,0.00E+03,0.778E+00
2023-04-16 01:35:00,0001:35:00,00000000,50.00E+00,231.3E+00,231.3E+00,0.0E+00,223.8E+00,223.8E+00,-118.5E+00,237.7E+00,237.7E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.16E+00,7.08E+00,-156.0E+00,3.15E+00,3.12E+00,82.5E+00,0.00E+03,1.23E+03,0.58E+03,1.81E+03,0.00E+03,1.60E+03,0.75E+03,2.35E+03,0.00E+03,0.97E+03,0.48E+03,1.46E+03,0.000E+99,0.767E+00,0.772E+00,0.769E+00,3.081E+03,0.000E+03,2.348E+03,0.000E+03,0.00000E+00,0.151E+03,0.000E+03,0.122E+03,0.000E+03,1.81E+03,0.00E+03,1.46E+03,0.00E+03,0.777E+00
2023-04-16 01:40:00,0001:40:00,00000000,50.00E+00,231.2E+00,231.2E+00,0.0E+00,223.8E+00,223.7E+00,-118.6E+00,237.5E+00,237.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.22E+00,7.14E+00,-155.6E+00,2.80E+00,2.77E+00,84.3E+00,0.00E+03,1.24E+03,0.53E+03,1.77E+03,0.00E+03,1.61E+03,0.67E+03,2.28E+03,0.00E+03,0.97E+03,0.41E+03,1.39E+03,0.000E+99,0.771E+00,0.789E+00,0.776E+00,3.228E+03,0.000E+03,2.464E+03,0.000E+03,0.00000E+00,0.147E+03,0.000E+03,0.116E+03,0.000E+03,1.77E+03,0.00E+03,1.39E+03,0.00E+03,0.786E+00
2023-04-16 01:45:00,0001:45:00,00000000,50.00E+00,231.2E+00,231.1E+00,0.0E+00,223.7E+00,223.7E+00,-118.6E+00,237.5E+00,237.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.02E+00,6.94E+00,-157.4E+00,2.74E+00,2.71E+00,84.6E+00,0.00E+03,1.18E+03,0.52E+03,1.70E+03,0.00E+03,1.57E+03,0.65E+03,2.22E+03,0.00E+03,0.98E+03,0.40E+03,1.39E+03,0.000E+99,0.753E+00,0.793E+00,0.764E+00,3.370E+03,0.000E+03,2.580E+03,0.000E+03,0.00000E+00,0.142E+03,0.000E+03,0.116E+03,0.000E+03,1.70E+03,0.00E+03,1.39E+03,0.00E+03,0.773E+00
2023-04-16 01:50:00,0001:50:00,00000000,50.00E+00,231.1E+00,231.0E+00,0.0E+00,223.7E+00,223.6E+00,-118.6E+00,237.4E+00,237.4E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,7.00E+00,6.93E+00,-157.3E+00,2.74E+00,2.70E+00,84.6E+00,0.00E+03,1.18E+03,0.51E+03,1.70E+03,0.00E+03,1.57E+03,0.65E+03,2.22E+03,0.00E+03,0.97E+03,0.40E+03,1.39E+03,0.000E+99,0.754E+00,0.792E+00,0.765E+00,3.511E+03,0.000E+03,2.696E+03,0.000E+03,0.00000E+00,0.141E+03,0.000E+03,0.116E+03,0.000E+03,1.70E+03,0.00E+03,1.39E+03,0.00E+03,0.774E+00
2023-04-16 01:55:00,0001:55:00,00000000,50.00E+00,231.2E+00,231.2E+00,0.0E+00,223.9E+00,223.9E+00,-118.5E+00,236.8E+00,236.8E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,7.02E+00,6.94E+00,-157.3E+00,10.06E+00,10.04E+00,114.3E+00,0.00E+03,1.18E+03,2.32E+03,3.51E+03,0.00E+03,1.57E+03,2.38E+03,3.95E+03,0.00E+03,0.98E+03,0.30E+03,1.74E+03,0.000E+99,0.753E+00,0.977E+00,0.888E+00,3.803E+03,0.000E+03,2.841E+03,0.000E+03,0.00000E+00,0.292E+03,0.000E+03,0.145E+03,0.000E+03,3.51E+03,0.00E+03,1.74E+03,0.00E+03,0.896E+00
2023-04-16 02:00:00,0002:00:00,00000000,50.02E+00,231.3E+00,231.3E+00,0.0E+00,224.0E+00,224.0E+00,-118.5E+00,236.7E+00,236.6E+00,121.1E+00,0.23E+00,0.23E+00,-41.8E+00,7.02E+00,6.94E+00,-157.3E+00,14.75E+00,14.74E+00,117.5E+00,0.04E+03,1.18E+03,3.48E+03,4.70E+03,0.05E+03,1.57E+03,3.49E+03,5.12E+03,0.04E+03,0.98E+03,0.25E+03,1.96E+03,0.730E+00,0.752E+00,0.997E+00,0.919E+00,4.195E+03,0.000E+03,3.004E+03,0.000E+03,0.00000E+00,0.392E+03,0.000E+03,0.164E+03,0.000E+03,4.70E+03,0.00E+03,1.96E+03,0.00E+03,0.923E+00
2023-04-16 02:05:00,0002:05:00,00000000,50.01E+00,231.1E+00,231.1E+00,0.0E+00,224.0E+00,223.9E+00,-118.5E+00,237.0E+00,236.9E+00,121.1E+00,5.81E+00,5.78E+00,-44.4E+00,7.73E+00,7.66E+00,-153.3E+00,14.76E+00,14.76E+00,117.5E+00,0.95E+03,1.36E+03,3.49E+03,5.81E+03,1.34E+03,1.73E+03,3.50E+03,6.57E+03,0.94E+03,0.97E+03,0.25E+03,3.04E+03,0.711E+00,0.787E+00,0.997E+00,0.884E+00,4.679E+03,0.000E+03,3.258E+03,0.000E+03,0.00000E+00,0.484E+03,0.000E+03,0.253E+03,0.000E+03,5.81E+03,0.00E+03,3.04E+03,0.00E+03,0.886E+00
2023-04-16 02:10:00,0002:10:00,00000000,50.00E+00,231.6E+00,231.6E+00,0.0E+00,223.7E+00,223.7E+00,-118.7E+00,237.4E+00,237.3E+00,121.0E+00,0.66E+00,0.66E+00,-45.0E+00,12.69E+00,12.67E+00,-127.2E+00,9.76E+00,9.74E+00,115.6E+00,0.11E+03,2.77E+03,2.29E+03,5.16E+03,0.15E+03,2.84E+03,2.31E+03,5.31E+03,0.11E+03,0.42E+03,0.25E+03,1.15E+03,0.703E+00,0.976E+00,0.987E+00,0.973E+00,5.109E+03,0.000E+03,3.353E+03,0.000E+03,0.00000E+00,0.430E+03,0.000E+03,0.096E+03,0.000E+03,5.16E+03,0.00E+03,1.15E+03,0.00E+03,0.976E+00
2023-04-16 02:15:00,0002:15:00,00000000,50.01E+00,231.7E+00,231.7E+00,0.0E+00,223.9E+00,223.9E+00,-118.8E+00,238.0E+00,238.0E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,11.21E+00,11.21E+00,-117.5E+00,0.41E+00,0.40E+00,95.0E+00,0.00E+03,2.51E+03,0.09E+03,2.59E+03,0.00E+03,2.51E+03,0.10E+03,2.61E+03,0.00E+03,-0.09E+03,0.05E+03,0.04E+03,0.000E+99,-0.999E+00,0.878E+00,-0.995E+00,5.325E+03,0.000E+03,3.363E+03,-0.006E+03,0.00000E+00,0.216E+03,0.000E+03,0.010E+03,-0.006E+03,2.59E+03,0.00E+03,0.12E+03,-0.08E+03,0.999E+00
2023-04-16 02:20:00,0002:20:00,00000000,50.01E+00,231.5E+00,231.5E+00,0.0E+00,224.4E+00,224.4E+00,-118.7E+00,238.1E+00,238.1E+00,121.1E+00,2.24E+00,2.22E+00,-44.0E+00,3.26E+00,3.25E+00,-118.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.37E+03,0.73E+03,0.00E+03,1.10E+03,0.52E+03,0.73E+03,0.00E+03,1.25E+03,0.36E+03,0.01E+03,0.00E+03,0.42E+03,0.714E+00,0.996E+00,0.000E+99,0.879E+00,5.417E+03,0.000E+03,3.400E+03,-0.008E+03,0.00000E+00,0.091E+03,0.000E+03,0.036E+03,-0.002E+03,1.10E+03,0.00E+03,0.44E+03,-0.02E+03,0.929E+00
2023-04-16 02:25:00,0002:25:00,00000000,49.99E+00,231.6E+00,231.5E+00,0.0E+00,224.6E+00,224.6E+00,-118.7E+00,238.3E+00,238.3E+00,121.1E+00,3.62E+00,3.60E+00,-44.7E+00,2.25E+00,2.23E+00,-122.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.59E+03,0.50E+03,0.00E+03,1.09E+03,0.84E+03,0.50E+03,0.00E+03,1.34E+03,0.59E+03,0.07E+03,0.00E+03,0.74E+03,0.707E+00,0.989E+00,0.000E+99,0.813E+00,5.508E+03,0.000E+03,3.462E+03,-0.008E+03,0.00000E+00,0.091E+03,0.000E+03,0.062E+03,0.000E+03,1.09E+03,0.00E+03,0.74E+03,0.00E+03,0.827E+00
2023-04-16 02:30:00,0002:30:00,00000000,50.00E+00,231.9E+00,231.9E+00,0.0E+00,224.7E+00,224.7E+00,-118.7E+00,238.4E+00,238.4E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,2.25E+00,2.24E+00,-121.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.51E+03,0.00E+03,0.51E+03,0.00E+03,0.07E+03,0.00E+03,0.07E+03,0.000E+99,0.990E+00,0.000E+99,0.990E+00,5.549E+03,0.000E+03,3.467E+03,-0.008E+03,0.00000E+00,0.042E+03,0.000E+03,0.006E+03,0.000E+03,0.50E+03,0.00E+03,0.07E+03,0.00E+03,0.990E+00
2023-04-16 02:35:00,0002:35:00,00000000,49.99E+00,231.9E+00,231.9E+00,0.0E+00,224.6E+00,224.6E+00,-118.6E+00,238.1E+00,238.1E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,2.26E+00,2.24E+00,-121.6E+00,2.19E+00,2.15E+00,94.7E+00,0.00E+03,0.50E+03,0.46E+03,0.96E+03,0.00E+03,0.51E+03,0.52E+03,1.03E+03,0.00E+03,0.07E+03,0.25E+03,0.36E+03,0.000E+99,0.990E+00,0.875E+00,0.932E+00,5.629E+03,0.000E+03,3.498E+03,-0.008E+03,0.00000E+00,0.080E+03,0.000E+03,0.030E+03,0.000E+03,0.96E+03,0.00E+03,0.36E+03,0.00E+03,0.936E+00
2023-04-16 02:40:00,0002:40:00,00000000,50.00E+00,231.5E+00,231.5E+00,0.0E+00,224.4E+00,224.4E+00,-118.6E+00,238.0E+00,237.9E+00,121.2E+00,0.79E+00,0.78E+00,-43.2E+00,2.26E+00,2.24E+00,-121.5E+00,2.94E+00,2.90E+00,87.1E+00,0.13E+03,0.50E+03,0.57E+03,1.20E+03,0.18E+03,0.51E+03,0.70E+03,1.39E+03,0.13E+03,0.07E+03,0.40E+03,0.68E+03,0.718E+00,0.991E+00,0.817E+00,0.867E+00,5.730E+03,0.000E+03,3.554E+03,-0.008E+03,0.00000E+00,0.100E+03,0.000E+03,0.057E+03,0.000E+03,1.20E+03,0.00E+03,0.68E+03,0.00E+03,0.870E+00
2023-04-16 02:45:00,0002:45:00,00000000,50.00E+00,231.1E+00,231.0E+00,0.0E+00,224.3E+00,224.3E+00,-118.7E+00,237.9E+00,237.9E+00,121.2E+00,4.97E+00,4.94E+00,-44.6E+00,2.26E+00,2.25E+00,-121.6E+00,2.87E+00,2.84E+00,86.1E+00,0.81E+03,0.50E+03,0.55E+03,1.87E+03,1.15E+03,0.51E+03,0.68E+03,2.34E+03,0.81E+03,0.07E+03,0.40E+03,1.40E+03,0.708E+00,0.991E+00,0.807E+00,0.798E+00,5.885E+03,0.000E+03,3.672E+03,-0.008E+03,0.00000E+00,0.156E+03,0.000E+03,0.117E+03,0.000E+03,1.87E+03,0.00E+03,1.40E+03,0.00E+03,0.799E+00
