"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-02-01 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-02-01 00:00:00
2023-02-01 00:05:00,0000:05:00,00000000,49.99E+00,232.1E+00,232.1E+00,0.0E+00,224.7E+00,224.6E+00,-118.8E+00,238.1E+00,238.0E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.64E+00,4.61E+00,-144.1E+00,4.47E+00,4.39E+00,94.8E+00,0.00E+03,0.94E+03,0.93E+03,1.87E+03,0.00E+03,1.04E+03,1.06E+03,2.11E+03,0.00E+03,0.46E+03,0.50E+03,0.96E+03,0.000E+99,0.899E+00,0.877E+00,0.888E+00,0.156E+03,0.000E+03,0.080E+03,0.000E+03,0.00000E+00,0.156E+03,0.000E+03,0.080E+03,0.000E+03,1.87E+03,0.00E+03,0.96E+03,0.00E+03,0.889E+00
2023-02-01 00:10:00,0000:10:00,00000000,49.99E+00,232.2E+00,232.2E+00,0.0E+00,224.8E+00,224.8E+00,-118.8E+00,238.0E+00,238.0E+00,121.0E+00,2.35E+00,2.33E+00,-41.7E+00,4.99E+00,4.96E+00,-143.7E+00,6.51E+00,6.37E+00,99.1E+00,0.40E+03,1.01E+03,1.41E+03,2.82E+03,0.54E+03,1.12E+03,1.55E+03,3.21E+03,0.37E+03,0.49E+03,0.65E+03,1.53E+03,0.739E+00,0.899E+00,0.908E+00,0.877E+00,0.390E+03,0.000E+03,0.208E+03,0.000E+03,0.00000E+00,0.235E+03,0.000E+03,0.128E+03,0.000E+03,2.82E+03,0.00E+03,1.53E+03,0.00E+03,0.879E+00
2023-02-01 00:15:00,0000:15:00,00000000,50.01E+00,232.3E+00,232.3E+00,0.0E+00,225.2E+00,225.1E+00,-118.8E+00,238.2E+00,238.1E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,1.01E+00,1.00E+00,-145.3E+00,4.61E+00,4.53E+00,93.4E+00,0.00E+03,0.20E+03,0.95E+03,1.15E+03,0.00E+03,0.23E+03,1.10E+03,1.32E+03,0.00E+03,0.10E+03,0.54E+03,0.65E+03,0.000E+99,0.886E+00,0.865E+00,0.869E+00,0.486E+03,0.000E+03,0.262E+03,0.000E+03,0.00000E+00,0.096E+03,0.000E+03,0.054E+03,0.000E+03,1.15E+03,0.00E+03,0.65E+03,0.00E+03,0.871E+00
2023-02-01 00:20:00,0000:20:00,00000000,50.00E+00,232.6E+00,232.5E+00,0.0E+00,224.9E+00,224.9E+00,-118.8E+00,238.2E+00,238.2E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,6.20E+00,6.17E+00,-144.1E+00,5.44E+00,5.32E+00,100.9E+00,0.00E+03,1.25E+03,1.19E+03,2.44E+03,0.00E+03,1.39E+03,1.30E+03,2.69E+03,0.00E+03,0.61E+03,0.51E+03,1.13E+03,0.000E+99,0.897E+00,0.914E+00,0.905E+00,0.689E+03,0.000E+03,0.356E+03,0.000E+03,0.00000E+00,0.203E+03,0.000E+03,0.095E+03,0.000E+03,2.44E+03,0.00E+03,1.13E+03,0.00E+03,0.907E+00
2023-02-01 00:25:00,0000:25:00,00000000,49.99E+00,232.4E+00,232.4E+00,0.0E+00,225.3E+00,225.3E+00,-118.8E+00,238.1E+00,238.1E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,1.84E+00,1.82E+00,-143.8E+00,5.53E+00,5.40E+00,101.4E+00,0.00E+03,0.37E+03,1.21E+03,1.58E+03,0.00E+03,0.41E+03,1.32E+03,1.73E+03,0.00E+03,0.18E+03,0.52E+03,0.70E+03,0.000E+99,0.897E+00,0.917E+00,0.912E+00,0.821E+03,0.000E+03,0.415E+03,0.000E+03,0.00000E+00,0.132E+03,0.000E+03,0.059E+03,0.000E+03,1.58E+03,0.00E+03,0.70E+03,0.00E+03,0.913E+00
2023-02-01 00:30:00,0000:30:00,00000000,50.00E+00,232.6E+00,232.6E+00,0.0E+00,225.2E+00,225.2E+00,-118.8E+00,238.3E+00,238.3E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.52E+00,4.50E+00,-144.5E+00,3.77E+00,3.67E+00,101.2E+00,0.00E+03,0.91E+03,0.80E+03,1.71E+03,0.00E+03,1.02E+03,0.90E+03,1.91E+03,0.00E+03,0.45E+03,0.31E+03,0.76E+03,0.000E+99,0.896E+00,0.895E+00,0.895E+00,0.964E+03,0.000E+03,0.482E+03,-0.003E+03,0.00000E+00,0.143E+03,0.000E+03,0.067E+03,-0.003E+03,1.71E+03,0.00E+03,0.80E+03,-0.04E+03,0.906E+00
2023-02-01 00:35:00,0000:35:00,00000000,50.00E+00,232.6E+00,232.6E+00,0.0E+00,225.3E+00,225.2E+00,-118.8E+00,238.5E+00,238.4E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,4.77E+00,4.74E+00,-144.0E+00,3.71E+00,3.52E+00,130.5E+00,0.00E+03,0.96E+03,0.83E+03,1.79E+03,0.00E+03,1.07E+03,0.88E+03,1.96E+03,0.00E+03,0.47E+03,-0.31E+03,0.48E+03,0.000E+99,0.897E+00,-0.935E+00,0.914E+00,1.113E+03,0.000E+03,0.534E+03,-0.016E+03,0.00000E+00,0.149E+03,0.000E+03,0.053E+03,-0.013E+03,1.79E+03,0.00E+03,0.63E+03,-0.16E+03,0.943E+00
2023-02-01 00:40:00,0000:40:00,00000000,49.99E+00,232.5E+00,232.4E+00,0.0E+00,225.5E+00,225.4E+00,-118.8E+00,238.6E+00,238.6E+00,120.9E+00,0.24E+00,0.24E+00,-40.1E+00,1.17E+00,1.17E+00,-145.6E+00,1.78E+00,1.69E+00,130.4E+00,0.04E+03,0.23E+03,0.40E+03,0.67E+03,0.06E+03,0.26E+03,0.42E+03,0.74E+03,0.04E+03,0.12E+03,-0.15E+03,0.10E+03,0.741E+00,0.886E+00,-0.935E+00,0.903E+00,1.169E+03,0.000E+03,0.551E+03,-0.025E+03,0.00000E+00,0.056E+03,0.000E+03,0.017E+03,-0.009E+03,0.67E+03,0.00E+03,0.20E+03,-0.11E+03,0.957E+00
2023-02-01 00:45:00,0000:45:00,00000000,50.00E+00,232.4E+00,232.4E+00,0.0E+00,225.1E+00,225.1E+00,-118.9E+00,238.7E+00,238.7E+00,120.9E+00,6.05E+00,6.02E+00,-41.9E+00,6.14E+00,6.10E+00,-144.5E+00,3.41E+00,3.29E+00,115.8E+00,1.04E+03,1.24E+03,0.77E+03,3.05E+03,1.41E+03,1.38E+03,0.81E+03,3.60E+03,0.95E+03,0.61E+03,-0.06E+03,1.91E+03,0.740E+00,0.895E+00,0.947E+00,0.846E+00,1.423E+03,0.000E+03,0.711E+03,-0.025E+03,0.00000E+00,0.254E+03,0.000E+03,0.159E+03,0.000E+03,3.05E+03,0.00E+03,1.91E+03,0.00E+03,0.847E+00
