"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-05-11 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-05-11 00:00:00
2023-05-11 00:05:00,0000:05:00,00000000,49.99E+00,232.1E+00,232.1E+00,0.0E+00,224.6E+00,224.5E+00,-118.7E+00,238.9E+00,238.9E+00,121.0E+00,2.17E+00,2.16E+00,-44.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.35E+03,0.00E+03,0.00E+03,0.35E+03,0.50E+03,0.00E+03,0.00E+03,0.50E+03,0.36E+03,0.00E+03,0.00E+03,0.36E+03,0.704E+00,0.000E+99,0.000E+99,0.704E+00,0.030E+03,0.000E+03,0.030E+03,0.000E+03,0.00000E+00,0.030E+03,0.000E+03,0.030E+03,0.000E+03,0.35E+03,0.00E+03,0.36E+03,0.00E+03,0.704E+00
2023-05-11 00:10:00,0000:10:00,00000000,49.98E+00,232.3E+00,232.2E+00,0.0E+00,224.4E+00,224.3E+00,-118.7E+00,239.0E+00,239.0E+00,120.9E+00,2.92E+00,2.91E+00,-45.0E+00,4.21E+00,4.17E+00,-144.8E+00,0.02E+00,0.02E+00,108.3E+00,0.48E+03,0.84E+03,0.01E+03,1.32E+03,0.68E+03,0.94E+03,0.01E+03,1.63E+03,0.48E+03,0.43E+03,0.00E+03,0.94E+03,0.703E+00,0.890E+00,0.957E+00,0.812E+00,0.140E+03,0.000E+03,0.108E+03,0.000E+03,0.00000E+00,0.110E+03,0.000E+03,0.078E+03,0.000E+03,1.32E+03,0.00E+03,0.94E+03,0.00E+03,0.816E+00
2023-05-11 00:15:00,0000:15:00,00000000,49.99E+00,232.4E+00,232.3E+00,0.0E+00,224.6E+00,224.5E+00,-118.6E+00,238.8E+00,238.8E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.59E+00,0.58E+00,-143.5E+00,1.21E+00,1.20E+00,92.8E+00,0.00E+03,0.12E+03,0.25E+03,0.37E+03,0.00E+03,0.13E+03,0.29E+03,0.42E+03,0.00E+03,0.06E+03,0.14E+03,0.20E+03,0.000E+99,0.880E+00,0.869E+00,0.872E+00,0.170E+03,0.000E+03,0.125E+03,-0.000E+03,0.00000E+00,0.031E+03,0.000E+03,0.017E+03,-0.000E+03,0.37E+03,0.00E+03,0.20E+03,-0.00E+03,0.875E+00
2023-05-11 00:20:00,0000:20:00,00000000,50.00E+00,232.4E+00,232.4E+00,0.0E+00,224.5E+00,224.5E+00,-118.5E+00,239.0E+00,238.9E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.51E+00,3.49E+00,-144.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.70E+03,0.00E+03,0.70E+03,0.00E+03,0.79E+03,0.00E+03,0.79E+03,0.00E+03,0.36E+03,0.00E+03,0.36E+03,0.000E+99,0.892E+00,0.000E+99,0.892E+00,0.229E+03,0.000E+03,0.154E+03,-0.000E+03,0.00000E+00,0.058E+03,0.000E+03,0.030E+03,0.000E+03,0.70E+03,0.00E+03,0.36E+03,0.00E+03,0.892E+00
2023-05-11 00:25:00,0000:25:00,00000000,49.99E+00,232.7E+00,232.7E+00,0.0E+00,224.8E+00,224.8E+00,-118.6E+00,239.3E+00,239.3E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,3.40E+00,3.38E+00,-144.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.68E+03,0.00E+03,0.68E+03,0.00E+03,0.76E+03,0.00E+03,0.76E+03,0.00E+03,0.34E+03,0.00E+03,0.34E+03,0.000E+99,0.892E+00,0.000E+99,0.892E+00,0.286E+03,0.000E+03,0.183E+03,-0.000E+03,0.00000E+00,0.057E+03,0.000E+03,0.029E+03,-0.000E+03,0.68E+03,0.00E+03,0.34E+03,-0.00E+03,0.893E+00
2023-05-11 00:30:00,0000:30:00,00000000,50.03E+00,232.5E+00,232.5E+00,0.0E+00,225.2E+00,225.1E+00,-118.7E+00,239.5E+00,239.5E+00,120.9E+00,4.35E+00,4.33E+00,-46.2E+00,0.76E+00,0.76E+00,-146.4E+00,0.00E+00,0.00E+00,-2.5E+00,0.69E+03,0.15E+03,0.00E+03,0.84E+03,1.01E+03,0.17E+03,0.00E+03,1.18E+03,0.73E+03,0.08E+03,0.00E+03,0.82E+03,0.687E+00,0.877E+00,0.000E+99,0.715E+00,0.356E+03,0.000E+03,0.251E+03,-0.000E+03,0.00000E+00,0.070E+03,0.000E+03,0.068E+03,0.000E+03,0.84E+03,0.00E+03,0.82E+03,0.00E+03,0.719E+00
2023-05-11 00:35:00,0000:35:00,00000000,49.99E+00,233.1E+00,233.0E+00,0.0E+00,224.8E+00,224.8E+00,-118.7E+00,239.4E+00,239.4E+00,121.0E+00,0.76E+00,0.75E+00,-46.6E+00,4.13E+00,4.10E+00,-144.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.12E+03,0.82E+03,0.00E+03,0.94E+03,0.18E+03,0.93E+03,0.00E+03,1.10E+03,0.13E+03,0.42E+03,0.00E+03,0.55E+03,0.681E+00,0.888E+00,0.000E+99,0.855E+00,0.435E+03,0.000E+03,0.297E+03,-0.000E+03,0.00000E+00,0.079E+03,0.000E+03,0.046E+03,-0.000E+03,0.94E+03,0.00E+03,0.55E+03,-0.00E+03,0.863E+00
2023-05-11 00:40:00,0000:40:00,00000000,50.00E+00,233.1E+00,233.0E+00,0.0E+00,225.2E+00,225.2E+00,-118.6E+00,239.5E+00,239.5E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+00,0.00E+00,-2.4E+00,1.20E+00,1.19E+00,92.5E+00,0.00E+03,0.00E+03,0.25E+03,0.25E+03,0.00E+03,0.00E+03,0.29E+03,0.29E+03,0.00E+03,0.00E+03,0.14E+03,0.14E+03,0.000E+99,0.000E+99,0.865E+00,0.865E+00,0.456E+03,0.000E+03,0.309E+03,-0.000E+03,0.00000E+00,0.021E+03,0.000E+03,0.012E+03,0.000E+03,0.25E+03,0.00E+03,0.14E+03,0.00E+03,0.865E+00
2023-05-11 00:45:00,0000:45:00,00000000,49.99E+00,233.1E+00,233.1E+00,0.0E+00,224.9E+00,224.8E+00,-118.6E+00,239.7E+00,239.7E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.18E+00,4.15E+00,-145.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.83E+03,0.00E+03,0.83E+03,0.00E+03,0.94E+03,0.00E+03,0.94E+03,0.00E+03,0.43E+03,0.00E+03,0.43E+03,0.000E+99,0.886E+00,0.000E+99,0.886E+00,0.525E+03,0.000E+03,0.345E+03,-0.000E+03,0.00000E+00,0.069E+03,0.000E+03,0.036E+03,-0.000E+03,0.83E+03,0.00E+03,0.43E+03,-0.00E+03,0.888E+00
