"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-02-06 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-02-06 00:00:00
2023-02-06 00:05:00,0000:05:00,00000000,49.99E+00,231.6E+00,231.5E+00,0.0E+00,221.1E+00,221.0E+00,-118.3E+00,238.6E+00,238.5E+00,121.0E+00,0.68E+00,0.67E+00,-43.6E+00,4.60E+00,4.58E+00,-144.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.11E+03,0.90E+03,0.00E+03,1.01E+03,0.16E+03,1.02E+03,0.00E+03,1.17E+03,0.11E+03,0.46E+03,0.00E+03,0.57E+03,0.714E+00,0.888E+00,0.000E+99,0.865E+00,0.085E+03,0.000E+03,0.048E+03,-0.000E+03,0.00000E+00,0.085E+03,0.000E+03,0.048E+03,-0.000E+03,1.01E+03,0.00E+03,0.57E+03,-0.00E+03,0.871E+00
2023-02-06 00:10:00,0000:10:00,00000000,50.00E+00,231.4E+00,231.3E+00,0.0E+00,221.1E+00,221.1E+00,-118.4E+00,238.8E+00,238.7E+00,121.0E+00,3.59E+00,3.57E+00,-44.4E+00,4.45E+00,4.43E+00,-144.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.59E+03,0.87E+03,0.00E+03,1.46E+03,0.83E+03,0.98E+03,0.00E+03,1.81E+03,0.58E+03,0.45E+03,0.00E+03,1.04E+03,0.710E+00,0.888E+00,0.000E+99,0.806E+00,0.206E+03,0.000E+03,0.135E+03,-0.000E+03,0.00000E+00,0.122E+03,0.000E+03,0.087E+03,0.000E+03,1.46E+03,0.00E+03,1.04E+03,0.00E+03,0.814E+00
2023-02-06 00:15:00,0000:15:00,00000000,50.01E+00,231.4E+00,231.4E+00,0.0E+00,221.5E+00,221.4E+00,-118.3E+00,238.4E+00,238.4E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+00,0.00E+00,-2.4E+00,3.26E+00,3.21E+00,88.3E+00,0.00E+03,0.00E+03,0.64E+03,0.64E+03,0.00E+03,0.00E+03,0.78E+03,0.78E+03,0.00E+03,0.00E+03,0.43E+03,0.43E+03,0.000E+99,0.000E+99,0.828E+00,0.828E+00,0.260E+03,0.000E+03,0.171E+03,-0.000E+03,0.00000E+00,0.054E+03,0.000E+03,0.036E+03,0.000E+03,0.64E+03,0.00E+03,0.43E+03,0.00E+03,0.828E+00
2023-02-06 00:20:00,0000:20:00,00000000,50.00E+00,231.7E+00,231.6E+00,0.0E+00,221.3E+00,221.2E+00,-118.3E+00,238.4E+00,238.4E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,4.53E+00,4.50E+00,-144.8E+00,3.64E+00,3.59E+00,86.8E+00,0.00E+03,0.89E+03,0.71E+03,1.59E+03,0.00E+03,1.00E+03,0.87E+03,1.87E+03,0.00E+03,0.46E+03,0.50E+03,0.97E+03,0.000E+99,0.887E+00,0.816E+00,0.854E+00,0.393E+03,0.000E+03,0.251E+03,-0.000E+03,0.00000E+00,0.133E+03,0.000E+03,0.080E+03,0.000E+03,1.59E+03,0.00E+03,0.97E+03,0.00E+03,0.855E+00
2023-02-06 00:25:00,0000:25:00,00000000,50.02E+00,231.8E+00,231.7E+00,0.0E+00,221.4E+00,221.4E+00,-118.3E+00,238.4E+00,238.4E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,3.90E+00,3.88E+00,-144.5E+00,3.90E+00,3.85E+00,85.2E+00,0.00E+03,0.77E+03,0.74E+03,1.51E+03,0.00E+03,0.86E+03,0.93E+03,1.79E+03,0.00E+03,0.39E+03,0.56E+03,0.96E+03,0.000E+99,0.891E+00,0.801E+00,0.844E+00,0.519E+03,0.000E+03,0.331E+03,-0.000E+03,0.00000E+00,0.126E+03,0.000E+03,0.080E+03,0.000E+03,1.51E+03,0.00E+03,0.96E+03,0.00E+03,0.845E+00
2023-02-06 00:30:00,0000:30:00,00000000,50.00E+00,231.8E+00,231.8E+00,0.0E+00,221.8E+00,221.7E+00,-118.3E+00,238.7E+00,238.6E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.65E+00,0.65E+00,-147.2E+00,2.14E+00,2.12E+00,84.8E+00,0.00E+03,0.12E+03,0.41E+03,0.53E+03,0.00E+03,0.14E+03,0.51E+03,0.65E+03,0.00E+03,0.07E+03,0.31E+03,0.38E+03,0.000E+99,0.868E+00,0.797E+00,0.812E+00,0.563E+03,0.000E+03,0.363E+03,-0.000E+03,0.00000E+00,0.044E+03,0.000E+03,0.032E+03,0.000E+03,0.53E+03,0.00E+03,0.38E+03,0.00E+03,0.813E+00
2023-02-06 00:35:00,0000:35:00,00000000,50.00E+00,232.0E+00,232.0E+00,0.0E+00,221.7E+00,221.6E+00,-118.4E+00,238.8E+00,238.8E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.45E+00,4.43E+00,-145.1E+00,0.01E+00,0.01E+00,107.3E+00,0.00E+03,0.87E+03,0.00E+03,0.88E+03,0.00E+03,0.99E+03,0.00E+03,0.99E+03,0.00E+03,0.45E+03,0.00E+03,0.45E+03,0.000E+99,0.887E+00,0.891E+00,0.887E+00,0.636E+03,0.000E+03,0.401E+03,-0.000E+03,0.00000E+00,0.073E+03,0.000E+03,0.038E+03,-0.000E+03,0.88E+03,0.00E+03,0.45E+03,-0.00E+03,0.888E+00
2023-02-06 00:40:00,0000:40:00,00000000,50.00E+00,231.9E+00,231.8E+00,0.0E+00,221.7E+00,221.7E+00,-118.4E+00,238.9E+00,238.8E+00,121.0E+00,0.88E+00,0.87E+00,-43.7E+00,4.00E+00,3.98E+00,-144.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.15E+03,0.79E+03,0.00E+03,0.93E+03,0.20E+03,0.89E+03,0.00E+03,1.09E+03,0.14E+03,0.40E+03,0.00E+03,0.55E+03,0.713E+00,0.890E+00,0.000E+99,0.857E+00,0.714E+03,0.000E+03,0.447E+03,-0.000E+03,0.00000E+00,0.078E+03,0.000E+03,0.046E+03,-0.000E+03,0.93E+03,0.00E+03,0.55E+03,-0.00E+03,0.860E+00
2023-02-06 00:45:00,0000:45:00,00000000,50.00E+00,231.7E+00,231.6E+00,0.0E+00,221.9E+00,221.9E+00,-118.5E+00,239.0E+00,239.0E+00,121.0E+00,6.10E+00,6.07E+00,-44.5E+00,0.47E+00,0.46E+00,-148.3E+00,0.00E+00,0.00E+00,-2.4E+00,1.00E+03,0.09E+03,0.00E+03,1.09E+03,1.41E+03,0.10E+03,0.00E+03,1.52E+03,1.00E+03,0.05E+03,0.00E+03,1.05E+03,0.709E+00,0.859E+00,0.000E+99,0.720E+00,0.805E+03,0.000E+03,0.534E+03,-0.000E+03,0.00000E+00,0.091E+03,0.000E+03,0.088E+03,0.000E+03,1.09E+03,0.00E+03,1.05E+03,0.00E+03,0.720E+00
2023-02-06 00:50:00,0000:50:00,00000000,50.00E+00,231.9E+00,231.9E+00,0.0E+00,221.8E+00,221.8E+00,-118.5E+00,239.1E+00,239.0E+00,121.0E+00,6.05E+00,6.02E+00,-44.9E+00,4.43E+00,4.40E+00,-145.2E+00,3.10E+00,3.06E+00,88.0E+00,0.99E+03,0.87E+03,0.61E+03,2.47E+03,1.40E+03,0.98E+03,0.74E+03,3.13E+03,1.00E+03,0.45E+03,0.42E+03,1.91E+03,0.705E+00,0.885E+00,0.827E+00,0.790E+00,1.011E+03,0.000E+03,0.693E+03,-0.000E+03,0.00000E+00,0.206E+03,0.000E+03,0.159E+03,0.000E+03,2.47E+03,0.00E+03,1.91E+03,0.00E+03,0.792E+00
2023-02-06 00:55:00,0000:55:00,00000000,50.00E+00,231.8E+00,231.8E+00,0.0E+00,221.9E+00,221.9E+00,-118.5E+00,238.9E+00,238.8E+00,121.0E+00,6.01E+00,5.98E+00,-45.0E+00,3.61E+00,3.59E+00,-144.7E+00,3.52E+00,3.47E+00,86.9E+00,0.98E+03,0.71E+03,0.69E+03,2.38E+03,1.39E+03,0.80E+03,0.84E+03,3.03E+03,0.99E+03,0.36E+03,0.48E+03,1.88E+03,0.703E+00,0.890E+00,0.817E+00,0.784E+00,1.209E+03,0.000E+03,0.850E+03,-0.000E+03,0.00000E+00,0.198E+03,0.000E+03,0.156E+03,0.000E+03,2.38E+03,0.00E+03,1.88E+03,0.00E+03,0.785E+00
2023-02-06 01:00:00,0001:00:00,00000000,50.00E+00,231.9E+00,231.8E+00,0.0E+00,222.1E+00,222.0E+00,-118.4E+00,238.7E+00,238.7E+00,121.0E+00,2.82E+00,2.81E+00,-45.2E+00,0.94E+00,0.94E+00,-146.8E+00,3.48E+00,3.43E+00,86.6E+00,0.46E+03,0.18E+03,0.67E+03,1.32E+03,0.65E+03,0.21E+03,0.83E+03,1.69E+03,0.47E+03,0.10E+03,0.48E+03,1.06E+03,0.700E+00,0.874E+00,0.813E+00,0.777E+00,1.319E+03,0.000E+03,0.938E+03,-0.000E+03,0.00000E+00,0.110E+03,0.000E+03,0.088E+03,0.000E+03,1.32E+03,0.00E+03,1.06E+03,0.00E+03,0.778E+00
2023-02-06 01:05:00,0001:05:00,00000000,50.00E+00,232.3E+00,232.2E+00,0.0E+00,222.0E+00,221.9E+00,-118.4E+00,238.9E+00,238.9E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.52E+00,4.49E+00,-145.2E+00,0.78E+00,0.77E+00,86.6E+00,0.00E+03,0.89E+03,0.15E+03,1.04E+03,0.00E+03,1.00E+03,0.19E+03,1.19E+03,0.00E+03,0.46E+03,0.11E+03,0.57E+03,0.000E+99,0.887E+00,0.813E+00,0.875E+00,1.405E+03,0.000E+03,0.986E+03,-0.000E+03,0.00000E+00,0.087E+03,0.000E+03,0.048E+03,0.000E+03,1.04E+03,0.00E+03,0.57E+03,0.00E+03,0.877E+00
