"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-03-15 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-03-15 00:00:00
2023-03-15 00:05:00,0000:05:00,00000000,50.00E+00,230.4E+00,230.4E+00,0.0E+00,223.1E+00,223.0E+00,-118.6E+00,236.9E+00,236.9E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,4.07E+00,4.04E+00,-141.6E+00,3.43E+00,3.38E+00,86.9E+00,0.00E+03,0.83E+03,0.66E+03,1.49E+03,0.00E+03,0.91E+03,0.81E+03,1.72E+03,0.00E+03,0.36E+03,0.47E+03,0.85E+03,0.000E+99,0.913E+00,0.814E+00,0.866E+00,0.124E+03,0.000E+03,0.071E+03,0.000E+03,0.00000E+00,0.124E+03,0.000E+03,0.071E+03,0.000E+03,1.49E+03,0.00E+03,0.85E+03,0.00E+03,0.868E+00
2023-03-15 00:10:00,0000:10:00,00000000,50.00E+00,230.5E+00,230.5E+00,0.0E+00,222.9E+00,222.9E+00,-118.7E+00,237.0E+00,237.0E+00,121.2E+00,0.29E+00,0.29E+00,-41.5E+00,4.06E+00,4.04E+00,-141.7E+00,3.40E+00,3.35E+00,86.6E+00,0.05E+03,0.83E+03,0.65E+03,1.53E+03,0.07E+03,0.90E+03,0.80E+03,1.78E+03,0.05E+03,0.36E+03,0.47E+03,0.89E+03,0.736E+00,0.914E+00,0.812E+00,0.861E+00,0.251E+03,0.000E+03,0.145E+03,0.000E+03,0.00000E+00,0.127E+03,0.000E+03,0.074E+03,0.000E+03,1.53E+03,0.00E+03,0.89E+03,0.00E+03,0.863E+00
2023-03-15 00:15:00,0000:15:00,00000000,50.00E+00,230.4E+00,230.3E+00,0.0E+00,223.1E+00,223.1E+00,-118.7E+00,237.3E+00,237.3E+00,121.1E+00,5.84E+00,5.80E+00,-43.9E+00,4.08E+00,4.06E+00,-141.8E+00,3.38E+00,3.33E+00,85.9E+00,0.96E+03,0.83E+03,0.64E+03,2.44E+03,1.34E+03,0.91E+03,0.80E+03,3.05E+03,0.94E+03,0.37E+03,0.48E+03,1.83E+03,0.716E+00,0.913E+00,0.805E+00,0.798E+00,0.455E+03,0.000E+03,0.298E+03,0.000E+03,0.00000E+00,0.203E+03,0.000E+03,0.152E+03,0.000E+03,2.44E+03,0.00E+03,1.83E+03,0.00E+03,0.800E+00
2023-03-15 00:20:00,0000:20:00,00000000,50.01E+00,230.6E+00,230.6E+00,0.0E+00,223.4E+00,223.3E+00,-118.7E+00,237.2E+00,237.2E+00,121.2E+00,0.61E+00,0.61E+00,-44.0E+00,1.75E+00,1.74E+00,-141.3E+00,3.18E+00,3.13E+00,86.8E+00,0.10E+03,0.36E+03,0.61E+03,1.07E+03,0.14E+03,0.39E+03,0.75E+03,1.28E+03,0.10E+03,0.16E+03,0.44E+03,0.70E+03,0.713E+00,0.913E+00,0.813E+00,0.833E+00,0.544E+03,0.000E+03,0.356E+03,0.000E+03,0.00000E+00,0.089E+03,0.000E+03,0.058E+03,0.000E+03,1.07E+03,0.00E+03,0.70E+03,0.00E+03,0.837E+00
2023-03-15 00:25:00,0000:25:00,00000000,50.00E+00,230.6E+00,230.5E+00,0.0E+00,223.3E+00,223.3E+00,-118.7E+00,237.0E+00,237.0E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,2.29E+00,2.28E+00,-142.2E+00,2.95E+00,2.91E+00,88.2E+00,0.00E+03,0.47E+03,0.58E+03,1.04E+03,0.00E+03,0.51E+03,0.70E+03,1.21E+03,0.00E+03,0.21E+03,0.40E+03,0.61E+03,0.000E+99,0.911E+00,0.825E+00,0.861E+00,0.631E+03,0.000E+03,0.407E+03,0.000E+03,0.00000E+00,0.087E+03,0.000E+03,0.051E+03,0.000E+03,1.04E+03,0.00E+03,0.61E+03,0.00E+03,0.863E+00
2023-03-15 00:30:00,0000:30:00,00000000,50.00E+00,230.9E+00,230.8E+00,0.0E+00,223.2E+00,223.2E+00,-118.7E+00,237.2E+00,237.2E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,4.02E+00,4.00E+00,-141.7E+00,2.95E+00,2.90E+00,88.0E+00,0.00E+03,0.82E+03,0.58E+03,1.39E+03,0.00E+03,0.90E+03,0.70E+03,1.60E+03,0.00E+03,0.36E+03,0.40E+03,0.77E+03,0.000E+99,0.911E+00,0.824E+00,0.873E+00,0.747E+03,0.000E+03,0.471E+03,0.000E+03,0.00000E+00,0.116E+03,0.000E+03,0.064E+03,0.000E+03,1.39E+03,0.00E+03,0.77E+03,0.00E+03,0.875E+00
2023-03-15 00:35:00,0000:35:00,00000000,50.01E+00,230.8E+00,230.8E+00,0.0E+00,223.4E+00,223.3E+00,-118.7E+00,237.6E+00,237.6E+00,121.1E+00,3.93E+00,3.90E+00,-43.8E+00,5.44E+00,5.41E+00,-148.0E+00,2.95E+00,2.90E+00,87.7E+00,0.65E+03,1.03E+03,0.58E+03,2.26E+03,0.91E+03,1.22E+03,0.70E+03,2.82E+03,0.63E+03,0.60E+03,0.40E+03,1.68E+03,0.716E+00,0.851E+00,0.821E+00,0.800E+00,0.935E+03,0.000E+03,0.611E+03,0.000E+03,0.00000E+00,0.188E+03,0.000E+03,0.140E+03,0.000E+03,2.26E+03,0.00E+03,1.68E+03,0.00E+03,0.803E+00
2023-03-15 00:40:00,0000:40:00,00000000,50.01E+00,230.8E+00,230.7E+00,0.0E+00,223.2E+00,223.2E+00,-118.7E+00,237.4E+00,237.4E+00,121.1E+00,1.19E+00,1.18E+00,-42.2E+00,7.18E+00,7.12E+00,-154.1E+00,2.93E+00,2.89E+00,87.8E+00,0.20E+03,1.27E+03,0.57E+03,2.03E+03,0.27E+03,1.60E+03,0.70E+03,2.57E+03,0.19E+03,0.93E+03,0.40E+03,1.54E+03,0.713E+00,0.790E+00,0.822E+00,0.790E+00,1.104E+03,0.000E+03,0.739E+03,0.000E+03,0.00000E+00,0.170E+03,0.000E+03,0.128E+03,0.000E+03,2.03E+03,0.00E+03,1.54E+03,0.00E+03,0.798E+00
2023-03-15 00:45:00,0000:45:00,00000000,50.00E+00,230.8E+00,230.8E+00,0.0E+00,223.2E+00,223.2E+00,-118.6E+00,237.2E+00,237.2E+00,121.1E+00,1.13E+00,1.10E+00,-40.1E+00,6.76E+00,6.69E+00,-158.4E+00,2.93E+00,2.88E+00,87.7E+00,0.18E+03,1.13E+03,0.57E+03,1.88E+03,0.26E+03,1.51E+03,0.69E+03,2.47E+03,0.18E+03,0.96E+03,0.40E+03,1.56E+03,0.709E+00,0.745E+00,0.822E+00,0.763E+00,1.261E+03,0.000E+03,0.869E+03,0.000E+03,0.00000E+00,0.157E+03,0.000E+03,0.130E+03,0.000E+03,1.88E+03,0.00E+03,1.56E+03,0.00E+03,0.769E+00
