"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-02-12 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-02-12 00:50:00,0000:50:00,00000000,50.00E+00,233.6E+00,233.5E+00,0.0E+00,226.7E+00,226.6E+00,-118.9E+00,239.9E+00,239.9E+00,121.1E+00,4.45E+00,4.42E+00,-43.3E+00,0.00E+00,0.00E+00,-2.4E+00,3.38E+00,3.34E+00,82.9E+00,0.75E+03,0.00E+03,0.63E+03,1.38E+03,1.04E+03,0.00E+03,0.81E+03,1.85E+03,0.72E+03,0.00E+03,0.51E+03,1.23E+03,0.723E+00,0.000E+99,0.777E+00,0.747E+00,1.427E+03,0.000E+03,1.066E+03,0.000E+03,0.00000E+00,0.115E+03,0.000E+03,0.102E+03,0.000E+03,1.38E+03,0.00E+03,1.23E+03,0.00E+03,0.747E+00
2023-02-12 00:55:00,0000:55:00,00000000,50.00E+00,234.0E+00,234.0E+00,0.0E+00,226.5E+00,226.4E+00,-118.9E+00,239.8E+00,239.8E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.72E+00,4.69E+00,-145.3E+00,2.93E+00,2.89E+00,86.2E+00,0.00E+03,0.95E+03,0.57E+03,1.52E+03,0.00E+03,1.07E+03,0.70E+03,1.77E+03,0.00E+03,0.49E+03,0.41E+03,0.91E+03,0.000E+99,0.888E+00,0.808E+00,0.856E+00,1.553E+03,0.000E+03,1.142E+03,0.000E+03,0.00000E+00,0.126E+03,0.000E+03,0.076E+03,0.000E+03,1.52E+03,0.00E+03,0.91E+03,0.00E+03,0.857E+00
2023-02-12 01:00:00,0001:00:00,00000000,49.99E+00,233.9E+00,233.9E+00,0.0E+00,226.2E+00,226.2E+00,-119.0E+00,239.8E+00,239.8E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,9.17E+00,9.17E+00,-115.2E+00,2.78E+00,2.73E+00,87.6E+00,0.00E+03,2.07E+03,0.55E+03,2.61E+03,0.00E+03,2.07E+03,0.67E+03,2.74E+03,0.00E+03,-0.15E+03,0.38E+03,0.80E+03,0.000E+99,-0.997E+00,0.822E+00,0.955E+00,1.771E+03,0.000E+03,1.209E+03,0.000E+03,0.00000E+00,0.218E+03,0.000E+03,0.067E+03,0.000E+03,2.61E+03,0.00E+03,0.80E+03,0.00E+03,0.956E+00
2023-02-12 01:05:00,0001:05:00,00000000,50.00E+00,233.8E+00,233.7E+00,0.0E+00,226.2E+00,226.1E+00,-119.1E+00,240.0E+00,239.9E+00,120.9E+00,4.65E+00,4.62E+00,-42.8E+00,10.60E+00,10.60E+00,-115.3E+00,2.79E+00,2.75E+00,87.5E+00,0.79E+03,2.39E+03,0.55E+03,3.73E+03,1.09E+03,2.40E+03,0.67E+03,4.15E+03,0.74E+03,-0.17E+03,0.38E+03,1.80E+03,0.729E+00,-0.997E+00,0.821E+00,0.899E+00,2.082E+03,0.000E+03,1.358E+03,0.000E+03,0.00000E+00,0.311E+03,0.000E+03,0.150E+03,0.000E+03,3.73E+03,0.00E+03,1.80E+03,0.00E+03,0.901E+00
2023-02-12 01:10:00,0001:10:00,00000000,50.00E+00,233.1E+00,233.1E+00,0.0E+00,225.8E+00,225.8E+00,-119.0E+00,239.4E+00,239.4E+00,120.9E+00,5.00E+00,4.97E+00,-43.1E+00,6.55E+00,6.54E+00,-124.7E+00,2.78E+00,2.74E+00,87.7E+00,0.84E+03,1.44E+03,0.55E+03,2.83E+03,1.16E+03,1.48E+03,0.67E+03,3.31E+03,0.80E+03,0.15E+03,0.38E+03,1.67E+03,0.725E+00,0.972E+00,0.823E+00,0.855E+00,2.318E+03,0.000E+03,1.498E+03,0.000E+03,0.00000E+00,0.236E+03,0.000E+03,0.139E+03,0.000E+03,2.83E+03,0.00E+03,1.67E+03,0.00E+03,0.861E+00
2023-02-12 01:15:00,0001:15:00,00000000,50.00E+00,233.5E+00,233.4E+00,0.0E+00,225.5E+00,225.5E+00,-118.9E+00,239.3E+00,239.3E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,10.54E+00,10.48E+00,-140.6E+00,3.02E+00,2.98E+00,86.6E+00,0.00E+03,2.20E+03,0.59E+03,2.78E+03,0.00E+03,2.38E+03,0.72E+03,3.10E+03,0.00E+03,0.91E+03,0.42E+03,1.36E+03,0.000E+99,0.924E+00,0.814E+00,0.898E+00,2.550E+03,0.000E+03,1.611E+03,0.000E+03,0.00000E+00,0.232E+03,0.000E+03,0.113E+03,0.000E+03,2.78E+03,0.00E+03,1.36E+03,0.00E+03,0.899E+00
2023-02-12 01:20:00,0001:20:00,00000000,49.99E+00,233.6E+00,233.6E+00,0.0E+00,225.6E+00,225.6E+00,-118.9E+00,239.4E+00,239.3E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,9.80E+00,9.75E+00,-142.9E+00,3.19E+00,3.15E+00,85.5E+00,0.00E+03,2.01E+03,0.61E+03,2.62E+03,0.00E+03,2.21E+03,0.76E+03,2.97E+03,0.00E+03,0.92E+03,0.45E+03,1.40E+03,0.000E+99,0.909E+00,0.804E+00,0.882E+00,2.768E+03,0.000E+03,1.728E+03,0.000E+03,0.00000E+00,0.219E+03,0.000E+03,0.117E+03,0.000E+03,2.62E+03,0.00E+03,1.40E+03,0.00E+03,0.882E+00
2023-02-12 01:25:00,0001:25:00,00000000,50.00E+00,233.2E+00,233.1E+00,0.0E+00,226.0E+00,225.9E+00,-118.9E+00,239.5E+00,239.4E+00,121.0E+00,4.24E+00,4.22E+00,-42.7E+00,5.53E+00,5.50E+00,-144.3E+00,3.73E+00,3.69E+00,81.9E+00,0.72E+03,1.12E+03,0.69E+03,2.53E+03,0.99E+03,1.25E+03,0.89E+03,3.13E+03,0.67E+03,0.55E+03,0.57E+03,1.83E+03,0.730E+00,0.897E+00,0.768E+00,0.808E+00,2.979E+03,0.000E+03,1.880E+03,0.000E+03,0.00000E+00,0.211E+03,0.000E+03,0.152E+03,0.000E+03,2.53E+03,0.00E+03,1.83E+03,0.00E+03,0.810E+00
2023-02-12 01:30:00,0001:30:00,00000000,50.00E+00,233.3E+00,233.3E+00,0.0E+00,226.3E+00,226.2E+00,-118.9E+00,239.6E+00,239.6E+00,121.0E+00,5.38E+00,5.35E+00,-43.3E+00,5.22E+00,5.18E+00,-145.1E+00,3.74E+00,3.70E+00,81.4E+00,0.91E+03,1.05E+03,0.68E+03,2.64E+03,1.25E+03,1.18E+03,0.90E+03,3.33E+03,0.87E+03,0.53E+03,0.58E+03,2.02E+03,0.724E+00,0.890E+00,0.762E+00,0.793E+00,3.199E+03,0.000E+03,2.049E+03,0.000E+03,0.00000E+00,0.220E+03,0.000E+03,0.168E+03,0.000E+03,2.64E+03,0.00E+03,2.02E+03,0.00E+03,0.794E+00
2023-02-12 01:35:00,0001:35:00,00000000,50.00E+00,233.7E+00,233.7E+00,0.0E+00,226.5E+00,226.4E+00,-118.9E+00,239.7E+00,239.7E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.87E+00,2.85E+00,-144.6E+00,3.16E+00,3.11E+00,85.0E+00,0.00E+03,0.58E+03,0.60E+03,1.18E+03,0.00E+03,0.65E+03,0.76E+03,1.40E+03,0.00E+03,0.29E+03,0.46E+03,0.75E+03,0.000E+99,0.892E+00,0.797E+00,0.841E+00,3.297E+03,0.000E+03,2.111E+03,0.000E+03,0.00000E+00,0.098E+03,0.000E+03,0.063E+03,0.000E+03,1.18E+03,0.00E+03,0.75E+03,0.00E+03,0.843E+00
2023-02-12 01:40:00,0001:40:00,00000000,50.01E+00,233.8E+00,233.8E+00,0.0E+00,226.5E+00,226.5E+00,-118.9E+00,239.8E+00,239.7E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,1.93E+00,1.92E+00,-145.7E+00,2.78E+00,2.73E+00,87.5E+00,0.00E+03,0.39E+03,0.55E+03,0.93E+03,0.00E+03,0.44E+03,0.67E+03,1.10E+03,0.00E+03,0.20E+03,0.38E+03,0.59E+03,0.000E+99,0.886E+00,0.820E+00,0.846E+00,3.375E+03,0.000E+03,2.160E+03,0.000E+03,0.00000E+00,0.078E+03,0.000E+03,0.049E+03,0.000E+03,0.93E+03,0.00E+03,0.59E+03,0.00E+03,0.847E+00
2023-02-12 01:45:00,0001:45:00,00000000,50.00E+00,233.8E+00,233.8E+00,0.0E+00,226.4E+00,226.4E+00,-118.9E+00,239.9E+00,239.9E+00,121.0E+00,3.86E+00,3.84E+00,-42.8E+00,4.82E+00,4.79E+00,-145.2E+00,2.78E+00,2.74E+00,87.3E+00,0.66E+03,0.97E+03,0.55E+03,2.17E+03,0.90E+03,1.09E+03,0.67E+03,2.66E+03,0.62E+03,0.50E+03,0.38E+03,1.52E+03,0.728E+00,0.889E+00,0.818E+00,0.817E+00,3.556E+03,0.000E+03,2.287E+03,0.000E+03,0.00000E+00,0.181E+03,0.000E+03,0.127E+03,0.000E+03,2.17E+03,0.00E+03,1.52E+03,0.00E+03,0.819E+00
2023-02-12 01:50:00,0001:50:00,00000000,50.00E+00,233.6E+00,233.6E+00,0.0E+00,226.5E+00,226.5E+00,-118.9E+00,239.9E+00,239.9E+00,121.0E+00,5.42E+00,5.39E+00,-43.5E+00,3.21E+00,3.18E+00,-144.9E+00,2.78E+00,2.74E+00,87.3E+00,0.91E+03,0.65E+03,0.55E+03,2.10E+03,1.27E+03,0.73E+03,0.67E+03,2.66E+03,0.88E+03,0.33E+03,0.38E+03,1.61E+03,0.721E+00,0.890E+00,0.818E+00,0.791E+00,3.731E+03,0.000E+03,2.421E+03,0.000E+03,0.00000E+00,0.175E+03,0.000E+03,0.134E+03,0.000E+03,2.10E+03,0.00E+03,1.61E+03,0.00E+03,0.793E+00
2023-02-12 01:55:00,0001:55:00,00000000,50.00E+00,233.9E+00,233.8E+00,0.0E+00,226.7E+00,226.7E+00,-118.9E+00,239.6E+00,239.6E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,1.45E+00,1.44E+00,-146.2E+00,2.77E+00,2.73E+00,87.4E+00,0.00E+03,0.29E+03,0.54E+03,0.83E+03,0.00E+03,0.33E+03,0.66E+03,0.99E+03,0.00E+03,0.15E+03,0.38E+03,0.54E+03,0.000E+99,0.882E+00,0.819E+00,0.840E+00,3.801E+03,0.000E+03,2.466E+03,0.000E+03,0.00000E+00,0.070E+03,0.000E+03,0.045E+03,0.000E+03,0.83E+03,0.00E+03,0.54E+03,0.00E+03,0.841E+00
2023-02-12 02:00:00,0002:00:00,00000000,50.00E+00,233.9E+00,233.9E+00,0.0E+00,226.6E+00,226.6E+00,-118.9E+00,239.6E+00,239.6E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,4.65E+00,4.62E+00,-145.4E+00,2.87E+00,2.82E+00,86.7E+00,0.00E+03,0.93E+03,0.56E+03,1.49E+03,0.00E+03,1.05E+03,0.69E+03,1.74E+03,0.00E+03,0.48E+03,0.40E+03,0.89E+03,0.000E+99,0.887E+00,0.813E+00,0.858E+00,3.925E+03,0.000E+03,2.540E+03,0.000E+03,0.00000E+00,0.124E+03,0.000E+03,0.074E+03,0.000E+03,1.49E+03,0.00E+03,0.89E+03,0.00E+03,0.859E+00
2023-02-12 02:05:00,0002:05:00,00000000,50.00E+00,233.7E+00,233.6E+00,0.0E+00,226.6E+00,226.6E+00,-118.9E+00,239.9E+00,239.8E+00,121.0E+00,3.38E+00,3.36E+00,-42.8E+00,2.28E+00,2.26E+00,-145.0E+00,3.38E+00,3.33E+00,82.5E+00,0.57E+03,0.46E+03,0.63E+03,1.66E+03,0.79E+03,0.52E+03,0.81E+03,2.11E+03,0.54E+03,0.23E+03,0.51E+03,1.31E+03,0.728E+00,0.889E+00,0.773E+00,0.784E+00,4.063E+03,0.000E+03,2.649E+03,0.000E+03,0.00000E+00,0.138E+03,0.000E+03,0.109E+03,0.000E+03,1.66E+03,0.00E+03,1.31E+03,0.00E+03,0.786E+00
2023-02-12 02:10:00,0002:10:00,00000000,49.99E+00,233.4E+00,233.3E+00,0.0E+00,226.6E+00,226.5E+00,-118.9E+00,239.8E+00,239.7E+00,121.0E+00,5.68E+00,5.65E+00,-43.4E+00,2.36E+00,2.34E+00,-146.0E+00,3.19E+00,3.15E+00,83.7E+00,0.96E+03,0.47E+03,0.60E+03,2.03E+03,1.33E+03,0.53E+03,0.77E+03,2.62E+03,0.92E+03,0.25E+03,0.47E+03,1.66E+03,0.722E+00,0.885E+00,0.785E+00,0.773E+00,4.233E+03,0.000E+03,2.787E+03,0.000E+03,0.00000E+00,0.169E+03,0.000E+03,0.138E+03,0.000E+03,2.03E+03,0.00E+03,1.66E+03,0.00E+03,0.774E+00
2023-02-12 02:15:00,0002:15:00,00000000,50.00E+00,233.8E+00,233.7E+00,0.0E+00,226.4E+00,226.4E+00,-118.9E+00,239.6E+00,239.6E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.52E+00,4.50E+00,-145.3E+00,2.77E+00,2.72E+00,87.4E+00,0.00E+03,0.91E+03,0.54E+03,1.45E+03,0.00E+03,1.02E+03,0.66E+03,1.68E+03,0.00E+03,0.47E+03,0.38E+03,0.85E+03,0.000E+99,0.888E+00,0.819E+00,0.861E+00,4.353E+03,0.000E+03,2.858E+03,0.000E+03,0.00000E+00,0.121E+03,0.000E+03,0.071E+03,0.000E+03,1.45E+03,0.00E+03,0.85E+03,0.00E+03,0.862E+00
2023-02-12 02:20:00,0002:20:00,00000000,50.01E+00,233.8E+00,233.8E+00,0.0E+00,227.1E+00,227.0E+00,-118.9E+00,239.6E+00,239.6E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,1.16E+00,1.15E+00,-144.6E+00,2.77E+00,2.72E+00,87.4E+00,0.00E+03,0.23E+03,0.54E+03,0.78E+03,0.00E+03,0.26E+03,0.66E+03,0.93E+03,0.00E+03,0.12E+03,0.38E+03,0.50E+03,0.000E+99,0.890E+00,0.819E+00,0.839E+00,4.418E+03,0.000E+03,2.900E+03,0.000E+03,0.00000E+00,0.065E+03,0.000E+03,0.042E+03,0.000E+03,0.78E+03,0.00E+03,0.50E+03,0.00E+03,0.840E+00
2023-02-12 02:25:00,0002:25:00,00000000,50.00E+00,233.6E+00,233.5E+00,0.0E+00,226.9E+00,226.9E+00,-118.9E+00,239.7E+00,239.7E+00,121.0E+00,2.94E+00,2.92E+00,-42.9E+00,3.53E+00,3.51E+00,-145.4E+00,2.80E+00,2.76E+00,87.2E+00,0.50E+03,0.71E+03,0.55E+03,1.76E+03,0.69E+03,0.80E+03,0.67E+03,2.16E+03,0.47E+03,0.37E+03,0.39E+03,1.23E+03,0.727E+00,0.888E+00,0.817E+00,0.815E+00,4.565E+03,0.000E+03,3.003E+03,0.000E+03,0.00000E+00,0.147E+03,0.000E+03,0.103E+03,0.000E+03,1.76E+03,0.00E+03,1.23E+03,0.00E+03,0.819E+00
2023-02-12 02:30:00,0002:30:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,226.9E+00,226.8E+00,-119.0E+00,240.1E+00,240.0E+00,121.0E+00,5.88E+00,5.85E+00,-43.6E+00,4.57E+00,4.55E+00,-145.5E+00,3.19E+00,3.15E+00,85.0E+00,0.99E+03,0.92E+03,0.61E+03,2.52E+03,1.37E+03,1.04E+03,0.77E+03,3.18E+03,0.95E+03,0.47E+03,0.46E+03,1.93E+03,0.720E+00,0.888E+00,0.798E+00,0.794E+00,4.775E+03,0.000E+03,3.163E+03,0.000E+03,0.00000E+00,0.210E+03,0.000E+03,0.161E+03,0.000E+03,2.52E+03,0.00E+03,1.93E+03,0.00E+03,0.795E+00
2023-02-12 02:35:00,0002:35:00,00000000,50.00E+00,233.9E+00,233.8E+00,0.0E+00,227.2E+00,227.1E+00,-118.9E+00,239.9E+00,239.9E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+00,0.00E+00,-2.4E+00,3.18E+00,3.14E+00,85.0E+00,0.00E+03,0.00E+03,0.61E+03,0.61E+03,0.00E+03,0.00E+03,0.76E+03,0.76E+03,0.00E+03,0.00E+03,0.46E+03,0.46E+03,0.000E+99,0.000E+99,0.797E+00,0.797E+00,4.826E+03,0.000E+03,3.202E+03,0.000E+03,0.00000E+00,0.051E+03,0.000E+03,0.038E+03,0.000E+03,0.61E+03,0.00E+03,0.46E+03,0.00E+03,0.797E+00
2023-02-12 02:40:00,0002:40:00,00000000,50.00E+00,234.0E+00,233.9E+00,0.0E+00,226.9E+00,226.8E+00,-118.9E+00,239.8E+00,239.7E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.58E+00,4.55E+00,-145.3E+00,3.34E+00,3.30E+00,83.8E+00,0.00E+03,0.92E+03,0.63E+03,1.55E+03,0.00E+03,1.04E+03,0.80E+03,1.84E+03,0.00E+03,0.47E+03,0.49E+03,0.98E+03,0.000E+99,0.888E+00,0.785E+00,0.843E+00,4.955E+03,0.000E+03,3.283E+03,0.000E+03,0.00000E+00,0.129E+03,0.000E+03,0.082E+03,0.000E+03,1.55E+03,0.00E+03,0.98E+03,0.00E+03,0.845E+00
2023-02-12 02:45:00,0002:45:00,00000000,50.00E+00,233.8E+00,233.8E+00,0.0E+00,227.0E+00,227.0E+00,-118.9E+00,239.8E+00,239.8E+00,121.0E+00,3.01E+00,3.00E+00,-43.2E+00,3.63E+00,3.61E+00,-145.1E+00,3.76E+00,3.73E+00,80.8E+00,0.51E+03,0.73E+03,0.68E+03,1.93E+03,0.70E+03,0.82E+03,0.90E+03,2.43E+03,0.49E+03,0.37E+03,0.59E+03,1.48E+03,0.724E+00,0.890E+00,0.756E+00,0.792E+00,5.115E+03,0.000E+03,3.407E+03,0.000E+03,0.00000E+00,0.160E+03,0.000E+03,0.123E+03,0.000E+03,1.93E+03,0.00E+03,1.48E+03,0.00E+03,0.793E+00
