"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-01-03 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-01-03 00:00:00
2023-01-03 00:05:00,0000:05:00,00000000,49.99E+00,232.0E+00,231.9E+00,0.0E+00,224.7E+00,224.7E+00,-118.6E+00,239.5E+00,239.5E+00,121.2E+00,3.90E+00,3.87E+00,-41.8E+00,6.63E+00,6.63E+00,-115.0E+00,0.69E+00,0.68E+00,88.4E+00,0.67E+03,1.48E+03,0.14E+03,2.29E+03,0.90E+03,1.49E+03,0.17E+03,2.56E+03,0.61E+03,-0.10E+03,0.09E+03,0.85E+03,0.739E+00,-0.997E+00,0.828E+00,0.895E+00,0.191E+03,0.000E+03,0.075E+03,-0.005E+03,0.00000E+00,0.191E+03,0.000E+03,0.075E+03,-0.005E+03,2.29E+03,0.00E+03,0.90E+03,-0.05E+03,0.930E+00
2023-01-03 00:10:00,0000:10:00,00000000,50.00E+00,232.2E+00,232.1E+00,0.0E+00,224.6E+00,224.6E+00,-118.6E+00,239.3E+00,239.3E+00,121.2E+00,2.99E+00,2.97E+00,-42.2E+00,10.47E+00,10.41E+00,-139.0E+00,3.29E+00,3.25E+00,90.5E+00,0.51E+03,2.19E+03,0.67E+03,3.37E+03,0.69E+03,2.35E+03,0.79E+03,3.83E+03,0.47E+03,0.85E+03,0.41E+03,1.82E+03,0.736E+00,0.931E+00,0.850E+00,0.879E+00,0.471E+03,0.000E+03,0.227E+03,-0.005E+03,0.00000E+00,0.281E+03,0.000E+03,0.151E+03,0.000E+03,3.37E+03,0.00E+03,1.82E+03,0.00E+03,0.880E+00
2023-01-03 00:15:00,0000:15:00,00000000,50.00E+00,232.6E+00,232.5E+00,0.0E+00,224.6E+00,224.6E+00,-118.5E+00,239.3E+00,239.3E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,9.83E+00,9.78E+00,-141.7E+00,2.46E+00,2.44E+00,90.5E+00,0.00E+03,2.02E+03,0.50E+03,2.52E+03,0.00E+03,2.21E+03,0.59E+03,2.80E+03,0.00E+03,0.90E+03,0.31E+03,1.22E+03,0.000E+99,0.914E+00,0.850E+00,0.900E+00,0.681E+03,0.000E+03,0.328E+03,-0.005E+03,0.00000E+00,0.210E+03,0.000E+03,0.101E+03,0.000E+03,2.52E+03,0.00E+03,1.22E+03,0.00E+03,0.901E+00
2023-01-03 00:20:00,0000:20:00,00000000,50.00E+00,232.5E+00,232.5E+00,0.0E+00,224.9E+00,224.9E+00,-118.5E+00,239.6E+00,239.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,6.43E+00,6.39E+00,-143.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.30E+03,0.00E+03,1.30E+03,0.00E+03,1.44E+03,0.00E+03,1.44E+03,0.00E+03,0.62E+03,0.00E+03,0.62E+03,0.000E+99,0.903E+00,0.000E+99,0.903E+00,0.790E+03,0.000E+03,0.380E+03,-0.005E+03,0.00000E+00,0.109E+03,0.000E+03,0.052E+03,0.000E+03,1.30E+03,0.00E+03,0.62E+03,0.00E+03,0.903E+00
2023-01-03 00:25:00,0000:25:00,00000000,50.01E+00,232.5E+00,232.5E+00,0.0E+00,225.0E+00,225.0E+00,-118.5E+00,239.5E+00,239.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,4.93E+00,4.90E+00,-143.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.99E+03,0.00E+03,0.99E+03,0.00E+03,1.11E+03,0.00E+03,1.11E+03,0.00E+03,0.49E+03,0.00E+03,0.49E+03,0.000E+99,0.896E+00,0.000E+99,0.896E+00,0.873E+03,0.000E+03,0.420E+03,-0.005E+03,0.00000E+00,0.083E+03,0.000E+03,0.041E+03,-0.000E+03,0.99E+03,0.00E+03,0.49E+03,-0.00E+03,0.897E+00
2023-01-03 00:30:00,0000:30:00,00000000,50.01E+00,232.7E+00,232.6E+00,0.0E+00,225.2E+00,225.2E+00,-118.5E+00,239.6E+00,239.6E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,3.05E+00,3.03E+00,-143.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.61E+03,0.00E+03,0.61E+03,0.00E+03,0.69E+03,0.00E+03,0.69E+03,0.00E+03,0.30E+03,0.00E+03,0.30E+03,0.000E+99,0.896E+00,0.000E+99,0.896E+00,0.924E+03,0.000E+03,0.446E+03,-0.005E+03,0.00000E+00,0.051E+03,0.000E+03,0.025E+03,-0.000E+03,0.61E+03,0.00E+03,0.30E+03,-0.00E+03,0.898E+00
2023-01-03 00:35:00,0000:35:00,00000000,49.99E+00,232.5E+00,232.5E+00,0.0E+00,225.4E+00,225.4E+00,-118.5E+00,239.5E+00,239.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,1.36E+00,1.35E+00,-145.0E+00,1.78E+00,1.76E+00,91.1E+00,0.00E+03,0.27E+03,0.36E+03,0.64E+03,0.00E+03,0.31E+03,0.43E+03,0.73E+03,0.00E+03,0.14E+03,0.22E+03,0.36E+03,0.000E+99,0.888E+00,0.853E+00,0.868E+00,0.977E+03,0.000E+03,0.476E+03,-0.005E+03,0.00000E+00,0.053E+03,0.000E+03,0.030E+03,0.000E+03,0.63E+03,0.00E+03,0.36E+03,0.00E+03,0.869E+00
2023-01-03 00:40:00,0000:40:00,00000000,50.00E+00,232.5E+00,232.5E+00,0.0E+00,225.3E+00,225.3E+00,-118.5E+00,239.4E+00,239.3E+00,121.2E+00,1.09E+00,1.08E+00,-41.6E+00,4.52E+00,4.49E+00,-144.3E+00,3.55E+00,3.51E+00,88.7E+00,0.19E+03,0.91E+03,0.71E+03,1.80E+03,0.25E+03,1.02E+03,0.85E+03,2.12E+03,0.17E+03,0.46E+03,0.47E+03,1.10E+03,0.740E+00,0.893E+00,0.834E+00,0.851E+00,1.127E+03,0.000E+03,0.567E+03,-0.005E+03,0.00000E+00,0.150E+03,0.000E+03,0.092E+03,0.000E+03,1.80E+03,0.00E+03,1.10E+03,0.00E+03,0.854E+00
2023-01-03 00:45:00,0000:45:00,00000000,49.99E+00,232.3E+00,232.2E+00,0.0E+00,225.2E+00,225.2E+00,-118.6E+00,239.8E+00,239.7E+00,121.2E+00,5.83E+00,5.79E+00,-42.3E+00,4.40E+00,4.36E+00,-144.4E+00,1.19E+00,1.18E+00,87.6E+00,1.00E+03,0.88E+03,0.24E+03,2.11E+03,1.35E+03,0.99E+03,0.29E+03,2.63E+03,0.92E+03,0.44E+03,0.16E+03,1.56E+03,0.735E+00,0.892E+00,0.824E+00,0.804E+00,1.303E+03,0.000E+03,0.697E+03,-0.005E+03,0.00000E+00,0.176E+03,0.000E+03,0.130E+03,0.000E+03,2.11E+03,0.00E+03,1.56E+03,0.00E+03,0.805E+00
