"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-02-19 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-02-19 00:50:00,0000:50:00,00000000,50.02E+00,235.6E+00,235.5E+00,0.0E+00,228.2E+00,228.1E+00,-118.9E+00,241.8E+00,241.8E+00,121.0E+00,4.56E+00,4.53E+00,-43.4E+00,4.85E+00,4.81E+00,-146.2E+00,3.09E+00,3.05E+00,87.1E+00,0.78E+03,0.97E+03,0.61E+03,2.36E+03,1.07E+03,1.10E+03,0.75E+03,2.92E+03,0.74E+03,0.52E+03,0.43E+03,1.72E+03,0.722E+00,0.881E+00,0.819E+00,0.807E+00,1.878E+03,0.000E+03,1.331E+03,0.000E+03,0.00000E+00,0.197E+03,0.000E+03,0.143E+03,0.000E+03,2.36E+03,0.00E+03,1.72E+03,0.00E+03,0.808E+00
2023-02-19 00:55:00,0000:55:00,00000000,49.98E+00,235.5E+00,235.4E+00,0.0E+00,228.3E+00,228.3E+00,-118.9E+00,241.8E+00,241.8E+00,121.0E+00,5.41E+00,5.38E+00,-43.8E+00,4.86E+00,4.83E+00,-146.5E+00,3.09E+00,3.05E+00,87.0E+00,0.91E+03,0.97E+03,0.61E+03,2.50E+03,1.27E+03,1.11E+03,0.75E+03,3.13E+03,0.89E+03,0.53E+03,0.43E+03,1.87E+03,0.717E+00,0.879E+00,0.818E+00,0.798E+00,2.086E+03,0.000E+03,1.488E+03,0.000E+03,0.00000E+00,0.208E+03,0.000E+03,0.156E+03,0.000E+03,2.50E+03,0.00E+03,1.88E+03,0.00E+03,0.800E+00
2023-02-19 01:00:00,0001:00:00,00000000,50.00E+00,235.7E+00,235.7E+00,0.0E+00,228.4E+00,228.4E+00,-118.9E+00,241.5E+00,241.5E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,4.91E+00,4.88E+00,-146.4E+00,3.09E+00,3.05E+00,87.1E+00,0.00E+03,0.99E+03,0.61E+03,1.60E+03,0.00E+03,1.12E+03,0.75E+03,1.87E+03,0.00E+03,0.53E+03,0.43E+03,0.96E+03,0.000E+99,0.879E+00,0.819E+00,0.855E+00,2.219E+03,0.000E+03,1.568E+03,0.000E+03,0.00000E+00,0.133E+03,0.000E+03,0.080E+03,0.000E+03,1.60E+03,0.00E+03,0.96E+03,0.00E+03,0.856E+00
2023-02-19 01:05:00,0001:05:00,00000000,50.00E+00,235.9E+00,235.8E+00,0.0E+00,228.5E+00,228.4E+00,-118.9E+00,241.5E+00,241.5E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,4.84E+00,4.80E+00,-146.5E+00,3.28E+00,3.24E+00,86.2E+00,0.00E+03,0.97E+03,0.64E+03,1.61E+03,0.00E+03,1.10E+03,0.79E+03,1.90E+03,0.00E+03,0.52E+03,0.46E+03,0.99E+03,0.000E+99,0.879E+00,0.811E+00,0.850E+00,2.353E+03,0.000E+03,1.651E+03,0.000E+03,0.00000E+00,0.134E+03,0.000E+03,0.083E+03,0.000E+03,1.61E+03,0.00E+03,0.99E+03,0.00E+03,0.851E+00
2023-02-19 01:10:00,0001:10:00,00000000,50.01E+00,235.4E+00,235.3E+00,0.0E+00,228.6E+00,228.5E+00,-119.0E+00,241.5E+00,241.4E+00,120.9E+00,4.79E+00,4.76E+00,-43.3E+00,4.69E+00,4.65E+00,-146.3E+00,3.95E+00,3.91E+00,82.7E+00,0.81E+03,0.94E+03,0.74E+03,2.50E+03,1.13E+03,1.07E+03,0.95E+03,3.15E+03,0.78E+03,0.51E+03,0.60E+03,1.91E+03,0.723E+00,0.880E+00,0.777E+00,0.793E+00,2.561E+03,0.000E+03,1.810E+03,0.000E+03,0.00000E+00,0.208E+03,0.000E+03,0.159E+03,0.000E+03,2.50E+03,0.00E+03,1.91E+03,0.00E+03,0.795E+00
2023-02-19 01:15:00,0001:15:00,00000000,50.00E+00,235.0E+00,234.9E+00,0.0E+00,228.5E+00,228.4E+00,-119.0E+00,241.4E+00,241.3E+00,121.0E+00,5.20E+00,5.17E+00,-43.7E+00,4.71E+00,4.68E+00,-146.2E+00,4.11E+00,4.07E+00,81.5E+00,0.88E+03,0.95E+03,0.76E+03,2.58E+03,1.22E+03,1.08E+03,0.99E+03,3.29E+03,0.85E+03,0.51E+03,0.64E+03,2.02E+03,0.719E+00,0.881E+00,0.765E+00,0.786E+00,2.777E+03,0.000E+03,1.978E+03,0.000E+03,0.00000E+00,0.215E+03,0.000E+03,0.169E+03,0.000E+03,2.58E+03,0.00E+03,2.02E+03,0.00E+03,0.787E+00
2023-02-19 01:20:00,0001:20:00,00000000,50.00E+00,235.4E+00,235.3E+00,0.0E+00,228.6E+00,228.5E+00,-118.9E+00,241.5E+00,241.4E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.63E+00,4.59E+00,-146.1E+00,3.57E+00,3.54E+00,84.3E+00,0.00E+03,0.93E+03,0.68E+03,1.61E+03,0.00E+03,1.06E+03,0.86E+03,1.92E+03,0.00E+03,0.50E+03,0.53E+03,1.03E+03,0.000E+99,0.881E+00,0.793E+00,0.841E+00,2.911E+03,0.000E+03,2.064E+03,0.000E+03,0.00000E+00,0.135E+03,0.000E+03,0.086E+03,0.000E+03,1.61E+03,0.00E+03,1.03E+03,0.00E+03,0.842E+00
2023-02-19 01:25:00,0001:25:00,00000000,50.00E+00,235.4E+00,235.3E+00,0.0E+00,228.6E+00,228.5E+00,-118.9E+00,241.4E+00,241.4E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.72E+00,4.69E+00,-146.1E+00,3.47E+00,3.44E+00,84.8E+00,0.00E+03,0.95E+03,0.67E+03,1.62E+03,0.00E+03,1.08E+03,0.84E+03,1.92E+03,0.00E+03,0.51E+03,0.51E+03,1.02E+03,0.000E+99,0.882E+00,0.798E+00,0.845E+00,3.046E+03,0.000E+03,2.149E+03,0.000E+03,0.00000E+00,0.135E+03,0.000E+03,0.085E+03,0.000E+03,1.62E+03,0.00E+03,1.02E+03,0.00E+03,0.846E+00
2023-02-19 01:30:00,0001:30:00,00000000,50.01E+00,235.1E+00,235.1E+00,0.0E+00,228.6E+00,228.5E+00,-118.9E+00,241.3E+00,241.3E+00,120.9E+00,4.19E+00,4.17E+00,-43.1E+00,4.89E+00,4.86E+00,-146.1E+00,3.16E+00,3.12E+00,86.7E+00,0.71E+03,0.98E+03,0.62E+03,2.32E+03,0.98E+03,1.12E+03,0.76E+03,2.86E+03,0.68E+03,0.52E+03,0.44E+03,1.66E+03,0.725E+00,0.882E+00,0.815E+00,0.810E+00,3.239E+03,0.000E+03,2.288E+03,0.000E+03,0.00000E+00,0.193E+03,0.000E+03,0.139E+03,0.000E+03,2.32E+03,0.00E+03,1.66E+03,0.00E+03,0.812E+00
2023-02-19 01:35:00,0001:35:00,00000000,50.00E+00,235.0E+00,234.9E+00,0.0E+00,228.5E+00,228.4E+00,-118.9E+00,241.4E+00,241.3E+00,120.9E+00,5.95E+00,5.92E+00,-43.7E+00,4.67E+00,4.64E+00,-146.2E+00,3.09E+00,3.05E+00,87.1E+00,1.00E+03,0.94E+03,0.61E+03,2.55E+03,1.40E+03,1.06E+03,0.75E+03,3.21E+03,0.97E+03,0.50E+03,0.43E+03,1.93E+03,0.718E+00,0.883E+00,0.819E+00,0.796E+00,3.452E+03,0.000E+03,2.449E+03,0.000E+03,0.00000E+00,0.213E+03,0.000E+03,0.161E+03,0.000E+03,2.56E+03,0.00E+03,1.94E+03,0.00E+03,0.797E+00
2023-02-19 01:40:00,0001:40:00,00000000,50.00E+00,235.4E+00,235.4E+00,0.0E+00,228.5E+00,228.4E+00,-118.8E+00,241.3E+00,241.2E+00,120.9E+00,0.09E+00,0.09E+00,-43.7E+00,8.13E+00,8.05E+00,-155.2E+00,3.08E+00,3.04E+00,87.1E+00,0.02E+03,1.45E+03,0.61E+03,2.07E+03,0.02E+03,1.86E+03,0.74E+03,2.62E+03,0.02E+03,1.10E+03,0.43E+03,1.56E+03,0.713E+00,0.779E+00,0.819E+00,0.790E+00,3.625E+03,0.000E+03,2.579E+03,0.000E+03,0.00000E+00,0.173E+03,0.000E+03,0.130E+03,0.000E+03,2.07E+03,0.00E+03,1.56E+03,0.00E+03,0.799E+00
2023-02-19 01:45:00,0001:45:00,00000000,50.00E+00,235.5E+00,235.5E+00,0.0E+00,228.5E+00,228.5E+00,-118.8E+00,241.3E+00,241.3E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,7.97E+00,7.89E+00,-156.7E+00,3.27E+00,3.23E+00,85.8E+00,0.00E+03,1.39E+03,0.64E+03,2.03E+03,0.00E+03,1.82E+03,0.79E+03,2.61E+03,0.00E+03,1.11E+03,0.46E+03,1.59E+03,0.000E+99,0.764E+00,0.807E+00,0.777E+00,3.794E+03,0.000E+03,2.712E+03,0.000E+03,0.00000E+00,0.169E+03,0.000E+03,0.133E+03,0.000E+03,2.03E+03,0.00E+03,1.59E+03,0.00E+03,0.786E+00
2023-02-19 01:50:00,0001:50:00,00000000,50.01E+00,235.4E+00,235.3E+00,0.0E+00,228.5E+00,228.4E+00,-118.9E+00,241.5E+00,241.4E+00,120.9E+00,3.41E+00,3.39E+00,-43.3E+00,8.02E+00,7.94E+00,-156.2E+00,3.69E+00,3.65E+00,82.8E+00,0.58E+03,1.41E+03,0.69E+03,2.68E+03,0.80E+03,1.83E+03,0.89E+03,3.53E+03,0.55E+03,1.10E+03,0.56E+03,2.25E+03,0.723E+00,0.769E+00,0.778E+00,0.761E+00,4.018E+03,0.000E+03,2.899E+03,0.000E+03,0.00000E+00,0.224E+03,0.000E+03,0.187E+03,0.000E+03,2.68E+03,0.00E+03,2.25E+03,0.00E+03,0.767E+00
2023-02-19 01:55:00,0001:55:00,00000000,49.99E+00,235.3E+00,235.3E+00,0.0E+00,228.5E+00,228.4E+00,-118.9E+00,241.5E+00,241.4E+00,120.9E+00,5.95E+00,5.92E+00,-44.0E+00,8.03E+00,7.95E+00,-156.3E+00,3.42E+00,3.38E+00,84.4E+00,1.00E+03,1.41E+03,0.65E+03,3.07E+03,1.40E+03,1.83E+03,0.83E+03,4.06E+03,0.98E+03,1.11E+03,0.50E+03,2.63E+03,0.716E+00,0.768E+00,0.793E+00,0.755E+00,4.273E+03,0.000E+03,3.119E+03,0.000E+03,0.00000E+00,0.256E+03,0.000E+03,0.219E+03,0.000E+03,3.07E+03,0.00E+03,2.63E+03,0.00E+03,0.759E+00
2023-02-19 02:00:00,0002:00:00,00000000,50.01E+00,235.5E+00,235.5E+00,0.0E+00,228.5E+00,228.4E+00,-118.8E+00,241.2E+00,241.2E+00,120.9E+00,0.37E+00,0.36E+00,-44.2E+00,8.06E+00,7.98E+00,-156.0E+00,3.07E+00,3.03E+00,87.0E+00,0.06E+03,1.42E+03,0.61E+03,2.09E+03,0.09E+03,1.84E+03,0.74E+03,2.67E+03,0.06E+03,1.10E+03,0.43E+03,1.62E+03,0.713E+00,0.771E+00,0.819E+00,0.783E+00,4.447E+03,0.000E+03,3.253E+03,0.000E+03,0.00000E+00,0.174E+03,0.000E+03,0.135E+03,0.000E+03,2.09E+03,0.00E+03,1.62E+03,0.00E+03,0.791E+00
2023-02-19 02:05:00,0002:05:00,00000000,50.00E+00,235.4E+00,235.4E+00,0.0E+00,228.4E+00,228.4E+00,-118.8E+00,241.2E+00,241.1E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,8.10E+00,8.01E+00,-155.6E+00,3.07E+00,3.03E+00,87.2E+00,0.00E+03,1.43E+03,0.61E+03,2.04E+03,0.00E+03,1.85E+03,0.74E+03,2.59E+03,0.00E+03,1.10E+03,0.42E+03,1.55E+03,0.000E+99,0.775E+00,0.819E+00,0.787E+00,4.617E+03,0.000E+03,3.382E+03,0.000E+03,0.00000E+00,0.170E+03,0.000E+03,0.129E+03,0.000E+03,2.04E+03,0.00E+03,1.55E+03,0.00E+03,0.797E+00
2023-02-19 02:10:00,0002:10:00,00000000,50.00E+00,235.3E+00,235.3E+00,0.0E+00,227.9E+00,227.8E+00,-119.0E+00,241.2E+00,241.2E+00,120.9E+00,2.89E+00,2.87E+00,-42.6E+00,12.23E+00,12.18E+00,-140.8E+00,3.07E+00,3.03E+00,87.2E+00,0.50E+03,2.54E+03,0.61E+03,3.64E+03,0.68E+03,2.79E+03,0.74E+03,4.21E+03,0.46E+03,1.05E+03,0.42E+03,2.06E+03,0.731E+00,0.911E+00,0.820E+00,0.866E+00,4.921E+03,0.000E+03,3.554E+03,0.000E+03,0.00000E+00,0.304E+03,0.000E+03,0.171E+03,0.000E+03,3.64E+03,0.00E+03,2.06E+03,0.00E+03,0.871E+00
2023-02-19 02:15:00,0002:15:00,00000000,50.00E+00,235.1E+00,235.1E+00,0.0E+00,227.8E+00,227.7E+00,-119.1E+00,241.4E+00,241.3E+00,120.8E+00,5.98E+00,5.94E+00,-43.7E+00,12.92E+00,12.89E+00,-128.7E+00,3.08E+00,3.04E+00,87.1E+00,1.01E+03,2.86E+03,0.61E+03,4.47E+03,1.41E+03,2.94E+03,0.74E+03,5.09E+03,0.98E+03,0.48E+03,0.42E+03,2.42E+03,0.719E+00,0.971E+00,0.820E+00,0.879E+00,5.294E+03,0.000E+03,3.755E+03,0.000E+03,0.00000E+00,0.373E+03,0.000E+03,0.202E+03,0.000E+03,4.47E+03,0.00E+03,2.42E+03,0.00E+03,0.879E+00
2023-02-19 02:20:00,0002:20:00,00000000,50.00E+00,235.2E+00,235.2E+00,0.0E+00,228.1E+00,228.0E+00,-119.0E+00,241.2E+00,241.1E+00,120.9E+00,0.99E+00,0.99E+00,-43.9E+00,6.67E+00,6.66E+00,-117.9E+00,3.45E+00,3.42E+00,85.6E+00,0.17E+03,1.52E+03,0.67E+03,2.36E+03,0.23E+03,1.52E+03,0.83E+03,2.58E+03,0.16E+03,-0.05E+03,0.49E+03,1.02E+03,0.716E+00,-0.999E+00,0.806E+00,0.911E+00,5.490E+03,0.000E+03,3.840E+03,0.000E+03,0.00000E+00,0.196E+03,0.000E+03,0.085E+03,0.000E+03,2.36E+03,0.00E+03,1.02E+03,0.00E+03,0.918E+00
2023-02-19 02:25:00,0002:25:00,00000000,50.00E+00,235.2E+00,235.2E+00,0.0E+00,228.4E+00,228.3E+00,-118.9E+00,241.1E+00,241.0E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.20E+00,2.18E+00,-123.7E+00,4.00E+00,3.97E+00,82.4E+00,0.00E+03,0.50E+03,0.75E+03,1.24E+03,0.00E+03,0.50E+03,0.97E+03,1.47E+03,0.00E+03,0.08E+03,0.61E+03,0.78E+03,0.000E+99,0.987E+00,0.773E+00,0.847E+00,5.594E+03,0.000E+03,3.906E+03,0.000E+03,0.00000E+00,0.104E+03,0.000E+03,0.065E+03,0.000E+03,1.24E+03,0.00E+03,0.78E+03,0.00E+03,0.847E+00
2023-02-19 02:30:00,0002:30:00,00000000,50.00E+00,235.0E+00,235.0E+00,0.0E+00,228.6E+00,228.6E+00,-118.9E+00,240.9E+00,240.9E+00,121.0E+00,2.42E+00,2.41E+00,-43.2E+00,2.22E+00,2.20E+00,-123.1E+00,4.09E+00,4.06E+00,81.5E+00,0.41E+03,0.50E+03,0.75E+03,1.67E+03,0.57E+03,0.51E+03,0.99E+03,2.06E+03,0.39E+03,0.08E+03,0.64E+03,1.21E+03,0.724E+00,0.989E+00,0.764E+00,0.808E+00,5.733E+03,0.000E+03,4.006E+03,0.000E+03,0.00000E+00,0.139E+03,0.000E+03,0.101E+03,0.000E+03,1.67E+03,0.00E+03,1.21E+03,0.00E+03,0.809E+00
2023-02-19 02:35:00,0002:35:00,00000000,50.02E+00,234.9E+00,234.9E+00,0.0E+00,228.8E+00,228.7E+00,-119.0E+00,241.2E+00,241.2E+00,120.9E+00,5.94E+00,5.91E+00,-43.9E+00,2.22E+00,2.21E+00,-122.9E+00,3.48E+00,3.44E+00,84.7E+00,1.00E+03,0.50E+03,0.67E+03,2.17E+03,1.39E+03,0.51E+03,0.84E+03,2.74E+03,0.97E+03,0.08E+03,0.51E+03,1.68E+03,0.717E+00,0.989E+00,0.796E+00,0.791E+00,5.913E+03,0.000E+03,4.146E+03,0.000E+03,0.00000E+00,0.181E+03,0.000E+03,0.140E+03,0.000E+03,2.17E+03,0.00E+03,1.68E+03,0.00E+03,0.791E+00
2023-02-19 02:40:00,0002:40:00,00000000,50.02E+00,235.2E+00,235.2E+00,0.0E+00,228.8E+00,228.8E+00,-118.9E+00,241.4E+00,241.4E+00,121.0E+00,0.89E+00,0.88E+00,-43.9E+00,2.22E+00,2.21E+00,-122.7E+00,3.35E+00,3.31E+00,85.2E+00,0.15E+03,0.50E+03,0.65E+03,1.30E+03,0.21E+03,0.51E+03,0.81E+03,1.53E+03,0.15E+03,0.08E+03,0.48E+03,0.79E+03,0.716E+00,0.989E+00,0.801E+00,0.852E+00,6.022E+03,0.000E+03,4.212E+03,0.000E+03,0.00000E+00,0.108E+03,0.000E+03,0.066E+03,0.000E+03,1.30E+03,0.00E+03,0.79E+03,0.00E+03,0.854E+00
2023-02-19 02:45:00,0002:45:00,00000000,49.99E+00,235.3E+00,235.2E+00,0.0E+00,228.9E+00,228.8E+00,-118.9E+00,241.5E+00,241.5E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.23E+00,2.21E+00,-122.6E+00,3.08E+00,3.04E+00,86.9E+00,0.00E+03,0.50E+03,0.61E+03,1.11E+03,0.00E+03,0.51E+03,0.74E+03,1.25E+03,0.00E+03,0.08E+03,0.43E+03,0.58E+03,0.000E+99,0.989E+00,0.816E+00,0.886E+00,6.114E+03,0.000E+03,4.260E+03,0.000E+03,0.00000E+00,0.093E+03,0.000E+03,0.048E+03,0.000E+03,1.11E+03,0.00E+03,0.58E+03,0.00E+03,0.886E+00
