"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-04-13 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-04-13 00:00:00
2023-04-13 00:05:00,0000:05:00,00000000,49.99E+00,231.0E+00,231.0E+00,0.0E+00,220.4E+00,220.4E+00,-118.4E+00,238.0E+00,238.0E+00,121.2E+00,1.36E+00,1.35E+00,-44.1E+00,9.85E+00,9.79E+00,-140.6E+00,2.82E+00,2.76E+00,88.6E+00,0.22E+03,2.00E+03,0.55E+03,2.78E+03,0.31E+03,2.17E+03,0.67E+03,3.16E+03,0.22E+03,0.85E+03,0.38E+03,1.49E+03,0.713E+00,0.921E+00,0.823E+00,0.880E+00,0.231E+03,0.000E+03,0.124E+03,0.000E+03,0.00000E+00,0.231E+03,0.000E+03,0.124E+03,0.000E+03,2.78E+03,0.00E+03,1.49E+03,0.00E+03,0.881E+00
2023-04-13 00:10:00,0000:10:00,00000000,49.99E+00,231.5E+00,231.4E+00,0.0E+00,221.3E+00,221.3E+00,-118.5E+00,238.2E+00,238.2E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,9.59E+00,9.54E+00,-141.6E+00,3.20E+00,3.15E+00,86.4E+00,0.00E+03,1.94E+03,0.61E+03,2.56E+03,0.00E+03,2.12E+03,0.76E+03,2.88E+03,0.00E+03,0.86E+03,0.45E+03,1.34E+03,0.000E+99,0.914E+00,0.806E+00,0.886E+00,0.444E+03,0.000E+03,0.236E+03,0.000E+03,0.00000E+00,0.213E+03,0.000E+03,0.112E+03,0.000E+03,2.55E+03,0.00E+03,1.34E+03,0.00E+03,0.886E+00
2023-04-13 00:15:00,0000:15:00,00000000,50.00E+00,231.6E+00,231.6E+00,0.0E+00,222.1E+00,222.1E+00,-118.5E+00,238.1E+00,238.1E+00,121.1E+00,0.47E+00,0.46E+00,-42.3E+00,9.45E+00,9.40E+00,-142.1E+00,3.19E+00,3.14E+00,85.8E+00,0.08E+03,1.91E+03,0.61E+03,2.60E+03,0.11E+03,2.10E+03,0.76E+03,2.96E+03,0.07E+03,0.86E+03,0.45E+03,1.42E+03,0.726E+00,0.911E+00,0.803E+00,0.877E+00,0.661E+03,0.000E+03,0.354E+03,0.000E+03,0.00000E+00,0.217E+03,0.000E+03,0.119E+03,0.000E+03,2.60E+03,0.00E+03,1.42E+03,0.00E+03,0.877E+00
2023-04-13 00:20:00,0000:20:00,00000000,50.00E+00,231.5E+00,231.5E+00,0.0E+00,222.4E+00,222.4E+00,-118.6E+00,238.3E+00,238.3E+00,121.1E+00,5.85E+00,5.83E+00,-43.9E+00,9.36E+00,9.31E+00,-142.6E+00,3.17E+00,3.12E+00,85.4E+00,0.97E+03,1.89E+03,0.60E+03,3.46E+03,1.36E+03,2.08E+03,0.75E+03,4.19E+03,0.95E+03,0.87E+03,0.45E+03,2.36E+03,0.716E+00,0.909E+00,0.799E+00,0.827E+00,0.949E+03,0.000E+03,0.551E+03,0.000E+03,0.00000E+00,0.289E+03,0.000E+03,0.197E+03,0.000E+03,3.46E+03,0.00E+03,2.36E+03,0.00E+03,0.827E+00
2023-04-13 00:25:00,0000:25:00,00000000,50.00E+00,231.5E+00,231.5E+00,0.0E+00,222.5E+00,222.5E+00,-118.5E+00,237.8E+00,237.8E+00,121.1E+00,0.93E+00,0.93E+00,-44.1E+00,7.76E+00,7.69E+00,-150.9E+00,3.15E+00,3.10E+00,85.5E+00,0.15E+03,1.41E+03,0.60E+03,2.17E+03,0.22E+03,1.73E+03,0.75E+03,2.69E+03,0.15E+03,0.93E+03,0.45E+03,1.56E+03,0.713E+00,0.819E+00,0.800E+00,0.805E+00,1.130E+03,0.000E+03,0.681E+03,0.000E+03,0.00000E+00,0.181E+03,0.000E+03,0.130E+03,0.000E+03,2.17E+03,0.00E+03,1.56E+03,0.00E+03,0.812E+00
2023-04-13 00:30:00,0000:30:00,00000000,50.00E+00,231.2E+00,231.2E+00,0.0E+00,222.2E+00,222.2E+00,-118.5E+00,237.7E+00,237.6E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,7.92E+00,7.85E+00,-149.4E+00,2.93E+00,2.88E+00,86.7E+00,0.00E+03,1.47E+03,0.56E+03,2.03E+03,0.00E+03,1.76E+03,0.70E+03,2.46E+03,0.00E+03,0.91E+03,0.41E+03,1.34E+03,0.000E+99,0.834E+00,0.809E+00,0.827E+00,1.299E+03,0.000E+03,0.793E+03,0.000E+03,0.00000E+00,0.169E+03,0.000E+03,0.112E+03,0.000E+03,2.03E+03,0.00E+03,1.34E+03,0.00E+03,0.835E+00
2023-04-13 00:35:00,0000:35:00,00000000,50.00E+00,231.1E+00,231.0E+00,0.0E+00,222.3E+00,222.2E+00,-118.5E+00,237.8E+00,237.8E+00,121.2E+00,0.69E+00,0.68E+00,-42.0E+00,8.29E+00,8.23E+00,-147.1E+00,2.78E+00,2.73E+00,88.4E+00,0.12E+03,1.58E+03,0.55E+03,2.24E+03,0.16E+03,1.84E+03,0.66E+03,2.66E+03,0.11E+03,0.89E+03,0.38E+03,1.39E+03,0.732E+00,0.859E+00,0.824E+00,0.842E+00,1.486E+03,0.000E+03,0.909E+03,0.000E+03,0.00000E+00,0.187E+03,0.000E+03,0.116E+03,0.000E+03,2.24E+03,0.00E+03,1.39E+03,0.00E+03,0.850E+00
2023-04-13 00:40:00,0000:40:00,00000000,50.00E+00,230.9E+00,230.8E+00,0.0E+00,222.3E+00,222.2E+00,-118.5E+00,237.9E+00,237.9E+00,121.1E+00,5.96E+00,5.94E+00,-42.6E+00,8.34E+00,8.28E+00,-147.1E+00,2.79E+00,2.73E+00,88.3E+00,1.01E+03,1.59E+03,0.55E+03,3.15E+03,1.38E+03,1.85E+03,0.66E+03,3.89E+03,0.94E+03,0.89E+03,0.38E+03,2.27E+03,0.732E+00,0.860E+00,0.823E+00,0.809E+00,1.749E+03,0.000E+03,1.098E+03,0.000E+03,0.00000E+00,0.262E+03,0.000E+03,0.189E+03,0.000E+03,3.15E+03,0.00E+03,2.27E+03,0.00E+03,0.811E+00
2023-04-13 00:45:00,0000:45:00,00000000,50.00E+00,231.2E+00,231.2E+00,0.0E+00,222.3E+00,222.3E+00,-118.4E+00,238.0E+00,238.0E+00,121.1E+00,0.55E+00,0.55E+00,-42.8E+00,7.87E+00,7.80E+00,-150.3E+00,0.94E+00,0.92E+00,87.9E+00,0.09E+03,1.44E+03,0.18E+03,1.72E+03,0.13E+03,1.75E+03,0.22E+03,2.10E+03,0.09E+03,0.92E+03,0.13E+03,1.15E+03,0.729E+00,0.824E+00,0.819E+00,0.817E+00,1.892E+03,0.000E+03,1.193E+03,0.000E+03,0.00000E+00,0.143E+03,0.000E+03,0.096E+03,0.000E+03,1.72E+03,0.00E+03,1.15E+03,0.00E+03,0.832E+00
