"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-03-19 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-03-19 00:00:00
2023-03-19 00:05:00,0000:05:00,00000000,50.00E+00,232.3E+00,232.3E+00,0.0E+00,225.3E+00,225.2E+00,-118.7E+00,239.2E+00,239.1E+00,121.2E+00,5.67E+00,5.64E+00,-42.6E+00,1.63E+00,1.62E+00,-142.8E+00,3.17E+00,3.13E+00,86.0E+00,0.96E+03,0.33E+03,0.61E+03,1.91E+03,1.32E+03,0.37E+03,0.76E+03,2.44E+03,0.90E+03,0.15E+03,0.45E+03,1.52E+03,0.732E+00,0.903E+00,0.807E+00,0.781E+00,0.159E+03,0.000E+03,0.127E+03,0.000E+03,0.00000E+00,0.159E+03,0.000E+03,0.127E+03,0.000E+03,1.91E+03,0.00E+03,1.52E+03,0.00E+03,0.782E+00
2023-03-19 00:10:00,0000:10:00,00000000,50.00E+00,232.8E+00,232.8E+00,0.0E+00,225.4E+00,225.4E+00,-118.6E+00,239.3E+00,239.3E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,2.20E+00,2.19E+00,-143.7E+00,2.53E+00,2.48E+00,94.2E+00,0.00E+03,0.45E+03,0.53E+03,0.97E+03,0.00E+03,0.49E+03,0.61E+03,1.10E+03,0.00E+03,0.22E+03,0.29E+03,0.51E+03,0.000E+99,0.900E+00,0.873E+00,0.885E+00,0.240E+03,0.000E+03,0.169E+03,0.000E+03,0.00000E+00,0.081E+03,0.000E+03,0.043E+03,0.000E+03,0.97E+03,0.00E+03,0.51E+03,0.00E+03,0.885E+00
2023-03-19 00:15:00,0000:15:00,00000000,50.00E+00,233.0E+00,233.0E+00,0.0E+00,225.4E+00,225.4E+00,-118.7E+00,239.6E+00,239.6E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,3.77E+00,3.74E+00,-143.5E+00,2.26E+00,2.21E+00,98.0E+00,0.00E+03,0.76E+03,0.49E+03,1.25E+03,0.00E+03,0.85E+03,0.54E+03,1.39E+03,0.00E+03,0.37E+03,0.24E+03,0.61E+03,0.000E+99,0.899E+00,0.897E+00,0.898E+00,0.344E+03,0.000E+03,0.220E+03,0.000E+03,0.00000E+00,0.104E+03,0.000E+03,0.051E+03,0.000E+03,1.25E+03,0.00E+03,0.61E+03,0.00E+03,0.899E+00
2023-03-19 00:20:00,0000:20:00,00000000,49.98E+00,232.7E+00,232.6E+00,0.0E+00,225.2E+00,225.2E+00,-118.7E+00,239.4E+00,239.4E+00,121.1E+00,4.37E+00,4.35E+00,-42.1E+00,4.97E+00,4.93E+00,-148.3E+00,2.13E+00,2.08E+00,100.0E+00,0.75E+03,0.95E+03,0.46E+03,2.16E+03,1.02E+03,1.12E+03,0.51E+03,2.65E+03,0.69E+03,0.56E+03,0.21E+03,1.51E+03,0.736E+00,0.849E+00,0.911E+00,0.818E+00,0.524E+03,0.000E+03,0.345E+03,0.000E+03,0.00000E+00,0.180E+03,0.000E+03,0.125E+03,0.000E+03,2.16E+03,0.00E+03,1.51E+03,0.00E+03,0.821E+00
2023-03-19 00:25:00,0000:25:00,00000000,50.01E+00,233.1E+00,233.0E+00,0.0E+00,225.3E+00,225.2E+00,-118.7E+00,239.5E+00,239.4E+00,121.1E+00,3.28E+00,3.26E+00,-42.6E+00,7.05E+00,6.97E+00,-158.6E+00,2.12E+00,2.07E+00,100.1E+00,0.56E+03,1.18E+03,0.46E+03,2.20E+03,0.76E+03,1.59E+03,0.51E+03,2.86E+03,0.52E+03,1.01E+03,0.21E+03,1.78E+03,0.731E+00,0.740E+00,0.912E+00,0.768E+00,0.707E+03,0.000E+03,0.494E+03,0.000E+03,0.00000E+00,0.183E+03,0.000E+03,0.148E+03,0.000E+03,2.20E+03,0.00E+03,1.78E+03,0.00E+03,0.777E+00
2023-03-19 00:30:00,0000:30:00,00000000,50.00E+00,233.0E+00,233.0E+00,0.0E+00,225.3E+00,225.3E+00,-118.7E+00,239.1E+00,239.0E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,6.45E+00,6.36E+00,-164.3E+00,2.12E+00,2.07E+00,100.1E+00,0.00E+03,0.99E+03,0.46E+03,1.45E+03,0.00E+03,1.45E+03,0.51E+03,1.96E+03,0.00E+03,1.04E+03,0.21E+03,1.30E+03,0.000E+99,0.680E+00,0.911E+00,0.740E+00,0.828E+03,0.000E+03,0.602E+03,0.000E+03,0.00000E+00,0.121E+03,0.000E+03,0.108E+03,0.000E+03,1.45E+03,0.00E+03,1.30E+03,0.00E+03,0.745E+00
2023-03-19 00:35:00,0000:35:00,00000000,50.01E+00,233.0E+00,233.0E+00,0.0E+00,225.2E+00,225.2E+00,-118.7E+00,239.1E+00,239.1E+00,121.1E+00,0.67E+00,0.66E+00,-41.4E+00,7.03E+00,6.95E+00,-158.4E+00,2.11E+00,2.06E+00,100.1E+00,0.12E+03,1.17E+03,0.46E+03,1.75E+03,0.16E+03,1.58E+03,0.51E+03,2.24E+03,0.10E+03,1.01E+03,0.21E+03,1.36E+03,0.744E+00,0.742E+00,0.911E+00,0.780E+00,0.974E+03,0.000E+03,0.715E+03,0.000E+03,0.00000E+00,0.146E+03,0.000E+03,0.113E+03,0.000E+03,1.75E+03,0.00E+03,1.36E+03,0.00E+03,0.790E+00
2023-03-19 00:40:00,0000:40:00,00000000,49.99E+00,232.9E+00,232.9E+00,0.0E+00,224.7E+00,224.7E+00,-118.9E+00,239.3E+00,239.3E+00,121.0E+00,5.84E+00,5.81E+00,-42.4E+00,12.62E+00,12.58E+00,-134.6E+00,2.12E+00,2.07E+00,99.8E+00,1.00E+03,2.67E+03,0.46E+03,4.13E+03,1.36E+03,2.84E+03,0.51E+03,4.70E+03,0.92E+03,0.77E+03,0.21E+03,2.21E+03,0.734E+00,0.941E+00,0.910E+00,0.878E+00,1.318E+03,0.000E+03,0.899E+03,0.000E+03,0.00000E+00,0.344E+03,0.000E+03,0.184E+03,0.000E+03,4.13E+03,0.00E+03,2.21E+03,0.00E+03,0.882E+00
2023-03-19 00:45:00,0000:45:00,00000000,50.01E+00,233.0E+00,232.9E+00,0.0E+00,224.9E+00,224.9E+00,-118.9E+00,239.5E+00,239.4E+00,121.1E+00,1.07E+00,1.06E+00,-42.5E+00,11.26E+00,11.26E+00,-116.8E+00,1.78E+00,1.76E+00,94.7E+00,0.18E+03,2.53E+03,0.37E+03,3.08E+03,0.25E+03,2.53E+03,0.43E+03,3.21E+03,0.17E+03,-0.12E+03,0.19E+03,0.61E+03,0.732E+00,-0.999E+00,0.863E+00,0.960E+00,1.575E+03,0.000E+03,0.955E+03,-0.005E+03,0.00000E+00,0.257E+03,0.000E+03,0.056E+03,-0.005E+03,3.08E+03,0.00E+03,0.67E+03,-0.06E+03,0.977E+00
