"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-03-26 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-03-26 00:00:00
2023-03-26 00:05:00,0000:05:00,00000000,49.98E+00,230.4E+00,230.3E+00,0.0E+00,223.8E+00,223.8E+00,-118.9E+00,237.3E+00,237.3E+00,121.0E+00,4.51E+00,4.49E+00,-43.1E+00,3.32E+00,3.30E+00,-143.2E+00,0.00E+00,0.00E+00,-2.3E+00,0.75E+03,0.67E+03,0.00E+03,1.42E+03,1.04E+03,0.74E+03,0.00E+03,1.78E+03,0.72E+03,0.32E+03,0.00E+03,1.06E+03,0.725E+00,0.904E+00,0.000E+99,0.800E+00,0.119E+03,0.000E+03,0.088E+03,0.000E+03,0.00000E+00,0.119E+03,0.000E+03,0.088E+03,0.000E+03,1.42E+03,0.00E+03,1.06E+03,0.00E+03,0.802E+00
2023-03-26 00:10:00,0000:10:00,00000000,50.01E+00,230.7E+00,230.7E+00,0.0E+00,224.2E+00,224.2E+00,-118.8E+00,237.4E+00,237.3E+00,121.1E+00,3.20E+00,3.18E+00,-43.5E+00,1.07E+00,1.06E+00,-143.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.53E+03,0.21E+03,0.00E+03,0.75E+03,0.74E+03,0.24E+03,0.00E+03,0.98E+03,0.51E+03,0.11E+03,0.00E+03,0.62E+03,0.721E+00,0.892E+00,0.000E+99,0.763E+00,0.181E+03,0.000E+03,0.140E+03,-0.000E+03,0.00000E+00,0.062E+03,0.000E+03,0.051E+03,-0.000E+03,0.75E+03,0.00E+03,0.62E+03,-0.00E+03,0.770E+00
2023-03-26 00:15:00,0000:15:00,00000000,50.02E+00,231.1E+00,231.1E+00,0.0E+00,224.2E+00,224.2E+00,-118.8E+00,237.3E+00,237.3E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.63E+00,2.61E+00,-143.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.53E+03,0.00E+03,0.53E+03,0.00E+03,0.59E+03,0.00E+03,0.59E+03,0.00E+03,0.25E+03,0.00E+03,0.25E+03,0.000E+99,0.902E+00,0.000E+99,0.902E+00,0.225E+03,0.000E+03,0.161E+03,-0.000E+03,0.00000E+00,0.044E+03,0.000E+03,0.021E+03,0.000E+03,0.53E+03,0.00E+03,0.25E+03,0.00E+03,0.902E+00
2023-03-26 00:20:00,0000:20:00,00000000,50.01E+00,231.1E+00,231.1E+00,0.0E+00,224.2E+00,224.2E+00,-118.8E+00,237.5E+00,237.5E+00,121.0E+00,0.54E+00,0.53E+00,-41.8E+00,3.54E+00,3.52E+00,-143.4E+00,0.00E+00,0.00E+00,-2.5E+00,0.09E+03,0.71E+03,0.00E+03,0.80E+03,0.12E+03,0.79E+03,0.00E+03,0.92E+03,0.08E+03,0.34E+03,0.00E+03,0.42E+03,0.735E+00,0.901E+00,0.000E+99,0.879E+00,0.292E+03,0.000E+03,0.196E+03,-0.000E+03,0.00000E+00,0.067E+03,0.000E+03,0.035E+03,-0.000E+03,0.80E+03,0.00E+03,0.42E+03,-0.00E+03,0.885E+00
2023-03-26 00:25:00,0000:25:00,00000000,50.00E+00,230.9E+00,230.9E+00,0.0E+00,224.3E+00,224.2E+00,-118.9E+00,237.8E+00,237.8E+00,121.0E+00,5.86E+00,5.83E+00,-43.4E+00,3.46E+00,3.44E+00,-143.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.98E+03,0.70E+03,0.00E+03,1.68E+03,1.35E+03,0.78E+03,0.00E+03,2.13E+03,0.94E+03,0.34E+03,0.00E+03,1.30E+03,0.722E+00,0.900E+00,0.000E+99,0.787E+00,0.432E+03,0.000E+03,0.305E+03,-0.000E+03,0.00000E+00,0.140E+03,0.000E+03,0.108E+03,0.000E+03,1.68E+03,0.00E+03,1.30E+03,0.00E+03,0.790E+00
2023-03-26 00:30:00,0000:30:00,00000000,49.99E+00,231.3E+00,231.2E+00,0.0E+00,224.4E+00,224.3E+00,-118.9E+00,237.7E+00,237.6E+00,121.0E+00,0.91E+00,0.91E+00,-43.8E+00,2.26E+00,2.25E+00,-143.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.15E+03,0.46E+03,0.00E+03,0.61E+03,0.21E+03,0.51E+03,0.00E+03,0.72E+03,0.15E+03,0.22E+03,0.00E+03,0.36E+03,0.718E+00,0.903E+00,0.000E+99,0.849E+00,0.482E+03,0.000E+03,0.335E+03,-0.000E+03,0.00000E+00,0.051E+03,0.000E+03,0.030E+03,-0.000E+03,0.61E+03,0.00E+03,0.36E+03,-0.00E+03,0.859E+00
2023-03-26 00:35:00,0000:35:00,00000000,50.01E+00,231.1E+00,231.0E+00,0.0E+00,224.2E+00,224.2E+00,-118.7E+00,237.7E+00,237.7E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,1.21E+00,1.20E+00,-144.5E+00,0.01E+00,0.01E+00,134.7E+00,0.00E+03,0.24E+03,0.00E+03,0.24E+03,0.00E+03,0.27E+03,0.00E+03,0.27E+03,0.00E+03,0.12E+03,-0.00E+03,0.12E+03,0.000E+99,0.895E+00,-0.863E+00,0.895E+00,0.503E+03,0.000E+03,0.345E+03,-0.000E+03,0.00000E+00,0.020E+03,0.000E+03,0.010E+03,-0.000E+03,0.24E+03,0.00E+03,0.12E+03,-0.00E+03,0.898E+00
2023-03-26 00:40:00,0000:40:00,00000000,50.00E+00,230.9E+00,230.9E+00,0.0E+00,224.0E+00,224.0E+00,-118.7E+00,237.9E+00,237.9E+00,121.1E+00,2.65E+00,2.64E+00,-43.0E+00,3.41E+00,3.39E+00,-143.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.44E+03,0.69E+03,0.00E+03,1.13E+03,0.61E+03,0.76E+03,0.00E+03,1.37E+03,0.42E+03,0.33E+03,0.00E+03,0.75E+03,0.726E+00,0.902E+00,0.000E+99,0.824E+00,0.597E+03,0.000E+03,0.407E+03,-0.000E+03,0.00000E+00,0.094E+03,0.000E+03,0.062E+03,-0.000E+03,1.13E+03,0.00E+03,0.75E+03,-0.00E+03,0.835E+00
2023-03-26 00:45:00,0000:45:00,00000000,49.99E+00,230.9E+00,230.8E+00,0.0E+00,224.0E+00,224.0E+00,-118.7E+00,238.1E+00,238.1E+00,121.1E+00,4.76E+00,4.74E+00,-43.5E+00,3.35E+00,3.33E+00,-143.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.79E+03,0.68E+03,0.00E+03,1.47E+03,1.10E+03,0.75E+03,0.00E+03,1.85E+03,0.76E+03,0.32E+03,0.00E+03,1.11E+03,0.722E+00,0.901E+00,0.000E+99,0.794E+00,0.720E+03,0.000E+03,0.500E+03,-0.000E+03,0.00000E+00,0.122E+03,0.000E+03,0.093E+03,0.000E+03,1.47E+03,0.00E+03,1.11E+03,0.00E+03,0.797E+00
