"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-03-28 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-03-28 00:00:00
2023-03-28 00:05:00,0000:05:00,00000000,50.02E+00,230.8E+00,230.7E+00,0.0E+00,223.4E+00,223.4E+00,-118.8E+00,236.7E+00,236.6E+00,121.2E+00,3.79E+00,3.77E+00,-43.3E+00,3.89E+00,3.87E+00,-142.6E+00,3.45E+00,3.41E+00,98.7E+00,0.63E+03,0.79E+03,0.74E+03,2.16E+03,0.87E+03,0.87E+03,0.82E+03,2.56E+03,0.60E+03,0.36E+03,0.33E+03,1.35E+03,0.723E+00,0.907E+00,0.912E+00,0.846E+00,0.180E+03,0.000E+03,0.113E+03,0.000E+03,0.00000E+00,0.180E+03,0.000E+03,0.113E+03,0.000E+03,2.16E+03,0.00E+03,1.35E+03,0.00E+03,0.848E+00
2023-03-28 00:10:00,0000:10:00,00000000,50.02E+00,231.1E+00,231.0E+00,0.0E+00,223.4E+00,223.4E+00,-118.7E+00,236.8E+00,236.8E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,3.93E+00,3.91E+00,-142.7E+00,3.44E+00,3.40E+00,98.7E+00,0.00E+03,0.80E+03,0.74E+03,1.54E+03,0.00E+03,0.88E+03,0.81E+03,1.69E+03,0.00E+03,0.37E+03,0.33E+03,0.70E+03,0.000E+99,0.906E+00,0.913E+00,0.909E+00,0.309E+03,0.000E+03,0.171E+03,0.000E+03,0.00000E+00,0.128E+03,0.000E+03,0.058E+03,0.000E+03,1.54E+03,0.00E+03,0.70E+03,0.00E+03,0.910E+00
2023-03-28 00:15:00,0000:15:00,00000000,50.02E+00,231.0E+00,231.0E+00,0.0E+00,223.2E+00,223.2E+00,-118.7E+00,236.7E+00,236.7E+00,121.2E+00,1.18E+00,1.18E+00,-42.0E+00,3.97E+00,3.94E+00,-142.6E+00,3.43E+00,3.39E+00,98.6E+00,0.20E+03,0.80E+03,0.74E+03,1.75E+03,0.27E+03,0.88E+03,0.81E+03,1.97E+03,0.18E+03,0.37E+03,0.33E+03,0.90E+03,0.737E+00,0.907E+00,0.912E+00,0.886E+00,0.454E+03,0.000E+03,0.246E+03,0.000E+03,0.00000E+00,0.145E+03,0.000E+03,0.075E+03,0.000E+03,1.75E+03,0.00E+03,0.90E+03,0.00E+03,0.889E+00
2023-03-28 00:20:00,0000:20:00,00000000,49.99E+00,230.2E+00,230.1E+00,0.0E+00,222.7E+00,222.6E+00,-118.8E+00,236.4E+00,236.3E+00,121.3E+00,5.87E+00,5.84E+00,-43.0E+00,3.90E+00,3.87E+00,-142.3E+00,3.43E+00,3.39E+00,98.7E+00,0.98E+03,0.79E+03,0.74E+03,2.51E+03,1.35E+03,0.87E+03,0.81E+03,3.03E+03,0.93E+03,0.36E+03,0.33E+03,1.69E+03,0.727E+00,0.909E+00,0.912E+00,0.829E+00,0.663E+03,0.000E+03,0.387E+03,0.000E+03,0.00000E+00,0.209E+03,0.000E+03,0.141E+03,0.000E+03,2.51E+03,0.00E+03,1.69E+03,0.00E+03,0.830E+00
2023-03-28 00:25:00,0000:25:00,00000000,49.99E+00,230.6E+00,230.6E+00,0.0E+00,222.8E+00,222.8E+00,-118.7E+00,236.4E+00,236.4E+00,121.3E+00,1.72E+00,1.71E+00,-43.4E+00,3.83E+00,3.80E+00,-142.4E+00,3.43E+00,3.39E+00,98.7E+00,0.28E+03,0.77E+03,0.74E+03,1.80E+03,0.39E+03,0.85E+03,0.81E+03,2.06E+03,0.27E+03,0.36E+03,0.33E+03,0.98E+03,0.722E+00,0.906E+00,0.912E+00,0.873E+00,0.813E+03,0.000E+03,0.468E+03,0.000E+03,0.00000E+00,0.150E+03,0.000E+03,0.081E+03,0.000E+03,1.80E+03,0.00E+03,0.98E+03,0.00E+03,0.879E+00
2023-03-28 00:30:00,0000:30:00,00000000,50.00E+00,230.8E+00,230.7E+00,0.0E+00,222.8E+00,222.8E+00,-118.7E+00,236.3E+00,236.3E+00,121.3E+00,0.00E+00,0.00E+00,-2.4E+00,3.83E+00,3.80E+00,-142.3E+00,3.43E+00,3.39E+00,98.9E+00,0.00E+03,0.77E+03,0.74E+03,1.51E+03,0.00E+03,0.85E+03,0.81E+03,1.66E+03,0.00E+03,0.35E+03,0.33E+03,0.69E+03,0.000E+99,0.908E+00,0.913E+00,0.910E+00,0.939E+03,0.000E+03,0.525E+03,0.000E+03,0.00000E+00,0.126E+03,0.000E+03,0.057E+03,0.000E+03,1.51E+03,0.00E+03,0.69E+03,0.00E+03,0.911E+00
2023-03-28 00:35:00,0000:35:00,00000000,49.99E+00,230.5E+00,230.5E+00,0.0E+00,222.8E+00,222.8E+00,-118.8E+00,236.1E+00,236.1E+00,121.3E+00,2.63E+00,2.62E+00,-42.3E+00,3.35E+00,3.33E+00,-142.1E+00,3.44E+00,3.40E+00,98.9E+00,0.45E+03,0.68E+03,0.74E+03,1.86E+03,0.61E+03,0.75E+03,0.81E+03,2.16E+03,0.41E+03,0.31E+03,0.33E+03,1.09E+03,0.733E+00,0.909E+00,0.913E+00,0.862E+00,1.095E+03,0.000E+03,0.616E+03,0.000E+03,0.00000E+00,0.155E+03,0.000E+03,0.091E+03,0.000E+03,1.86E+03,0.00E+03,1.09E+03,0.00E+03,0.864E+00
2023-03-28 00:40:00,0000:40:00,00000000,50.01E+00,230.5E+00,230.5E+00,0.0E+00,223.0E+00,222.9E+00,-118.8E+00,236.4E+00,236.4E+00,121.3E+00,5.86E+00,5.83E+00,-43.2E+00,3.12E+00,3.10E+00,-142.6E+00,3.43E+00,3.40E+00,98.8E+00,0.98E+03,0.63E+03,0.74E+03,2.35E+03,1.35E+03,0.70E+03,0.81E+03,2.86E+03,0.93E+03,0.29E+03,0.33E+03,1.62E+03,0.725E+00,0.907E+00,0.913E+00,0.823E+00,1.291E+03,0.000E+03,0.751E+03,0.000E+03,0.00000E+00,0.196E+03,0.000E+03,0.135E+03,0.000E+03,2.35E+03,0.00E+03,1.62E+03,0.00E+03,0.824E+00
2023-03-28 00:45:00,0000:45:00,00000000,50.00E+00,230.8E+00,230.8E+00,0.0E+00,223.1E+00,223.0E+00,-118.8E+00,236.3E+00,236.3E+00,121.3E+00,0.37E+00,0.36E+00,-43.8E+00,3.12E+00,3.10E+00,-142.7E+00,3.43E+00,3.39E+00,98.8E+00,0.06E+03,0.63E+03,0.74E+03,1.43E+03,0.08E+03,0.70E+03,0.81E+03,1.59E+03,0.06E+03,0.29E+03,0.33E+03,0.69E+03,0.720E+00,0.906E+00,0.913E+00,0.900E+00,1.410E+03,0.000E+03,0.808E+03,0.000E+03,0.00000E+00,0.119E+03,0.000E+03,0.057E+03,0.000E+03,1.43E+03,0.00E+03,0.69E+03,0.00E+03,0.901E+00
