"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-04-04 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-04-04 00:00:00
2023-04-04 00:05:00,0000:05:00,00000000,49.99E+00,232.0E+00,231.9E+00,0.0E+00,223.9E+00,223.8E+00,-118.5E+00,238.4E+00,238.4E+00,121.3E+00,0.00E+00,0.00E+00,-2.3E+00,7.04E+00,6.96E+00,-158.4E+00,2.75E+00,2.70E+00,87.9E+00,0.00E+03,1.17E+03,0.54E+03,1.70E+03,0.00E+03,1.58E+03,0.66E+03,2.23E+03,0.00E+03,1.00E+03,0.38E+03,1.40E+03,0.000E+99,0.740E+00,0.819E+00,0.763E+00,0.142E+03,0.000E+03,0.117E+03,0.000E+03,0.00000E+00,0.142E+03,0.000E+03,0.117E+03,0.000E+03,1.70E+03,0.00E+03,1.40E+03,0.00E+03,0.773E+00
2023-04-04 00:10:00,0000:10:00,00000000,50.00E+00,231.9E+00,231.9E+00,0.0E+00,224.0E+00,223.9E+00,-118.5E+00,238.4E+00,238.3E+00,121.3E+00,2.22E+00,2.20E+00,-42.6E+00,6.58E+00,6.49E+00,-162.3E+00,2.73E+00,2.68E+00,87.6E+00,0.37E+03,1.03E+03,0.53E+03,1.94E+03,0.51E+03,1.47E+03,0.65E+03,2.64E+03,0.35E+03,1.01E+03,0.38E+03,1.77E+03,0.729E+00,0.700E+00,0.817E+00,0.734E+00,0.303E+03,0.000E+03,0.264E+03,0.000E+03,0.00000E+00,0.161E+03,0.000E+03,0.147E+03,0.000E+03,1.94E+03,0.00E+03,1.77E+03,0.00E+03,0.739E+00
2023-04-04 00:15:00,0000:15:00,00000000,50.00E+00,231.8E+00,231.7E+00,0.0E+00,223.8E+00,223.8E+00,-118.6E+00,238.4E+00,238.4E+00,121.2E+00,4.69E+00,4.66E+00,-43.8E+00,7.06E+00,6.98E+00,-157.3E+00,0.63E+00,0.62E+00,87.5E+00,0.78E+03,1.19E+03,0.12E+03,2.09E+03,1.09E+03,1.58E+03,0.15E+03,2.81E+03,0.76E+03,0.98E+03,0.09E+03,1.85E+03,0.718E+00,0.753E+00,0.818E+00,0.743E+00,0.477E+03,0.000E+03,0.418E+03,0.000E+03,0.00000E+00,0.174E+03,0.000E+03,0.154E+03,0.000E+03,2.09E+03,0.00E+03,1.85E+03,0.00E+03,0.748E+00
2023-04-04 00:20:00,0000:20:00,00000000,50.00E+00,232.0E+00,232.0E+00,0.0E+00,223.7E+00,223.6E+00,-118.6E+00,238.4E+00,238.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.32E+00,7.24E+00,-154.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.27E+03,0.00E+03,1.27E+03,0.00E+03,1.64E+03,0.00E+03,1.64E+03,0.00E+03,0.96E+03,0.00E+03,0.96E+03,0.000E+99,0.778E+00,0.000E+99,0.778E+00,0.584E+03,0.000E+03,0.499E+03,0.000E+03,0.00000E+00,0.106E+03,0.000E+03,0.080E+03,0.000E+03,1.27E+03,0.00E+03,0.96E+03,0.00E+03,0.797E+00
2023-04-04 00:25:00,0000:25:00,00000000,50.00E+00,232.2E+00,232.2E+00,0.0E+00,223.9E+00,223.8E+00,-118.6E+00,238.6E+00,238.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,7.27E+00,7.20E+00,-155.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.26E+03,0.00E+03,1.26E+03,0.00E+03,1.63E+03,0.00E+03,1.63E+03,0.00E+03,0.97E+03,0.00E+03,0.97E+03,0.000E+99,0.771E+00,0.000E+99,0.771E+00,0.688E+03,0.000E+03,0.580E+03,0.000E+03,0.00000E+00,0.105E+03,0.000E+03,0.081E+03,0.000E+03,1.26E+03,0.00E+03,0.97E+03,0.00E+03,0.791E+00
2023-04-04 00:30:00,0000:30:00,00000000,50.01E+00,232.2E+00,232.2E+00,0.0E+00,223.9E+00,223.9E+00,-118.6E+00,238.8E+00,238.8E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,8.83E+00,8.76E+00,-147.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.62E+03,0.00E+03,1.62E+03,0.00E+03,1.98E+03,0.00E+03,1.98E+03,0.00E+03,0.92E+03,0.00E+03,0.92E+03,0.000E+99,0.819E+00,0.000E+99,0.819E+00,0.823E+03,0.000E+03,0.657E+03,-0.001E+03,0.00000E+00,0.135E+03,0.000E+03,0.077E+03,-0.001E+03,1.62E+03,0.00E+03,0.93E+03,-0.01E+03,0.868E+00
2023-04-04 00:35:00,0000:35:00,00000000,49.99E+00,231.7E+00,231.6E+00,0.0E+00,223.8E+00,223.8E+00,-118.7E+00,239.1E+00,239.0E+00,121.2E+00,5.76E+00,5.74E+00,-42.4E+00,11.23E+00,11.23E+00,-117.4E+00,2.01E+00,1.96E+00,103.0E+00,0.98E+03,2.51E+03,0.44E+03,3.94E+03,1.34E+03,2.51E+03,0.48E+03,4.33E+03,0.91E+03,-0.10E+03,0.18E+03,1.77E+03,0.734E+00,-0.999E+00,0.925E+00,0.909E+00,1.151E+03,0.000E+03,0.805E+03,-0.001E+03,0.00000E+00,0.328E+03,0.000E+03,0.148E+03,-0.000E+03,3.94E+03,0.00E+03,1.78E+03,-0.00E+03,0.911E+00
2023-04-04 00:40:00,0000:40:00,00000000,50.01E+00,232.1E+00,232.0E+00,0.0E+00,223.8E+00,223.8E+00,-118.7E+00,238.8E+00,238.8E+00,121.2E+00,1.17E+00,1.17E+00,-42.8E+00,10.19E+00,10.19E+00,-117.4E+00,2.33E+00,2.27E+00,101.4E+00,0.20E+03,2.28E+03,0.51E+03,2.99E+03,0.27E+03,2.28E+03,0.56E+03,3.11E+03,0.19E+03,-0.09E+03,0.22E+03,0.78E+03,0.729E+00,-0.999E+00,0.916E+00,0.961E+00,1.400E+03,0.000E+03,0.870E+03,-0.001E+03,0.00000E+00,0.249E+03,0.000E+03,0.065E+03,0.000E+03,2.99E+03,0.00E+03,0.78E+03,0.00E+03,0.967E+00
2023-04-04 00:45:00,0000:45:00,00000000,50.00E+00,232.1E+00,232.0E+00,0.0E+00,224.4E+00,224.3E+00,-118.5E+00,238.8E+00,238.8E+00,121.3E+00,0.00E+00,0.00E+00,-2.4E+00,1.53E+00,1.52E+00,-122.7E+00,2.22E+00,2.16E+00,100.1E+00,0.00E+03,0.34E+03,0.48E+03,0.82E+03,0.00E+03,0.34E+03,0.53E+03,0.87E+03,0.00E+03,0.05E+03,0.22E+03,0.30E+03,0.000E+99,0.989E+00,0.907E+00,0.939E+00,1.468E+03,0.000E+03,0.895E+03,-0.001E+03,0.00000E+00,0.068E+03,0.000E+03,0.025E+03,0.000E+03,0.82E+03,0.00E+03,0.30E+03,0.00E+03,0.940E+00
