"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",23020800
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2023-03-21 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2023-03-21 00:00:00
2023-03-21 00:05:00,0000:05:00,00000000,49.98E+00,230.1E+00,230.0E+00,0.0E+00,222.0E+00,222.0E+00,-118.5E+00,237.2E+00,237.1E+00,121.1E+00,6.03E+00,6.00E+00,-41.9E+00,2.77E+00,2.75E+00,-143.6E+00,2.80E+00,2.75E+00,89.3E+00,1.03E+03,0.55E+03,0.55E+03,2.13E+03,1.39E+03,0.61E+03,0.66E+03,2.66E+03,0.93E+03,0.27E+03,0.37E+03,1.59E+03,0.740E+00,0.900E+00,0.834E+00,0.800E+00,0.178E+03,0.000E+03,0.133E+03,0.000E+03,0.00000E+00,0.178E+03,0.000E+03,0.133E+03,0.000E+03,2.13E+03,0.00E+03,1.59E+03,0.00E+03,0.801E+00
2023-03-21 00:10:00,0000:10:00,00000000,50.01E+00,230.1E+00,230.1E+00,0.0E+00,222.0E+00,221.9E+00,-118.5E+00,237.0E+00,237.0E+00,121.1E+00,5.36E+00,5.33E+00,-42.2E+00,3.87E+00,3.84E+00,-143.0E+00,2.80E+00,2.75E+00,89.5E+00,0.91E+03,0.77E+03,0.55E+03,2.24E+03,1.23E+03,0.86E+03,0.66E+03,2.75E+03,0.83E+03,0.37E+03,0.36E+03,1.60E+03,0.737E+00,0.902E+00,0.835E+00,0.812E+00,0.364E+03,0.000E+03,0.266E+03,0.000E+03,0.00000E+00,0.186E+03,0.000E+03,0.133E+03,0.000E+03,2.24E+03,0.00E+03,1.60E+03,0.00E+03,0.813E+00
2023-03-21 00:15:00,0000:15:00,00000000,50.00E+00,230.5E+00,230.5E+00,0.0E+00,222.0E+00,222.0E+00,-118.5E+00,236.9E+00,236.8E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,3.77E+00,3.74E+00,-143.1E+00,2.78E+00,2.74E+00,89.5E+00,0.00E+03,0.75E+03,0.55E+03,1.30E+03,0.00E+03,0.84E+03,0.66E+03,1.49E+03,0.00E+03,0.36E+03,0.36E+03,0.73E+03,0.000E+99,0.901E+00,0.836E+00,0.872E+00,0.473E+03,0.000E+03,0.327E+03,0.000E+03,0.00000E+00,0.109E+03,0.000E+03,0.061E+03,0.000E+03,1.30E+03,0.00E+03,0.73E+03,0.00E+03,0.873E+00
2023-03-21 00:20:00,0000:20:00,00000000,50.00E+00,230.5E+00,230.4E+00,0.0E+00,222.5E+00,222.4E+00,-118.5E+00,237.1E+00,237.0E+00,121.2E+00,1.11E+00,1.11E+00,-42.1E+00,1.56E+00,1.55E+00,-142.7E+00,2.79E+00,2.74E+00,89.4E+00,0.19E+03,0.31E+03,0.55E+03,1.05E+03,0.26E+03,0.35E+03,0.66E+03,1.27E+03,0.17E+03,0.15E+03,0.36E+03,0.70E+03,0.734E+00,0.902E+00,0.835E+00,0.833E+00,0.560E+03,0.000E+03,0.385E+03,0.000E+03,0.00000E+00,0.088E+03,0.000E+03,0.058E+03,0.000E+03,1.05E+03,0.00E+03,0.70E+03,0.00E+03,0.833E+00
2023-03-21 00:25:00,0000:25:00,00000000,50.00E+00,230.5E+00,230.4E+00,0.0E+00,222.6E+00,222.5E+00,-118.6E+00,237.4E+00,237.4E+00,121.1E+00,5.96E+00,5.93E+00,-42.6E+00,2.25E+00,2.24E+00,-143.7E+00,0.97E+00,0.95E+00,89.3E+00,1.01E+03,0.45E+03,0.19E+03,1.65E+03,1.37E+03,0.50E+03,0.23E+03,2.11E+03,0.94E+03,0.22E+03,0.13E+03,1.30E+03,0.732E+00,0.899E+00,0.834E+00,0.783E+00,0.698E+03,0.000E+03,0.493E+03,0.000E+03,0.00000E+00,0.137E+03,0.000E+03,0.108E+03,0.000E+03,1.65E+03,0.00E+03,1.30E+03,0.00E+03,0.786E+00
2023-03-21 00:30:00,0000:30:00,00000000,50.00E+00,230.7E+00,230.6E+00,0.0E+00,222.6E+00,222.6E+00,-118.6E+00,237.5E+00,237.5E+00,121.1E+00,3.84E+00,3.82E+00,-42.8E+00,3.76E+00,3.73E+00,-143.3E+00,0.00E+00,0.00E+00,-2.3E+00,0.65E+03,0.75E+03,0.00E+03,1.40E+03,0.89E+03,0.84E+03,0.00E+03,1.72E+03,0.61E+03,0.36E+03,0.00E+03,1.00E+03,0.729E+00,0.899E+00,0.000E+99,0.812E+00,0.814E+03,0.000E+03,0.576E+03,0.000E+03,0.00000E+00,0.116E+03,0.000E+03,0.083E+03,0.000E+03,1.40E+03,0.00E+03,1.00E+03,0.00E+03,0.814E+00
2023-03-21 00:35:00,0000:35:00,00000000,50.01E+00,230.8E+00,230.8E+00,0.0E+00,222.5E+00,222.5E+00,-118.5E+00,237.4E+00,237.4E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.78E+00,3.75E+00,-143.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.75E+03,0.00E+03,0.75E+03,0.00E+03,0.84E+03,0.00E+03,0.84E+03,0.00E+03,0.36E+03,0.00E+03,0.36E+03,0.000E+99,0.899E+00,0.000E+99,0.899E+00,0.877E+03,0.000E+03,0.606E+03,-0.000E+03,0.00000E+00,0.063E+03,0.000E+03,0.030E+03,-0.000E+03,0.75E+03,0.00E+03,0.36E+03,-0.00E+03,0.901E+00
2023-03-21 00:40:00,0000:40:00,00000000,50.00E+00,230.5E+00,230.5E+00,0.0E+00,222.3E+00,222.3E+00,-118.5E+00,237.4E+00,237.4E+00,121.1E+00,2.19E+00,2.17E+00,-42.1E+00,2.08E+00,2.07E+00,-142.8E+00,0.00E+00,0.00E+00,-2.3E+00,0.37E+03,0.42E+03,0.00E+03,0.79E+03,0.50E+03,0.46E+03,0.00E+03,0.96E+03,0.34E+03,0.20E+03,0.00E+03,0.56E+03,0.736E+00,0.902E+00,0.000E+99,0.815E+00,0.943E+03,0.000E+03,0.653E+03,-0.000E+03,0.00000E+00,0.066E+03,0.000E+03,0.046E+03,0.000E+03,0.79E+03,0.00E+03,0.56E+03,0.00E+03,0.817E+00
2023-03-21 00:45:00,0000:45:00,00000000,50.00E+00,230.2E+00,230.2E+00,0.0E+00,222.1E+00,222.1E+00,-118.5E+00,237.3E+00,237.3E+00,121.1E+00,5.96E+00,5.93E+00,-42.6E+00,1.71E+00,1.70E+00,-143.8E+00,2.16E+00,2.12E+00,93.5E+00,1.00E+03,0.34E+03,0.45E+03,1.79E+03,1.37E+03,0.38E+03,0.51E+03,2.26E+03,0.93E+03,0.17E+03,0.25E+03,1.38E+03,0.732E+00,0.898E+00,0.870E+00,0.791E+00,1.092E+03,0.000E+03,0.768E+03,-0.000E+03,0.00000E+00,0.149E+03,0.000E+03,0.115E+03,0.000E+03,1.79E+03,0.00E+03,1.38E+03,0.00E+03,0.792E+00
