"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-09-02 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-09-02 00:00:00
2022-09-02 00:05:00,0000:05:00,00000000,49.97E+00,231.1E+00,231.1E+00,0.0E+00,222.9E+00,222.9E+00,-118.6E+00,237.5E+00,237.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,3.28E+00,3.25E+00,-142.6E+00,0.01E+00,0.01E+00,136.5E+00,0.00E+03,0.66E+03,0.00E+03,0.66E+03,0.00E+03,0.73E+03,0.00E+03,0.73E+03,0.00E+03,0.31E+03,-0.00E+03,0.31E+03,0.000E+99,0.905E+00,-0.849E+00,0.905E+00,0.055E+03,0.000E+03,0.026E+03,-0.000E+03,0.00000E+00,0.055E+03,0.000E+03,0.026E+03,-0.000E+03,0.66E+03,0.00E+03,0.31E+03,-0.00E+03,0.907E+00
2022-09-02 00:10:00,0000:10:00,00000000,49.99E+00,231.0E+00,230.9E+00,0.0E+00,223.1E+00,223.0E+00,-118.5E+00,237.4E+00,237.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.000E+99,0.000E+99,0.000E+99,0.000E+99,0.055E+03,0.000E+03,0.026E+03,-0.000E+03,0.00000E+00,0.000E+03,0.000E+03,0.000E+03,0.000E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.000E+99
2022-09-02 00:15:00,0000:15:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,222.9E+00,222.8E+00,-118.5E+00,237.7E+00,237.6E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,3.34E+00,3.31E+00,-142.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.67E+03,0.00E+03,0.67E+03,0.00E+03,0.74E+03,0.00E+03,0.74E+03,0.00E+03,0.32E+03,0.00E+03,0.32E+03,0.000E+99,0.903E+00,0.000E+99,0.903E+00,0.111E+03,0.000E+03,0.052E+03,-0.000E+03,0.00000E+00,0.056E+03,0.000E+03,0.026E+03,-0.000E+03,0.67E+03,0.00E+03,0.32E+03,-0.00E+03,0.905E+00
2022-09-02 00:20:00,0000:20:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,223.3E+00,223.2E+00,-118.6E+00,237.8E+00,237.8E+00,121.2E+00,0.70E+00,0.70E+00,-39.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.02E+00,0.02E+00,112.8E+00,0.12E+03,0.00E+03,0.00E+03,0.13E+03,0.16E+03,0.00E+03,0.01E+03,0.17E+03,0.10E+03,0.00E+03,0.00E+03,0.11E+03,0.762E+00,0.000E+99,0.906E+00,0.767E+00,0.122E+03,0.000E+03,0.061E+03,-0.000E+03,0.00000E+00,0.011E+03,0.000E+03,0.009E+03,-0.000E+03,0.13E+03,0.00E+03,0.11E+03,-0.00E+03,0.771E+00
2022-09-02 00:25:00,0000:25:00,00000000,50.01E+00,230.8E+00,230.7E+00,0.0E+00,223.2E+00,223.1E+00,-118.6E+00,237.7E+00,237.7E+00,121.2E+00,5.76E+00,5.73E+00,-42.6E+00,3.27E+00,3.25E+00,-142.8E+00,1.99E+00,1.96E+00,94.3E+00,0.97E+03,0.66E+03,0.41E+03,2.05E+03,1.33E+03,0.73E+03,0.47E+03,2.53E+03,0.91E+03,0.31E+03,0.23E+03,1.48E+03,0.732E+00,0.904E+00,0.873E+00,0.808E+00,0.292E+03,0.000E+03,0.184E+03,-0.000E+03,0.00000E+00,0.170E+03,0.000E+03,0.124E+03,0.000E+03,2.05E+03,0.00E+03,1.48E+03,0.00E+03,0.809E+00
2022-09-02 00:30:00,0000:30:00,00000000,49.99E+00,231.0E+00,231.0E+00,0.0E+00,223.5E+00,223.4E+00,-118.5E+00,237.7E+00,237.7E+00,121.2E+00,1.62E+00,1.61E+00,-44.5E+00,1.34E+00,1.32E+00,-142.4E+00,1.90E+00,1.86E+00,91.1E+00,0.27E+03,0.27E+03,0.38E+03,0.92E+03,0.37E+03,0.30E+03,0.45E+03,1.12E+03,0.26E+03,0.13E+03,0.24E+03,0.64E+03,0.710E+00,0.899E+00,0.847E+00,0.815E+00,0.369E+03,0.000E+03,0.237E+03,-0.000E+03,0.00000E+00,0.076E+03,0.000E+03,0.053E+03,-0.000E+03,0.92E+03,0.00E+03,0.64E+03,-0.00E+03,0.822E+00
2022-09-02 00:35:00,0000:35:00,00000000,50.02E+00,231.1E+00,231.1E+00,0.0E+00,223.3E+00,223.2E+00,-118.5E+00,237.8E+00,237.7E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,1.93E+00,1.92E+00,-143.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.39E+03,0.00E+03,0.39E+03,0.00E+03,0.43E+03,0.00E+03,0.43E+03,0.00E+03,0.19E+03,0.00E+03,0.19E+03,0.000E+99,0.902E+00,0.000E+99,0.902E+00,0.401E+03,0.000E+03,0.253E+03,-0.000E+03,0.00000E+00,0.032E+03,0.000E+03,0.015E+03,0.000E+03,0.39E+03,0.00E+03,0.19E+03,0.00E+03,0.902E+00
2022-09-02 00:40:00,0000:40:00,00000000,50.00E+00,230.4E+00,230.4E+00,0.0E+00,222.6E+00,222.5E+00,-118.6E+00,237.6E+00,237.5E+00,121.2E+00,5.22E+00,5.19E+00,-41.9E+00,3.30E+00,3.28E+00,-142.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.89E+03,0.67E+03,0.00E+03,1.55E+03,1.20E+03,0.73E+03,0.00E+03,1.94E+03,0.81E+03,0.31E+03,0.00E+03,1.15E+03,0.739E+00,0.908E+00,0.000E+99,0.803E+00,0.530E+03,0.000E+03,0.348E+03,-0.000E+03,0.00000E+00,0.129E+03,0.000E+03,0.095E+03,0.000E+03,1.55E+03,0.00E+03,1.15E+03,0.00E+03,0.805E+00
2022-09-02 00:45:00,0000:45:00,00000000,49.99E+00,230.5E+00,230.5E+00,0.0E+00,222.8E+00,222.8E+00,-118.5E+00,237.2E+00,237.2E+00,121.2E+00,0.10E+00,0.10E+00,-43.5E+00,0.10E+00,0.10E+00,-148.4E+00,0.00E+00,0.00E+00,-2.3E+00,0.02E+03,0.02E+03,0.00E+03,0.04E+03,0.02E+03,0.02E+03,0.00E+03,0.04E+03,0.02E+03,0.01E+03,0.00E+03,0.03E+03,0.722E+00,0.857E+00,0.000E+99,0.789E+00,0.533E+03,0.000E+03,0.351E+03,-0.000E+03,0.00000E+00,0.003E+03,0.000E+03,0.002E+03,0.000E+03,0.04E+03,0.00E+03,0.03E+03,0.00E+03,0.790E+00
2022-09-02 00:50:00,0000:50:00,00000000,50.00E+00,230.7E+00,230.7E+00,0.0E+00,222.8E+00,222.7E+00,-118.5E+00,237.3E+00,237.3E+00,121.2E+00,0.78E+00,0.77E+00,-39.7E+00,3.30E+00,3.27E+00,-142.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.14E+03,0.66E+03,0.00E+03,0.80E+03,0.18E+03,0.73E+03,0.00E+03,0.91E+03,0.12E+03,0.31E+03,0.00E+03,0.43E+03,0.760E+00,0.904E+00,0.000E+99,0.876E+00,0.600E+03,0.000E+03,0.386E+03,-0.000E+03,0.00000E+00,0.067E+03,0.000E+03,0.036E+03,-0.000E+03,0.80E+03,0.00E+03,0.43E+03,-0.00E+03,0.882E+00
2022-09-02 00:55:00,0000:55:00,00000000,49.99E+00,230.5E+00,230.4E+00,0.0E+00,223.0E+00,223.0E+00,-118.6E+00,237.4E+00,237.4E+00,121.2E+00,4.40E+00,4.38E+00,-43.5E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+00,0.00E+00,-2.3E+00,0.73E+03,0.00E+03,0.00E+03,0.73E+03,1.01E+03,0.00E+03,0.00E+03,1.01E+03,0.70E+03,0.00E+03,0.00E+03,0.70E+03,0.721E+00,0.000E+99,0.000E+99,0.721E+00,0.661E+03,0.000E+03,0.445E+03,-0.000E+03,0.00000E+00,0.061E+03,0.000E+03,0.059E+03,0.000E+03,0.73E+03,0.00E+03,0.70E+03,0.00E+03,0.721E+00
2022-09-02 01:00:00,0001:00:00,00000000,50.00E+00,231.0E+00,231.0E+00,0.0E+00,222.9E+00,222.8E+00,-118.5E+00,237.6E+00,237.6E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,3.24E+00,3.22E+00,-142.8E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,0.65E+03,0.00E+03,0.65E+03,0.00E+03,0.72E+03,0.00E+03,0.72E+03,0.00E+03,0.31E+03,0.00E+03,0.31E+03,0.000E+99,0.903E+00,0.000E+99,0.903E+00,0.715E+03,0.000E+03,0.470E+03,-0.000E+03,0.00000E+00,0.054E+03,0.000E+03,0.026E+03,-0.000E+03,0.65E+03,0.00E+03,0.31E+03,-0.00E+03,0.904E+00
2022-09-02 01:05:00,0001:05:00,00000000,49.99E+00,230.9E+00,230.9E+00,0.0E+00,223.1E+00,223.0E+00,-118.5E+00,237.5E+00,237.5E+00,121.2E+00,1.27E+00,1.26E+00,-40.2E+00,0.00E+00,0.00E+00,-122.2E+00,0.00E+00,0.00E+00,-2.3E+00,0.22E+03,0.00E+03,0.00E+03,0.22E+03,0.29E+03,0.00E+03,0.00E+03,0.29E+03,0.19E+03,0.00E+03,0.00E+03,0.19E+03,0.755E+00,0.989E+00,0.000E+99,0.756E+00,0.734E+03,0.000E+03,0.486E+03,-0.000E+03,0.00000E+00,0.018E+03,0.000E+03,0.016E+03,0.000E+03,0.22E+03,0.00E+03,0.19E+03,0.00E+03,0.756E+00
2022-09-02 01:10:00,0001:10:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,222.9E+00,222.9E+00,-118.5E+00,237.5E+00,237.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,3.33E+00,3.31E+00,-142.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.67E+03,0.00E+03,0.67E+03,0.00E+03,0.74E+03,0.00E+03,0.74E+03,0.00E+03,0.32E+03,0.00E+03,0.32E+03,0.000E+99,0.903E+00,0.000E+99,0.903E+00,0.789E+03,0.000E+03,0.513E+03,-0.000E+03,0.00000E+00,0.056E+03,0.000E+03,0.026E+03,-0.000E+03,0.67E+03,0.00E+03,0.32E+03,-0.00E+03,0.905E+00
2022-09-02 01:15:00,0001:15:00,00000000,50.00E+00,230.8E+00,230.8E+00,0.0E+00,223.0E+00,222.9E+00,-118.5E+00,237.8E+00,237.8E+00,121.2E+00,3.14E+00,3.12E+00,-42.6E+00,1.44E+00,1.43E+00,-142.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.53E+03,0.29E+03,0.00E+03,0.82E+03,0.72E+03,0.32E+03,0.00E+03,1.05E+03,0.50E+03,0.14E+03,0.00E+03,0.64E+03,0.729E+00,0.902E+00,0.000E+99,0.782E+00,0.858E+03,0.000E+03,0.566E+03,-0.000E+03,0.00000E+00,0.068E+03,0.000E+03,0.054E+03,0.000E+03,0.82E+03,0.00E+03,0.64E+03,0.00E+03,0.785E+00
2022-09-02 01:20:00,0001:20:00,00000000,50.01E+00,230.9E+00,230.9E+00,0.0E+00,223.1E+00,223.1E+00,-118.6E+00,237.7E+00,237.7E+00,121.2E+00,3.20E+00,3.18E+00,-44.4E+00,1.82E+00,1.81E+00,-143.1E+00,0.01E+00,0.01E+00,120.8E+00,0.52E+03,0.37E+03,0.00E+03,0.89E+03,0.74E+03,0.41E+03,0.00E+03,1.15E+03,0.52E+03,0.17E+03,0.00E+03,0.71E+03,0.709E+00,0.904E+00,0.968E+00,0.779E+00,0.932E+03,0.000E+03,0.626E+03,-0.000E+03,0.00000E+00,0.074E+03,0.000E+03,0.059E+03,0.000E+03,0.89E+03,0.00E+03,0.71E+03,0.00E+03,0.783E+00
2022-09-02 01:25:00,0001:25:00,00000000,49.99E+00,231.2E+00,231.2E+00,0.0E+00,223.0E+00,223.0E+00,-118.6E+00,238.0E+00,237.9E+00,121.1E+00,0.00E+00,0.00E+00,-2.3E+00,6.08E+00,6.08E+00,-115.1E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,1.35E+03,0.00E+03,1.35E+03,0.00E+03,1.36E+03,0.00E+03,1.36E+03,0.00E+03,-0.09E+03,0.00E+03,-0.09E+03,0.000E+99,-0.998E+00,0.000E+99,-0.998E+00,1.045E+03,0.000E+03,0.626E+03,-0.008E+03,0.00000E+00,0.113E+03,0.000E+03,0.000E+03,-0.008E+03,1.35E+03,0.00E+03,0.00E+03,-0.09E+03,1.000E+00
2022-09-02 01:30:00,0001:30:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,222.8E+00,222.8E+00,-118.6E+00,238.1E+00,238.0E+00,121.1E+00,1.81E+00,1.80E+00,-41.3E+00,10.47E+00,10.47E+00,-115.1E+00,0.00E+00,0.00E+00,-2.3E+00,0.31E+03,2.33E+03,0.00E+03,2.64E+03,0.42E+03,2.33E+03,0.00E+03,2.75E+03,0.28E+03,-0.16E+03,0.00E+03,0.37E+03,0.745E+00,-0.998E+00,0.000E+99,0.959E+00,1.265E+03,0.000E+03,0.666E+03,-0.017E+03,0.00000E+00,0.220E+03,0.000E+03,0.040E+03,-0.009E+03,2.64E+03,0.00E+03,0.48E+03,-0.11E+03,0.984E+00
2022-09-02 01:35:00,0001:35:00,00000000,49.99E+00,231.1E+00,231.0E+00,0.0E+00,222.9E+00,222.8E+00,-118.7E+00,238.0E+00,238.0E+00,121.1E+00,3.27E+00,3.25E+00,-44.2E+00,8.51E+00,8.50E+00,-115.1E+00,0.00E+00,0.00E+00,-2.3E+00,0.54E+03,1.89E+03,0.00E+03,2.43E+03,0.76E+03,1.89E+03,0.00E+03,2.65E+03,0.53E+03,-0.13E+03,0.00E+03,0.91E+03,0.713E+00,-0.998E+00,0.000E+99,0.916E+00,1.467E+03,0.000E+03,0.744E+03,-0.020E+03,0.00000E+00,0.202E+03,0.000E+03,0.079E+03,-0.003E+03,2.43E+03,0.00E+03,0.94E+03,-0.04E+03,0.932E+00
2022-09-02 01:40:00,0001:40:00,00000000,50.01E+00,231.4E+00,231.3E+00,0.0E+00,222.9E+00,222.9E+00,-118.6E+00,238.0E+00,238.0E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,8.18E+00,8.13E+00,-138.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.70E+03,0.00E+03,1.70E+03,0.00E+03,1.82E+03,0.00E+03,1.82E+03,0.00E+03,0.66E+03,0.00E+03,0.66E+03,0.000E+99,0.932E+00,0.000E+99,0.932E+00,1.609E+03,0.000E+03,0.799E+03,-0.020E+03,0.00000E+00,0.142E+03,0.000E+03,0.055E+03,0.000E+03,1.70E+03,0.00E+03,0.66E+03,0.00E+03,0.933E+00
2022-09-02 01:45:00,0001:45:00,00000000,50.00E+00,230.8E+00,230.8E+00,0.0E+00,222.4E+00,222.4E+00,-118.5E+00,237.5E+00,237.5E+00,121.1E+00,2.21E+00,2.20E+00,-41.6E+00,9.58E+00,9.53E+00,-140.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.38E+03,1.96E+03,0.00E+03,2.34E+03,0.51E+03,2.13E+03,0.00E+03,2.64E+03,0.34E+03,0.83E+03,0.00E+03,1.20E+03,0.741E+00,0.921E+00,0.000E+99,0.886E+00,1.803E+03,0.000E+03,0.899E+03,-0.020E+03,0.00000E+00,0.195E+03,0.000E+03,0.100E+03,0.000E+03,2.34E+03,0.00E+03,1.20E+03,0.00E+03,0.889E+00
2022-09-02 01:50:00,0001:50:00,00000000,49.99E+00,230.4E+00,230.3E+00,0.0E+00,222.6E+00,222.5E+00,-118.5E+00,237.3E+00,237.3E+00,121.2E+00,2.73E+00,2.72E+00,-44.0E+00,3.81E+00,3.79E+00,-142.0E+00,0.00E+00,0.00E+00,-2.3E+00,0.45E+03,0.77E+03,0.00E+03,1.22E+03,0.63E+03,0.85E+03,0.00E+03,1.47E+03,0.44E+03,0.35E+03,0.00E+03,0.81E+03,0.715E+00,0.909E+00,0.000E+99,0.827E+00,1.905E+03,0.000E+03,0.967E+03,-0.020E+03,0.00000E+00,0.102E+03,0.000E+03,0.068E+03,-0.000E+03,1.22E+03,0.00E+03,0.81E+03,-0.00E+03,0.832E+00
2022-09-02 01:55:00,0001:55:00,00000000,50.00E+00,230.6E+00,230.6E+00,0.0E+00,222.8E+00,222.8E+00,-118.5E+00,237.3E+00,237.3E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,2.23E+00,2.22E+00,-142.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.45E+03,0.00E+03,0.45E+03,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.21E+03,0.00E+03,0.21E+03,0.000E+99,0.908E+00,0.000E+99,0.908E+00,1.943E+03,0.000E+03,0.984E+03,-0.020E+03,0.00000E+00,0.038E+03,0.000E+03,0.017E+03,-0.000E+03,0.45E+03,0.00E+03,0.21E+03,-0.00E+03,0.909E+00
2022-09-02 02:00:00,0002:00:00,00000000,50.00E+00,230.5E+00,230.5E+00,0.0E+00,222.9E+00,222.8E+00,-118.6E+00,237.6E+00,237.6E+00,121.1E+00,2.52E+00,2.51E+00,-41.9E+00,3.33E+00,3.31E+00,-142.3E+00,0.02E+00,0.02E+00,111.4E+00,0.43E+03,0.67E+03,0.01E+03,1.11E+03,0.58E+03,0.74E+03,0.01E+03,1.33E+03,0.39E+03,0.31E+03,0.00E+03,0.70E+03,0.739E+00,0.907E+00,0.949E+00,0.833E+00,2.035E+03,0.000E+03,1.043E+03,-0.020E+03,0.00000E+00,0.092E+03,0.000E+03,0.059E+03,-0.000E+03,1.11E+03,0.00E+03,0.70E+03,-0.00E+03,0.844E+00
