"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-08-09 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-08-09 00:00:00
2022-08-09 00:05:00,0000:05:00,00000000,50.03E+00,231.4E+00,231.3E+00,0.0E+00,222.8E+00,222.8E+00,-118.8E+00,237.0E+00,237.0E+00,121.1E+00,0.00E+00,0.00E+00,-2.5E+00,6.36E+00,6.34E+00,-129.4E+00,0.01E+00,0.01E+00,129.4E+00,0.00E+03,1.36E+03,0.00E+03,1.36E+03,0.00E+03,1.42E+03,0.00E+03,1.42E+03,0.00E+03,0.26E+03,-0.00E+03,0.26E+03,0.000E+99,0.960E+00,-0.927E+00,0.960E+00,0.114E+03,0.000E+03,0.025E+03,-0.003E+03,0.00000E+00,0.114E+03,0.000E+03,0.025E+03,-0.003E+03,1.36E+03,0.00E+03,0.30E+03,-0.04E+03,0.976E+00
2022-08-09 00:10:00,0000:10:00,00000000,49.99E+00,231.3E+00,231.3E+00,0.0E+00,222.5E+00,222.5E+00,-118.8E+00,236.9E+00,236.8E+00,121.1E+00,0.00E+00,0.00E+00,-2.3E+00,9.89E+00,9.84E+00,-140.0E+00,1.04E+00,1.02E+00,101.4E+00,0.00E+03,2.04E+03,0.23E+03,2.27E+03,0.00E+03,2.20E+03,0.25E+03,2.45E+03,0.00E+03,0.82E+03,0.09E+03,0.92E+03,0.000E+99,0.927E+00,0.923E+00,0.927E+00,0.302E+03,0.000E+03,0.102E+03,-0.003E+03,0.00000E+00,0.189E+03,0.000E+03,0.077E+03,0.000E+03,2.27E+03,0.00E+03,0.92E+03,0.00E+03,0.927E+00
2022-08-09 00:15:00,0000:15:00,00000000,50.00E+00,231.6E+00,231.5E+00,0.0E+00,222.7E+00,222.7E+00,-118.8E+00,236.8E+00,236.8E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,9.39E+00,9.34E+00,-141.4E+00,1.05E+00,1.03E+00,99.4E+00,0.00E+03,1.92E+03,0.23E+03,2.15E+03,0.00E+03,2.09E+03,0.25E+03,2.34E+03,0.00E+03,0.83E+03,0.10E+03,0.93E+03,0.000E+99,0.918E+00,0.913E+00,0.918E+00,0.481E+03,0.000E+03,0.179E+03,-0.003E+03,0.00000E+00,0.179E+03,0.000E+03,0.077E+03,0.000E+03,2.15E+03,0.00E+03,0.93E+03,0.00E+03,0.918E+00
2022-08-09 00:20:00,0000:20:00,00000000,50.00E+00,231.2E+00,231.2E+00,0.0E+00,222.9E+00,222.9E+00,-118.8E+00,236.8E+00,236.8E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,4.41E+00,4.38E+00,-142.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.89E+03,0.00E+03,0.89E+03,0.00E+03,0.98E+03,0.00E+03,0.98E+03,0.00E+03,0.41E+03,0.00E+03,0.41E+03,0.000E+99,0.910E+00,0.000E+99,0.910E+00,0.556E+03,0.000E+03,0.213E+03,-0.003E+03,0.00000E+00,0.074E+03,0.000E+03,0.034E+03,-0.000E+03,0.89E+03,0.00E+03,0.41E+03,-0.00E+03,0.911E+00
2022-08-09 00:25:00,0000:25:00,00000000,49.99E+00,230.7E+00,230.7E+00,0.0E+00,222.7E+00,222.7E+00,-118.9E+00,236.7E+00,236.7E+00,121.0E+00,3.01E+00,2.99E+00,-42.2E+00,2.46E+00,2.45E+00,-142.1E+00,0.00E+00,0.00E+00,-2.3E+00,0.51E+03,0.50E+03,0.00E+03,1.01E+03,0.69E+03,0.55E+03,0.00E+03,1.24E+03,0.47E+03,0.22E+03,0.00E+03,0.72E+03,0.734E+00,0.909E+00,0.000E+99,0.811E+00,0.640E+03,0.000E+03,0.273E+03,-0.003E+03,0.00000E+00,0.084E+03,0.000E+03,0.060E+03,0.000E+03,1.01E+03,0.00E+03,0.72E+03,0.00E+03,0.814E+00
2022-08-09 00:30:00,0000:30:00,00000000,50.00E+00,230.4E+00,230.4E+00,0.0E+00,222.6E+00,222.5E+00,-118.8E+00,236.4E+00,236.4E+00,121.1E+00,4.72E+00,4.69E+00,-44.2E+00,2.02E+00,2.01E+00,-142.4E+00,0.02E+00,0.02E+00,113.9E+00,0.77E+03,0.41E+03,0.01E+03,1.19E+03,1.09E+03,0.45E+03,0.01E+03,1.54E+03,0.76E+03,0.18E+03,0.00E+03,0.97E+03,0.711E+00,0.911E+00,0.915E+00,0.770E+00,0.739E+03,0.000E+03,0.354E+03,-0.003E+03,0.00000E+00,0.099E+03,0.000E+03,0.081E+03,0.000E+03,1.19E+03,0.00E+03,0.97E+03,0.00E+03,0.774E+00
2022-08-09 00:35:00,0000:35:00,00000000,50.01E+00,230.0E+00,230.0E+00,0.0E+00,221.9E+00,221.9E+00,-118.9E+00,235.5E+00,235.4E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.15E+00,4.13E+00,-142.2E+00,1.69E+00,1.66E+00,95.1E+00,0.00E+03,0.84E+03,0.35E+03,1.19E+03,0.00E+03,0.92E+03,0.40E+03,1.32E+03,0.00E+03,0.38E+03,0.19E+03,0.56E+03,0.000E+99,0.912E+00,0.884E+00,0.903E+00,0.838E+03,0.000E+03,0.401E+03,-0.003E+03,0.00000E+00,0.099E+03,0.000E+03,0.047E+03,-0.000E+03,1.19E+03,0.00E+03,0.56E+03,-0.00E+03,0.904E+00
2022-08-09 00:40:00,0000:40:00,00000000,49.99E+00,229.7E+00,229.7E+00,0.0E+00,221.6E+00,221.6E+00,-118.9E+00,234.9E+00,234.9E+00,121.0E+00,0.00E+00,0.00E+00,-2.3E+00,4.01E+00,3.99E+00,-141.8E+00,0.96E+00,0.95E+00,92.8E+00,0.00E+03,0.81E+03,0.20E+03,1.01E+03,0.00E+03,0.89E+03,0.23E+03,1.11E+03,0.00E+03,0.36E+03,0.11E+03,0.47E+03,0.000E+99,0.914E+00,0.867E+00,0.905E+00,0.922E+03,0.000E+03,0.440E+03,-0.003E+03,0.00000E+00,0.084E+03,0.000E+03,0.039E+03,-0.000E+03,1.01E+03,0.00E+03,0.47E+03,-0.00E+03,0.906E+00
2022-08-09 00:45:00,0000:45:00,00000000,49.99E+00,229.8E+00,229.8E+00,0.0E+00,221.7E+00,221.7E+00,-118.9E+00,235.0E+00,235.0E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,3.24E+00,3.22E+00,-141.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.66E+03,0.00E+03,0.66E+03,0.00E+03,0.72E+03,0.00E+03,0.72E+03,0.00E+03,0.29E+03,0.00E+03,0.29E+03,0.000E+99,0.915E+00,0.000E+99,0.915E+00,0.976E+03,0.000E+03,0.464E+03,-0.003E+03,0.00000E+00,0.055E+03,0.000E+03,0.024E+03,-0.000E+03,0.66E+03,0.00E+03,0.29E+03,-0.00E+03,0.916E+00
2022-08-09 00:50:00,0000:50:00,00000000,49.99E+00,229.7E+00,229.7E+00,0.0E+00,221.9E+00,221.9E+00,-118.9E+00,235.1E+00,235.1E+00,121.0E+00,1.25E+00,1.24E+00,-41.0E+00,1.42E+00,1.41E+00,-142.0E+00,0.00E+00,0.00E+00,-2.3E+00,0.21E+03,0.29E+03,0.00E+03,0.50E+03,0.29E+03,0.31E+03,0.00E+03,0.60E+03,0.19E+03,0.13E+03,0.00E+03,0.33E+03,0.746E+00,0.908E+00,0.000E+99,0.831E+00,1.018E+03,0.000E+03,0.491E+03,-0.003E+03,0.00000E+00,0.042E+03,0.000E+03,0.027E+03,0.000E+03,0.50E+03,0.00E+03,0.33E+03,0.00E+03,0.837E+00
2022-08-09 00:55:00,0000:55:00,00000000,50.00E+00,229.4E+00,229.3E+00,0.0E+00,221.5E+00,221.4E+00,-118.9E+00,235.1E+00,235.1E+00,121.0E+00,5.79E+00,5.75E+00,-44.0E+00,3.21E+00,3.19E+00,-141.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.95E+03,0.65E+03,0.00E+03,1.60E+03,1.33E+03,0.71E+03,0.00E+03,2.04E+03,0.93E+03,0.29E+03,0.00E+03,1.25E+03,0.715E+00,0.915E+00,0.000E+99,0.784E+00,1.151E+03,0.000E+03,0.595E+03,-0.003E+03,0.00000E+00,0.133E+03,0.000E+03,0.104E+03,0.000E+03,1.60E+03,0.00E+03,1.25E+03,0.00E+03,0.788E+00
