"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-12-03 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-12-03 00:00:00
2022-12-03 00:05:00,0000:05:00,00000000,49.99E+00,234.0E+00,234.0E+00,0.0E+00,226.8E+00,226.8E+00,-118.5E+00,239.8E+00,239.8E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,2.23E+00,2.21E+00,-121.7E+00,14.99E+00,14.99E+00,118.4E+00,0.00E+03,0.50E+03,3.58E+03,4.08E+03,0.00E+03,0.51E+03,3.60E+03,4.10E+03,0.00E+03,0.07E+03,0.17E+03,0.17E+03,0.000E+99,0.990E+00,0.996E+00,0.995E+00,0.340E+03,0.000E+03,0.024E+03,-0.009E+03,0.00000E+00,0.340E+03,0.000E+03,0.024E+03,-0.009E+03,4.08E+03,0.00E+03,0.28E+03,-0.11E+03,0.998E+00
2022-12-03 00:10:00,0000:10:00,00000000,50.00E+00,233.3E+00,233.3E+00,0.0E+00,225.8E+00,225.8E+00,-118.5E+00,239.1E+00,239.1E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,5.29E+00,5.26E+00,-135.0E+00,13.89E+00,13.89E+00,123.4E+00,0.00E+03,1.13E+03,3.32E+03,4.44E+03,0.00E+03,1.19E+03,3.32E+03,4.52E+03,0.00E+03,0.37E+03,-0.17E+03,0.36E+03,0.000E+99,0.943E+00,-0.999E+00,0.984E+00,0.710E+03,0.000E+03,0.067E+03,-0.023E+03,0.00000E+00,0.370E+03,0.000E+03,0.044E+03,-0.014E+03,4.44E+03,0.00E+03,0.52E+03,-0.16E+03,0.993E+00
2022-12-03 00:15:00,0000:15:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,225.4E+00,225.4E+00,-118.7E+00,239.8E+00,239.8E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,9.99E+00,9.94E+00,-141.2E+00,3.43E+00,3.43E+00,123.3E+00,0.00E+03,2.07E+03,0.82E+03,2.89E+03,0.00E+03,2.25E+03,0.82E+03,3.07E+03,0.00E+03,0.89E+03,-0.04E+03,1.02E+03,0.000E+99,0.918E+00,-0.999E+00,0.940E+00,0.951E+03,0.000E+03,0.153E+03,-0.023E+03,0.00000E+00,0.241E+03,0.000E+03,0.085E+03,0.000E+03,2.89E+03,0.00E+03,1.02E+03,0.00E+03,0.943E+00
2022-12-03 00:20:00,0000:20:00,00000000,50.00E+00,233.6E+00,233.5E+00,0.0E+00,225.5E+00,225.5E+00,-118.7E+00,239.9E+00,239.9E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,9.70E+00,9.65E+00,-142.4E+00,0.01E+00,0.01E+00,116.7E+00,0.00E+03,1.99E+03,0.00E+03,1.99E+03,0.00E+03,2.19E+03,0.00E+03,2.19E+03,0.00E+03,0.90E+03,0.00E+03,0.90E+03,0.000E+99,0.911E+00,0.952E+00,0.911E+00,1.117E+03,0.000E+03,0.228E+03,-0.023E+03,0.00000E+00,0.166E+03,0.000E+03,0.075E+03,0.000E+03,1.99E+03,0.00E+03,0.90E+03,0.00E+03,0.911E+00
2022-12-03 00:25:00,0000:25:00,00000000,49.99E+00,233.6E+00,233.6E+00,0.0E+00,225.7E+00,225.6E+00,-118.7E+00,239.8E+00,239.7E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,9.54E+00,9.49E+00,-143.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.95E+03,0.00E+03,1.95E+03,0.00E+03,2.15E+03,0.00E+03,2.15E+03,0.00E+03,0.92E+03,0.00E+03,0.92E+03,0.000E+99,0.905E+00,0.000E+99,0.905E+00,1.280E+03,0.000E+03,0.304E+03,-0.023E+03,0.00000E+00,0.162E+03,0.000E+03,0.076E+03,0.000E+03,1.95E+03,0.00E+03,0.92E+03,0.00E+03,0.905E+00
2022-12-03 00:30:00,0000:30:00,00000000,50.00E+00,233.6E+00,233.6E+00,0.0E+00,225.8E+00,225.8E+00,-118.7E+00,239.9E+00,239.9E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,9.44E+00,9.39E+00,-143.6E+00,2.63E+00,2.60E+00,88.0E+00,0.00E+03,1.92E+03,0.52E+03,2.44E+03,0.00E+03,2.13E+03,0.63E+03,2.76E+03,0.00E+03,0.92E+03,0.35E+03,1.29E+03,0.000E+99,0.902E+00,0.828E+00,0.885E+00,1.483E+03,0.000E+03,0.411E+03,-0.023E+03,0.00000E+00,0.204E+03,0.000E+03,0.107E+03,0.000E+03,2.44E+03,0.00E+03,1.29E+03,0.00E+03,0.885E+00
2022-12-03 00:35:00,0000:35:00,00000000,49.99E+00,233.6E+00,233.6E+00,0.0E+00,225.9E+00,225.9E+00,-118.7E+00,239.8E+00,239.8E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,7.94E+00,7.88E+00,-152.3E+00,2.22E+00,2.19E+00,87.3E+00,0.00E+03,1.45E+03,0.44E+03,1.89E+03,0.00E+03,1.79E+03,0.53E+03,2.33E+03,0.00E+03,0.99E+03,0.30E+03,1.31E+03,0.000E+99,0.809E+00,0.822E+00,0.812E+00,1.641E+03,0.000E+03,0.520E+03,-0.023E+03,0.00000E+00,0.157E+03,0.000E+03,0.109E+03,0.000E+03,1.89E+03,0.00E+03,1.31E+03,0.00E+03,0.823E+00
2022-12-03 00:40:00,0000:40:00,00000000,50.00E+00,233.8E+00,233.7E+00,0.0E+00,226.0E+00,225.9E+00,-118.7E+00,240.0E+00,240.0E+00,121.0E+00,1.13E+00,1.12E+00,-42.6E+00,8.35E+00,8.29E+00,-149.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.19E+03,1.58E+03,0.00E+03,1.77E+03,0.26E+03,1.89E+03,0.00E+03,2.15E+03,0.18E+03,0.97E+03,0.00E+03,1.16E+03,0.726E+00,0.839E+00,0.000E+99,0.825E+00,1.789E+03,0.000E+03,0.617E+03,-0.023E+03,0.00000E+00,0.148E+03,0.000E+03,0.096E+03,0.000E+03,1.77E+03,0.00E+03,1.16E+03,0.00E+03,0.838E+00
2022-12-03 00:45:00,0000:45:00,00000000,49.99E+00,233.3E+00,233.3E+00,0.0E+00,225.8E+00,225.8E+00,-118.8E+00,240.0E+00,239.9E+00,121.0E+00,5.73E+00,5.69E+00,-43.7E+00,8.30E+00,8.23E+00,-150.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.96E+03,1.56E+03,0.00E+03,2.52E+03,1.34E+03,1.87E+03,0.00E+03,3.21E+03,0.93E+03,0.97E+03,0.00E+03,1.95E+03,0.718E+00,0.835E+00,0.000E+99,0.787E+00,1.999E+03,0.000E+03,0.779E+03,-0.023E+03,0.00000E+00,0.210E+03,0.000E+03,0.163E+03,0.000E+03,2.52E+03,0.00E+03,1.95E+03,0.00E+03,0.791E+00
2022-12-03 00:50:00,0000:50:00,00000000,50.02E+00,233.5E+00,233.5E+00,0.0E+00,225.8E+00,225.8E+00,-118.8E+00,240.1E+00,240.1E+00,121.0E+00,3.22E+00,3.20E+00,-44.1E+00,8.00E+00,7.93E+00,-151.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.54E+03,1.47E+03,0.00E+03,2.01E+03,0.75E+03,1.81E+03,0.00E+03,2.56E+03,0.53E+03,0.99E+03,0.00E+03,1.54E+03,0.714E+00,0.814E+00,0.000E+99,0.785E+00,2.166E+03,0.000E+03,0.907E+03,-0.023E+03,0.00000E+00,0.167E+03,0.000E+03,0.128E+03,0.000E+03,2.01E+03,0.00E+03,1.54E+03,0.00E+03,0.794E+00
2022-12-03 00:55:00,0000:55:00,00000000,49.98E+00,233.7E+00,233.7E+00,0.0E+00,225.9E+00,225.9E+00,-118.7E+00,240.1E+00,240.0E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,7.91E+00,7.84E+00,-153.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.43E+03,0.00E+03,1.43E+03,0.00E+03,1.79E+03,0.00E+03,1.79E+03,0.00E+03,1.00E+03,0.00E+03,1.00E+03,0.000E+99,0.801E+00,0.000E+99,0.801E+00,2.285E+03,0.000E+03,0.991E+03,-0.023E+03,0.00000E+00,0.119E+03,0.000E+03,0.084E+03,0.000E+03,1.43E+03,0.00E+03,1.00E+03,0.00E+03,0.819E+00
2022-12-03 01:00:00,0001:00:00,00000000,50.01E+00,233.7E+00,233.6E+00,0.0E+00,226.1E+00,226.0E+00,-118.7E+00,240.2E+00,240.1E+00,121.0E+00,1.15E+00,1.14E+00,-42.8E+00,7.77E+00,7.70E+00,-154.2E+00,2.03E+00,1.99E+00,100.0E+00,0.19E+03,1.39E+03,0.45E+03,2.03E+03,0.27E+03,1.76E+03,0.49E+03,2.51E+03,0.18E+03,1.01E+03,0.20E+03,1.41E+03,0.725E+00,0.789E+00,0.916E+00,0.807E+00,2.454E+03,0.000E+03,1.109E+03,-0.023E+03,0.00000E+00,0.169E+03,0.000E+03,0.118E+03,0.000E+03,2.03E+03,0.00E+03,1.41E+03,0.00E+03,0.820E+00
