"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-12-26 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-12-26 00:50:00,0000:50:00,00000000,50.00E+00,233.2E+00,233.2E+00,0.0E+00,226.0E+00,226.0E+00,-118.8E+00,240.4E+00,240.3E+00,121.0E+00,5.72E+00,5.69E+00,-43.3E+00,5.01E+00,4.98E+00,-145.0E+00,0.89E+00,0.88E+00,86.7E+00,0.97E+03,1.01E+03,0.17E+03,2.15E+03,1.33E+03,1.13E+03,0.21E+03,2.68E+03,0.92E+03,0.51E+03,0.12E+03,1.59E+03,0.724E+00,0.890E+00,0.816E+00,0.801E+00,1.570E+03,0.000E+03,0.678E+03,-0.030E+03,0.00000E+00,0.179E+03,0.000E+03,0.133E+03,0.000E+03,2.15E+03,0.00E+03,1.59E+03,0.00E+03,0.803E+00
2022-12-26 00:55:00,0000:55:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,226.1E+00,226.0E+00,-118.7E+00,240.3E+00,240.3E+00,121.0E+00,0.84E+00,0.84E+00,-43.3E+00,4.40E+00,4.37E+00,-145.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.14E+03,0.88E+03,0.00E+03,1.02E+03,0.20E+03,0.99E+03,0.00E+03,1.19E+03,0.14E+03,0.45E+03,0.00E+03,0.59E+03,0.723E+00,0.890E+00,0.000E+99,0.862E+00,1.656E+03,0.000E+03,0.727E+03,-0.030E+03,0.00000E+00,0.085E+03,0.000E+03,0.049E+03,-0.000E+03,1.02E+03,0.00E+03,0.59E+03,-0.00E+03,0.868E+00
2022-12-26 01:00:00,0001:00:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,226.3E+00,226.2E+00,-118.7E+00,240.3E+00,240.3E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.34E+00,2.33E+00,-144.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.47E+03,0.00E+03,0.47E+03,0.00E+03,0.53E+03,0.00E+03,0.53E+03,0.00E+03,0.24E+03,0.00E+03,0.24E+03,0.000E+99,0.890E+00,0.000E+99,0.890E+00,1.695E+03,0.000E+03,0.747E+03,-0.030E+03,0.00000E+00,0.039E+03,0.000E+03,0.020E+03,-0.000E+03,0.47E+03,0.00E+03,0.24E+03,-0.00E+03,0.891E+00
2022-12-26 01:05:00,0001:05:00,00000000,50.00E+00,233.3E+00,233.3E+00,0.0E+00,226.3E+00,226.2E+00,-118.7E+00,240.3E+00,240.3E+00,121.0E+00,1.23E+00,1.23E+00,-42.4E+00,2.06E+00,2.04E+00,-145.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.21E+03,0.41E+03,0.00E+03,0.62E+03,0.29E+03,0.46E+03,0.00E+03,0.75E+03,0.20E+03,0.22E+03,0.00E+03,0.41E+03,0.732E+00,0.885E+00,0.000E+99,0.826E+00,1.747E+03,0.000E+03,0.781E+03,-0.030E+03,0.00000E+00,0.052E+03,0.000E+03,0.034E+03,0.000E+03,0.62E+03,0.00E+03,0.41E+03,0.00E+03,0.834E+00
2022-12-26 01:10:00,0001:10:00,00000000,50.01E+00,233.1E+00,233.1E+00,0.0E+00,226.1E+00,226.0E+00,-118.8E+00,240.4E+00,240.4E+00,121.0E+00,5.75E+00,5.72E+00,-43.0E+00,4.12E+00,4.10E+00,-145.2E+00,1.38E+00,1.37E+00,90.2E+00,0.98E+03,0.83E+03,0.28E+03,2.08E+03,1.34E+03,0.93E+03,0.33E+03,2.60E+03,0.92E+03,0.42E+03,0.18E+03,1.56E+03,0.727E+00,0.888E+00,0.846E+00,0.800E+00,1.920E+03,0.000E+03,0.911E+03,-0.030E+03,0.00000E+00,0.174E+03,0.000E+03,0.130E+03,0.000E+03,2.08E+03,0.00E+03,1.56E+03,0.00E+03,0.801E+00
2022-12-26 01:15:00,0001:15:00,00000000,50.03E+00,233.6E+00,233.6E+00,0.0E+00,226.3E+00,226.3E+00,-118.7E+00,240.2E+00,240.2E+00,121.0E+00,2.12E+00,2.11E+00,-43.2E+00,4.07E+00,4.05E+00,-145.1E+00,3.20E+00,3.16E+00,89.8E+00,0.36E+03,0.82E+03,0.65E+03,1.83E+03,0.49E+03,0.92E+03,0.77E+03,2.18E+03,0.34E+03,0.42E+03,0.41E+03,1.18E+03,0.725E+00,0.888E+00,0.845E+00,0.836E+00,2.072E+03,0.000E+03,1.010E+03,-0.030E+03,0.00000E+00,0.152E+03,0.000E+03,0.099E+03,0.000E+03,1.82E+03,0.00E+03,1.18E+03,0.00E+03,0.839E+00
2022-12-26 01:20:00,0001:20:00,00000000,50.02E+00,233.6E+00,233.6E+00,0.0E+00,226.3E+00,226.2E+00,-118.7E+00,240.4E+00,240.4E+00,121.0E+00,0.00E+00,0.00E+00,-2.5E+00,3.97E+00,3.95E+00,-145.0E+00,0.90E+00,0.89E+00,89.5E+00,0.00E+03,0.80E+03,0.18E+03,0.98E+03,0.00E+03,0.90E+03,0.22E+03,1.11E+03,0.00E+03,0.41E+03,0.12E+03,0.52E+03,0.000E+99,0.890E+00,0.842E+00,0.880E+00,2.154E+03,0.000E+03,1.053E+03,-0.030E+03,0.00000E+00,0.082E+03,0.000E+03,0.044E+03,-0.000E+03,0.98E+03,0.00E+03,0.52E+03,-0.00E+03,0.882E+00
2022-12-26 01:25:00,0001:25:00,00000000,49.99E+00,233.4E+00,233.4E+00,0.0E+00,226.4E+00,226.4E+00,-118.7E+00,240.4E+00,240.3E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,1.93E+00,1.92E+00,-145.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.39E+03,0.00E+03,0.39E+03,0.00E+03,0.44E+03,0.00E+03,0.44E+03,0.00E+03,0.20E+03,0.00E+03,0.20E+03,0.000E+99,0.886E+00,0.000E+99,0.886E+00,2.186E+03,0.000E+03,1.070E+03,-0.030E+03,0.00000E+00,0.032E+03,0.000E+03,0.017E+03,-0.000E+03,0.39E+03,0.00E+03,0.20E+03,-0.00E+03,0.888E+00
2022-12-26 01:30:00,0001:30:00,00000000,50.00E+00,233.4E+00,233.4E+00,0.0E+00,226.4E+00,226.4E+00,-118.8E+00,240.6E+00,240.5E+00,121.0E+00,4.41E+00,4.38E+00,-42.8E+00,1.96E+00,1.95E+00,-145.8E+00,0.01E+00,0.01E+00,116.8E+00,0.75E+03,0.39E+03,0.00E+03,1.14E+03,1.03E+03,0.44E+03,0.00E+03,1.47E+03,0.71E+03,0.21E+03,0.00E+03,0.91E+03,0.728E+00,0.884E+00,0.934E+00,0.775E+00,2.282E+03,0.000E+03,1.146E+03,-0.030E+03,0.00000E+00,0.095E+03,0.000E+03,0.076E+03,0.000E+03,1.14E+03,0.00E+03,0.91E+03,0.00E+03,0.781E+00
2022-12-26 01:35:00,0001:35:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,226.3E+00,226.3E+00,-118.8E+00,240.4E+00,240.4E+00,121.0E+00,4.67E+00,4.65E+00,-43.3E+00,3.90E+00,3.87E+00,-145.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.79E+03,0.78E+03,0.00E+03,1.57E+03,1.09E+03,0.88E+03,0.00E+03,1.97E+03,0.75E+03,0.41E+03,0.00E+03,1.19E+03,0.723E+00,0.885E+00,0.000E+99,0.795E+00,2.412E+03,0.000E+03,1.245E+03,-0.030E+03,0.00000E+00,0.131E+03,0.000E+03,0.099E+03,0.000E+03,1.57E+03,0.00E+03,1.19E+03,0.00E+03,0.798E+00
2022-12-26 01:40:00,0001:40:00,00000000,49.99E+00,233.7E+00,233.7E+00,0.0E+00,226.4E+00,226.3E+00,-118.7E+00,240.2E+00,240.2E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.90E+00,3.88E+00,-145.4E+00,1.82E+00,1.80E+00,87.5E+00,0.00E+03,0.78E+03,0.36E+03,1.14E+03,0.00E+03,0.88E+03,0.44E+03,1.32E+03,0.00E+03,0.41E+03,0.25E+03,0.66E+03,0.000E+99,0.886E+00,0.823E+00,0.865E+00,2.507E+03,0.000E+03,1.300E+03,-0.030E+03,0.00000E+00,0.095E+03,0.000E+03,0.055E+03,-0.000E+03,1.14E+03,0.00E+03,0.66E+03,-0.00E+03,0.867E+00
2022-12-26 01:45:00,0001:45:00,00000000,50.00E+00,233.9E+00,233.8E+00,0.0E+00,226.4E+00,226.3E+00,-118.7E+00,240.1E+00,240.1E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.95E+00,3.92E+00,-145.3E+00,3.56E+00,3.52E+00,87.0E+00,0.00E+03,0.79E+03,0.70E+03,1.49E+03,0.00E+03,0.89E+03,0.85E+03,1.75E+03,0.00E+03,0.41E+03,0.49E+03,0.90E+03,0.000E+99,0.887E+00,0.820E+00,0.854E+00,2.632E+03,0.000E+03,1.375E+03,-0.030E+03,0.00000E+00,0.124E+03,0.000E+03,0.075E+03,0.000E+03,1.49E+03,0.00E+03,0.90E+03,0.00E+03,0.855E+00
2022-12-26 01:50:00,0001:50:00,00000000,50.01E+00,233.7E+00,233.6E+00,0.0E+00,226.4E+00,226.4E+00,-118.8E+00,240.3E+00,240.3E+00,121.1E+00,1.18E+00,1.17E+00,-42.5E+00,1.11E+00,1.09E+00,-145.2E+00,0.52E+00,0.51E+00,86.9E+00,0.20E+03,0.22E+03,0.10E+03,0.52E+03,0.28E+03,0.25E+03,0.12E+03,0.65E+03,0.19E+03,0.12E+03,0.07E+03,0.38E+03,0.729E+00,0.878E+00,0.818E+00,0.803E+00,2.675E+03,0.000E+03,1.407E+03,-0.030E+03,0.00000E+00,0.044E+03,0.000E+03,0.032E+03,0.000E+03,0.52E+03,0.00E+03,0.38E+03,0.00E+03,0.805E+00
2022-12-26 01:55:00,0001:55:00,00000000,49.99E+00,233.4E+00,233.4E+00,0.0E+00,226.5E+00,226.4E+00,-118.9E+00,240.6E+00,240.6E+00,121.0E+00,5.74E+00,5.71E+00,-43.2E+00,2.89E+00,2.87E+00,-146.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.97E+03,0.58E+03,0.00E+03,1.55E+03,1.34E+03,0.65E+03,0.00E+03,1.99E+03,0.92E+03,0.30E+03,0.00E+03,1.24E+03,0.724E+00,0.885E+00,0.000E+99,0.777E+00,2.804E+03,0.000E+03,1.511E+03,-0.030E+03,0.00000E+00,0.129E+03,0.000E+03,0.104E+03,0.000E+03,1.55E+03,0.00E+03,1.24E+03,0.00E+03,0.779E+00
2022-12-26 02:00:00,0002:00:00,00000000,50.01E+00,233.9E+00,233.9E+00,0.0E+00,226.6E+00,226.6E+00,-118.8E+00,240.5E+00,240.5E+00,121.0E+00,2.42E+00,2.40E+00,-43.3E+00,3.80E+00,3.78E+00,-145.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.41E+03,0.76E+03,0.00E+03,1.17E+03,0.56E+03,0.86E+03,0.00E+03,1.43E+03,0.39E+03,0.40E+03,0.00E+03,0.80E+03,0.723E+00,0.885E+00,0.000E+99,0.821E+00,2.902E+03,0.000E+03,1.578E+03,-0.030E+03,0.00000E+00,0.097E+03,0.000E+03,0.067E+03,0.000E+03,1.17E+03,0.00E+03,0.80E+03,0.00E+03,0.824E+00
2022-12-26 02:05:00,0002:05:00,00000000,50.00E+00,234.0E+00,233.9E+00,0.0E+00,226.5E+00,226.5E+00,-118.8E+00,240.6E+00,240.6E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,4.04E+00,4.02E+00,-145.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.81E+03,0.00E+03,0.81E+03,0.00E+03,0.91E+03,0.00E+03,0.91E+03,0.00E+03,0.42E+03,0.00E+03,0.42E+03,0.000E+99,0.885E+00,0.000E+99,0.885E+00,2.969E+03,0.000E+03,1.613E+03,-0.030E+03,0.00000E+00,0.067E+03,0.000E+03,0.035E+03,-0.000E+03,0.81E+03,0.00E+03,0.42E+03,-0.00E+03,0.886E+00
2022-12-26 02:10:00,0002:10:00,00000000,49.99E+00,233.8E+00,233.8E+00,0.0E+00,226.8E+00,226.8E+00,-118.7E+00,240.6E+00,240.5E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,1.79E+00,1.77E+00,-145.2E+00,2.17E+00,2.15E+00,90.0E+00,0.00E+03,0.36E+03,0.44E+03,0.80E+03,0.00E+03,0.40E+03,0.52E+03,0.93E+03,0.00E+03,0.19E+03,0.28E+03,0.47E+03,0.000E+99,0.886E+00,0.845E+00,0.863E+00,3.036E+03,0.000E+03,1.652E+03,-0.030E+03,0.00000E+00,0.067E+03,0.000E+03,0.039E+03,0.000E+03,0.80E+03,0.00E+03,0.47E+03,0.00E+03,0.864E+00
2022-12-26 02:15:00,0002:15:00,00000000,50.00E+00,233.7E+00,233.7E+00,0.0E+00,226.8E+00,226.8E+00,-118.8E+00,240.6E+00,240.6E+00,121.0E+00,3.04E+00,3.02E+00,-42.5E+00,2.11E+00,2.09E+00,-146.1E+00,3.16E+00,3.12E+00,89.5E+00,0.52E+03,0.42E+03,0.64E+03,1.58E+03,0.71E+03,0.48E+03,0.76E+03,1.95E+03,0.48E+03,0.22E+03,0.41E+03,1.13E+03,0.732E+00,0.882E+00,0.841E+00,0.811E+00,3.167E+03,0.000E+03,1.746E+03,-0.030E+03,0.00000E+00,0.132E+03,0.000E+03,0.094E+03,0.000E+03,1.58E+03,0.00E+03,1.13E+03,0.00E+03,0.814E+00
2022-12-26 02:20:00,0002:20:00,00000000,50.00E+00,233.7E+00,233.6E+00,0.0E+00,226.5E+00,226.5E+00,-118.8E+00,240.6E+00,240.6E+00,121.0E+00,5.72E+00,5.69E+00,-43.3E+00,3.85E+00,3.83E+00,-145.7E+00,0.01E+00,0.01E+00,116.9E+00,0.97E+03,0.77E+03,0.00E+03,1.74E+03,1.34E+03,0.87E+03,0.00E+03,2.21E+03,0.92E+03,0.40E+03,0.00E+03,1.35E+03,0.723E+00,0.885E+00,0.943E+00,0.787E+00,3.312E+03,0.000E+03,1.859E+03,-0.030E+03,0.00000E+00,0.145E+03,0.000E+03,0.113E+03,0.000E+03,1.74E+03,0.00E+03,1.35E+03,0.00E+03,0.789E+00
2022-12-26 02:25:00,0002:25:00,00000000,50.00E+00,233.9E+00,233.9E+00,0.0E+00,226.3E+00,226.3E+00,-118.7E+00,240.4E+00,240.4E+00,121.0E+00,0.35E+00,0.35E+00,-43.5E+00,3.94E+00,3.91E+00,-145.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.06E+03,0.79E+03,0.00E+03,0.85E+03,0.08E+03,0.89E+03,0.00E+03,0.97E+03,0.06E+03,0.41E+03,0.00E+03,0.47E+03,0.721E+00,0.885E+00,0.000E+99,0.871E+00,3.383E+03,0.000E+03,1.898E+03,-0.030E+03,0.00000E+00,0.071E+03,0.000E+03,0.039E+03,-0.000E+03,0.85E+03,0.00E+03,0.47E+03,-0.00E+03,0.875E+00
2022-12-26 02:30:00,0002:30:00,00000000,50.00E+00,234.0E+00,233.9E+00,0.0E+00,226.6E+00,226.6E+00,-118.7E+00,240.7E+00,240.6E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,3.12E+00,3.10E+00,-145.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.63E+03,0.00E+03,0.63E+03,0.00E+03,0.71E+03,0.00E+03,0.71E+03,0.00E+03,0.32E+03,0.00E+03,0.32E+03,0.000E+99,0.889E+00,0.000E+99,0.889E+00,3.435E+03,0.000E+03,1.924E+03,-0.030E+03,0.00000E+00,0.052E+03,0.000E+03,0.027E+03,-0.000E+03,0.63E+03,0.00E+03,0.32E+03,-0.00E+03,0.890E+00
2022-12-26 02:35:00,0002:35:00,00000000,49.99E+00,233.9E+00,233.9E+00,0.0E+00,226.6E+00,226.6E+00,-118.7E+00,240.5E+00,240.5E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,1.09E+00,1.08E+00,-146.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.21E+03,0.00E+03,0.21E+03,0.00E+03,0.25E+03,0.00E+03,0.25E+03,0.00E+03,0.12E+03,0.00E+03,0.12E+03,0.000E+99,0.872E+00,0.000E+99,0.872E+00,3.453E+03,0.000E+03,1.934E+03,-0.030E+03,0.00000E+00,0.018E+03,0.000E+03,0.010E+03,-0.000E+03,0.21E+03,0.00E+03,0.12E+03,-0.00E+03,0.877E+00
2022-12-26 02:40:00,0002:40:00,00000000,50.00E+00,233.6E+00,233.6E+00,0.0E+00,226.6E+00,226.5E+00,-118.8E+00,240.5E+00,240.5E+00,121.0E+00,5.10E+00,5.06E+00,-42.9E+00,3.41E+00,3.40E+00,-145.8E+00,2.82E+00,2.79E+00,87.1E+00,0.87E+03,0.68E+03,0.56E+03,2.11E+03,1.19E+03,0.77E+03,0.68E+03,2.64E+03,0.82E+03,0.36E+03,0.39E+03,1.58E+03,0.727E+00,0.885E+00,0.820E+00,0.797E+00,3.629E+03,0.000E+03,2.066E+03,-0.030E+03,0.00000E+00,0.175E+03,0.000E+03,0.132E+03,0.000E+03,2.11E+03,0.00E+03,1.58E+03,0.00E+03,0.799E+00
2022-12-26 02:45:00,0002:45:00,00000000,50.00E+00,233.8E+00,233.8E+00,0.0E+00,226.6E+00,226.6E+00,-118.7E+00,240.1E+00,240.1E+00,121.0E+00,3.57E+00,3.55E+00,-43.2E+00,3.96E+00,3.94E+00,-145.6E+00,6.24E+00,6.21E+00,104.0E+00,0.60E+03,0.79E+03,1.37E+03,2.77E+03,0.83E+03,0.90E+03,1.50E+03,3.23E+03,0.58E+03,0.42E+03,0.43E+03,1.45E+03,0.724E+00,0.884E+00,0.917E+00,0.858E+00,3.859E+03,0.000E+03,2.188E+03,-0.031E+03,0.00000E+00,0.231E+03,0.000E+03,0.121E+03,-0.001E+03,2.77E+03,0.00E+03,1.46E+03,-0.01E+03,0.885E+00
