"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-09-01 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-09-01 01:05:00,0001:05:00,00000000,50.00E+00,231.5E+00,231.5E+00,0.0E+00,223.9E+00,223.9E+00,-118.7E+00,237.8E+00,237.8E+00,121.0E+00,3.13E+00,3.11E+00,-42.4E+00,2.28E+00,2.26E+00,-122.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.53E+03,0.51E+03,0.00E+03,1.04E+03,0.72E+03,0.51E+03,0.00E+03,1.24E+03,0.49E+03,0.07E+03,0.00E+03,0.63E+03,0.733E+00,0.991E+00,0.000E+99,0.839E+00,1.147E+03,0.000E+03,0.845E+03,0.000E+03,0.00000E+00,0.086E+03,0.000E+03,0.052E+03,0.000E+03,1.04E+03,0.00E+03,0.63E+03,0.00E+03,0.856E+00
2022-09-01 01:10:00,0001:10:00,00000000,49.99E+00,231.8E+00,231.7E+00,0.0E+00,224.1E+00,224.0E+00,-118.7E+00,238.1E+00,238.0E+00,121.0E+00,1.95E+00,1.94E+00,-44.3E+00,2.28E+00,2.26E+00,-122.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.32E+03,0.51E+03,0.00E+03,0.83E+03,0.45E+03,0.51E+03,0.00E+03,0.96E+03,0.32E+03,0.07E+03,0.00E+03,0.43E+03,0.711E+00,0.991E+00,0.000E+99,0.859E+00,1.215E+03,0.000E+03,0.881E+03,0.000E+03,0.00000E+00,0.069E+03,0.000E+03,0.036E+03,0.000E+03,0.83E+03,0.00E+03,0.43E+03,0.00E+03,0.886E+00
2022-09-01 01:15:00,0001:15:00,00000000,50.00E+00,232.1E+00,232.1E+00,0.0E+00,223.5E+00,223.4E+00,-118.7E+00,238.0E+00,238.0E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,8.77E+00,8.72E+00,-141.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.79E+03,0.00E+03,1.79E+03,0.00E+03,1.96E+03,0.00E+03,1.96E+03,0.00E+03,0.79E+03,0.00E+03,0.79E+03,0.000E+99,0.914E+00,0.000E+99,0.914E+00,1.365E+03,0.000E+03,0.946E+03,-0.000E+03,0.00000E+00,0.149E+03,0.000E+03,0.065E+03,-0.000E+03,1.79E+03,0.00E+03,0.79E+03,-0.00E+03,0.916E+00
2022-09-01 01:20:00,0001:20:00,00000000,50.00E+00,231.8E+00,231.8E+00,0.0E+00,223.6E+00,223.5E+00,-118.7E+00,237.9E+00,237.9E+00,121.0E+00,4.42E+00,4.39E+00,-42.9E+00,6.82E+00,6.74E+00,-159.0E+00,0.01E+00,0.01E+00,120.9E+00,0.74E+03,1.13E+03,0.00E+03,1.87E+03,1.02E+03,1.53E+03,0.00E+03,2.55E+03,0.70E+03,0.98E+03,-0.00E+03,1.71E+03,0.726E+00,0.739E+00,-0.941E+00,0.734E+00,1.521E+03,0.000E+03,1.089E+03,-0.000E+03,0.00000E+00,0.156E+03,0.000E+03,0.143E+03,0.000E+03,1.87E+03,0.00E+03,1.71E+03,0.00E+03,0.738E+00
2022-09-01 01:25:00,0001:25:00,00000000,49.99E+00,232.1E+00,232.0E+00,0.0E+00,223.7E+00,223.6E+00,-118.6E+00,237.9E+00,237.9E+00,121.1E+00,0.62E+00,0.61E+00,-44.7E+00,6.33E+00,6.24E+00,-163.9E+00,0.00E+00,0.00E+00,-2.3E+00,0.10E+03,0.97E+03,0.00E+03,1.07E+03,0.14E+03,1.41E+03,0.00E+03,1.56E+03,0.10E+03,1.01E+03,0.00E+03,1.12E+03,0.706E+00,0.686E+00,0.000E+99,0.688E+00,1.610E+03,0.000E+03,1.182E+03,-0.000E+03,0.00000E+00,0.089E+03,0.000E+03,0.093E+03,0.000E+03,1.07E+03,0.00E+03,1.12E+03,0.00E+03,0.692E+00
2022-09-01 01:30:00,0001:30:00,00000000,50.00E+00,232.3E+00,232.2E+00,0.0E+00,223.6E+00,223.6E+00,-118.6E+00,238.2E+00,238.2E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,7.09E+00,7.02E+00,-156.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.21E+03,0.00E+03,1.21E+03,0.00E+03,1.59E+03,0.00E+03,1.59E+03,0.00E+03,0.97E+03,0.00E+03,0.97E+03,0.000E+99,0.761E+00,0.000E+99,0.761E+00,1.711E+03,0.000E+03,1.263E+03,-0.000E+03,0.00000E+00,0.101E+03,0.000E+03,0.081E+03,0.000E+03,1.21E+03,0.00E+03,0.97E+03,0.00E+03,0.778E+00
2022-09-01 01:35:00,0001:35:00,00000000,49.99E+00,231.9E+00,231.9E+00,0.0E+00,223.7E+00,223.6E+00,-118.7E+00,238.5E+00,238.4E+00,121.0E+00,4.96E+00,4.93E+00,-43.1E+00,7.09E+00,7.02E+00,-157.2E+00,0.00E+00,0.00E+00,-2.3E+00,0.83E+03,1.20E+03,0.00E+03,2.03E+03,1.15E+03,1.59E+03,0.00E+03,2.74E+03,0.79E+03,0.98E+03,0.00E+03,1.81E+03,0.724E+00,0.757E+00,0.000E+99,0.743E+00,1.880E+03,0.000E+03,1.414E+03,-0.000E+03,0.00000E+00,0.169E+03,0.000E+03,0.151E+03,0.000E+03,2.03E+03,0.00E+03,1.81E+03,0.00E+03,0.748E+00
2022-09-01 01:40:00,0001:40:00,00000000,50.00E+00,231.9E+00,231.9E+00,0.0E+00,223.6E+00,223.5E+00,-118.6E+00,237.8E+00,237.7E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,6.04E+00,5.94E+00,-168.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.85E+03,0.00E+03,0.85E+03,0.00E+03,1.35E+03,0.00E+03,1.35E+03,0.00E+03,1.05E+03,0.00E+03,1.05E+03,0.000E+99,0.630E+00,0.000E+99,0.630E+00,1.951E+03,0.000E+03,1.501E+03,-0.000E+03,0.00000E+00,0.071E+03,0.000E+03,0.087E+03,0.000E+03,0.85E+03,0.00E+03,1.05E+03,0.00E+03,0.630E+00
2022-09-01 01:45:00,0001:45:00,00000000,50.00E+00,231.7E+00,231.6E+00,0.0E+00,223.2E+00,223.2E+00,-118.7E+00,237.6E+00,237.6E+00,121.0E+00,0.53E+00,0.53E+00,-39.9E+00,7.04E+00,6.96E+00,-157.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.09E+03,1.19E+03,0.00E+03,1.28E+03,0.12E+03,1.57E+03,0.00E+03,1.69E+03,0.08E+03,0.97E+03,0.00E+03,1.06E+03,0.757E+00,0.755E+00,0.000E+99,0.755E+00,2.058E+03,0.000E+03,1.589E+03,-0.000E+03,0.00000E+00,0.107E+03,0.000E+03,0.088E+03,0.000E+03,1.28E+03,0.00E+03,1.06E+03,0.00E+03,0.771E+00
2022-09-01 01:50:00,0001:50:00,00000000,50.00E+00,231.5E+00,231.5E+00,0.0E+00,223.6E+00,223.5E+00,-118.8E+00,237.9E+00,237.9E+00,121.0E+00,4.39E+00,4.37E+00,-43.3E+00,4.41E+00,4.35E+00,-158.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.73E+03,0.71E+03,0.00E+03,1.44E+03,1.02E+03,0.98E+03,0.00E+03,2.00E+03,0.70E+03,0.62E+03,0.00E+03,1.35E+03,0.723E+00,0.716E+00,0.000E+99,0.719E+00,2.178E+03,0.000E+03,1.702E+03,-0.000E+03,0.00000E+00,0.120E+03,0.000E+03,0.113E+03,0.000E+03,1.44E+03,0.00E+03,1.35E+03,0.00E+03,0.729E+00
2022-09-01 01:55:00,0001:55:00,00000000,49.99E+00,231.8E+00,231.8E+00,0.0E+00,223.9E+00,223.9E+00,-118.7E+00,237.9E+00,237.9E+00,121.0E+00,0.00E+00,0.00E+00,-2.3E+00,2.27E+00,2.25E+00,-122.7E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,0.50E+03,0.00E+03,0.50E+03,0.00E+03,0.51E+03,0.00E+03,0.51E+03,0.00E+03,0.07E+03,0.00E+03,0.07E+03,0.000E+99,0.989E+00,0.000E+99,0.989E+00,2.219E+03,0.000E+03,1.708E+03,-0.000E+03,0.00000E+00,0.042E+03,0.000E+03,0.006E+03,0.000E+03,0.50E+03,0.00E+03,0.07E+03,0.00E+03,0.989E+00
2022-09-01 02:00:00,0002:00:00,00000000,50.00E+00,231.9E+00,231.8E+00,0.0E+00,224.1E+00,224.1E+00,-118.7E+00,238.0E+00,238.0E+00,121.0E+00,1.16E+00,1.15E+00,-40.5E+00,2.28E+00,2.26E+00,-122.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.20E+03,0.51E+03,0.00E+03,0.71E+03,0.27E+03,0.51E+03,0.00E+03,0.78E+03,0.18E+03,0.07E+03,0.00E+03,0.27E+03,0.752E+00,0.990E+00,0.000E+99,0.908E+00,2.278E+03,0.000E+03,1.730E+03,-0.000E+03,0.00000E+00,0.059E+03,0.000E+03,0.023E+03,0.000E+03,0.71E+03,0.00E+03,0.27E+03,0.00E+03,0.934E+00
2022-09-01 02:05:00,0002:05:00,00000000,49.99E+00,231.9E+00,231.8E+00,0.0E+00,224.2E+00,224.2E+00,-118.7E+00,238.3E+00,238.2E+00,121.0E+00,3.45E+00,3.43E+00,-43.7E+00,2.28E+00,2.26E+00,-122.3E+00,0.02E+00,0.02E+00,112.4E+00,0.57E+03,0.51E+03,0.00E+03,1.08E+03,0.80E+03,0.51E+03,0.01E+03,1.32E+03,0.56E+03,0.07E+03,0.00E+03,0.70E+03,0.719E+00,0.990E+00,0.902E+00,0.825E+00,2.369E+03,0.000E+03,1.789E+03,-0.000E+03,0.00000E+00,0.090E+03,0.000E+03,0.059E+03,0.000E+03,1.09E+03,0.00E+03,0.70E+03,0.00E+03,0.839E+00
2022-09-01 02:10:00,0002:10:00,00000000,50.01E+00,232.1E+00,232.0E+00,0.0E+00,224.3E+00,224.2E+00,-118.7E+00,238.3E+00,238.2E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.27E+00,2.26E+00,-122.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.51E+03,0.00E+03,0.51E+03,0.00E+03,0.51E+03,0.00E+03,0.51E+03,0.00E+03,0.07E+03,0.00E+03,0.07E+03,0.000E+99,0.990E+00,0.000E+99,0.990E+00,2.411E+03,0.000E+03,1.795E+03,-0.000E+03,0.00000E+00,0.042E+03,0.000E+03,0.006E+03,0.000E+03,0.51E+03,0.00E+03,0.07E+03,0.00E+03,0.990E+00
2022-09-01 02:15:00,0002:15:00,00000000,49.99E+00,231.9E+00,231.9E+00,0.0E+00,224.4E+00,224.3E+00,-118.7E+00,238.1E+00,238.0E+00,121.0E+00,2.42E+00,2.40E+00,-41.8E+00,2.28E+00,2.26E+00,-122.1E+00,1.03E+00,1.01E+00,95.0E+00,0.41E+03,0.51E+03,0.22E+03,1.14E+03,0.56E+03,0.51E+03,0.25E+03,1.32E+03,0.38E+03,0.07E+03,0.12E+03,0.62E+03,0.738E+00,0.990E+00,0.879E+00,0.862E+00,2.505E+03,0.000E+03,1.846E+03,-0.000E+03,0.00000E+00,0.095E+03,0.000E+03,0.051E+03,0.000E+03,1.13E+03,0.00E+03,0.62E+03,0.00E+03,0.879E+00
2022-09-01 02:20:00,0002:20:00,00000000,50.00E+00,231.9E+00,231.9E+00,0.0E+00,224.6E+00,224.5E+00,-118.7E+00,238.0E+00,238.0E+00,121.0E+00,2.41E+00,2.40E+00,-44.0E+00,2.28E+00,2.26E+00,-122.1E+00,2.47E+00,2.42E+00,92.3E+00,0.40E+03,0.51E+03,0.51E+03,1.41E+03,0.56E+03,0.51E+03,0.59E+03,1.66E+03,0.39E+03,0.07E+03,0.30E+03,0.86E+03,0.714E+00,0.990E+00,0.858E+00,0.851E+00,2.623E+03,0.000E+03,1.918E+03,-0.000E+03,0.00000E+00,0.118E+03,0.000E+03,0.071E+03,0.000E+03,1.41E+03,0.00E+03,0.86E+03,0.00E+03,0.855E+00
2022-09-01 02:25:00,0002:25:00,00000000,50.01E+00,232.2E+00,232.1E+00,0.0E+00,224.4E+00,224.4E+00,-118.7E+00,238.3E+00,238.3E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.28E+00,2.26E+00,-122.0E+00,0.14E+00,0.14E+00,90.5E+00,0.00E+03,0.51E+03,0.03E+03,0.53E+03,0.00E+03,0.51E+03,0.03E+03,0.54E+03,0.00E+03,0.07E+03,0.02E+03,0.09E+03,0.000E+99,0.990E+00,0.842E+00,0.981E+00,2.668E+03,0.000E+03,1.926E+03,-0.000E+03,0.00000E+00,0.045E+03,0.000E+03,0.008E+03,0.000E+03,0.53E+03,0.00E+03,0.09E+03,0.00E+03,0.985E+00
2022-09-01 02:30:00,0002:30:00,00000000,50.00E+00,231.7E+00,231.7E+00,0.0E+00,224.1E+00,224.1E+00,-118.7E+00,238.2E+00,238.2E+00,121.0E+00,3.07E+00,3.05E+00,-42.2E+00,2.28E+00,2.26E+00,-122.0E+00,0.01E+00,0.01E+00,125.1E+00,0.52E+03,0.51E+03,0.00E+03,1.03E+03,0.71E+03,0.51E+03,0.00E+03,1.22E+03,0.48E+03,0.07E+03,-0.00E+03,0.62E+03,0.735E+00,0.990E+00,-0.897E+00,0.841E+00,2.753E+03,0.000E+03,1.977E+03,-0.000E+03,0.00000E+00,0.086E+03,0.000E+03,0.051E+03,0.000E+03,1.03E+03,0.00E+03,0.62E+03,0.00E+03,0.858E+00
2022-09-01 02:35:00,0002:35:00,00000000,50.00E+00,231.9E+00,231.8E+00,0.0E+00,224.1E+00,224.1E+00,-118.8E+00,238.1E+00,238.1E+00,120.9E+00,1.78E+00,1.77E+00,-44.1E+00,5.22E+00,5.20E+00,-119.8E+00,0.00E+00,0.00E+00,-2.3E+00,0.29E+03,1.16E+03,0.00E+03,1.45E+03,0.41E+03,1.17E+03,0.00E+03,1.58E+03,0.29E+03,0.05E+03,0.00E+03,0.38E+03,0.713E+00,0.993E+00,0.000E+99,0.920E+00,2.875E+03,0.000E+03,2.011E+03,-0.003E+03,0.00000E+00,0.121E+03,0.000E+03,0.034E+03,-0.003E+03,1.45E+03,0.00E+03,0.41E+03,-0.03E+03,0.963E+00
2022-09-01 02:40:00,0002:40:00,00000000,50.00E+00,232.1E+00,232.1E+00,0.0E+00,223.8E+00,223.8E+00,-118.8E+00,238.3E+00,238.2E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,10.56E+00,10.56E+00,-115.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,2.36E+03,0.00E+03,2.36E+03,0.00E+03,2.36E+03,0.00E+03,2.36E+03,0.00E+03,-0.16E+03,0.00E+03,-0.16E+03,0.000E+99,-0.998E+00,0.000E+99,-0.998E+00,3.071E+03,0.000E+03,2.011E+03,-0.016E+03,0.00000E+00,0.197E+03,0.000E+03,0.000E+03,-0.013E+03,2.36E+03,0.00E+03,0.00E+03,-0.16E+03,1.000E+00
2022-09-01 02:45:00,0002:45:00,00000000,50.00E+00,232.0E+00,232.0E+00,0.0E+00,224.0E+00,223.9E+00,-118.9E+00,238.6E+00,238.5E+00,120.9E+00,3.59E+00,3.57E+00,-42.5E+00,9.12E+00,9.12E+00,-115.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.61E+03,2.04E+03,0.00E+03,2.65E+03,0.83E+03,2.04E+03,0.00E+03,2.87E+03,0.57E+03,-0.14E+03,0.00E+03,0.83E+03,0.732E+00,-0.998E+00,0.000E+99,0.921E+00,3.292E+03,0.000E+03,2.085E+03,-0.021E+03,0.00000E+00,0.221E+03,0.000E+03,0.075E+03,-0.005E+03,2.65E+03,0.00E+03,0.89E+03,-0.06E+03,0.947E+00
