"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-10-13 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-10-13 00:00:00
2022-10-13 00:05:00,0000:05:00,00000000,50.00E+00,234.6E+00,234.6E+00,0.0E+00,227.3E+00,227.2E+00,-118.8E+00,240.9E+00,240.9E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,3.65E+00,3.62E+00,-145.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.73E+03,0.00E+03,0.73E+03,0.00E+03,0.83E+03,0.00E+03,0.83E+03,0.00E+03,0.39E+03,0.00E+03,0.39E+03,0.000E+99,0.882E+00,0.000E+99,0.882E+00,0.061E+03,0.000E+03,0.032E+03,-0.000E+03,0.00000E+00,0.061E+03,0.000E+03,0.032E+03,-0.000E+03,0.73E+03,0.00E+03,0.39E+03,-0.00E+03,0.883E+00
2022-10-13 00:10:00,0000:10:00,00000000,50.01E+00,234.5E+00,234.5E+00,0.0E+00,227.2E+00,227.1E+00,-118.8E+00,240.8E+00,240.8E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.89E+00,2.87E+00,-145.1E+00,0.51E+00,0.50E+00,105.7E+00,0.00E+03,0.58E+03,0.11E+03,0.70E+03,0.00E+03,0.66E+03,0.12E+03,0.78E+03,0.00E+03,0.30E+03,0.04E+03,0.35E+03,0.000E+99,0.886E+00,0.933E+00,0.893E+00,0.119E+03,0.000E+03,0.061E+03,-0.000E+03,0.00000E+00,0.058E+03,0.000E+03,0.029E+03,-0.000E+03,0.70E+03,0.00E+03,0.35E+03,-0.00E+03,0.895E+00
2022-10-13 00:15:00,0000:15:00,00000000,49.99E+00,234.4E+00,234.4E+00,0.0E+00,227.2E+00,227.2E+00,-118.8E+00,240.8E+00,240.8E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.77E+00,0.77E+00,-147.5E+00,1.79E+00,1.73E+00,103.6E+00,0.00E+03,0.15E+03,0.40E+03,0.55E+03,0.00E+03,0.18E+03,0.43E+03,0.61E+03,0.00E+03,0.09E+03,0.17E+03,0.25E+03,0.000E+99,0.870E+00,0.923E+00,0.908E+00,0.165E+03,0.000E+03,0.082E+03,-0.000E+03,0.00000E+00,0.046E+03,0.000E+03,0.021E+03,0.000E+03,0.55E+03,0.00E+03,0.25E+03,0.00E+03,0.909E+00
2022-10-13 00:20:00,0000:20:00,00000000,50.00E+00,234.6E+00,234.6E+00,0.0E+00,227.1E+00,227.0E+00,-118.8E+00,241.1E+00,241.1E+00,121.0E+00,1.20E+00,1.20E+00,-42.7E+00,3.68E+00,3.65E+00,-145.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.21E+03,0.74E+03,0.00E+03,0.94E+03,0.28E+03,0.83E+03,0.00E+03,1.12E+03,0.19E+03,0.39E+03,0.00E+03,0.58E+03,0.729E+00,0.883E+00,0.000E+99,0.844E+00,0.243E+03,0.000E+03,0.131E+03,-0.000E+03,0.00000E+00,0.078E+03,0.000E+03,0.049E+03,-0.000E+03,0.94E+03,0.00E+03,0.58E+03,-0.00E+03,0.851E+00
2022-10-13 00:25:00,0000:25:00,00000000,50.00E+00,234.5E+00,234.4E+00,0.0E+00,227.3E+00,227.3E+00,-118.9E+00,241.2E+00,241.1E+00,121.0E+00,4.19E+00,4.17E+00,-43.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.71E+03,0.00E+03,0.00E+03,0.71E+03,0.98E+03,0.00E+03,0.00E+03,0.98E+03,0.68E+03,0.00E+03,0.00E+03,0.68E+03,0.724E+00,0.000E+99,0.000E+99,0.724E+00,0.302E+03,0.000E+03,0.187E+03,-0.000E+03,0.00000E+00,0.059E+03,0.000E+03,0.056E+03,0.000E+03,0.71E+03,0.00E+03,0.68E+03,0.00E+03,0.724E+00
2022-10-13 00:30:00,0000:30:00,00000000,50.01E+00,234.9E+00,234.9E+00,0.0E+00,227.4E+00,227.4E+00,-118.8E+00,241.4E+00,241.4E+00,121.0E+00,0.92E+00,0.91E+00,-41.7E+00,3.65E+00,3.63E+00,-146.0E+00,0.25E+00,0.25E+00,104.8E+00,0.16E+03,0.73E+03,0.06E+03,0.95E+03,0.22E+03,0.83E+03,0.06E+03,1.11E+03,0.14E+03,0.39E+03,0.02E+03,0.56E+03,0.739E+00,0.881E+00,0.919E+00,0.856E+00,0.381E+03,0.000E+03,0.234E+03,-0.000E+03,0.00000E+00,0.079E+03,0.000E+03,0.047E+03,-0.000E+03,0.95E+03,0.00E+03,0.56E+03,-0.00E+03,0.861E+00
2022-10-13 00:35:00,0000:35:00,00000000,49.99E+00,234.8E+00,234.7E+00,0.0E+00,227.7E+00,227.6E+00,-118.8E+00,241.4E+00,241.4E+00,121.0E+00,1.31E+00,1.30E+00,-42.1E+00,2.08E+00,2.06E+00,-145.5E+00,1.22E+00,1.18E+00,103.1E+00,0.23E+03,0.42E+03,0.27E+03,0.91E+03,0.31E+03,0.47E+03,0.29E+03,1.07E+03,0.21E+03,0.22E+03,0.12E+03,0.55E+03,0.731E+00,0.884E+00,0.920E+00,0.850E+00,0.457E+03,0.000E+03,0.280E+03,-0.000E+03,0.00000E+00,0.076E+03,0.000E+03,0.046E+03,-0.000E+03,0.91E+03,0.00E+03,0.55E+03,-0.00E+03,0.855E+00
2022-10-13 00:40:00,0000:40:00,00000000,50.02E+00,234.8E+00,234.8E+00,0.0E+00,227.5E+00,227.5E+00,-118.8E+00,241.5E+00,241.5E+00,121.0E+00,0.70E+00,0.70E+00,-41.5E+00,1.58E+00,1.57E+00,-146.7E+00,0.01E+00,0.01E+00,135.1E+00,0.12E+03,0.31E+03,0.00E+03,0.44E+03,0.16E+03,0.36E+03,0.00E+03,0.53E+03,0.11E+03,0.17E+03,-0.00E+03,0.28E+03,0.739E+00,0.877E+00,-0.863E+00,0.834E+00,0.494E+03,0.000E+03,0.304E+03,-0.000E+03,0.00000E+00,0.037E+03,0.000E+03,0.024E+03,-0.000E+03,0.44E+03,0.00E+03,0.28E+03,-0.00E+03,0.840E+00
2022-10-13 00:45:00,0000:45:00,00000000,49.99E+00,234.8E+00,234.8E+00,0.0E+00,227.3E+00,227.3E+00,-118.8E+00,241.5E+00,241.4E+00,121.0E+00,1.07E+00,1.06E+00,-41.9E+00,3.65E+00,3.63E+00,-145.9E+00,0.02E+00,0.02E+00,109.2E+00,0.18E+03,0.73E+03,0.01E+03,0.92E+03,0.25E+03,0.83E+03,0.01E+03,1.09E+03,0.17E+03,0.39E+03,0.00E+03,0.57E+03,0.728E+00,0.880E+00,0.902E+00,0.845E+00,0.570E+03,0.000E+03,0.351E+03,-0.000E+03,0.00000E+00,0.077E+03,0.000E+03,0.048E+03,-0.000E+03,0.92E+03,0.00E+03,0.57E+03,-0.00E+03,0.849E+00
