"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-10-08 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-10-08 00:50:00,0000:50:00,00000000,50.00E+00,233.8E+00,233.7E+00,0.0E+00,226.0E+00,226.0E+00,-119.0E+00,240.1E+00,240.0E+00,120.9E+00,0.86E+00,0.85E+00,-42.1E+00,11.31E+00,11.31E+00,-117.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.15E+03,2.56E+03,0.00E+03,2.70E+03,0.20E+03,2.56E+03,0.00E+03,2.76E+03,0.14E+03,-0.09E+03,0.00E+03,0.17E+03,0.728E+00,-0.999E+00,0.000E+99,0.980E+00,1.036E+03,0.000E+03,0.570E+03,-0.013E+03,0.00000E+00,0.225E+03,0.000E+03,0.020E+03,-0.006E+03,2.70E+03,0.00E+03,0.24E+03,-0.08E+03,0.996E+00
2022-10-08 00:55:00,0000:55:00,00000000,50.01E+00,233.8E+00,233.8E+00,0.0E+00,226.4E+00,226.4E+00,-118.9E+00,239.9E+00,239.9E+00,120.9E+00,0.44E+00,0.43E+00,-42.2E+00,4.76E+00,4.75E+00,-118.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.07E+03,1.07E+03,0.00E+03,1.15E+03,0.10E+03,1.08E+03,0.00E+03,1.18E+03,0.07E+03,-0.02E+03,0.00E+03,0.05E+03,0.730E+00,-0.998E+00,0.000E+99,0.975E+00,1.131E+03,0.000E+03,0.578E+03,-0.016E+03,0.00000E+00,0.096E+03,0.000E+03,0.007E+03,-0.003E+03,1.15E+03,0.00E+03,0.09E+03,-0.03E+03,0.997E+00
2022-10-08 01:00:00,0001:00:00,00000000,50.01E+00,233.8E+00,233.8E+00,0.0E+00,226.5E+00,226.5E+00,-118.9E+00,239.7E+00,239.7E+00,121.0E+00,0.44E+00,0.43E+00,-42.2E+00,2.25E+00,2.23E+00,-123.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.07E+03,0.50E+03,0.00E+03,0.58E+03,0.10E+03,0.51E+03,0.00E+03,0.61E+03,0.07E+03,0.08E+03,0.00E+03,0.15E+03,0.733E+00,0.989E+00,0.000E+99,0.946E+00,1.180E+03,0.000E+03,0.590E+03,-0.016E+03,0.00000E+00,0.048E+03,0.000E+03,0.013E+03,0.000E+03,0.58E+03,0.00E+03,0.15E+03,0.00E+03,0.966E+00
2022-10-08 01:05:00,0001:05:00,00000000,49.99E+00,233.8E+00,233.7E+00,0.0E+00,226.5E+00,226.5E+00,-118.8E+00,239.9E+00,239.9E+00,121.0E+00,0.44E+00,0.43E+00,-42.1E+00,2.25E+00,2.24E+00,-122.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.07E+03,0.51E+03,0.00E+03,0.58E+03,0.10E+03,0.51E+03,0.00E+03,0.61E+03,0.07E+03,0.08E+03,0.00E+03,0.15E+03,0.726E+00,0.989E+00,0.000E+99,0.945E+00,1.228E+03,0.000E+03,0.603E+03,-0.016E+03,0.00000E+00,0.048E+03,0.000E+03,0.013E+03,0.000E+03,0.58E+03,0.00E+03,0.15E+03,0.00E+03,0.966E+00
2022-10-08 01:10:00,0001:10:00,00000000,50.02E+00,234.0E+00,234.0E+00,0.0E+00,226.7E+00,226.7E+00,-118.9E+00,240.1E+00,240.1E+00,121.0E+00,0.43E+00,0.42E+00,-42.0E+00,2.26E+00,2.24E+00,-122.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.07E+03,0.51E+03,0.00E+03,0.58E+03,0.10E+03,0.51E+03,0.00E+03,0.61E+03,0.07E+03,0.07E+03,0.00E+03,0.15E+03,0.729E+00,0.989E+00,0.000E+99,0.947E+00,1.276E+03,0.000E+03,0.616E+03,-0.016E+03,0.00000E+00,0.048E+03,0.000E+03,0.013E+03,0.000E+03,0.58E+03,0.00E+03,0.15E+03,0.00E+03,0.968E+00
2022-10-08 01:15:00,0001:15:00,00000000,49.99E+00,234.1E+00,234.1E+00,0.0E+00,226.7E+00,226.7E+00,-118.9E+00,240.1E+00,240.1E+00,121.0E+00,0.88E+00,0.86E+00,-42.2E+00,2.30E+00,2.28E+00,-122.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.15E+03,0.51E+03,0.00E+03,0.66E+03,0.20E+03,0.52E+03,0.00E+03,0.72E+03,0.14E+03,0.08E+03,0.00E+03,0.24E+03,0.723E+00,0.986E+00,0.000E+99,0.912E+00,1.331E+03,0.000E+03,0.636E+03,-0.016E+03,0.00000E+00,0.055E+03,0.000E+03,0.020E+03,0.000E+03,0.66E+03,0.00E+03,0.24E+03,0.00E+03,0.941E+00
2022-10-08 01:20:00,0001:20:00,00000000,50.00E+00,234.3E+00,234.3E+00,0.0E+00,226.3E+00,226.2E+00,-118.9E+00,240.0E+00,240.0E+00,120.9E+00,0.40E+00,0.39E+00,-42.3E+00,9.82E+00,9.77E+00,-142.9E+00,0.01E+00,0.01E+00,119.8E+00,0.07E+03,2.02E+03,0.00E+03,2.09E+03,0.09E+03,2.22E+03,0.00E+03,2.32E+03,0.06E+03,0.93E+03,-0.00E+03,1.00E+03,0.725E+00,0.909E+00,0.973E+00,0.902E+00,1.505E+03,0.000E+03,0.719E+03,-0.016E+03,0.00000E+00,0.174E+03,0.000E+03,0.083E+03,0.000E+03,2.09E+03,0.00E+03,1.00E+03,0.00E+03,0.903E+00
2022-10-08 01:25:00,0001:25:00,00000000,50.01E+00,234.4E+00,234.3E+00,0.0E+00,226.5E+00,226.5E+00,-118.8E+00,240.3E+00,240.3E+00,120.9E+00,0.19E+00,0.19E+00,-42.1E+00,8.69E+00,8.63E+00,-148.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.03E+03,1.69E+03,0.00E+03,1.72E+03,0.04E+03,1.97E+03,0.00E+03,2.01E+03,0.03E+03,0.97E+03,0.00E+03,1.01E+03,0.723E+00,0.857E+00,0.000E+99,0.854E+00,1.649E+03,0.000E+03,0.802E+03,-0.016E+03,0.00000E+00,0.143E+03,0.000E+03,0.084E+03,0.000E+03,1.72E+03,0.00E+03,1.01E+03,0.00E+03,0.863E+00
2022-10-08 01:30:00,0001:30:00,00000000,49.99E+00,234.2E+00,234.2E+00,0.0E+00,226.5E+00,226.5E+00,-118.8E+00,240.3E+00,240.2E+00,121.0E+00,0.45E+00,0.44E+00,-42.3E+00,7.60E+00,7.52E+00,-156.1E+00,0.00E+00,0.00E+00,-2.3E+00,0.08E+03,1.32E+03,0.00E+03,1.40E+03,0.11E+03,1.72E+03,0.00E+03,1.83E+03,0.07E+03,1.04E+03,0.00E+03,1.11E+03,0.721E+00,0.770E+00,0.000E+99,0.767E+00,1.765E+03,0.000E+03,0.895E+03,-0.016E+03,0.00000E+00,0.117E+03,0.000E+03,0.093E+03,0.000E+03,1.40E+03,0.00E+03,1.11E+03,0.00E+03,0.783E+00
2022-10-08 01:35:00,0001:35:00,00000000,50.00E+00,234.1E+00,234.1E+00,0.0E+00,226.4E+00,226.4E+00,-118.7E+00,240.3E+00,240.3E+00,121.0E+00,0.48E+00,0.48E+00,-42.2E+00,6.48E+00,6.38E+00,-167.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.08E+03,0.95E+03,0.00E+03,1.03E+03,0.11E+03,1.47E+03,0.00E+03,1.58E+03,0.08E+03,1.11E+03,0.00E+03,1.19E+03,0.715E+00,0.645E+00,0.000E+99,0.650E+00,1.851E+03,0.000E+03,0.995E+03,-0.016E+03,0.00000E+00,0.086E+03,0.000E+03,0.099E+03,0.000E+03,1.03E+03,0.00E+03,1.19E+03,0.00E+03,0.652E+00
2022-10-08 01:40:00,0001:40:00,00000000,50.01E+00,234.2E+00,234.2E+00,0.0E+00,226.3E+00,226.3E+00,-118.8E+00,240.3E+00,240.3E+00,121.0E+00,0.25E+00,0.25E+00,-42.1E+00,7.50E+00,7.41E+00,-157.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.04E+03,1.28E+03,0.00E+03,1.33E+03,0.06E+03,1.70E+03,0.00E+03,1.76E+03,0.04E+03,1.05E+03,0.00E+03,1.09E+03,0.724E+00,0.757E+00,0.000E+99,0.756E+00,1.961E+03,0.000E+03,1.086E+03,-0.016E+03,0.00000E+00,0.111E+03,0.000E+03,0.091E+03,0.000E+03,1.33E+03,0.00E+03,1.09E+03,0.00E+03,0.772E+00
2022-10-08 01:45:00,0001:45:00,00000000,50.00E+00,234.1E+00,234.1E+00,0.0E+00,226.4E+00,226.3E+00,-118.8E+00,240.3E+00,240.2E+00,120.9E+00,0.61E+00,0.61E+00,-43.3E+00,7.57E+00,7.49E+00,-157.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.10E+03,1.30E+03,0.00E+03,1.41E+03,0.14E+03,1.71E+03,0.00E+03,1.86E+03,0.10E+03,1.06E+03,0.00E+03,1.16E+03,0.720E+00,0.760E+00,0.000E+99,0.757E+00,2.079E+03,0.000E+03,1.182E+03,-0.016E+03,0.00000E+00,0.117E+03,0.000E+03,0.096E+03,0.000E+03,1.41E+03,0.00E+03,1.16E+03,0.00E+03,0.772E+00
2022-10-08 01:50:00,0001:50:00,00000000,50.00E+00,234.2E+00,234.1E+00,0.0E+00,226.5E+00,226.5E+00,-118.8E+00,240.2E+00,240.2E+00,120.9E+00,0.53E+00,0.52E+00,-42.4E+00,6.44E+00,6.33E+00,-169.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.09E+03,0.90E+03,0.00E+03,0.99E+03,0.12E+03,1.46E+03,0.00E+03,1.58E+03,0.08E+03,1.15E+03,0.00E+03,1.23E+03,0.728E+00,0.619E+00,0.000E+99,0.627E+00,2.161E+03,0.000E+03,1.285E+03,-0.016E+03,0.00000E+00,0.083E+03,0.000E+03,0.103E+03,0.000E+03,0.99E+03,0.00E+03,1.23E+03,0.00E+03,0.628E+00
2022-10-08 01:55:00,0001:55:00,00000000,50.00E+00,234.3E+00,234.3E+00,0.0E+00,226.5E+00,226.4E+00,-118.8E+00,240.3E+00,240.2E+00,120.9E+00,0.26E+00,0.26E+00,-41.7E+00,7.58E+00,7.49E+00,-157.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.04E+03,1.30E+03,0.00E+03,1.34E+03,0.06E+03,1.72E+03,0.00E+03,1.78E+03,0.04E+03,1.07E+03,0.00E+03,1.11E+03,0.712E+00,0.755E+00,0.000E+99,0.754E+00,2.273E+03,0.000E+03,1.378E+03,-0.016E+03,0.00000E+00,0.112E+03,0.000E+03,0.093E+03,0.000E+03,1.34E+03,0.00E+03,1.11E+03,0.00E+03,0.769E+00
2022-10-08 02:00:00,0002:00:00,00000000,50.00E+00,234.2E+00,234.1E+00,0.0E+00,226.5E+00,226.5E+00,-118.8E+00,240.0E+00,240.0E+00,121.0E+00,0.29E+00,0.29E+00,-41.0E+00,4.58E+00,4.51E+00,-163.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.05E+03,0.70E+03,0.00E+03,0.74E+03,0.07E+03,1.04E+03,0.00E+03,1.11E+03,0.05E+03,0.73E+03,0.00E+03,0.78E+03,0.711E+00,0.670E+00,0.000E+99,0.673E+00,2.335E+03,0.000E+03,1.442E+03,-0.016E+03,0.00000E+00,0.062E+03,0.000E+03,0.065E+03,0.000E+03,0.74E+03,0.00E+03,0.78E+03,0.00E+03,0.692E+00
2022-10-08 02:05:00,0002:05:00,00000000,50.00E+00,234.0E+00,234.0E+00,0.0E+00,226.7E+00,226.6E+00,-118.9E+00,240.1E+00,240.0E+00,121.0E+00,0.30E+00,0.29E+00,-41.3E+00,2.40E+00,2.36E+00,-123.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.05E+03,0.53E+03,0.00E+03,0.58E+03,0.07E+03,0.54E+03,0.00E+03,0.61E+03,0.05E+03,0.10E+03,0.00E+03,0.15E+03,0.705E+00,0.983E+00,0.000E+99,0.952E+00,2.384E+03,0.000E+03,1.455E+03,-0.016E+03,0.00000E+00,0.049E+03,0.000E+03,0.013E+03,0.000E+03,0.58E+03,0.00E+03,0.15E+03,0.00E+03,0.967E+00
2022-10-08 02:10:00,0002:10:00,00000000,50.00E+00,234.1E+00,234.1E+00,0.0E+00,226.8E+00,226.7E+00,-118.8E+00,240.4E+00,240.3E+00,121.0E+00,0.22E+00,0.21E+00,-41.2E+00,2.39E+00,2.36E+00,-123.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.04E+03,0.53E+03,0.00E+03,0.57E+03,0.05E+03,0.54E+03,0.00E+03,0.59E+03,0.04E+03,0.10E+03,0.00E+03,0.14E+03,0.716E+00,0.984E+00,0.000E+99,0.961E+00,2.431E+03,0.000E+03,1.466E+03,-0.016E+03,0.00000E+00,0.048E+03,0.000E+03,0.011E+03,0.000E+03,0.57E+03,0.00E+03,0.14E+03,0.00E+03,0.972E+00
2022-10-08 02:15:00,0002:15:00,00000000,50.00E+00,234.1E+00,234.1E+00,0.0E+00,226.9E+00,226.9E+00,-118.8E+00,240.5E+00,240.5E+00,121.0E+00,0.60E+00,0.59E+00,-42.8E+00,2.40E+00,2.36E+00,-122.9E+00,0.02E+00,0.02E+00,111.0E+00,0.10E+03,0.53E+03,0.01E+03,0.64E+03,0.14E+03,0.54E+03,0.01E+03,0.69E+03,0.10E+03,0.10E+03,0.00E+03,0.21E+03,0.715E+00,0.984E+00,0.942E+00,0.929E+00,2.484E+03,0.000E+03,1.484E+03,-0.016E+03,0.00000E+00,0.053E+03,0.000E+03,0.017E+03,-0.000E+03,0.64E+03,0.00E+03,0.21E+03,-0.00E+03,0.951E+00
2022-10-08 02:20:00,0002:20:00,00000000,49.99E+00,234.2E+00,234.2E+00,0.0E+00,226.9E+00,226.9E+00,-118.8E+00,240.3E+00,240.3E+00,121.0E+00,0.29E+00,0.29E+00,-42.5E+00,2.40E+00,2.37E+00,-122.8E+00,0.00E+00,0.00E+00,-2.3E+00,0.05E+03,0.54E+03,0.00E+03,0.58E+03,0.07E+03,0.54E+03,0.00E+03,0.61E+03,0.05E+03,0.10E+03,0.00E+03,0.15E+03,0.719E+00,0.984E+00,0.000E+99,0.955E+00,2.533E+03,0.000E+03,1.496E+03,-0.016E+03,0.00000E+00,0.049E+03,0.000E+03,0.012E+03,0.000E+03,0.58E+03,0.00E+03,0.15E+03,0.00E+03,0.969E+00
2022-10-08 02:25:00,0002:25:00,00000000,50.01E+00,234.4E+00,234.4E+00,0.0E+00,226.9E+00,226.9E+00,-118.9E+00,240.4E+00,240.4E+00,121.0E+00,0.58E+00,0.58E+00,-42.4E+00,2.39E+00,2.36E+00,-122.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.10E+03,0.53E+03,0.00E+03,0.63E+03,0.14E+03,0.54E+03,0.00E+03,0.68E+03,0.09E+03,0.10E+03,0.00E+03,0.20E+03,0.717E+00,0.984E+00,0.000E+99,0.931E+00,2.586E+03,0.000E+03,1.513E+03,-0.016E+03,0.00000E+00,0.053E+03,0.000E+03,0.017E+03,0.000E+03,0.63E+03,0.00E+03,0.20E+03,0.00E+03,0.953E+00
2022-10-08 02:30:00,0002:30:00,00000000,50.00E+00,234.5E+00,234.5E+00,0.0E+00,227.0E+00,227.0E+00,-118.8E+00,240.6E+00,240.6E+00,121.0E+00,0.28E+00,0.28E+00,-42.4E+00,2.39E+00,2.36E+00,-122.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.05E+03,0.53E+03,0.00E+03,0.58E+03,0.07E+03,0.54E+03,0.00E+03,0.61E+03,0.05E+03,0.10E+03,0.00E+03,0.15E+03,0.722E+00,0.984E+00,0.000E+99,0.956E+00,2.634E+03,0.000E+03,1.525E+03,-0.016E+03,0.00000E+00,0.049E+03,0.000E+03,0.012E+03,0.000E+03,0.58E+03,0.00E+03,0.15E+03,0.00E+03,0.969E+00
2022-10-08 02:35:00,0002:35:00,00000000,50.00E+00,234.6E+00,234.5E+00,0.0E+00,226.9E+00,226.8E+00,-118.9E+00,240.6E+00,240.5E+00,121.0E+00,0.57E+00,0.57E+00,-42.4E+00,2.39E+00,2.36E+00,-122.8E+00,0.01E+00,0.01E+00,123.3E+00,0.10E+03,0.53E+03,0.00E+03,0.63E+03,0.13E+03,0.54E+03,0.00E+03,0.68E+03,0.09E+03,0.10E+03,-0.00E+03,0.20E+03,0.722E+00,0.984E+00,-0.903E+00,0.932E+00,2.687E+03,0.000E+03,1.542E+03,-0.016E+03,0.00000E+00,0.053E+03,0.000E+03,0.017E+03,-0.000E+03,0.63E+03,0.00E+03,0.20E+03,-0.00E+03,0.954E+00
2022-10-08 02:40:00,0002:40:00,00000000,50.01E+00,234.7E+00,234.6E+00,0.0E+00,226.8E+00,226.7E+00,-118.9E+00,240.4E+00,240.3E+00,121.0E+00,0.87E+00,0.86E+00,-43.7E+00,2.39E+00,2.36E+00,-122.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.15E+03,0.53E+03,0.00E+03,0.68E+03,0.20E+03,0.54E+03,0.00E+03,0.75E+03,0.14E+03,0.10E+03,0.00E+03,0.26E+03,0.717E+00,0.984E+00,0.000E+99,0.911E+00,2.744E+03,0.000E+03,1.563E+03,-0.016E+03,0.00000E+00,0.057E+03,0.000E+03,0.021E+03,0.000E+03,0.68E+03,0.00E+03,0.26E+03,0.00E+03,0.936E+00
2022-10-08 02:45:00,0002:45:00,00000000,49.99E+00,234.4E+00,234.4E+00,0.0E+00,226.4E+00,226.4E+00,-118.9E+00,240.2E+00,240.2E+00,121.0E+00,0.61E+00,0.61E+00,-42.2E+00,5.28E+00,5.23E+00,-137.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.10E+03,1.11E+03,0.00E+03,1.21E+03,0.14E+03,1.19E+03,0.00E+03,1.34E+03,0.10E+03,0.42E+03,0.00E+03,0.53E+03,0.730E+00,0.929E+00,0.000E+99,0.908E+00,2.845E+03,0.000E+03,1.607E+03,-0.016E+03,0.00000E+00,0.101E+03,0.000E+03,0.044E+03,0.000E+03,1.21E+03,0.00E+03,0.53E+03,0.00E+03,0.917E+00
