"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22092900
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-10-31 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-10-31 00:00:00
2022-10-31 00:05:00,0000:05:00,00000000,49.99E+00,233.5E+00,233.5E+00,0.0E+00,226.1E+00,226.1E+00,-118.8E+00,240.2E+00,240.1E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,2.18E+00,2.16E+00,-144.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.44E+03,0.00E+03,0.44E+03,0.00E+03,0.49E+03,0.00E+03,0.49E+03,0.00E+03,0.22E+03,0.00E+03,0.22E+03,0.000E+99,0.892E+00,0.000E+99,0.892E+00,0.036E+03,0.000E+03,0.018E+03,-0.000E+03,0.00000E+00,0.036E+03,0.000E+03,0.018E+03,-0.000E+03,0.44E+03,0.00E+03,0.22E+03,-0.00E+03,0.894E+00
2022-10-31 00:10:00,0000:10:00,00000000,50.00E+00,233.2E+00,233.1E+00,0.0E+00,225.8E+00,225.7E+00,-118.8E+00,239.6E+00,239.5E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,1.39E+00,1.38E+00,-145.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.28E+03,0.00E+03,0.28E+03,0.00E+03,0.31E+03,0.00E+03,0.31E+03,0.00E+03,0.14E+03,0.00E+03,0.14E+03,0.000E+99,0.887E+00,0.000E+99,0.887E+00,0.060E+03,0.000E+03,0.030E+03,-0.000E+03,0.00000E+00,0.023E+03,0.000E+03,0.012E+03,0.000E+03,0.28E+03,0.00E+03,0.14E+03,0.00E+03,0.888E+00
2022-10-31 00:15:00,0000:15:00,00000000,50.00E+00,233.3E+00,233.3E+00,0.0E+00,225.6E+00,225.6E+00,-118.8E+00,239.7E+00,239.7E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,3.54E+00,3.51E+00,-144.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.71E+03,0.00E+03,0.71E+03,0.00E+03,0.80E+03,0.00E+03,0.80E+03,0.00E+03,0.36E+03,0.00E+03,0.36E+03,0.000E+99,0.890E+00,0.000E+99,0.890E+00,0.119E+03,0.000E+03,0.060E+03,-0.000E+03,0.00000E+00,0.059E+03,0.000E+03,0.030E+03,-0.000E+03,0.71E+03,0.00E+03,0.36E+03,-0.00E+03,0.892E+00
2022-10-31 00:20:00,0000:20:00,00000000,50.00E+00,233.4E+00,233.3E+00,0.0E+00,225.8E+00,225.7E+00,-118.8E+00,240.0E+00,240.0E+00,121.0E+00,1.02E+00,1.02E+00,-42.3E+00,2.57E+00,2.55E+00,-144.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.17E+03,0.52E+03,0.00E+03,0.69E+03,0.24E+03,0.58E+03,0.00E+03,0.82E+03,0.16E+03,0.26E+03,0.00E+03,0.43E+03,0.732E+00,0.891E+00,0.000E+99,0.845E+00,0.176E+03,0.000E+03,0.096E+03,-0.000E+03,0.00000E+00,0.058E+03,0.000E+03,0.036E+03,-0.000E+03,0.69E+03,0.00E+03,0.43E+03,-0.00E+03,0.847E+00
2022-10-31 00:25:00,0000:25:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,226.1E+00,226.1E+00,-118.8E+00,240.5E+00,240.4E+00,121.0E+00,1.97E+00,1.96E+00,-42.3E+00,0.93E+00,0.92E+00,-146.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.34E+03,0.18E+03,0.00E+03,0.52E+03,0.46E+03,0.21E+03,0.00E+03,0.67E+03,0.31E+03,0.10E+03,0.00E+03,0.42E+03,0.733E+00,0.880E+00,0.000E+99,0.779E+00,0.220E+03,0.000E+03,0.131E+03,-0.000E+03,0.00000E+00,0.043E+03,0.000E+03,0.035E+03,0.000E+03,0.52E+03,0.00E+03,0.42E+03,0.00E+03,0.781E+00
2022-10-31 00:30:00,0000:30:00,00000000,50.01E+00,233.9E+00,233.8E+00,0.0E+00,226.1E+00,226.1E+00,-118.8E+00,240.6E+00,240.6E+00,121.0E+00,1.04E+00,1.03E+00,-41.6E+00,3.50E+00,3.48E+00,-145.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.18E+03,0.70E+03,0.00E+03,0.88E+03,0.24E+03,0.79E+03,0.00E+03,1.03E+03,0.16E+03,0.36E+03,0.00E+03,0.53E+03,0.735E+00,0.888E+00,0.000E+99,0.852E+00,0.293E+03,0.000E+03,0.175E+03,-0.000E+03,0.00000E+00,0.073E+03,0.000E+03,0.044E+03,-0.000E+03,0.88E+03,0.00E+03,0.53E+03,-0.00E+03,0.857E+00
2022-10-31 00:35:00,0000:35:00,00000000,50.00E+00,233.7E+00,233.7E+00,0.0E+00,226.3E+00,226.2E+00,-118.8E+00,240.4E+00,240.4E+00,121.0E+00,1.44E+00,1.43E+00,-41.7E+00,1.87E+00,1.85E+00,-144.6E+00,0.01E+00,0.01E+00,131.9E+00,0.25E+03,0.38E+03,0.00E+03,0.63E+03,0.34E+03,0.42E+03,0.00E+03,0.76E+03,0.23E+03,0.19E+03,-0.00E+03,0.41E+03,0.737E+00,0.890E+00,-0.898E+00,0.823E+00,0.345E+03,0.000E+03,0.210E+03,-0.000E+03,0.00000E+00,0.052E+03,0.000E+03,0.035E+03,-0.000E+03,0.63E+03,0.00E+03,0.42E+03,-0.00E+03,0.832E+00
2022-10-31 00:40:00,0000:40:00,00000000,50.00E+00,233.6E+00,233.6E+00,0.0E+00,226.2E+00,226.2E+00,-118.8E+00,240.2E+00,240.2E+00,121.0E+00,1.11E+00,1.11E+00,-41.7E+00,1.69E+00,1.68E+00,-145.8E+00,0.02E+00,0.02E+00,107.7E+00,0.19E+03,0.34E+03,0.00E+03,0.53E+03,0.26E+03,0.38E+03,0.01E+03,0.65E+03,0.18E+03,0.18E+03,0.00E+03,0.36E+03,0.737E+00,0.884E+00,0.960E+00,0.826E+00,0.390E+03,0.000E+03,0.239E+03,-0.000E+03,0.00000E+00,0.045E+03,0.000E+03,0.030E+03,0.000E+03,0.53E+03,0.00E+03,0.36E+03,0.00E+03,0.833E+00
2022-10-31 00:45:00,0000:45:00,00000000,50.00E+00,233.7E+00,233.7E+00,0.0E+00,226.2E+00,226.1E+00,-118.8E+00,240.2E+00,240.2E+00,120.9E+00,1.11E+00,1.09E+00,-41.5E+00,3.54E+00,3.51E+00,-145.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.19E+03,0.71E+03,0.00E+03,0.90E+03,0.26E+03,0.80E+03,0.00E+03,1.06E+03,0.18E+03,0.37E+03,0.00E+03,0.54E+03,0.733E+00,0.887E+00,0.000E+99,0.849E+00,0.465E+03,0.000E+03,0.285E+03,-0.000E+03,0.00000E+00,0.075E+03,0.000E+03,0.045E+03,-0.000E+03,0.90E+03,0.00E+03,0.54E+03,-0.00E+03,0.856E+00
