"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-09-03 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-09-03 00:50:00,0000:50:00,00000000,50.02E+00,231.3E+00,231.3E+00,0.0E+00,221.4E+00,221.4E+00,-118.5E+00,238.3E+00,238.3E+00,121.0E+00,0.30E+00,0.29E+00,-40.1E+00,1.40E+00,1.39E+00,-144.1E+00,0.87E+00,0.84E+00,108.5E+00,0.05E+03,0.27E+03,0.20E+03,0.52E+03,0.07E+03,0.31E+03,0.21E+03,0.58E+03,0.05E+03,0.14E+03,0.07E+03,0.25E+03,0.742E+00,0.892E+00,0.942E+00,0.892E+00,1.345E+03,0.000E+03,0.637E+03,-0.006E+03,0.00000E+00,0.043E+03,0.000E+03,0.021E+03,-0.000E+03,0.52E+03,0.00E+03,0.25E+03,-0.00E+03,0.899E+00
2022-09-03 00:55:00,0000:55:00,00000000,50.01E+00,230.1E+00,230.0E+00,0.0E+00,220.3E+00,220.3E+00,-118.6E+00,237.7E+00,237.7E+00,120.9E+00,5.67E+00,5.64E+00,-43.3E+00,3.25E+00,3.23E+00,-143.7E+00,0.02E+00,0.02E+00,109.4E+00,0.94E+03,0.64E+03,0.00E+03,1.59E+03,1.30E+03,0.71E+03,0.00E+03,2.02E+03,0.90E+03,0.31E+03,0.00E+03,1.24E+03,0.723E+00,0.901E+00,0.955E+00,0.786E+00,1.478E+03,0.000E+03,0.741E+03,-0.006E+03,0.00000E+00,0.133E+03,0.000E+03,0.103E+03,0.000E+03,1.59E+03,0.00E+03,1.24E+03,0.00E+03,0.790E+00
2022-09-03 01:00:00,0001:00:00,00000000,50.01E+00,230.5E+00,230.5E+00,0.0E+00,220.5E+00,220.5E+00,-118.6E+00,237.9E+00,237.8E+00,120.9E+00,1.17E+00,1.17E+00,-44.9E+00,3.93E+00,3.91E+00,-143.7E+00,0.00E+00,0.00E+00,-2.5E+00,0.19E+03,0.78E+03,0.00E+03,0.97E+03,0.27E+03,0.87E+03,0.00E+03,1.14E+03,0.19E+03,0.38E+03,0.00E+03,0.57E+03,0.704E+00,0.897E+00,0.000E+99,0.851E+00,1.558E+03,0.000E+03,0.788E+03,-0.006E+03,0.00000E+00,0.081E+03,0.000E+03,0.048E+03,-0.000E+03,0.97E+03,0.00E+03,0.57E+03,-0.00E+03,0.861E+00
2022-09-03 01:05:00,0001:05:00,00000000,49.98E+00,229.5E+00,229.5E+00,0.0E+00,219.7E+00,219.7E+00,-118.6E+00,236.6E+00,236.5E+00,120.9E+00,1.17E+00,1.16E+00,-39.9E+00,0.37E+00,0.36E+00,-141.4E+00,0.00E+00,0.00E+00,-2.4E+00,0.20E+03,0.07E+03,0.00E+03,0.28E+03,0.27E+03,0.08E+03,0.00E+03,0.35E+03,0.17E+03,0.03E+03,0.00E+03,0.21E+03,0.760E+00,0.888E+00,0.000E+99,0.790E+00,1.581E+03,0.000E+03,0.806E+03,-0.006E+03,0.00000E+00,0.023E+03,0.000E+03,0.018E+03,0.000E+03,0.28E+03,0.00E+03,0.21E+03,0.00E+03,0.792E+00
2022-09-03 01:10:00,0001:10:00,00000000,49.99E+00,228.9E+00,228.9E+00,0.0E+00,219.0E+00,219.0E+00,-118.7E+00,236.1E+00,236.1E+00,120.9E+00,5.55E+00,5.52E+00,-44.0E+00,3.51E+00,3.50E+00,-143.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.91E+03,0.70E+03,0.00E+03,1.60E+03,1.27E+03,0.77E+03,0.00E+03,2.04E+03,0.89E+03,0.33E+03,0.00E+03,1.24E+03,0.715E+00,0.904E+00,0.000E+99,0.787E+00,1.715E+03,0.000E+03,0.910E+03,-0.006E+03,0.00000E+00,0.134E+03,0.000E+03,0.104E+03,0.000E+03,1.60E+03,0.00E+03,1.24E+03,0.00E+03,0.790E+00
2022-09-03 01:15:00,0001:15:00,00000000,50.00E+00,229.1E+00,229.1E+00,0.0E+00,219.1E+00,219.1E+00,-118.7E+00,236.0E+00,236.0E+00,120.9E+00,0.41E+00,0.40E+00,-45.0E+00,3.13E+00,3.11E+00,-142.7E+00,1.06E+00,1.04E+00,95.3E+00,0.07E+03,0.62E+03,0.22E+03,0.91E+03,0.09E+03,0.68E+03,0.25E+03,1.03E+03,0.07E+03,0.29E+03,0.12E+03,0.47E+03,0.702E+00,0.905E+00,0.883E+00,0.882E+00,1.790E+03,0.000E+03,0.949E+03,-0.006E+03,0.00000E+00,0.076E+03,0.000E+03,0.039E+03,0.000E+03,0.91E+03,0.00E+03,0.47E+03,0.00E+03,0.886E+00
2022-09-03 01:20:00,0001:20:00,00000000,50.00E+00,228.9E+00,228.9E+00,0.0E+00,219.2E+00,219.2E+00,-118.7E+00,236.0E+00,236.0E+00,120.9E+00,1.70E+00,1.69E+00,-40.7E+00,0.75E+00,0.75E+00,-144.4E+00,1.98E+00,1.94E+00,92.2E+00,0.29E+03,0.15E+03,0.40E+03,0.84E+03,0.39E+03,0.16E+03,0.47E+03,1.02E+03,0.26E+03,0.07E+03,0.24E+03,0.57E+03,0.751E+00,0.895E+00,0.857E+00,0.823E+00,1.860E+03,0.000E+03,0.997E+03,-0.006E+03,0.00000E+00,0.070E+03,0.000E+03,0.048E+03,0.000E+03,0.84E+03,0.00E+03,0.57E+03,0.00E+03,0.827E+00
2022-09-03 01:25:00,0001:25:00,00000000,50.00E+00,228.8E+00,228.8E+00,0.0E+00,218.9E+00,218.9E+00,-118.7E+00,236.2E+00,236.2E+00,120.9E+00,4.99E+00,4.97E+00,-43.7E+00,3.87E+00,3.85E+00,-143.1E+00,0.01E+00,0.01E+00,124.1E+00,0.82E+03,0.76E+03,0.00E+03,1.59E+03,1.14E+03,0.85E+03,0.00E+03,1.99E+03,0.79E+03,0.36E+03,-0.00E+03,1.19E+03,0.719E+00,0.903E+00,-0.900E+00,0.797E+00,1.993E+03,0.000E+03,1.096E+03,-0.006E+03,0.00000E+00,0.132E+03,0.000E+03,0.099E+03,0.000E+03,1.59E+03,0.00E+03,1.19E+03,0.00E+03,0.800E+00
2022-09-03 01:30:00,0001:30:00,00000000,50.00E+00,229.0E+00,229.0E+00,0.0E+00,219.2E+00,219.2E+00,-118.6E+00,236.1E+00,236.1E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.46E+00,0.45E+00,-141.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.09E+03,0.00E+03,0.09E+03,0.00E+03,0.10E+03,0.00E+03,0.10E+03,0.00E+03,0.04E+03,0.00E+03,0.04E+03,0.000E+99,0.892E+00,0.000E+99,0.892E+00,2.000E+03,0.000E+03,1.099E+03,-0.006E+03,0.00000E+00,0.007E+03,0.000E+03,0.004E+03,-0.000E+03,0.09E+03,0.00E+03,0.04E+03,-0.00E+03,0.901E+00
2022-09-03 01:35:00,0001:35:00,00000000,50.00E+00,228.6E+00,228.6E+00,0.0E+00,218.5E+00,218.5E+00,-118.5E+00,236.4E+00,236.4E+00,121.0E+00,2.73E+00,2.71E+00,-41.3E+00,3.37E+00,3.35E+00,-143.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.46E+03,0.66E+03,0.00E+03,1.13E+03,0.62E+03,0.74E+03,0.00E+03,1.36E+03,0.41E+03,0.32E+03,0.00E+03,0.73E+03,0.746E+00,0.903E+00,0.000E+99,0.831E+00,2.094E+03,0.000E+03,1.160E+03,-0.006E+03,0.00000E+00,0.094E+03,0.000E+03,0.061E+03,0.000E+03,1.13E+03,0.00E+03,0.73E+03,0.00E+03,0.840E+00
2022-09-03 01:40:00,0001:40:00,00000000,50.00E+00,228.5E+00,228.5E+00,0.0E+00,218.5E+00,218.5E+00,-118.4E+00,236.8E+00,236.8E+00,121.0E+00,4.10E+00,4.07E+00,-44.3E+00,3.43E+00,3.41E+00,-142.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.66E+03,0.68E+03,0.00E+03,1.34E+03,0.94E+03,0.75E+03,0.00E+03,1.68E+03,0.66E+03,0.32E+03,0.00E+03,0.99E+03,0.711E+00,0.905E+00,0.000E+99,0.797E+00,2.206E+03,0.000E+03,1.242E+03,-0.006E+03,0.00000E+00,0.112E+03,0.000E+03,0.082E+03,0.000E+03,1.34E+03,0.00E+03,0.99E+03,0.00E+03,0.806E+00
2022-09-03 01:45:00,0001:45:00,00000000,50.00E+00,228.7E+00,228.7E+00,0.0E+00,218.8E+00,218.8E+00,-118.3E+00,236.8E+00,236.7E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.35E+00,0.35E+00,-145.8E+00,0.87E+00,0.85E+00,95.8E+00,0.00E+03,0.07E+03,0.18E+03,0.25E+03,0.00E+03,0.08E+03,0.21E+03,0.28E+03,0.00E+03,0.04E+03,0.10E+03,0.13E+03,0.000E+99,0.878E+00,0.883E+00,0.882E+00,2.227E+03,0.000E+03,1.253E+03,-0.006E+03,0.00000E+00,0.021E+03,0.000E+03,0.011E+03,0.000E+03,0.25E+03,0.00E+03,0.13E+03,0.00E+03,0.883E+00
2022-09-03 01:50:00,0001:50:00,00000000,50.01E+00,228.8E+00,228.7E+00,0.0E+00,218.9E+00,218.9E+00,-118.3E+00,236.9E+00,236.9E+00,121.0E+00,3.29E+00,3.27E+00,-42.1E+00,3.79E+00,3.77E+00,-143.1E+00,2.40E+00,2.35E+00,91.6E+00,0.55E+03,0.75E+03,0.48E+03,1.78E+03,0.75E+03,0.83E+03,0.57E+03,2.15E+03,0.51E+03,0.36E+03,0.30E+03,1.19E+03,0.735E+00,0.901E+00,0.853E+00,0.830E+00,2.375E+03,0.000E+03,1.352E+03,-0.006E+03,0.00000E+00,0.149E+03,0.000E+03,0.099E+03,0.000E+03,1.78E+03,0.00E+03,1.19E+03,0.00E+03,0.833E+00
2022-09-03 01:55:00,0001:55:00,00000000,50.00E+00,228.7E+00,228.7E+00,0.0E+00,219.3E+00,219.3E+00,-118.3E+00,237.1E+00,237.1E+00,121.0E+00,3.31E+00,3.29E+00,-44.0E+00,0.00E+00,0.00E+00,-2.4E+00,0.02E+00,0.02E+00,90.0E+00,0.54E+03,0.00E+03,0.00E+03,0.54E+03,0.76E+03,0.00E+03,0.00E+03,0.76E+03,0.53E+03,0.00E+03,0.00E+03,0.53E+03,0.715E+00,0.000E+99,0.837E+00,0.716E+00,2.421E+03,0.000E+03,1.396E+03,-0.006E+03,0.00000E+00,0.045E+03,0.000E+03,0.044E+03,0.000E+03,0.54E+03,0.00E+03,0.53E+03,0.00E+03,0.716E+00
2022-09-03 02:00:00,0002:00:00,00000000,50.00E+00,229.0E+00,228.9E+00,0.0E+00,219.2E+00,219.2E+00,-118.2E+00,237.2E+00,237.2E+00,121.0E+00,0.00E+00,0.00E+00,-2.4E+00,3.74E+00,3.72E+00,-143.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.74E+03,0.00E+03,0.74E+03,0.00E+03,0.82E+03,0.00E+03,0.82E+03,0.00E+03,0.36E+03,0.00E+03,0.36E+03,0.000E+99,0.898E+00,0.000E+99,0.898E+00,2.482E+03,0.000E+03,1.426E+03,-0.006E+03,0.00000E+00,0.061E+03,0.000E+03,0.030E+03,-0.000E+03,0.74E+03,0.00E+03,0.36E+03,-0.00E+03,0.899E+00
2022-09-03 02:05:00,0002:05:00,00000000,50.01E+00,228.6E+00,228.6E+00,0.0E+00,219.2E+00,219.2E+00,-118.2E+00,237.3E+00,237.2E+00,120.9E+00,4.10E+00,4.08E+00,-41.8E+00,2.42E+00,2.41E+00,-142.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.69E+03,0.48E+03,0.00E+03,1.17E+03,0.94E+03,0.53E+03,0.00E+03,1.47E+03,0.63E+03,0.23E+03,0.00E+03,0.88E+03,0.739E+00,0.901E+00,0.000E+99,0.797E+00,2.580E+03,0.000E+03,1.499E+03,-0.006E+03,0.00000E+00,0.097E+03,0.000E+03,0.073E+03,0.000E+03,1.17E+03,0.00E+03,0.88E+03,0.00E+03,0.799E+00
2022-09-03 02:10:00,0002:10:00,00000000,50.01E+00,228.8E+00,228.7E+00,0.0E+00,219.2E+00,219.2E+00,-118.2E+00,237.2E+00,237.2E+00,121.0E+00,2.31E+00,2.30E+00,-44.2E+00,1.35E+00,1.34E+00,-144.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.38E+03,0.26E+03,0.00E+03,0.64E+03,0.53E+03,0.30E+03,0.00E+03,0.82E+03,0.37E+03,0.13E+03,0.00E+03,0.51E+03,0.712E+00,0.893E+00,0.000E+99,0.777E+00,2.633E+03,0.000E+03,1.542E+03,-0.006E+03,0.00000E+00,0.053E+03,0.000E+03,0.043E+03,0.000E+03,0.64E+03,0.00E+03,0.51E+03,0.00E+03,0.780E+00
2022-09-03 02:15:00,0002:15:00,00000000,50.00E+00,229.0E+00,229.0E+00,0.0E+00,219.1E+00,219.1E+00,-118.2E+00,237.2E+00,237.1E+00,120.9E+00,0.00E+00,0.00E+00,-2.4E+00,3.84E+00,3.81E+00,-143.5E+00,0.10E+00,0.10E+00,109.0E+00,0.00E+03,0.75E+03,0.02E+03,0.77E+03,0.00E+03,0.84E+03,0.02E+03,0.86E+03,0.00E+03,0.37E+03,0.01E+03,0.38E+03,0.000E+99,0.896E+00,0.940E+00,0.897E+00,2.697E+03,0.000E+03,1.574E+03,-0.006E+03,0.00000E+00,0.065E+03,0.000E+03,0.031E+03,-0.000E+03,0.77E+03,0.00E+03,0.38E+03,-0.00E+03,0.899E+00
2022-09-03 02:20:00,0002:20:00,00000000,50.00E+00,228.5E+00,228.5E+00,0.0E+00,219.4E+00,219.4E+00,-118.3E+00,237.4E+00,237.3E+00,121.0E+00,5.02E+00,4.99E+00,-42.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.69E+00,0.67E+00,108.7E+00,0.83E+03,0.00E+03,0.16E+03,0.99E+03,1.15E+03,0.00E+03,0.16E+03,1.31E+03,0.79E+03,0.00E+03,0.05E+03,0.85E+03,0.728E+00,0.000E+99,0.950E+00,0.755E+00,2.780E+03,0.000E+03,1.644E+03,-0.006E+03,0.00000E+00,0.082E+03,0.000E+03,0.070E+03,0.000E+03,0.99E+03,0.00E+03,0.85E+03,0.00E+03,0.760E+00
2022-09-03 02:25:00,0002:25:00,00000000,50.00E+00,229.0E+00,229.0E+00,0.0E+00,219.4E+00,219.3E+00,-118.2E+00,237.7E+00,237.7E+00,120.9E+00,1.32E+00,1.32E+00,-45.1E+00,3.81E+00,3.79E+00,-143.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.21E+03,0.75E+03,0.00E+03,0.96E+03,0.30E+03,0.83E+03,0.00E+03,1.14E+03,0.22E+03,0.37E+03,0.00E+03,0.59E+03,0.702E+00,0.895E+00,0.000E+99,0.844E+00,2.860E+03,0.000E+03,1.693E+03,-0.006E+03,0.00000E+00,0.080E+03,0.000E+03,0.049E+03,0.000E+03,0.96E+03,0.00E+03,0.59E+03,0.00E+03,0.852E+00
2022-09-03 02:30:00,0002:30:00,00000000,50.00E+00,229.0E+00,229.0E+00,0.0E+00,219.5E+00,219.5E+00,-118.1E+00,237.6E+00,237.6E+00,120.9E+00,0.11E+00,0.10E+00,-39.3E+00,0.83E+00,0.82E+00,-143.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.02E+03,0.16E+03,0.00E+03,0.18E+03,0.02E+03,0.18E+03,0.00E+03,0.20E+03,0.02E+03,0.08E+03,0.00E+03,0.10E+03,0.741E+00,0.892E+00,0.000E+99,0.874E+00,2.875E+03,0.000E+03,1.701E+03,-0.006E+03,0.00000E+00,0.015E+03,0.000E+03,0.008E+03,-0.000E+03,0.18E+03,0.00E+03,0.10E+03,-0.00E+03,0.879E+00
2022-09-03 02:35:00,0002:35:00,00000000,50.00E+00,228.6E+00,228.6E+00,0.0E+00,219.3E+00,219.2E+00,-118.1E+00,237.5E+00,237.5E+00,120.9E+00,5.77E+00,5.74E+00,-42.8E+00,2.99E+00,2.97E+00,-143.9E+00,0.01E+00,0.01E+00,136.0E+00,0.96E+03,0.59E+03,0.00E+03,1.55E+03,1.32E+03,0.65E+03,0.00E+03,1.98E+03,0.90E+03,0.29E+03,-0.00E+03,1.21E+03,0.729E+00,0.895E+00,-0.849E+00,0.784E+00,3.004E+03,0.000E+03,1.802E+03,-0.006E+03,0.00000E+00,0.129E+03,0.000E+03,0.101E+03,0.000E+03,1.55E+03,0.00E+03,1.21E+03,0.00E+03,0.788E+00
2022-09-03 02:40:00,0002:40:00,00000000,50.00E+00,228.6E+00,228.6E+00,0.0E+00,219.1E+00,219.1E+00,-118.0E+00,237.4E+00,237.4E+00,120.9E+00,0.45E+00,0.45E+00,-45.1E+00,2.89E+00,2.87E+00,-143.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.07E+03,0.57E+03,0.00E+03,0.64E+03,0.10E+03,0.63E+03,0.00E+03,0.74E+03,0.07E+03,0.28E+03,0.00E+03,0.35E+03,0.699E+00,0.897E+00,0.000E+99,0.870E+00,3.057E+03,0.000E+03,1.831E+03,-0.006E+03,0.00000E+00,0.053E+03,0.000E+03,0.029E+03,-0.000E+03,0.64E+03,0.00E+03,0.35E+03,-0.00E+03,0.877E+00
2022-09-03 02:45:00,0002:45:00,00000000,50.00E+00,228.3E+00,228.3E+00,0.0E+00,219.0E+00,219.0E+00,-118.0E+00,237.2E+00,237.2E+00,120.9E+00,0.83E+00,0.83E+00,-40.2E+00,0.97E+00,0.96E+00,-144.5E+00,0.02E+00,0.02E+00,108.7E+00,0.14E+03,0.19E+03,0.01E+03,0.34E+03,0.19E+03,0.21E+03,0.01E+03,0.41E+03,0.12E+03,0.10E+03,0.00E+03,0.22E+03,0.755E+00,0.889E+00,0.939E+00,0.827E+00,3.085E+03,0.000E+03,1.850E+03,-0.006E+03,0.00000E+00,0.028E+03,0.000E+03,0.019E+03,-0.000E+03,0.34E+03,0.00E+03,0.22E+03,-0.00E+03,0.834E+00
