"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-08-11 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-08-11 00:55:00,0000:55:00,00000000,49.99E+00,233.0E+00,233.0E+00,0.0E+00,224.7E+00,224.6E+00,-118.9E+00,238.8E+00,238.8E+00,120.9E+00,0.13E+00,0.13E+00,9.4E+00,10.86E+00,10.86E+00,-114.6E+00,5.62E+00,5.46E+00,134.3E+00,0.03E+03,2.43E+03,1.27E+03,3.73E+03,0.03E+03,2.44E+03,1.34E+03,3.81E+03,-0.01E+03,-0.20E+03,-0.44E+03,-0.79E+03,-0.947E+00,-0.996E+00,-0.945E+00,-0.978E+00,1.667E+03,0.000E+03,0.471E+03,-0.270E+03,0.00000E+00,0.311E+03,0.000E+03,0.000E+03,-0.066E+03,3.73E+03,0.00E+03,0.00E+03,-0.79E+03,1.000E+00
2022-08-11 01:00:00,0001:00:00,00000000,49.99E+00,233.1E+00,233.1E+00,0.0E+00,224.8E+00,224.8E+00,-118.9E+00,238.8E+00,238.8E+00,120.9E+00,0.09E+00,0.08E+00,9.4E+00,10.76E+00,10.75E+00,-114.6E+00,5.13E+00,4.96E+00,135.0E+00,0.02E+03,2.41E+03,1.15E+03,3.58E+03,0.02E+03,2.42E+03,1.22E+03,3.66E+03,-0.01E+03,-0.20E+03,-0.42E+03,-0.78E+03,-0.947E+00,-0.996E+00,-0.939E+00,-0.977E+00,1.965E+03,0.000E+03,0.471E+03,-0.335E+03,0.00000E+00,0.298E+03,0.000E+03,0.000E+03,-0.065E+03,3.58E+03,0.00E+03,0.00E+03,-0.78E+03,1.000E+00
2022-08-11 01:05:00,0001:05:00,00000000,50.00E+00,233.2E+00,233.2E+00,0.0E+00,225.2E+00,225.2E+00,-118.7E+00,238.3E+00,238.3E+00,120.9E+00,0.09E+00,0.08E+00,9.5E+00,6.46E+00,6.43E+00,-124.6E+00,12.42E+00,12.40E+00,125.2E+00,0.02E+03,1.40E+03,2.94E+03,4.37E+03,0.02E+03,1.45E+03,2.96E+03,4.43E+03,-0.01E+03,0.15E+03,-0.28E+03,0.12E+03,-0.945E+00,0.967E+00,-0.995E+00,-0.986E+00,2.329E+03,0.000E+03,0.503E+03,-0.358E+03,0.00000E+00,0.364E+03,0.000E+03,0.033E+03,-0.023E+03,4.37E+03,0.00E+03,0.39E+03,-0.27E+03,0.996E+00
2022-08-11 01:10:00,0001:10:00,00000000,50.00E+00,233.5E+00,233.4E+00,0.0E+00,225.1E+00,225.1E+00,-118.6E+00,238.3E+00,238.3E+00,120.9E+00,0.67E+00,0.66E+00,-31.7E+00,10.07E+00,10.01E+00,-140.7E+00,17.28E+00,17.24E+00,124.7E+00,0.13E+03,2.09E+03,4.10E+03,6.31E+03,0.16E+03,2.27E+03,4.12E+03,6.54E+03,0.08E+03,0.88E+03,-0.40E+03,1.70E+03,0.806E+00,0.921E+00,-0.995E+00,0.965E+00,2.855E+03,0.000E+03,0.645E+03,-0.358E+03,0.00000E+00,0.526E+03,0.000E+03,0.141E+03,0.000E+03,6.31E+03,0.00E+03,1.70E+03,0.00E+03,0.966E+00
2022-08-11 01:15:00,0001:15:00,00000000,50.00E+00,233.2E+00,233.1E+00,0.0E+00,225.4E+00,225.4E+00,-118.7E+00,238.5E+00,238.5E+00,120.9E+00,5.12E+00,5.09E+00,-42.2E+00,5.24E+00,5.21E+00,-142.0E+00,16.83E+00,16.78E+00,127.0E+00,0.88E+03,1.07E+03,3.98E+03,5.93E+03,1.19E+03,1.18E+03,4.01E+03,6.39E+03,0.81E+03,0.48E+03,-0.52E+03,2.23E+03,0.735E+00,0.909E+00,-0.991E+00,0.928E+00,3.349E+03,0.000E+03,0.835E+03,-0.363E+03,0.00000E+00,0.494E+03,0.000E+03,0.190E+03,-0.004E+03,5.93E+03,0.00E+03,2.29E+03,-0.05E+03,0.933E+00
2022-08-11 01:20:00,0001:20:00,00000000,49.99E+00,233.3E+00,233.2E+00,0.0E+00,225.5E+00,225.5E+00,-118.6E+00,238.5E+00,238.5E+00,121.0E+00,0.08E+00,0.08E+00,9.6E+00,3.32E+00,3.30E+00,-142.2E+00,12.77E+00,12.67E+00,121.9E+00,0.02E+03,0.67E+03,3.00E+03,3.70E+03,0.02E+03,0.75E+03,3.04E+03,3.81E+03,-0.01E+03,0.31E+03,0.13E+03,0.58E+03,-0.947E+00,0.902E+00,-0.987E+00,0.970E+00,3.657E+03,0.000E+03,0.895E+03,-0.374E+03,0.00000E+00,0.308E+03,0.000E+03,0.060E+03,-0.012E+03,3.70E+03,0.00E+03,0.72E+03,-0.14E+03,0.981E+00
2022-08-11 01:25:00,0001:25:00,00000000,50.00E+00,233.4E+00,233.3E+00,0.0E+00,225.4E+00,225.4E+00,-118.8E+00,239.1E+00,239.1E+00,121.0E+00,0.08E+00,0.08E+00,9.6E+00,3.03E+00,3.00E+00,-142.3E+00,5.01E+00,4.83E+00,144.6E+00,0.02E+03,0.61E+03,1.06E+03,1.69E+03,0.02E+03,0.68E+03,1.20E+03,1.90E+03,-0.01E+03,0.28E+03,-0.56E+03,0.08E+03,-0.946E+00,0.900E+00,-0.884E+00,-0.890E+00,3.798E+03,0.000E+03,0.934E+03,-0.407E+03,0.00000E+00,0.141E+03,0.000E+03,0.039E+03,-0.033E+03,1.69E+03,0.00E+03,0.47E+03,-0.39E+03,0.964E+00
2022-08-11 01:30:00,0001:30:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,225.6E+00,225.6E+00,-118.8E+00,239.4E+00,239.4E+00,121.0E+00,0.12E+00,0.12E+00,9.6E+00,2.04E+00,2.02E+00,-140.5E+00,4.44E+00,4.29E+00,149.2E+00,0.03E+03,0.41E+03,0.87E+03,1.31E+03,0.03E+03,0.46E+03,1.06E+03,1.55E+03,-0.01E+03,0.17E+03,-0.55E+03,-0.14E+03,-0.946E+00,0.900E+00,-0.819E+00,-0.845E+00,3.907E+03,0.000E+03,0.962E+03,-0.446E+03,0.00000E+00,0.109E+03,0.000E+03,0.028E+03,-0.039E+03,1.31E+03,0.00E+03,0.33E+03,-0.47E+03,0.969E+00
2022-08-11 01:35:00,0001:35:00,00000000,49.98E+00,233.6E+00,233.5E+00,0.0E+00,225.8E+00,225.7E+00,-118.8E+00,239.7E+00,239.6E+00,121.0E+00,0.08E+00,0.08E+00,9.7E+00,1.13E+00,1.12E+00,-140.5E+00,3.34E+00,3.22E+00,161.1E+00,0.02E+03,0.23E+03,0.55E+03,0.79E+03,0.02E+03,0.25E+03,0.80E+03,1.07E+03,-0.01E+03,0.09E+03,-0.51E+03,-0.29E+03,-0.945E+00,0.891E+00,-0.682E+00,-0.736E+00,3.973E+03,0.000E+03,0.978E+03,-0.486E+03,0.00000E+00,0.066E+03,0.000E+03,0.016E+03,-0.040E+03,0.79E+03,0.00E+03,0.19E+03,-0.48E+03,0.973E+00
2022-08-11 01:40:00,0001:40:00,00000000,50.01E+00,233.2E+00,233.2E+00,0.0E+00,225.8E+00,225.8E+00,-118.8E+00,239.4E+00,239.4E+00,120.9E+00,4.38E+00,4.35E+00,-41.5E+00,2.95E+00,2.93E+00,-142.7E+00,4.47E+00,4.29E+00,147.3E+00,0.76E+03,0.60E+03,0.92E+03,2.27E+03,1.02E+03,0.67E+03,1.07E+03,2.76E+03,0.68E+03,0.28E+03,-0.55E+03,1.26E+03,0.741E+00,0.899E+00,-0.859E+00,0.825E+00,4.163E+03,0.000E+03,1.095E+03,-0.498E+03,0.00000E+00,0.190E+03,0.000E+03,0.117E+03,-0.012E+03,2.27E+03,0.00E+03,1.41E+03,-0.14E+03,0.851E+00
2022-08-11 01:45:00,0001:45:00,00000000,49.99E+00,233.3E+00,233.3E+00,0.0E+00,225.9E+00,225.9E+00,-118.7E+00,239.5E+00,239.5E+00,121.0E+00,1.43E+00,1.41E+00,-39.6E+00,0.17E+00,0.16E+00,-95.9E+00,4.50E+00,4.31E+00,145.7E+00,0.25E+03,0.03E+03,0.94E+03,1.22E+03,0.33E+03,0.04E+03,1.08E+03,1.45E+03,0.20E+03,-0.02E+03,-0.53E+03,-0.07E+03,0.749E+00,-0.880E+00,-0.869E+00,-0.842E+00,4.264E+03,0.000E+03,1.124E+03,-0.533E+03,0.00000E+00,0.102E+03,0.000E+03,0.029E+03,-0.035E+03,1.22E+03,0.00E+03,0.35E+03,-0.42E+03,0.961E+00
2022-08-11 01:50:00,0001:50:00,00000000,50.01E+00,233.8E+00,233.7E+00,0.0E+00,226.0E+00,225.9E+00,-118.8E+00,239.3E+00,239.3E+00,121.0E+00,0.08E+00,0.08E+00,9.7E+00,3.02E+00,2.99E+00,-142.8E+00,6.42E+00,6.28E+00,119.7E+00,0.02E+03,0.61E+03,1.48E+03,2.11E+03,0.02E+03,0.68E+03,1.54E+03,2.24E+03,-0.01E+03,0.28E+03,0.18E+03,0.48E+03,-0.946E+00,0.897E+00,0.966E+00,0.945E+00,4.440E+03,0.000E+03,1.174E+03,-0.543E+03,0.00000E+00,0.176E+03,0.000E+03,0.050E+03,-0.009E+03,2.11E+03,0.00E+03,0.60E+03,-0.11E+03,0.962E+00
2022-08-11 01:55:00,0001:55:00,00000000,50.01E+00,233.7E+00,233.6E+00,0.0E+00,226.1E+00,226.0E+00,-118.9E+00,239.4E+00,239.4E+00,121.0E+00,0.08E+00,0.08E+00,9.6E+00,0.11E+00,0.11E+00,-96.1E+00,5.14E+00,4.97E+00,138.7E+00,0.02E+03,0.02E+03,1.13E+03,1.17E+03,0.02E+03,0.03E+03,1.23E+03,1.27E+03,-0.01E+03,-0.01E+03,-0.48E+03,-0.50E+03,-0.945E+00,-0.881E+00,-0.919E+00,-0.919E+00,4.538E+03,0.000E+03,1.174E+03,-0.584E+03,0.00000E+00,0.097E+03,0.000E+03,0.000E+03,-0.042E+03,1.17E+03,0.00E+03,0.00E+03,-0.50E+03,1.000E+00
2022-08-11 02:00:00,0002:00:00,00000000,49.99E+00,233.6E+00,233.5E+00,0.0E+00,225.8E+00,225.8E+00,-118.9E+00,239.6E+00,239.6E+00,120.9E+00,0.08E+00,0.08E+00,9.3E+00,2.98E+00,2.96E+00,-143.0E+00,4.52E+00,4.38E+00,134.4E+00,0.02E+03,0.60E+03,1.02E+03,1.64E+03,0.02E+03,0.67E+03,1.08E+03,1.77E+03,-0.01E+03,0.28E+03,-0.36E+03,0.19E+03,-0.945E+00,0.896E+00,-0.942E+00,0.925E+00,4.674E+03,0.000E+03,1.210E+03,-0.604E+03,0.00000E+00,0.137E+03,0.000E+03,0.036E+03,-0.020E+03,1.64E+03,0.00E+03,0.43E+03,-0.24E+03,0.968E+00
2022-08-11 02:05:00,0002:05:00,00000000,50.01E+00,233.7E+00,233.7E+00,0.0E+00,226.1E+00,226.0E+00,-118.9E+00,240.1E+00,240.1E+00,121.0E+00,2.13E+00,2.11E+00,-39.2E+00,1.49E+00,1.48E+00,-140.1E+00,2.25E+00,2.16E+00,137.7E+00,0.38E+03,0.30E+03,0.49E+03,1.17E+03,0.50E+03,0.34E+03,0.54E+03,1.37E+03,0.31E+03,0.12E+03,-0.21E+03,0.53E+03,0.757E+00,0.898E+00,-0.918E+00,0.855E+00,4.772E+03,0.000E+03,1.261E+03,-0.612E+03,0.00000E+00,0.098E+03,0.000E+03,0.052E+03,-0.007E+03,1.17E+03,0.00E+03,0.62E+03,-0.09E+03,0.885E+00
2022-08-11 02:10:00,0002:10:00,00000000,50.01E+00,233.7E+00,233.7E+00,0.0E+00,226.1E+00,226.0E+00,-118.9E+00,240.0E+00,240.0E+00,121.0E+00,3.72E+00,3.70E+00,-42.3E+00,1.67E+00,1.65E+00,-142.1E+00,4.55E+00,4.38E+00,136.8E+00,0.64E+03,0.34E+03,1.01E+03,1.98E+03,0.87E+03,0.38E+03,1.09E+03,2.34E+03,0.58E+03,0.15E+03,-0.41E+03,0.92E+03,0.731E+00,0.892E+00,-0.925E+00,0.848E+00,4.937E+03,0.000E+03,1.351E+03,-0.624E+03,0.00000E+00,0.165E+03,0.000E+03,0.089E+03,-0.013E+03,1.98E+03,0.00E+03,1.07E+03,-0.15E+03,0.880E+00
2022-08-11 02:15:00,0002:15:00,00000000,50.00E+00,234.0E+00,234.0E+00,0.0E+00,226.1E+00,226.1E+00,-118.9E+00,239.8E+00,239.8E+00,120.9E+00,0.08E+00,0.07E+00,9.3E+00,2.57E+00,2.55E+00,-142.7E+00,4.45E+00,4.27E+00,137.0E+00,0.02E+03,0.52E+03,0.98E+03,1.52E+03,0.02E+03,0.58E+03,1.07E+03,1.67E+03,-0.01E+03,0.24E+03,-0.41E+03,0.05E+03,-0.945E+00,0.898E+00,-0.922E+00,-0.914E+00,5.064E+03,0.000E+03,1.381E+03,-0.650E+03,0.00000E+00,0.127E+03,0.000E+03,0.030E+03,-0.026E+03,1.52E+03,0.00E+03,0.36E+03,-0.31E+03,0.973E+00
2022-08-11 02:20:00,0002:20:00,00000000,50.00E+00,233.9E+00,233.9E+00,0.0E+00,226.4E+00,226.3E+00,-118.8E+00,239.6E+00,239.6E+00,121.0E+00,0.08E+00,0.07E+00,9.5E+00,0.56E+00,0.56E+00,-137.5E+00,6.30E+00,6.16E+00,116.7E+00,0.02E+03,0.11E+03,1.45E+03,1.58E+03,0.02E+03,0.13E+03,1.51E+03,1.66E+03,-0.01E+03,0.04E+03,0.20E+03,0.25E+03,-0.943E+00,0.880E+00,0.963E+00,0.957E+00,5.196E+03,0.000E+03,1.411E+03,-0.659E+03,0.00000E+00,0.132E+03,0.000E+03,0.030E+03,-0.009E+03,1.58E+03,0.00E+03,0.36E+03,-0.11E+03,0.975E+00
2022-08-11 02:25:00,0002:25:00,00000000,50.01E+00,234.1E+00,234.0E+00,0.0E+00,226.1E+00,226.0E+00,-118.8E+00,239.7E+00,239.7E+00,121.0E+00,0.08E+00,0.07E+00,9.5E+00,2.98E+00,2.95E+00,-143.0E+00,5.18E+00,5.01E+00,135.1E+00,0.02E+03,0.60E+03,1.17E+03,1.78E+03,0.02E+03,0.67E+03,1.24E+03,1.93E+03,-0.01E+03,0.28E+03,-0.43E+03,0.11E+03,-0.944E+00,0.893E+00,-0.938E+00,-0.923E+00,5.345E+03,0.000E+03,1.446E+03,-0.686E+03,0.00000E+00,0.149E+03,0.000E+03,0.035E+03,-0.026E+03,1.78E+03,0.00E+03,0.42E+03,-0.32E+03,0.973E+00
2022-08-11 02:30:00,0002:30:00,00000000,50.00E+00,234.0E+00,233.9E+00,0.0E+00,226.3E+00,226.3E+00,-118.8E+00,239.6E+00,239.6E+00,121.0E+00,0.11E+00,0.11E+00,9.6E+00,0.16E+00,0.15E+00,-95.9E+00,5.17E+00,5.01E+00,135.0E+00,0.02E+03,0.03E+03,1.16E+03,1.22E+03,0.03E+03,0.04E+03,1.24E+03,1.30E+03,-0.01E+03,-0.02E+03,-0.42E+03,-0.45E+03,-0.943E+00,-0.876E+00,-0.940E+00,-0.938E+00,5.446E+03,0.000E+03,1.446E+03,-0.723E+03,0.00000E+00,0.102E+03,0.000E+03,0.000E+03,-0.038E+03,1.22E+03,0.00E+03,0.00E+03,-0.45E+03,1.000E+00
2022-08-11 02:35:00,0002:35:00,00000000,50.01E+00,234.0E+00,233.9E+00,0.0E+00,226.4E+00,226.3E+00,-118.8E+00,240.2E+00,240.2E+00,121.0E+00,2.37E+00,2.36E+00,-40.4E+00,3.05E+00,3.02E+00,-143.1E+00,1.66E+00,1.59E+00,138.2E+00,0.42E+03,0.61E+03,0.36E+03,1.39E+03,0.55E+03,0.69E+03,0.40E+03,1.64E+03,0.36E+03,0.29E+03,-0.16E+03,0.69E+03,0.750E+00,0.889E+00,-0.914E+00,0.848E+00,5.563E+03,0.000E+03,1.510E+03,-0.730E+03,0.00000E+00,0.116E+03,0.000E+03,0.064E+03,-0.006E+03,1.39E+03,0.00E+03,0.77E+03,-0.07E+03,0.875E+00
2022-08-11 02:40:00,0002:40:00,00000000,50.00E+00,234.2E+00,234.1E+00,0.0E+00,226.6E+00,226.6E+00,-118.8E+00,239.9E+00,239.8E+00,121.0E+00,0.08E+00,0.07E+00,9.5E+00,0.11E+00,0.10E+00,-95.9E+00,4.62E+00,4.44E+00,136.7E+00,0.02E+03,0.02E+03,1.03E+03,1.06E+03,0.02E+03,0.02E+03,1.11E+03,1.15E+03,-0.01E+03,-0.01E+03,-0.42E+03,-0.43E+03,-0.944E+00,-0.876E+00,-0.927E+00,-0.926E+00,5.651E+03,0.000E+03,1.510E+03,-0.766E+03,0.00000E+00,0.089E+03,0.000E+03,0.000E+03,-0.036E+03,1.06E+03,0.00E+03,0.00E+03,-0.43E+03,1.000E+00
2022-08-11 02:45:00,0002:45:00,00000000,49.99E+00,234.2E+00,234.2E+00,0.0E+00,226.4E+00,226.4E+00,-118.8E+00,240.0E+00,239.9E+00,121.0E+00,0.49E+00,0.48E+00,-33.8E+00,2.99E+00,2.96E+00,-143.6E+00,4.43E+00,4.25E+00,137.1E+00,0.09E+03,0.60E+03,0.98E+03,1.67E+03,0.11E+03,0.67E+03,1.06E+03,1.85E+03,0.06E+03,0.29E+03,-0.41E+03,0.26E+03,0.771E+00,0.891E+00,-0.921E+00,0.901E+00,5.790E+03,0.000E+03,1.554E+03,-0.788E+03,0.00000E+00,0.139E+03,0.000E+03,0.044E+03,-0.022E+03,1.67E+03,0.00E+03,0.53E+03,-0.27E+03,0.953E+00
