"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-07-05 09:05:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-07-05 10:00:00,0000:55:00,00000000,50.00E+00,231.4E+00,231.3E+00,0.0E+00,223.0E+00,222.9E+00,-118.6E+00,237.4E+00,237.3E+00,121.2E+00,5.66E+00,5.56E+00,-39.1E+00,7.78E+00,7.67E+00,-146.8E+00,7.44E+00,7.05E+00,112.5E+00,0.99E+03,1.49E+03,1.63E+03,4.12E+03,1.31E+03,1.73E+03,1.77E+03,4.81E+03,0.85E+03,0.85E+03,0.14E+03,2.46E+03,0.757E+00,0.861E+00,0.925E+00,0.856E+00,3.209E+03,0.000E+03,1.608E+03,0.000E+03,0.00000E+00,0.343E+03,0.000E+03,0.205E+03,0.000E+03,4.12E+03,0.00E+03,2.46E+03,0.00E+03,0.859E+00
2022-07-05 10:05:00,0001:00:00,00000000,50.00E+00,232.0E+00,231.9E+00,0.0E+00,223.5E+00,223.5E+00,-118.5E+00,237.4E+00,237.4E+00,121.2E+00,1.02E+00,0.97E+00,-29.0E+00,7.62E+00,7.51E+00,-148.1E+00,7.48E+00,7.13E+00,104.3E+00,0.18E+03,1.44E+03,1.61E+03,3.24E+03,0.24E+03,1.70E+03,1.78E+03,3.71E+03,0.13E+03,0.87E+03,0.74E+03,1.80E+03,0.776E+00,0.848E+00,0.908E+00,0.872E+00,3.479E+03,0.000E+03,1.758E+03,0.000E+03,0.00000E+00,0.270E+03,0.000E+03,0.150E+03,0.000E+03,3.24E+03,0.00E+03,1.80E+03,0.00E+03,0.874E+00
2022-07-05 10:10:00,0001:05:00,00000000,49.99E+00,232.2E+00,232.2E+00,0.0E+00,223.7E+00,223.7E+00,-118.4E+00,237.9E+00,237.9E+00,121.2E+00,0.15E+00,0.13E+00,-1.4E+00,7.36E+00,7.28E+00,-150.3E+00,5.91E+00,5.48E+00,121.6E+00,0.03E+03,1.36E+03,1.30E+03,2.69E+03,0.04E+03,1.65E+03,1.41E+03,3.09E+03,0.01E+03,0.88E+03,-0.00E+03,1.48E+03,0.855E+00,0.827E+00,-0.925E+00,0.872E+00,3.703E+03,0.000E+03,1.881E+03,0.000E+03,0.00000E+00,0.224E+03,0.000E+03,0.123E+03,0.000E+03,2.69E+03,0.00E+03,1.48E+03,0.00E+03,0.876E+00
2022-07-05 10:15:00,0001:10:00,00000000,49.99E+00,232.2E+00,232.1E+00,0.0E+00,223.3E+00,223.2E+00,-118.6E+00,238.0E+00,237.9E+00,121.1E+00,0.69E+00,0.68E+00,-41.6E+00,12.78E+00,12.75E+00,-124.4E+00,5.80E+00,5.36E+00,123.3E+00,0.12E+03,2.79E+03,1.27E+03,4.18E+03,0.16E+03,2.85E+03,1.38E+03,4.39E+03,0.11E+03,0.23E+03,-0.54E+03,0.42E+03,0.736E+00,0.976E+00,-0.921E+00,0.950E+00,4.051E+03,0.000E+03,1.954E+03,-0.038E+03,0.00000E+00,0.348E+03,0.000E+03,0.073E+03,-0.038E+03,4.18E+03,0.00E+03,0.87E+03,-0.45E+03,0.979E+00
2022-07-05 10:20:00,0001:15:00,00000000,49.99E+00,231.2E+00,231.1E+00,0.0E+00,222.6E+00,222.6E+00,-118.7E+00,237.4E+00,237.4E+00,121.1E+00,5.02E+00,4.96E+00,-44.8E+00,11.99E+00,11.96E+00,-115.9E+00,5.87E+00,5.52E+00,125.4E+00,0.81E+03,2.66E+03,1.31E+03,4.78E+03,1.16E+03,2.67E+03,1.39E+03,5.22E+03,0.83E+03,-0.24E+03,-0.49E+03,1.80E+03,0.702E+00,-0.996E+00,-0.936E+00,0.915E+00,4.449E+03,0.000E+03,2.116E+03,-0.049E+03,0.00000E+00,0.398E+03,0.000E+03,0.162E+03,-0.012E+03,4.78E+03,0.00E+03,1.94E+03,-0.14E+03,0.926E+00
2022-07-05 10:25:00,0001:20:00,00000000,50.00E+00,230.8E+00,230.8E+00,0.0E+00,222.8E+00,222.7E+00,-118.6E+00,236.7E+00,236.7E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.75E+00,3.61E+00,-110.7E+00,5.06E+00,4.64E+00,124.7E+00,0.00E+03,0.79E+03,1.09E+03,1.89E+03,0.00E+03,0.84E+03,1.20E+03,2.03E+03,0.00E+03,-0.23E+03,-0.49E+03,-0.75E+03,0.000E+99,-0.949E+00,-0.912E+00,-0.927E+00,4.606E+03,0.000E+03,2.116E+03,-0.112E+03,0.00000E+00,0.157E+03,0.000E+03,0.000E+03,-0.062E+03,1.89E+03,0.00E+03,0.00E+03,-0.75E+03,1.000E+00
2022-07-05 10:30:00,0001:25:00,00000000,50.00E+00,231.2E+00,231.1E+00,0.0E+00,223.2E+00,223.2E+00,-118.5E+00,237.0E+00,236.9E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,2.98E+00,2.85E+00,-112.6E+00,5.69E+00,5.29E+00,124.6E+00,0.00E+03,0.63E+03,1.25E+03,1.88E+03,0.00E+03,0.66E+03,1.35E+03,2.01E+03,0.00E+03,-0.21E+03,-0.50E+03,-0.71E+03,0.000E+99,-0.951E+00,-0.927E+00,-0.935E+00,4.763E+03,0.000E+03,2.116E+03,-0.171E+03,0.00000E+00,0.157E+03,0.000E+03,0.000E+03,-0.059E+03,1.88E+03,0.00E+03,0.00E+03,-0.71E+03,1.000E+00
2022-07-05 10:35:00,0001:30:00,00000000,49.99E+00,231.1E+00,231.1E+00,0.0E+00,223.2E+00,223.1E+00,-118.5E+00,236.9E+00,236.9E+00,121.0E+00,1.72E+00,1.70E+00,-43.1E+00,2.99E+00,2.85E+00,-112.2E+00,5.59E+00,5.20E+00,121.8E+00,0.29E+03,0.63E+03,1.23E+03,2.15E+03,0.40E+03,0.67E+03,1.32E+03,2.39E+03,0.27E+03,-0.21E+03,-0.14E+03,0.11E+03,0.721E+00,-0.950E+00,-0.927E+00,0.899E+00,4.942E+03,0.000E+03,2.163E+03,-0.209E+03,0.00000E+00,0.179E+03,0.000E+03,0.047E+03,-0.038E+03,2.15E+03,0.00E+03,0.57E+03,-0.46E+03,0.967E+00
2022-07-05 10:40:00,0001:35:00,00000000,50.00E+00,231.1E+00,231.1E+00,0.0E+00,223.3E+00,223.2E+00,-118.5E+00,237.3E+00,237.3E+00,121.1E+00,3.99E+00,3.95E+00,-44.6E+00,3.16E+00,3.03E+00,-112.4E+00,5.76E+00,5.39E+00,116.9E+00,0.65E+03,0.67E+03,1.28E+03,2.60E+03,0.92E+03,0.71E+03,1.37E+03,2.99E+03,0.65E+03,-0.21E+03,0.49E+03,1.47E+03,0.704E+00,-0.954E+00,0.932E+00,0.867E+00,5.158E+03,0.000E+03,2.286E+03,-0.209E+03,0.00000E+00,0.216E+03,0.000E+03,0.122E+03,0.000E+03,2.60E+03,0.00E+03,1.47E+03,0.00E+03,0.870E+00
2022-07-05 10:45:00,0001:40:00,00000000,50.00E+00,231.3E+00,231.3E+00,0.0E+00,223.4E+00,223.3E+00,-118.5E+00,237.5E+00,237.4E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,3.09E+00,2.96E+00,-111.8E+00,6.03E+00,5.67E+00,117.5E+00,0.00E+03,0.66E+03,1.34E+03,2.00E+03,0.00E+03,0.69E+03,1.43E+03,2.12E+03,0.00E+03,-0.21E+03,0.50E+03,0.46E+03,0.000E+99,-0.951E+00,0.938E+00,0.942E+00,5.325E+03,0.000E+03,2.334E+03,-0.220E+03,0.00000E+00,0.167E+03,0.000E+03,0.049E+03,-0.011E+03,2.00E+03,0.00E+03,0.58E+03,-0.13E+03,0.960E+00
2022-07-05 10:50:00,0001:45:00,00000000,50.00E+00,231.0E+00,231.0E+00,0.0E+00,223.0E+00,223.0E+00,-118.6E+00,236.8E+00,236.8E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.13E+00,3.00E+00,-111.8E+00,5.44E+00,5.03E+00,115.3E+00,0.00E+03,0.66E+03,1.18E+03,1.85E+03,0.00E+03,0.70E+03,1.29E+03,1.99E+03,0.00E+03,-0.21E+03,0.51E+03,0.73E+03,0.000E+99,-0.952E+00,0.919E+00,0.930E+00,5.479E+03,0.000E+03,2.395E+03,-0.220E+03,0.00000E+00,0.154E+03,0.000E+03,0.061E+03,0.000E+03,1.85E+03,0.00E+03,0.73E+03,0.00E+03,0.930E+00
2022-07-05 10:55:00,0001:50:00,00000000,49.99E+00,231.0E+00,231.0E+00,0.0E+00,223.3E+00,223.3E+00,-118.5E+00,237.2E+00,237.2E+00,121.2E+00,2.56E+00,2.53E+00,-44.7E+00,2.97E+00,2.83E+00,-111.3E+00,6.19E+00,5.83E+00,113.5E+00,0.42E+03,0.63E+03,1.37E+03,2.41E+03,0.59E+03,0.66E+03,1.47E+03,2.72E+03,0.42E+03,-0.21E+03,0.53E+03,1.24E+03,0.702E+00,-0.946E+00,0.932E+00,0.886E+00,5.680E+03,0.000E+03,2.498E+03,-0.220E+03,0.00000E+00,0.201E+03,0.000E+03,0.103E+03,0.000E+03,2.41E+03,0.00E+03,1.24E+03,0.00E+03,0.890E+00
2022-07-05 11:00:00,0001:55:00,00000000,50.01E+00,231.2E+00,231.1E+00,0.0E+00,223.5E+00,223.5E+00,-118.5E+00,237.4E+00,237.3E+00,121.3E+00,2.99E+00,2.95E+00,-46.4E+00,2.97E+00,2.83E+00,-111.3E+00,6.15E+00,5.80E+00,105.8E+00,0.47E+03,0.63E+03,1.32E+03,2.41E+03,0.69E+03,0.66E+03,1.46E+03,2.81E+03,0.51E+03,-0.22E+03,0.63E+03,1.43E+03,0.681E+00,-0.946E+00,0.902E+00,0.858E+00,5.881E+03,0.000E+03,2.617E+03,-0.220E+03,0.00000E+00,0.201E+03,0.000E+03,0.119E+03,0.000E+03,2.41E+03,0.00E+03,1.43E+03,0.00E+03,0.861E+00
2022-07-05 11:05:00,0002:00:00,00000000,50.00E+00,232.0E+00,232.0E+00,0.0E+00,223.7E+00,223.6E+00,-118.5E+00,237.7E+00,237.7E+00,121.2E+00,0.00E+00,0.00E+00,-2.4E+00,6.14E+00,6.04E+00,-129.0E+00,7.02E+00,6.69E+00,98.1E+00,0.00E+03,1.30E+03,1.46E+03,2.76E+03,0.00E+03,1.37E+03,1.67E+03,3.04E+03,0.00E+03,0.18E+03,0.80E+03,1.26E+03,0.000E+99,0.949E+00,0.876E+00,0.909E+00,6.112E+03,0.000E+03,2.722E+03,-0.220E+03,0.00000E+00,0.230E+03,0.000E+03,0.105E+03,0.000E+03,2.76E+03,0.00E+03,1.26E+03,0.00E+03,0.910E+00
2022-07-05 11:10:00,0002:05:00,00000000,50.01E+00,231.9E+00,231.9E+00,0.0E+00,223.2E+00,223.1E+00,-118.6E+00,237.5E+00,237.5E+00,121.0E+00,0.28E+00,0.24E+00,-1.6E+00,10.33E+00,10.28E+00,-136.2E+00,5.34E+00,4.94E+00,115.5E+00,0.06E+03,2.19E+03,1.17E+03,3.41E+03,0.06E+03,2.30E+03,1.27E+03,3.64E+03,0.02E+03,0.73E+03,0.50E+03,1.27E+03,0.881E+00,0.949E+00,0.919E+00,0.937E+00,6.395E+03,0.000E+03,2.828E+03,-0.220E+03,0.00000E+00,0.284E+03,0.000E+03,0.105E+03,0.000E+03,3.41E+03,0.00E+03,1.27E+03,0.00E+03,0.937E+00
2022-07-05 11:15:00,0002:10:00,00000000,50.01E+00,231.8E+00,231.8E+00,0.0E+00,223.1E+00,223.1E+00,-118.7E+00,238.0E+00,238.0E+00,121.1E+00,3.56E+00,3.52E+00,-44.0E+00,9.94E+00,9.89E+00,-137.3E+00,5.10E+00,4.71E+00,116.7E+00,0.59E+03,2.09E+03,1.12E+03,3.79E+03,0.83E+03,2.22E+03,1.21E+03,4.26E+03,0.58E+03,0.74E+03,0.47E+03,1.90E+03,0.710E+00,0.943E+00,0.920E+00,0.891E+00,6.712E+03,0.000E+03,2.986E+03,-0.220E+03,0.00000E+00,0.316E+03,0.000E+03,0.158E+03,0.000E+03,3.79E+03,0.00E+03,1.90E+03,0.00E+03,0.894E+00
2022-07-05 11:20:00,0002:15:00,00000000,50.02E+00,232.0E+00,232.0E+00,0.0E+00,223.7E+00,223.6E+00,-118.6E+00,238.1E+00,238.1E+00,121.1E+00,3.47E+00,3.44E+00,-46.0E+00,7.39E+00,7.32E+00,-148.0E+00,4.99E+00,4.59E+00,116.5E+00,0.55E+03,1.40E+03,1.09E+03,3.05E+03,0.81E+03,1.65E+03,1.19E+03,3.65E+03,0.59E+03,0.82E+03,0.47E+03,1.98E+03,0.686E+00,0.849E+00,0.917E+00,0.835E+00,6.965E+03,0.000E+03,3.151E+03,-0.220E+03,0.00000E+00,0.254E+03,0.000E+03,0.165E+03,0.000E+03,3.05E+03,0.00E+03,1.98E+03,0.00E+03,0.838E+00
2022-07-05 11:25:00,0002:20:00,00000000,49.99E+00,232.1E+00,232.1E+00,0.0E+00,223.7E+00,223.7E+00,-118.5E+00,238.0E+00,238.0E+00,121.2E+00,0.39E+00,0.33E+00,-1.7E+00,7.28E+00,7.21E+00,-148.9E+00,4.81E+00,4.36E+00,115.6E+00,0.07E+03,1.36E+03,1.03E+03,2.47E+03,0.09E+03,1.63E+03,1.14E+03,2.86E+03,0.03E+03,0.82E+03,0.50E+03,1.40E+03,0.831E+00,0.836E+00,0.900E+00,0.862E+00,7.171E+03,0.000E+03,3.268E+03,-0.220E+03,0.00000E+00,0.205E+03,0.000E+03,0.117E+03,0.000E+03,2.47E+03,0.00E+03,1.40E+03,0.00E+03,0.869E+00
2022-07-05 11:30:00,0002:25:00,00000000,50.02E+00,232.0E+00,232.0E+00,0.0E+00,223.9E+00,223.8E+00,-118.5E+00,238.2E+00,238.2E+00,121.3E+00,1.86E+00,1.81E+00,-49.0E+00,6.78E+00,6.70E+00,-151.9E+00,4.32E+00,3.84E+00,115.6E+00,0.27E+03,1.22E+03,0.91E+03,2.40E+03,0.43E+03,1.52E+03,1.03E+03,2.98E+03,0.33E+03,0.83E+03,0.48E+03,1.69E+03,0.628E+00,0.803E+00,0.884E+00,0.805E+00,7.371E+03,0.000E+03,3.409E+03,-0.220E+03,0.00000E+00,0.200E+03,0.000E+03,0.140E+03,0.000E+03,2.40E+03,0.00E+03,1.69E+03,0.00E+03,0.818E+00
2022-07-05 11:35:00,0002:30:00,00000000,50.01E+00,232.7E+00,232.7E+00,0.0E+00,224.4E+00,224.4E+00,-118.6E+00,238.9E+00,238.9E+00,121.2E+00,4.35E+00,4.28E+00,-59.8E+00,7.41E+00,7.35E+00,-147.4E+00,3.42E+00,2.77E+00,126.7E+00,0.50E+03,1.42E+03,0.66E+03,2.58E+03,1.01E+03,1.66E+03,0.82E+03,3.49E+03,0.88E+03,0.81E+03,-0.35E+03,2.34E+03,0.493E+00,0.855E+00,-0.802E+00,0.738E+00,7.585E+03,0.000E+03,3.603E+03,-0.220E+03,0.00000E+00,0.215E+03,0.000E+03,0.195E+03,0.000E+03,2.58E+03,0.00E+03,2.34E+03,0.00E+03,0.741E+00
2022-07-05 11:40:00,0002:35:00,00000000,50.00E+00,233.6E+00,233.5E+00,0.0E+00,225.0E+00,225.0E+00,-118.5E+00,239.7E+00,239.7E+00,121.3E+00,0.29E+00,0.20E+00,-1.3E+00,8.39E+00,8.34E+00,-142.0E+00,3.13E+00,2.32E+00,130.6E+00,0.04E+03,1.72E+03,0.55E+03,2.31E+03,0.07E+03,1.89E+03,0.75E+03,2.71E+03,-0.00E+03,0.78E+03,-0.51E+03,1.40E+03,0.646E+00,0.912E+00,-0.730E+00,0.855E+00,7.778E+03,0.000E+03,3.720E+03,-0.220E+03,0.00000E+00,0.193E+03,0.000E+03,0.117E+03,0.000E+03,2.31E+03,0.00E+03,1.40E+03,0.00E+03,0.856E+00
2022-07-05 11:45:00,0002:40:00,00000000,50.00E+00,233.4E+00,233.4E+00,0.0E+00,225.3E+00,225.3E+00,-118.4E+00,239.7E+00,239.6E+00,121.3E+00,0.12E+00,0.08E+00,1.2E+00,8.16E+00,8.11E+00,-143.0E+00,3.78E+00,3.13E+00,110.2E+00,0.02E+03,1.66E+03,0.71E+03,2.39E+03,0.03E+03,1.84E+03,0.91E+03,2.77E+03,-0.02E+03,0.79E+03,-0.08E+03,1.41E+03,-0.662E+00,0.903E+00,0.781E+00,0.861E+00,7.977E+03,0.000E+03,3.837E+03,-0.220E+03,0.00000E+00,0.199E+03,0.000E+03,0.117E+03,0.000E+03,2.39E+03,0.00E+03,1.41E+03,0.00E+03,0.861E+00
2022-07-05 11:50:00,0002:45:00,00000000,49.99E+00,233.3E+00,233.3E+00,0.0E+00,225.4E+00,225.3E+00,-118.4E+00,239.8E+00,239.7E+00,121.3E+00,2.23E+00,2.18E+00,-59.5E+00,8.18E+00,8.00E+00,-151.7E+00,4.90E+00,4.41E+00,93.3E+00,0.26E+03,1.50E+03,0.93E+03,2.68E+03,0.52E+03,1.84E+03,1.18E+03,3.54E+03,0.44E+03,1.05E+03,0.71E+03,2.27E+03,0.491E+00,0.811E+00,0.792E+00,0.758E+00,8.200E+03,0.000E+03,4.026E+03,-0.220E+03,0.00000E+00,0.223E+03,0.000E+03,0.189E+03,0.000E+03,2.68E+03,0.00E+03,2.27E+03,0.00E+03,0.763E+00
