"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-09-08 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-09-08 00:50:00,0000:50:00,00000000,50.00E+00,231.9E+00,231.8E+00,0.0E+00,223.9E+00,223.9E+00,-118.9E+00,237.7E+00,237.6E+00,121.0E+00,0.56E+00,0.55E+00,-32.0E+00,3.13E+00,3.11E+00,-141.6E+00,0.16E+00,0.15E+00,153.1E+00,0.10E+03,0.64E+03,0.03E+03,0.77E+03,0.13E+03,0.70E+03,0.04E+03,0.87E+03,0.06E+03,0.28E+03,-0.02E+03,0.35E+03,0.777E+00,0.909E+00,-0.802E+00,0.885E+00,0.421E+03,0.000E+03,0.194E+03,-0.036E+03,0.00000E+00,0.064E+03,0.000E+03,0.031E+03,-0.002E+03,0.77E+03,0.00E+03,0.37E+03,-0.02E+03,0.900E+00
2022-09-08 00:55:00,0000:55:00,00000000,50.01E+00,231.9E+00,231.8E+00,0.0E+00,224.2E+00,224.1E+00,-118.9E+00,237.7E+00,237.7E+00,121.0E+00,0.85E+00,0.84E+00,-36.5E+00,1.25E+00,1.23E+00,-137.5E+00,0.51E+00,0.49E+00,-172.0E+00,0.15E+03,0.25E+03,0.04E+03,0.44E+03,0.20E+03,0.28E+03,0.12E+03,0.60E+03,0.11E+03,0.09E+03,-0.10E+03,0.26E+03,0.773E+00,0.899E+00,-0.351E+00,0.746E+00,0.458E+03,0.000E+03,0.221E+03,-0.041E+03,0.00000E+00,0.037E+03,0.000E+03,0.027E+03,-0.005E+03,0.45E+03,0.00E+03,0.32E+03,-0.06E+03,0.809E+00
2022-09-08 01:00:00,0001:00:00,00000000,49.98E+00,232.1E+00,232.1E+00,0.0E+00,223.7E+00,223.6E+00,-119.0E+00,238.1E+00,238.1E+00,121.0E+00,1.01E+00,0.99E+00,-33.7E+00,10.49E+00,10.47E+00,-120.1E+00,2.05E+00,2.00E+00,-162.3E+00,0.18E+03,2.30E+03,0.11E+03,2.59E+03,0.23E+03,2.35E+03,0.49E+03,3.07E+03,0.12E+03,0.04E+03,-0.47E+03,-0.24E+03,0.772E+00,0.979E+00,-0.220E+00,-0.843E+00,0.673E+03,0.000E+03,0.279E+03,-0.119E+03,0.00000E+00,0.215E+03,0.000E+03,0.058E+03,-0.078E+03,2.59E+03,0.00E+03,0.70E+03,-0.93E+03,0.965E+00
2022-09-08 01:05:00,0001:05:00,00000000,50.01E+00,232.2E+00,232.1E+00,0.0E+00,223.6E+00,223.6E+00,-119.0E+00,238.1E+00,238.1E+00,121.0E+00,0.46E+00,0.45E+00,-29.9E+00,10.71E+00,10.71E+00,-114.7E+00,2.07E+00,2.02E+00,-160.8E+00,0.08E+03,2.39E+03,0.10E+03,2.57E+03,0.11E+03,2.40E+03,0.49E+03,2.99E+03,0.05E+03,-0.20E+03,-0.48E+03,-1.25E+03,0.789E+00,-0.996E+00,-0.197E+00,-0.858E+00,0.887E+03,0.000E+03,0.291E+03,-0.235E+03,0.00000E+00,0.214E+03,0.000E+03,0.012E+03,-0.116E+03,2.57E+03,0.00E+03,0.14E+03,-1.39E+03,0.998E+00
2022-09-08 01:10:00,0001:10:00,00000000,50.00E+00,232.2E+00,232.1E+00,0.0E+00,224.0E+00,224.0E+00,-119.0E+00,237.9E+00,237.9E+00,121.0E+00,0.72E+00,0.71E+00,-34.2E+00,6.73E+00,6.72E+00,-114.6E+00,1.48E+00,1.45E+00,-161.9E+00,0.13E+03,1.50E+03,0.08E+03,1.70E+03,0.17E+03,1.51E+03,0.35E+03,2.03E+03,0.09E+03,-0.13E+03,-0.34E+03,-0.71E+03,0.770E+00,-0.995E+00,-0.214E+00,-0.841E+00,1.029E+03,0.000E+03,0.306E+03,-0.309E+03,0.00000E+00,0.142E+03,0.000E+03,0.015E+03,-0.074E+03,1.70E+03,0.00E+03,0.18E+03,-0.89E+03,0.995E+00
2022-09-08 01:15:00,0001:15:00,00000000,50.00E+00,232.3E+00,232.3E+00,0.0E+00,224.0E+00,223.9E+00,-118.9E+00,237.8E+00,237.8E+00,120.8E+00,0.65E+00,0.64E+00,-34.8E+00,10.09E+00,10.03E+00,-139.4E+00,1.58E+00,1.55E+00,-161.7E+00,0.12E+03,2.10E+03,0.08E+03,2.30E+03,0.15E+03,2.26E+03,0.38E+03,2.79E+03,0.08E+03,0.82E+03,-0.36E+03,1.54E+03,0.778E+00,0.930E+00,-0.209E+00,0.825E+00,1.221E+03,0.000E+03,0.434E+03,-0.309E+03,0.00000E+00,0.192E+03,0.000E+03,0.129E+03,-0.000E+03,2.30E+03,0.00E+03,1.55E+03,-0.00E+03,0.830E+00
2022-09-08 01:20:00,0001:20:00,00000000,50.00E+00,232.4E+00,232.4E+00,0.0E+00,224.0E+00,223.9E+00,-118.9E+00,237.8E+00,237.8E+00,120.9E+00,0.59E+00,0.59E+00,-32.7E+00,8.68E+00,8.62E+00,-141.4E+00,2.02E+00,1.98E+00,-161.0E+00,0.11E+03,1.78E+03,0.10E+03,1.99E+03,0.14E+03,1.94E+03,0.48E+03,2.56E+03,0.07E+03,0.77E+03,-0.47E+03,1.51E+03,0.773E+00,0.918E+00,-0.199E+00,0.775E+00,1.386E+03,0.000E+03,0.564E+03,-0.313E+03,0.00000E+00,0.165E+03,0.000E+03,0.129E+03,-0.004E+03,1.99E+03,0.00E+03,1.55E+03,-0.04E+03,0.788E+00
2022-09-08 01:25:00,0001:25:00,00000000,50.00E+00,232.4E+00,232.3E+00,0.0E+00,224.3E+00,224.3E+00,-118.9E+00,237.9E+00,237.8E+00,121.0E+00,0.59E+00,0.58E+00,-29.0E+00,3.44E+00,3.40E+00,-140.5E+00,2.18E+00,2.13E+00,-164.9E+00,0.11E+03,0.70E+03,0.13E+03,0.94E+03,0.14E+03,0.77E+03,0.52E+03,1.42E+03,0.06E+03,0.28E+03,-0.48E+03,0.33E+03,0.789E+00,0.907E+00,-0.255E+00,-0.658E+00,1.464E+03,0.000E+03,0.619E+03,-0.340E+03,0.00000E+00,0.078E+03,0.000E+03,0.055E+03,-0.028E+03,0.94E+03,0.00E+03,0.66E+03,-0.33E+03,0.817E+00
2022-09-08 01:30:00,0001:30:00,00000000,50.00E+00,232.6E+00,232.6E+00,0.0E+00,224.7E+00,224.6E+00,-118.8E+00,237.2E+00,237.2E+00,121.0E+00,0.59E+00,0.58E+00,-33.6E+00,3.17E+00,3.15E+00,-141.5E+00,13.59E+00,13.58E+00,128.1E+00,0.11E+03,0.65E+03,3.20E+03,3.95E+03,0.14E+03,0.71E+03,3.22E+03,4.07E+03,0.07E+03,0.28E+03,-0.42E+03,0.36E+03,0.783E+00,0.906E+00,-0.992E+00,-0.970E+00,1.793E+03,0.000E+03,0.672E+03,-0.364E+03,0.00000E+00,0.329E+03,0.000E+03,0.053E+03,-0.023E+03,3.95E+03,0.00E+03,0.64E+03,-0.28E+03,0.987E+00
2022-09-08 01:35:00,0001:35:00,00000000,49.99E+00,232.7E+00,232.6E+00,0.0E+00,225.0E+00,224.9E+00,-118.8E+00,237.4E+00,237.3E+00,121.0E+00,0.57E+00,0.56E+00,-32.9E+00,0.13E+00,0.13E+00,-96.5E+00,13.63E+00,13.62E+00,127.6E+00,0.10E+03,0.03E+03,3.21E+03,3.34E+03,0.13E+03,0.03E+03,3.24E+03,3.40E+03,0.07E+03,-0.01E+03,-0.39E+03,-0.24E+03,0.768E+00,-0.884E+00,-0.993E+00,-0.983E+00,2.072E+03,0.000E+03,0.684E+03,-0.396E+03,0.00000E+00,0.278E+03,0.000E+03,0.012E+03,-0.033E+03,3.34E+03,0.00E+03,0.15E+03,-0.39E+03,0.999E+00
2022-09-08 01:40:00,0001:40:00,00000000,50.00E+00,232.7E+00,232.7E+00,0.0E+00,224.9E+00,224.8E+00,-118.7E+00,237.6E+00,237.5E+00,121.0E+00,0.57E+00,0.56E+00,-34.2E+00,3.19E+00,3.17E+00,-141.7E+00,13.76E+00,13.75E+00,126.2E+00,0.10E+03,0.65E+03,3.25E+03,4.00E+03,0.13E+03,0.72E+03,3.27E+03,4.12E+03,0.07E+03,0.29E+03,-0.32E+03,0.44E+03,0.773E+00,0.905E+00,-0.995E+00,0.972E+00,2.405E+03,0.000E+03,0.737E+03,-0.412E+03,0.00000E+00,0.334E+03,0.000E+03,0.053E+03,-0.016E+03,4.00E+03,0.00E+03,0.64E+03,-0.20E+03,0.988E+00
2022-09-08 01:45:00,0001:45:00,00000000,50.00E+00,232.6E+00,232.6E+00,0.0E+00,224.8E+00,224.8E+00,-118.9E+00,238.5E+00,238.5E+00,121.0E+00,0.67E+00,0.66E+00,-33.5E+00,2.79E+00,2.76E+00,-140.8E+00,0.20E+00,0.19E+00,153.4E+00,0.12E+03,0.57E+03,0.04E+03,0.72E+03,0.16E+03,0.63E+03,0.05E+03,0.83E+03,0.08E+03,0.24E+03,-0.03E+03,0.34E+03,0.778E+00,0.904E+00,-0.798E+00,0.874E+00,2.466E+03,0.000E+03,0.768E+03,-0.415E+03,0.00000E+00,0.060E+03,0.000E+03,0.031E+03,-0.002E+03,0.72E+03,0.00E+03,0.37E+03,-0.03E+03,0.892E+00
2022-09-08 01:50:00,0001:50:00,00000000,50.00E+00,232.6E+00,232.6E+00,0.0E+00,225.0E+00,225.0E+00,-118.9E+00,238.5E+00,238.5E+00,121.0E+00,0.64E+00,0.63E+00,-33.1E+00,0.59E+00,0.58E+00,-134.7E+00,0.16E+00,0.16E+00,152.8E+00,0.11E+03,0.12E+03,0.03E+03,0.26E+03,0.15E+03,0.13E+03,0.04E+03,0.32E+03,0.07E+03,0.03E+03,-0.02E+03,0.09E+03,0.769E+00,0.891E+00,-0.805E+00,0.824E+00,2.488E+03,0.000E+03,0.779E+03,-0.418E+03,0.00000E+00,0.022E+03,0.000E+03,0.011E+03,-0.004E+03,0.26E+03,0.00E+03,0.13E+03,-0.04E+03,0.892E+00
2022-09-08 01:55:00,0001:55:00,00000000,50.00E+00,232.7E+00,232.7E+00,0.0E+00,224.8E+00,224.7E+00,-118.8E+00,238.5E+00,238.5E+00,121.1E+00,0.63E+00,0.62E+00,-33.8E+00,3.19E+00,3.16E+00,-141.5E+00,0.14E+00,0.14E+00,153.8E+00,0.11E+03,0.65E+03,0.03E+03,0.79E+03,0.15E+03,0.72E+03,0.03E+03,0.90E+03,0.08E+03,0.28E+03,-0.02E+03,0.34E+03,0.772E+00,0.901E+00,-0.797E+00,0.876E+00,2.553E+03,0.000E+03,0.811E+03,-0.422E+03,0.00000E+00,0.065E+03,0.000E+03,0.032E+03,-0.004E+03,0.79E+03,0.00E+03,0.38E+03,-0.04E+03,0.900E+00
2022-09-08 02:00:00,0002:00:00,00000000,50.00E+00,232.9E+00,232.8E+00,0.0E+00,225.3E+00,225.3E+00,-118.9E+00,238.8E+00,238.7E+00,121.1E+00,1.63E+00,1.61E+00,-40.0E+00,0.13E+00,0.12E+00,-96.5E+00,0.14E+00,0.13E+00,153.3E+00,0.28E+03,0.03E+03,0.03E+03,0.33E+03,0.38E+03,0.03E+03,0.03E+03,0.44E+03,0.24E+03,-0.01E+03,-0.02E+03,0.24E+03,0.745E+00,-0.882E+00,-0.800E+00,0.758E+00,2.581E+03,0.000E+03,0.833E+03,-0.424E+03,0.00000E+00,0.028E+03,0.000E+03,0.022E+03,-0.002E+03,0.33E+03,0.00E+03,0.26E+03,-0.02E+03,0.785E+00
2022-09-08 02:05:00,0002:05:00,00000000,49.99E+00,233.1E+00,233.1E+00,0.0E+00,225.2E+00,225.1E+00,-118.9E+00,238.9E+00,238.8E+00,121.0E+00,0.83E+00,0.83E+00,-38.4E+00,3.22E+00,3.19E+00,-142.0E+00,0.14E+00,0.13E+00,153.7E+00,0.14E+03,0.65E+03,0.03E+03,0.82E+03,0.19E+03,0.72E+03,0.03E+03,0.95E+03,0.11E+03,0.29E+03,-0.02E+03,0.38E+03,0.745E+00,0.896E+00,-0.797E+00,0.862E+00,2.649E+03,0.000E+03,0.868E+03,-0.427E+03,0.00000E+00,0.068E+03,0.000E+03,0.035E+03,-0.004E+03,0.82E+03,0.00E+03,0.42E+03,-0.04E+03,0.889E+00
2022-09-08 02:10:00,0002:10:00,00000000,50.00E+00,233.3E+00,233.2E+00,0.0E+00,225.5E+00,225.4E+00,-118.9E+00,238.9E+00,238.8E+00,121.1E+00,0.91E+00,0.90E+00,-36.5E+00,0.13E+00,0.12E+00,-96.5E+00,0.14E+00,0.13E+00,153.5E+00,0.16E+03,0.02E+03,0.03E+03,0.21E+03,0.21E+03,0.03E+03,0.03E+03,0.27E+03,0.12E+03,-0.01E+03,-0.02E+03,0.09E+03,0.766E+00,-0.882E+00,-0.799E+00,0.782E+00,2.667E+03,0.000E+03,0.879E+03,-0.431E+03,0.00000E+00,0.018E+03,0.000E+03,0.011E+03,-0.003E+03,0.21E+03,0.00E+03,0.13E+03,-0.04E+03,0.860E+00
2022-09-08 02:15:00,0002:15:00,00000000,50.00E+00,233.3E+00,233.3E+00,0.0E+00,225.3E+00,225.3E+00,-118.9E+00,239.1E+00,239.0E+00,121.1E+00,0.33E+00,0.32E+00,-21.2E+00,3.25E+00,3.22E+00,-141.4E+00,0.21E+00,0.20E+00,153.7E+00,0.07E+03,0.66E+03,0.04E+03,0.76E+03,0.08E+03,0.73E+03,0.05E+03,0.86E+03,0.02E+03,0.28E+03,-0.03E+03,0.30E+03,0.841E+00,0.897E+00,-0.796E+00,0.886E+00,2.731E+03,0.000E+03,0.907E+03,-0.434E+03,0.00000E+00,0.063E+03,0.000E+03,0.029E+03,-0.004E+03,0.76E+03,0.00E+03,0.35E+03,-0.05E+03,0.910E+00
2022-09-08 02:20:00,0002:20:00,00000000,50.01E+00,233.3E+00,233.3E+00,0.0E+00,225.7E+00,225.6E+00,-118.9E+00,239.0E+00,239.0E+00,121.0E+00,0.55E+00,0.54E+00,-33.3E+00,0.39E+00,0.39E+00,-127.4E+00,0.14E+00,0.13E+00,153.7E+00,0.10E+03,0.08E+03,0.03E+03,0.20E+03,0.13E+03,0.09E+03,0.03E+03,0.25E+03,0.07E+03,0.01E+03,-0.02E+03,0.06E+03,0.755E+00,0.884E+00,-0.797E+00,0.806E+00,2.748E+03,0.000E+03,0.916E+03,-0.438E+03,0.00000E+00,0.017E+03,0.000E+03,0.008E+03,-0.003E+03,0.20E+03,0.00E+03,0.10E+03,-0.04E+03,0.895E+00
2022-09-08 02:25:00,0002:25:00,00000000,50.00E+00,233.4E+00,233.4E+00,0.0E+00,225.5E+00,225.4E+00,-118.9E+00,239.0E+00,239.0E+00,121.0E+00,0.69E+00,0.68E+00,-35.1E+00,2.96E+00,2.93E+00,-142.5E+00,0.14E+00,0.13E+00,154.0E+00,0.12E+03,0.60E+03,0.03E+03,0.75E+03,0.16E+03,0.67E+03,0.03E+03,0.86E+03,0.09E+03,0.27E+03,-0.02E+03,0.34E+03,0.757E+00,0.897E+00,-0.794E+00,0.867E+00,2.810E+03,0.000E+03,0.947E+03,-0.441E+03,0.00000E+00,0.062E+03,0.000E+03,0.032E+03,-0.003E+03,0.75E+03,0.00E+03,0.38E+03,-0.04E+03,0.891E+00
2022-09-08 02:30:00,0002:30:00,00000000,49.99E+00,233.4E+00,233.4E+00,0.0E+00,225.5E+00,225.5E+00,-118.9E+00,239.0E+00,239.0E+00,121.1E+00,0.49E+00,0.48E+00,-32.3E+00,1.39E+00,1.37E+00,-140.0E+00,0.14E+00,0.13E+00,154.0E+00,0.09E+03,0.28E+03,0.03E+03,0.39E+03,0.11E+03,0.31E+03,0.03E+03,0.46E+03,0.06E+03,0.11E+03,-0.02E+03,0.15E+03,0.767E+00,0.895E+00,-0.792E+00,0.856E+00,2.842E+03,0.000E+03,0.963E+03,-0.445E+03,0.00000E+00,0.033E+03,0.000E+03,0.016E+03,-0.003E+03,0.39E+03,0.00E+03,0.19E+03,-0.04E+03,0.902E+00
2022-09-08 02:35:00,0002:35:00,00000000,50.00E+00,233.5E+00,233.5E+00,0.0E+00,225.5E+00,225.5E+00,-118.9E+00,239.3E+00,239.2E+00,121.1E+00,0.52E+00,0.51E+00,-33.0E+00,1.96E+00,1.94E+00,-141.9E+00,1.19E+00,1.16E+00,-162.4E+00,0.09E+03,0.40E+03,0.06E+03,0.55E+03,0.12E+03,0.44E+03,0.28E+03,0.85E+03,0.06E+03,0.17E+03,-0.27E+03,0.02E+03,0.763E+00,0.901E+00,-0.221E+00,-0.653E+00,2.889E+03,0.000E+03,0.987E+03,-0.466E+03,0.00000E+00,0.046E+03,0.000E+03,0.024E+03,-0.022E+03,0.55E+03,0.00E+03,0.28E+03,-0.26E+03,0.889E+00
2022-09-08 02:40:00,0002:40:00,00000000,50.00E+00,233.7E+00,233.7E+00,0.0E+00,225.5E+00,225.5E+00,-118.9E+00,239.3E+00,239.3E+00,121.1E+00,0.50E+00,0.49E+00,-33.1E+00,2.22E+00,2.20E+00,-141.4E+00,2.07E+00,2.02E+00,-160.3E+00,0.09E+03,0.45E+03,0.09E+03,0.63E+03,0.12E+03,0.50E+03,0.50E+03,1.11E+03,0.06E+03,0.19E+03,-0.48E+03,0.12E+03,0.764E+00,0.897E+00,-0.190E+00,-0.568E+00,2.941E+03,0.000E+03,1.027E+03,-0.497E+03,0.00000E+00,0.053E+03,0.000E+03,0.040E+03,-0.031E+03,0.63E+03,0.00E+03,0.48E+03,-0.37E+03,0.795E+00
2022-09-08 02:45:00,0002:45:00,00000000,50.00E+00,233.8E+00,233.7E+00,0.0E+00,225.5E+00,225.5E+00,-118.9E+00,239.3E+00,239.2E+00,121.1E+00,0.60E+00,0.59E+00,-33.1E+00,1.02E+00,1.01E+00,-140.9E+00,1.26E+00,1.23E+00,-162.5E+00,0.11E+03,0.21E+03,0.07E+03,0.38E+03,0.14E+03,0.23E+03,0.30E+03,0.67E+03,0.07E+03,0.09E+03,-0.29E+03,0.06E+03,0.768E+00,0.901E+00,-0.224E+00,-0.570E+00,2.973E+03,0.000E+03,1.051E+03,-0.515E+03,0.00000E+00,0.032E+03,0.000E+03,0.024E+03,-0.018E+03,0.38E+03,0.00E+03,0.28E+03,-0.22E+03,0.802E+00
