"HIOKI PW3365(Ver2.10)",S/N.170104446
"FOLDER",22070500
"WIRING",3P4W
"OPERATION",RMS
"FREQUENCY",50Hz
"THD",THD-F
"INTERVAL",5min
"U RANGE",400V
"U SENSOR",PW9020
"I RANGE",500A
"I SENSOR",9661(500A)
"VT(PT)",1
"CT",1
"ENERGY COST",0000.00,

2022-07-16 00:00:00,START
Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem
2022-07-16 00:50:00,0000:50:00,00000000,50.00E+00,236.0E+00,236.0E+00,0.0E+00,227.6E+00,227.5E+00,-118.2E+00,244.0E+00,244.0E+00,121.1E+00,2.43E+00,2.41E+00,-44.0E+00,8.27E+00,8.05E+00,-159.9E+00,0.01E+00,0.01E+00,135.0E+00,0.41E+03,1.35E+03,0.00E+03,1.76E+03,0.57E+03,1.88E+03,0.00E+03,2.46E+03,0.40E+03,1.28E+03,-0.00E+03,1.68E+03,0.715E+00,0.717E+00,-0.844E+00,0.717E+00,1.351E+03,0.000E+03,0.968E+03,0.000E+03,0.00000E+00,0.147E+03,0.000E+03,0.140E+03,0.000E+03,1.76E+03,0.00E+03,1.68E+03,0.00E+03,0.724E+00
2022-07-16 00:55:00,0000:55:00,00000000,50.00E+00,236.1E+00,236.1E+00,0.0E+00,227.4E+00,227.3E+00,-118.2E+00,243.7E+00,243.6E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,8.00E+00,7.78E+00,-161.6E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,1.27E+03,0.00E+03,1.27E+03,0.00E+03,1.82E+03,0.00E+03,1.82E+03,0.00E+03,1.28E+03,0.00E+03,1.28E+03,0.000E+99,0.699E+00,0.000E+99,0.699E+00,1.457E+03,0.000E+03,1.074E+03,0.000E+03,0.00000E+00,0.106E+03,0.000E+03,0.106E+03,0.000E+03,1.27E+03,0.00E+03,1.28E+03,0.00E+03,0.706E+00
2022-07-16 01:00:00,0001:00:00,00000000,50.01E+00,235.9E+00,235.8E+00,0.0E+00,227.3E+00,227.3E+00,-118.2E+00,243.7E+00,243.6E+00,121.1E+00,1.77E+00,1.76E+00,-43.1E+00,8.67E+00,8.46E+00,-156.1E+00,0.02E+00,0.02E+00,111.2E+00,0.30E+03,1.49E+03,0.01E+03,1.80E+03,0.42E+03,1.97E+03,0.01E+03,2.39E+03,0.29E+03,1.24E+03,0.00E+03,1.53E+03,0.724E+00,0.758E+00,0.906E+00,0.752E+00,1.607E+03,0.000E+03,1.202E+03,0.000E+03,0.00000E+00,0.150E+03,0.000E+03,0.128E+03,0.000E+03,1.80E+03,0.00E+03,1.53E+03,0.00E+03,0.762E+00
2022-07-16 01:05:00,0001:05:00,00000000,49.97E+00,235.8E+00,235.8E+00,0.0E+00,227.5E+00,227.5E+00,-118.2E+00,243.6E+00,243.5E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,5.83E+00,5.62E+00,-154.4E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,0.98E+03,0.00E+03,0.98E+03,0.00E+03,1.33E+03,0.00E+03,1.33E+03,0.00E+03,0.84E+03,0.00E+03,0.84E+03,0.000E+99,0.742E+00,0.000E+99,0.742E+00,1.689E+03,0.000E+03,1.272E+03,0.000E+03,0.00000E+00,0.082E+03,0.000E+03,0.070E+03,0.000E+03,0.98E+03,0.00E+03,0.84E+03,0.00E+03,0.760E+00
2022-07-16 01:10:00,0001:10:00,00000000,50.00E+00,235.7E+00,235.6E+00,0.0E+00,227.8E+00,227.8E+00,-118.3E+00,243.7E+00,243.7E+00,121.1E+00,2.60E+00,2.59E+00,-43.8E+00,3.56E+00,3.36E+00,-127.6E+00,0.00E+00,0.00E+00,-2.4E+00,0.44E+03,0.76E+03,0.00E+03,1.19E+03,0.61E+03,0.81E+03,0.00E+03,1.42E+03,0.43E+03,0.30E+03,0.00E+03,0.75E+03,0.716E+00,0.931E+00,0.000E+99,0.838E+00,1.789E+03,0.000E+03,1.334E+03,0.000E+03,0.00000E+00,0.100E+03,0.000E+03,0.063E+03,0.000E+03,1.19E+03,0.00E+03,0.75E+03,0.00E+03,0.846E+00
2022-07-16 01:15:00,0001:15:00,00000000,50.00E+00,235.8E+00,235.8E+00,0.0E+00,227.9E+00,227.8E+00,-118.3E+00,243.6E+00,243.6E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.57E+00,3.37E+00,-127.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.76E+03,0.00E+03,0.76E+03,0.00E+03,0.81E+03,0.00E+03,0.81E+03,0.00E+03,0.30E+03,0.00E+03,0.30E+03,0.000E+99,0.932E+00,0.000E+99,0.932E+00,1.852E+03,0.000E+03,1.359E+03,0.000E+03,0.00000E+00,0.063E+03,0.000E+03,0.025E+03,0.000E+03,0.76E+03,0.00E+03,0.30E+03,0.00E+03,0.932E+00
2022-07-16 01:20:00,0001:20:00,00000000,50.01E+00,235.6E+00,235.6E+00,0.0E+00,227.8E+00,227.8E+00,-118.3E+00,243.9E+00,243.9E+00,121.2E+00,2.76E+00,2.74E+00,-43.8E+00,3.58E+00,3.38E+00,-127.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.46E+03,0.76E+03,0.00E+03,1.22E+03,0.65E+03,0.81E+03,0.00E+03,1.46E+03,0.45E+03,0.30E+03,0.00E+03,0.78E+03,0.716E+00,0.932E+00,0.000E+99,0.836E+00,1.954E+03,0.000E+03,1.424E+03,0.000E+03,0.00000E+00,0.102E+03,0.000E+03,0.065E+03,0.000E+03,1.22E+03,0.00E+03,0.78E+03,0.00E+03,0.843E+00
2022-07-16 01:25:00,0001:25:00,00000000,50.01E+00,235.8E+00,235.7E+00,0.0E+00,227.9E+00,227.8E+00,-118.4E+00,244.0E+00,244.0E+00,121.2E+00,3.08E+00,3.07E+00,-44.9E+00,3.12E+00,3.03E+00,-121.8E+00,0.00E+00,0.00E+00,-2.3E+00,0.51E+03,0.68E+03,0.00E+03,1.19E+03,0.73E+03,0.71E+03,0.00E+03,1.44E+03,0.52E+03,0.12E+03,0.00E+03,0.69E+03,0.704E+00,0.959E+00,0.000E+99,0.830E+00,2.053E+03,0.000E+03,1.485E+03,-0.003E+03,0.00000E+00,0.099E+03,0.000E+03,0.061E+03,-0.003E+03,1.19E+03,0.00E+03,0.73E+03,-0.04E+03,0.854E+00
2022-07-16 01:30:00,0001:30:00,00000000,50.00E+00,236.1E+00,236.1E+00,0.0E+00,227.9E+00,227.9E+00,-118.4E+00,244.1E+00,244.1E+00,121.2E+00,0.00E+00,0.00E+00,-2.3E+00,4.16E+00,3.96E+00,-122.7E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,0.89E+03,0.00E+03,0.89E+03,0.00E+03,0.95E+03,0.00E+03,0.95E+03,0.00E+03,0.18E+03,0.00E+03,0.18E+03,0.000E+99,0.937E+00,0.000E+99,0.937E+00,2.127E+03,0.000E+03,1.506E+03,-0.009E+03,0.00000E+00,0.074E+03,0.000E+03,0.021E+03,-0.006E+03,0.89E+03,0.00E+03,0.25E+03,-0.07E+03,0.962E+00
2022-07-16 01:35:00,0001:35:00,00000000,49.99E+00,236.1E+00,236.1E+00,0.0E+00,228.2E+00,228.1E+00,-118.3E+00,244.0E+00,244.0E+00,121.1E+00,0.00E+00,0.00E+00,-2.3E+00,3.37E+00,3.30E+00,-116.6E+00,0.00E+00,0.00E+00,-2.3E+00,0.00E+03,0.74E+03,0.00E+03,0.74E+03,0.00E+03,0.77E+03,0.00E+03,0.77E+03,0.00E+03,0.00E+03,0.00E+03,0.00E+03,0.000E+99,-0.966E+00,0.000E+99,-0.966E+00,2.189E+03,0.000E+03,1.514E+03,-0.016E+03,0.00000E+00,0.062E+03,0.000E+03,0.008E+03,-0.008E+03,0.74E+03,0.00E+03,0.09E+03,-0.09E+03,0.992E+00
2022-07-16 01:40:00,0001:40:00,00000000,50.01E+00,235.9E+00,235.9E+00,0.0E+00,228.0E+00,228.0E+00,-118.3E+00,244.0E+00,244.0E+00,121.2E+00,1.53E+00,1.52E+00,-42.7E+00,3.70E+00,3.48E+00,-127.0E+00,0.01E+00,0.01E+00,119.7E+00,0.26E+03,0.78E+03,0.00E+03,1.05E+03,0.36E+03,0.84E+03,0.00E+03,1.21E+03,0.25E+03,0.30E+03,-0.00E+03,0.56E+03,0.727E+00,0.930E+00,0.918E+00,0.869E+00,2.277E+03,0.000E+03,1.561E+03,-0.017E+03,0.00000E+00,0.087E+03,0.000E+03,0.047E+03,-0.000E+03,1.05E+03,0.00E+03,0.57E+03,-0.01E+03,0.879E+00
2022-07-16 01:45:00,0001:45:00,00000000,49.99E+00,236.2E+00,236.2E+00,0.0E+00,228.1E+00,228.0E+00,-118.3E+00,244.0E+00,244.0E+00,121.2E+00,0.47E+00,0.47E+00,-44.7E+00,3.52E+00,3.33E+00,-127.0E+00,0.00E+00,0.00E+00,-2.3E+00,0.08E+03,0.75E+03,0.00E+03,0.83E+03,0.11E+03,0.80E+03,0.00E+03,0.91E+03,0.08E+03,0.29E+03,0.00E+03,0.37E+03,0.706E+00,0.933E+00,0.000E+99,0.906E+00,2.346E+03,0.000E+03,1.592E+03,-0.017E+03,0.00000E+00,0.069E+03,0.000E+03,0.031E+03,0.000E+03,0.83E+03,0.00E+03,0.37E+03,0.00E+03,0.912E+00
2022-07-16 01:50:00,0001:50:00,00000000,50.01E+00,236.4E+00,236.3E+00,0.0E+00,227.8E+00,227.7E+00,-118.3E+00,244.2E+00,244.2E+00,121.1E+00,1.20E+00,1.19E+00,-43.1E+00,9.64E+00,9.48E+00,-142.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.20E+03,1.97E+03,0.00E+03,2.17E+03,0.28E+03,2.20E+03,0.00E+03,2.48E+03,0.20E+03,0.98E+03,0.00E+03,1.19E+03,0.722E+00,0.895E+00,0.000E+99,0.875E+00,2.526E+03,0.000E+03,1.691E+03,-0.017E+03,0.00000E+00,0.181E+03,0.000E+03,0.099E+03,0.000E+03,2.17E+03,0.00E+03,1.19E+03,0.00E+03,0.878E+00
2022-07-16 01:55:00,0001:55:00,00000000,49.99E+00,236.3E+00,236.2E+00,0.0E+00,227.8E+00,227.7E+00,-118.2E+00,244.0E+00,244.0E+00,121.1E+00,0.72E+00,0.72E+00,-44.9E+00,8.97E+00,8.79E+00,-152.8E+00,0.00E+00,0.00E+00,-2.3E+00,0.12E+03,1.63E+03,0.00E+03,1.75E+03,0.17E+03,2.04E+03,0.00E+03,2.21E+03,0.12E+03,1.19E+03,0.00E+03,1.32E+03,0.704E+00,0.798E+00,0.000E+99,0.791E+00,2.672E+03,0.000E+03,1.800E+03,-0.017E+03,0.00000E+00,0.146E+03,0.000E+03,0.110E+03,0.000E+03,1.75E+03,0.00E+03,1.32E+03,0.00E+03,0.799E+00
2022-07-16 02:00:00,0002:00:00,00000000,50.00E+00,235.8E+00,235.8E+00,0.0E+00,227.2E+00,227.1E+00,-118.3E+00,243.6E+00,243.5E+00,121.1E+00,1.13E+00,1.12E+00,-43.1E+00,9.08E+00,8.85E+00,-154.2E+00,0.00E+00,0.00E+00,-2.4E+00,0.19E+03,1.61E+03,0.00E+03,1.80E+03,0.27E+03,2.06E+03,0.00E+03,2.33E+03,0.18E+03,1.25E+03,0.00E+03,1.43E+03,0.723E+00,0.779E+00,0.000E+99,0.772E+00,2.822E+03,0.000E+03,1.920E+03,-0.017E+03,0.00000E+00,0.150E+03,0.000E+03,0.119E+03,0.000E+03,1.80E+03,0.00E+03,1.43E+03,0.00E+03,0.782E+00
2022-07-16 02:05:00,0002:05:00,00000000,49.97E+00,235.7E+00,235.6E+00,0.0E+00,227.0E+00,227.0E+00,-118.2E+00,243.5E+00,243.5E+00,121.1E+00,0.59E+00,0.59E+00,-44.5E+00,8.64E+00,8.44E+00,-155.5E+00,0.00E+00,0.00E+00,-2.3E+00,0.10E+03,1.50E+03,0.00E+03,1.60E+03,0.14E+03,1.96E+03,0.00E+03,2.10E+03,0.10E+03,1.21E+03,0.00E+03,1.31E+03,0.707E+00,0.766E+00,0.000E+99,0.762E+00,2.955E+03,0.000E+03,2.029E+03,-0.017E+03,0.00000E+00,0.133E+03,0.000E+03,0.109E+03,0.000E+03,1.60E+03,0.00E+03,1.31E+03,0.00E+03,0.773E+00
2022-07-16 02:10:00,0002:10:00,00000000,50.01E+00,235.8E+00,235.8E+00,0.0E+00,227.2E+00,227.2E+00,-118.2E+00,243.7E+00,243.7E+00,121.1E+00,1.71E+00,1.70E+00,-43.7E+00,8.45E+00,8.25E+00,-157.5E+00,0.00E+00,0.00E+00,-2.4E+00,0.29E+03,1.43E+03,0.00E+03,1.72E+03,0.40E+03,1.92E+03,0.00E+03,2.32E+03,0.28E+03,1.24E+03,0.00E+03,1.54E+03,0.716E+00,0.743E+00,0.000E+99,0.739E+00,3.098E+03,0.000E+03,2.157E+03,-0.017E+03,0.00000E+00,0.143E+03,0.000E+03,0.128E+03,0.000E+03,1.72E+03,0.00E+03,1.54E+03,0.00E+03,0.745E+00
2022-07-16 02:15:00,0002:15:00,00000000,50.01E+00,236.1E+00,236.0E+00,0.0E+00,227.3E+00,227.2E+00,-118.2E+00,243.6E+00,243.6E+00,121.1E+00,0.81E+00,0.81E+00,-44.8E+00,7.70E+00,7.47E+00,-164.1E+00,0.00E+00,0.00E+00,-2.4E+00,0.13E+03,1.18E+03,0.00E+03,1.31E+03,0.19E+03,1.75E+03,0.00E+03,1.94E+03,0.14E+03,1.29E+03,0.00E+03,1.42E+03,0.705E+00,0.673E+00,0.000E+99,0.676E+00,3.208E+03,0.000E+03,2.276E+03,-0.017E+03,0.00000E+00,0.109E+03,0.000E+03,0.119E+03,0.000E+03,1.31E+03,0.00E+03,1.42E+03,0.00E+03,0.678E+00
2022-07-16 02:20:00,0002:20:00,00000000,50.00E+00,236.6E+00,236.5E+00,0.0E+00,227.6E+00,227.6E+00,-118.2E+00,244.1E+00,244.1E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,8.64E+00,8.43E+00,-156.8E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,1.48E+03,0.00E+03,1.48E+03,0.00E+03,1.97E+03,0.00E+03,1.97E+03,0.00E+03,1.25E+03,0.00E+03,1.25E+03,0.000E+99,0.752E+00,0.000E+99,0.752E+00,3.331E+03,0.000E+03,2.380E+03,-0.017E+03,0.00000E+00,0.123E+03,0.000E+03,0.104E+03,0.000E+03,1.48E+03,0.00E+03,1.25E+03,0.00E+03,0.764E+00
2022-07-16 02:25:00,0002:25:00,00000000,50.00E+00,236.6E+00,236.5E+00,0.0E+00,227.8E+00,227.7E+00,-118.3E+00,244.3E+00,244.2E+00,121.1E+00,1.46E+00,1.45E+00,-43.6E+00,8.67E+00,8.46E+00,-156.9E+00,0.00E+00,0.00E+00,-2.4E+00,0.25E+03,1.48E+03,0.00E+03,1.73E+03,0.34E+03,1.97E+03,0.00E+03,2.32E+03,0.24E+03,1.26E+03,0.00E+03,1.50E+03,0.718E+00,0.751E+00,0.000E+99,0.746E+00,3.475E+03,0.000E+03,2.505E+03,-0.017E+03,0.00000E+00,0.144E+03,0.000E+03,0.125E+03,0.000E+03,1.73E+03,0.00E+03,1.50E+03,0.00E+03,0.755E+00
2022-07-16 02:30:00,0002:30:00,00000000,50.00E+00,236.5E+00,236.4E+00,0.0E+00,227.9E+00,227.9E+00,-118.2E+00,244.4E+00,244.3E+00,121.1E+00,1.08E+00,1.07E+00,-43.4E+00,6.81E+00,6.58E+00,-162.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.18E+03,1.05E+03,0.00E+03,1.23E+03,0.25E+03,1.55E+03,0.00E+03,1.81E+03,0.18E+03,1.12E+03,0.00E+03,1.31E+03,0.717E+00,0.674E+00,0.000E+99,0.680E+00,3.577E+03,0.000E+03,2.614E+03,-0.017E+03,0.00000E+00,0.102E+03,0.000E+03,0.109E+03,0.000E+03,1.23E+03,0.00E+03,1.31E+03,0.00E+03,0.684E+00
2022-07-16 02:35:00,0002:35:00,00000000,49.99E+00,236.5E+00,236.4E+00,0.0E+00,228.3E+00,228.2E+00,-118.3E+00,244.6E+00,244.5E+00,121.2E+00,1.60E+00,1.59E+00,-45.0E+00,3.52E+00,3.32E+00,-127.6E+00,0.03E+00,0.03E+00,112.7E+00,0.27E+03,0.75E+03,0.01E+03,1.02E+03,0.38E+03,0.80E+03,0.01E+03,1.19E+03,0.27E+03,0.29E+03,0.00E+03,0.58E+03,0.703E+00,0.932E+00,0.938E+00,0.859E+00,3.662E+03,0.000E+03,2.663E+03,-0.017E+03,0.00000E+00,0.085E+03,0.000E+03,0.049E+03,0.000E+03,1.02E+03,0.00E+03,0.58E+03,0.00E+03,0.869E+00
2022-07-16 02:40:00,0002:40:00,00000000,50.00E+00,236.6E+00,236.6E+00,0.0E+00,228.5E+00,228.5E+00,-118.3E+00,244.5E+00,244.5E+00,121.1E+00,0.00E+00,0.00E+00,-2.4E+00,3.52E+00,3.32E+00,-127.3E+00,0.00E+00,0.00E+00,-2.4E+00,0.00E+03,0.75E+03,0.00E+03,0.75E+03,0.00E+03,0.80E+03,0.00E+03,0.80E+03,0.00E+03,0.29E+03,0.00E+03,0.29E+03,0.000E+99,0.933E+00,0.000E+99,0.933E+00,3.725E+03,0.000E+03,2.687E+03,-0.017E+03,0.00000E+00,0.062E+03,0.000E+03,0.024E+03,0.000E+03,0.75E+03,0.00E+03,0.29E+03,0.00E+03,0.933E+00
2022-07-16 02:45:00,0002:45:00,00000000,50.00E+00,236.8E+00,236.7E+00,0.0E+00,228.3E+00,228.2E+00,-118.4E+00,244.8E+00,244.7E+00,121.1E+00,1.50E+00,1.48E+00,-43.6E+00,8.25E+00,8.14E+00,-120.7E+00,0.00E+00,0.00E+00,-2.4E+00,0.25E+03,1.85E+03,0.00E+03,2.10E+03,0.35E+03,1.88E+03,0.00E+03,2.24E+03,0.25E+03,0.27E+03,0.00E+03,0.54E+03,0.716E+00,0.983E+00,0.000E+99,0.941E+00,3.900E+03,0.000E+03,2.732E+03,-0.017E+03,0.00000E+00,0.175E+03,0.000E+03,0.045E+03,0.000E+03,2.10E+03,0.00E+03,0.54E+03,0.00E+03,0.968E+00
